accession_number,description,score,rel_left_x,rel_right_x,rel_top_y,rel_bottom_y,abs_left_x,abs_right_x,abs_top_y,abs_bottom_y
1979.0282P,Animal,0.83573484,0.30098638,0.44957885,0.40223452,0.64899755,461,689,402,649
1979.0282P,Animal,0.82298213,0.3409374,0.5104572,0.2737485,0.50473523,522,782,274,505
1979.0282P,Animal,0.8190483,0.42364955,0.5399043,0.5150059,0.7433684,649,827,515,743
1979.0282P,Animal,0.74582475,0.4435362,0.61155874,0.36368176,0.50044495,679,937,364,500
1979.0282P,Animal,0.61906844,0.8678568,0.94674605,0.24135907,0.40025377,1330,1450,241,400
1979.0284P,Person,0.9011916,0.29622898,0.3982981,0.5961214,0.9582441,381,512,596,957
1979.0284P,Cello,0.8449831,0.5258233,0.65994376,0.47743377,0.8284323,676,849,477,828
1979.0284P,Person,0.8235667,0.6841704,0.83969635,0.47087672,0.8586584,880,1080,470,858
1979.0284P,Person,0.8167729,0.8236819,0.94953233,0.5170624,0.90408343,1059,1221,517,903
1979.0284P,Person,0.8150768,0.061465085,0.21667492,0.4372803,0.7630522,79,279,437,762
1979.0284P,Person,0.814105,0.08425375,0.24791086,0.6032237,0.9583259,108,319,603,957
1979.0284P,Person,0.8107012,0.5074799,0.60846335,0.45475754,0.7080643,653,782,454,707
1979.0284P,Person,0.7775011,0.19987516,0.27148584,0.51018625,0.69882035,257,349,510,698
1979.0284P,Person,0.7710149,0.29378343,0.38402703,0.51249284,0.68049747,378,494,512,680
1979.0284P,Person,0.7551037,0.5153406,0.63571423,0.4555384,0.80405766,663,818,455,803
1979.0288P,Animal,0.8291345,0.32985744,0.4572055,0.73418856,0.8567932,495,687,734,857
1979.0288P,Animal,0.82331717,0.2445879,0.3840619,0.7457015,0.8758297,367,577,746,876
1979.0293P,Person,0.6901565,0.48897067,0.5586243,0.8136093,0.97229856,558,637,814,972
1979.0293P,Person,0.678733,0.52171785,0.5900182,0.7993925,0.95621204,595,673,799,956
1979.0293P,Hat,0.52201277,0.0034999065,0.994905,0.0041870526,0.99320155,4,1135,4,993
