accession_number,locale,description,rel_left_x,rel_right_x,rel_top_y,rel_bottom_y,abs_left_x,abs_right_x,abs_top_y,abs_bottom_y
1978.164,zh,"善人
萬谷
男
嵩淡-
男
嵩嶽
一蟬
小川氏名尚行号 觀子受中菴签氧
破 空排名宗宁猫耳即延至四年六月三日
卒又
名监勝号白恩軒旭念翁你福毛找下
卫门御能设者十墊脣の以定能
のを思る巻物物帯数多くあり
天明五年三月十八日卒又深 心行
幸芽又
嵩 松 任名 元,本阿弥
名信重号双心庵後一下改4本所
- 倻 法恩寺橋通住,天保十四年十
二月十餘才行卒又
谷门人
澤山高溪
宇信宜
玄々
字十秆捷出資号景納久和可織武
嵩､家地三焦又名常雄天保元年十月吉
元入七十余才深。陽岳寺等人
富林 後三代目一瓣改
和田高街 温
靑 嵩雲
嵩 琳 後四代目一改
嵩樹 字尚東
高 旭
此外萬合翁门人歡多月之八妇高名不少空百只ㄑLI
石英系譜 月岑子風形,初代萬谷翁の崖百丽
系譜上八、 (の絵類考:出打世小傳;所上大同
④5㎡故 仁予大村一孀于 の藏15系譜
見百仁又不同不上八~宮古聊④9ㄥㄧㄧㄢ有分故心站
助力
嵩
三男
二男現存
和澤嵩
谷
必
高氏下性本國石一难行為号
只翠雲堂看邪斜一
文化元年八月±三日卒入
浅草西福寺葬入七十九
名信宜可復号夕 永煙蔣
舍鞋蛮子九十八方平安
早世
名大雄可親号一桐
致雪堂透庖物。
名主信筷或八〇年十月卜哦
後英一笑卜改AP嵩深
名信光初名民立後
所奉行祖凡心卜十月
大村情吉卜改
<4,
T
GHT",0.007766990291262136,0.9598705501618123,0.026026026026026026,0.948948948948949,12,1483,26,948
1978.164,,善人,0.9423948220064725,0.9598705501618123,0.056056056056056056,0.14314314314314314,1456,1483,56,143
1978.164,,萬,0.9216828478964402,0.9436893203883495,0.08808808808808809,0.13513513513513514,1424,1458,88,135
1978.164,,谷,0.9216828478964402,0.9436893203883495,0.15515515515515516,0.19019019019019018,1424,1458,155,190
1978.164,,男,0.8485436893203884,0.856957928802589,0.09309309309309309,0.11311311311311312,1311,1324,93,113
1978.164,,嵩,0.8284789644012945,0.8485436893203884,0.09109109109109109,0.13313313313313313,1280,1311,91,133
1978.164,,淡,0.829126213592233,0.8491909385113269,0.14914914914914915,0.18618618618618618,1281,1312,149,186
1978.164,,男,0.8032362459546926,0.8122977346278317,0.0960960960960961,0.13013013013013014,1241,1255,96,130
1978.164,,嵩嶽,0.7792880258899676,0.8038834951456311,0.0890890890890891,0.1961961961961962,1204,1242,89,196
1978.164,,一,0.9197411003236245,0.943042071197411,0.5695695695695696,0.5835835835835835,1421,1457,569,583
1978.164,,蟬,0.9197411003236245,0.943042071197411,0.6166166166166166,0.6586586586586587,1421,1457,616,658
1978.164,,小川,0.8750809061488674,0.888673139158576,0.6596596596596597,0.6996996996996997,1352,1373,659,699
1978.164,,氏,0.8750809061488674,0.888673139158576,0.7017017017017017,0.7227227227227228,1352,1373,701,722
1978.164,,名,0.8750809061488674,0.888673139158576,0.7177177177177178,0.7337337337337337,1352,1373,717,733
1978.164,,尚,0.8750809061488674,0.888673139158576,0.7327327327327328,0.7557557557557557,1352,1373,732,755
1978.164,,行,0.8750809061488674,0.888673139158576,0.7467467467467468,0.7737737737737738,1352,1373,746,773
1978.164,,号,0.8750809061488674,0.888673139158576,0.7677677677677678,0.7947947947947948,1352,1373,767,794
1978.164,,觀,0.8750809061488674,0.888673139158576,0.8138138138138138,0.8378378378378378,1352,1373,813,837
1978.164,,子,0.8750809061488674,0.888673139158576,0.8308308308308309,0.8588588588588588,1352,1373,830,858
1978.164,,受,0.8750809061488674,0.888673139158576,0.8548548548548549,0.8818818818818819,1352,1373,854,881
1978.164,,中,0.8750809061488674,0.888673139158576,0.8718718718718719,0.8878878878878879,1352,1373,871,887
1978.164,,菴,0.8750809061488674,0.888673139158576,0.8878878878878879,0.9099099099099099,1352,1373,887,909
1978.164,,签,0.8750809061488674,0.888673139158576,0.9039039039039038,0.9279279279279279,1352,1373,903,927
1978.164,,氧,0.8750809061488674,0.888673139158576,0.9259259259259259,0.9479479479479479,1352,1373,925,947
1978.164,,破,0.8511326860841424,0.8718446601941747,0.5605605605605606,0.5965965965965966,1315,1347,560,596
1978.164,,空,0.8511326860841424,0.8718446601941747,0.6196196196196196,0.6486486486486487,1315,1347,619,648
1978.164,,排名,0.8511326860841424,0.8718446601941747,0.6576576576576577,0.6896896896896897,1315,1347,657,689
1978.164,,宗,0.8511326860841424,0.8718446601941747,0.6916916916916916,0.7117117117117117,1315,1347,691,711
1978.164,,宁,0.8511326860841424,0.8718446601941747,0.7127127127127127,0.7337337337337337,1315,1347,712,733
1978.164,,猫,0.8511326860841424,0.8718446601941747,0.7357357357357357,0.7517517517517518,1315,1347,735,751
1978.164,,耳,0.8504854368932039,0.8711974110032362,0.7487487487487487,0.7687687687687688,1314,1346,748,768
1978.164,,即,0.8504854368932039,0.8711974110032362,0.7727727727727728,0.7887887887887888,1314,1346,772,788
1978.164,,延至,0.8504854368932039,0.8711974110032362,0.7957957957957958,0.8268268268268268,1314,1346,795,826
1978.164,,四年,0.8504854368932039,0.8711974110032362,0.8318318318318318,0.8668668668668669,1314,1346,831,866
1978.164,,六月,0.8504854368932039,0.8711974110032362,0.8698698698698699,0.9049049049049049,1314,1346,869,904
1978.164,,三,0.8504854368932039,0.8711974110032362,0.9049049049049049,0.9179179179179179,1314,1346,904,917
1978.164,,日,0.8504854368932039,0.8711974110032362,0.9279279279279279,0.9409409409409409,1314,1346,927,940
1978.164,,卒,0.83042071197411,0.8414239482200647,0.6526526526526526,0.6756756756756757,1283,1300,652,675
1978.164,,又,0.83042071197411,0.8414239482200647,0.6796796796796797,0.6946946946946947,1283,1300,679,694
1978.164,,名,0.7948220064724919,0.8084142394822007,0.6596596596596597,0.6736736736736737,1228,1249,659,673
1978.164,,监,0.7948220064724919,0.8084142394822007,0.6786786786786787,0.6976976976976977,1228,1249,678,697
1978.164,,勝,0.7948220064724919,0.8084142394822007,0.6986986986986987,0.7147147147147147,1228,1249,698,714
1978.164,,号,0.7948220064724919,0.8084142394822007,0.7167167167167167,0.7347347347347347,1228,1249,716,734
1978.164,,白恩軒,0.7948220064724919,0.8084142394822007,0.7397397397397397,0.7857857857857858,1228,1249,739,785
1978.164,,旭,0.7948220064724919,0.8084142394822007,0.7907907907907908,0.8048048048048048,1228,1249,790,804
1978.164,,念,0.7948220064724919,0.8084142394822007,0.8078078078078078,0.8248248248248248,1228,1249,807,824
1978.164,,翁,0.7948220064724919,0.8084142394822007,0.8298298298298298,0.8478478478478478,1228,1249,829,847
