accession_number,mid,description,score,topicality
1965.039,/m/02tcwp,Trunk,0.8472939,0.8472939
1965.039,/m/05s2s,Plant,0.84217966,0.84217966
1965.039,/m/016nqt,Twig,0.7755163,0.7755163
1965.039,/m/02q_bfg,Tints and shades,0.7737038,0.7737038
1965.039,/m/025s3q0,Landscape,0.77027947,0.77027947
1965.039,/m/0jjw,Art,0.73749727,0.73749727
1965.039,/m/02zr8,Forest,0.7302435,0.7302435
1966.003,/m/083vt,Wood,0.87389416,0.87389416
1966.003,/m/012yh1,Style,0.8376948,0.8376948
1966.003,/m/0jjw,Art,0.81412727,0.81412727
1966.003,/m/03r_vp,Adaptation,0.79288614,0.79288614
1966.003,/m/05qdh,Painting,0.75161207,0.75161207
1966.003,/m/02skpt,Artifact,0.73147035,0.73147035
1966.003,/m/0p9xx,Visual arts,0.70040816,0.70040816
1966.003,/m/08v4gh,Vintage clothing,0.69484675,0.69484675
1966.003,/m/03d49p1,Monochrome photography,0.68982977,0.68982977
1966.003,/m/01mwkf,Monochrome,0.6845812,0.6845812
1966.007,/m/0cgh4,Building,0.9350714,0.9350714
1966.007,/m/07j7r,Tree,0.86702585,0.86702585
1966.007,/m/05s2s,Plant,0.8659975,0.8659975
1966.007,/m/0j62f,Rectangle,0.8592804,0.8592804
1966.007,/m/03nfmq,Architecture,0.8551455,0.8551455
1966.007,/m/0jjw,Art,0.80504876,0.80504876
1966.007,/m/05_5t0l,Landmark,0.7850548,0.7850548
1966.007,/m/01x314,Facade,0.78437513,0.78437513
1966.007,/m/05qdh,Painting,0.78328955,0.78328955
1966.007,/m/0d4v4,Window,0.77612925,0.77612925
1966.008,/m/0cgh4,Building,0.9200939,0.9200939
1966.008,/m/06_dn,Snow,0.9123734,0.9123734
1966.008,/m/0d4v4,Window,0.8958334,0.8958334
1966.008,/m/07j7r,Tree,0.89242023,0.89242023
1966.008,/m/03jm5,House,0.85653687,0.85653687
1966.008,/m/03nxtz,Cottage,0.78109246,0.78109246
1966.008,/m/02q_bfg,Tints and shades,0.77067596,0.77067596
1966.008,/m/0jjw,Art,0.7627563,0.7627563
1966.008,/m/0j62f,Rectangle,0.7546841,0.7546841
1966.008,/m/02dgv,Door,0.7455236,0.7455236
1966.009,/m/0cgh4,Building,0.9402078,0.9402078
1966.009,/m/0d4v4,Window,0.89521027,0.89521027
1966.009,/m/0j62f,Rectangle,0.85379887,0.85379887
1966.009,/m/03jm5,House,0.8311788,0.8311788
1966.009,/m/0jjw,Art,0.80102146,0.80102146
1966.009,/m/078hm,Slope,0.7548334,0.7548334
1966.009,/m/03nxtz,Cottage,0.7505461,0.7505461
1966.009,/m/07j7r,Tree,0.75006855,0.75006855
1966.009,/m/01x314,Facade,0.72526544,0.72526544
1966.009,/m/01kr8f,Illustration,0.7150635,0.7150635
1966.014,/m/0cgh4,Building,0.94839466,0.94839466
1966.014,/m/0d4v4,Window,0.9278493,0.9278493
1966.014,/m/03jm5,House,0.87406963,0.87406963
1966.014,/m/07j7r,Tree,0.8605656,0.8605656
1966.014,/m/078hm,Slope,0.8239223,0.8239223
1966.014,/m/0jjw,Art,0.81635636,0.81635636
1966.014,/m/0j62f,Rectangle,0.8119259,0.8119259
1966.014,/m/05s2s,Plant,0.7751873,0.7751873
1966.014,/m/030zfn,Parallel,0.7713904,0.7713904
1966.014,/m/03nxtz,Cottage,0.7563817,0.7563817
1967.003,/m/0bt_c3,Book,0.8884668,0.8884668
1967.003,/m/03gq5hm,Font,0.82061356,0.82061356
1967.003,/m/0j62f,Rectangle,0.7997969,0.7997969
1967.003,/m/01h1dd,Publication,0.76101017,0.76101017
1967.003,/m/0hwky,Pattern,0.6964879,0.6964879
1967.003,/m/0641k,Paper,0.69455016,0.69455016
1967.003,/m/0jjw,Art,0.67419136,0.67419136
1967.003,/m/0h8p59j,Paper product,0.67074555,0.67074555
1967.003,/m/03g3w,History,0.6440533,0.6440533
1967.003,/m/0p9xx,Visual arts,0.62491775,0.62491775
1968.003,/m/01bwr,Botany,0.87309873,0.87309873
1968.003,/m/07j7r,Tree,0.7868121,0.7868121
1968.003,/m/030zfn,Parallel,0.7633371,0.7633371
1968.003,/m/0jjw,Art,0.7291438,0.7291438
1968.003,/m/01kr8f,Illustration,0.7032003,0.7032003
1968.003,/m/0d9wj,Urban design,0.683328,0.683328
1968.003,/m/0h8p59j,Paper product,0.6727467,0.6727467
1968.003,/m/02csf,Drawing,0.6505281,0.6505281
1968.003,/m/03gq5hm,Font,0.64218634,0.64218634
1968.003,/m/03g3w,History,0.6411954,0.6411954
1968.005,/m/0jjw,Art,0.8464291,0.8464291
1968.005,/m/05qdh,Painting,0.7910329,0.7910329
1968.005,/m/0p9xx,Visual arts,0.6877783,0.6877783
1968.005,/m/02csf,Drawing,0.67683285,0.67683285
1968.005,/m/01kr8f,Illustration,0.67624956,0.67624956
1968.005,/m/08v4gh,Vintage clothing,0.6578061,0.6578061
1968.005,/m/03g3w,History,0.6465718,0.6465718
1968.005,/m/05s2s,Plant,0.64565676,0.64565676
1968.005,/m/036jvk,Stock photography,0.62637794,0.62637794
1968.005,/m/06ht1,Room,0.57129943,0.57129943
1968.006,/m/0bt_c3,Book,0.9254177,0.9254177
1968.006,/m/0gkxy13,Handwriting,0.90006363,0.90006363
1968.006,/m/01h1dd,Publication,0.85486484,0.85486484
1968.006,/m/03gq5hm,Font,0.80993694,0.80993694
1968.006,/m/0641k,Paper,0.6708673,0.6708673
1968.006,/m/0h8p59j,Paper product,0.65175724,0.65175724
1968.006,/m/015bv3,Document,0.60516095,0.60516095
1968.006,/m/081pkj,Event,0.561752,0.561752
1968.006,/m/03g3w,History,0.53019196,0.53019196
1968.009,/m/0gkxy13,Handwriting,0.9114571,0.9114571
1968.009,/m/03gq5hm,Font,0.8598037,0.8598037
1968.009,/m/081rb,Writing,0.69161475,0.69161475
1968.009,/m/0641k,Paper,0.63591224,0.63591224
1968.009,/m/0j62f,Rectangle,0.6346808,0.6346808
1968.009,/m/030zfn,Parallel,0.6248247,0.6248247
1968.009,/m/0h8p59j,Paper product,0.6104134,0.6104134
1968.009,/m/015bv3,Document,0.57740134,0.57740134
1968.009,/m/0f28m,Symmetry,0.5314041,0.5314041
1968.009,/m/04jjh,Letter,0.5156796,0.5156796
1968.010,/m/0gkxy13,Handwriting,0.9103214,0.9103214
1968.010,/m/03gq5hm,Font,0.816322,0.816322
1968.010,/m/0j62f,Rectangle,0.7154131,0.7154131
1968.010,/m/0641k,Paper,0.65769506,0.65769506
1968.010,/m/0h8p59j,Paper product,0.6384189,0.6384189
1968.010,/m/0f28m,Symmetry,0.63051635,0.63051635
1968.010,/m/015bv3,Document,0.5684941,0.5684941
1968.010,/m/04jjh,Letter,0.548621,0.548621
1968.010,/m/081rb,Writing,0.51101434,0.51101434
1968.010,/m/0f1tz,Calligraphy,0.51077956,0.51077956
1969.003,/m/0dzf4,Arm,0.9429624,0.9429624
1969.003,/m/06msq,Sculpture,0.89709944,0.89709944
1969.003,/m/013_1c,Statue,0.88996184,0.88996184
1969.003,/m/022ch,Cross,0.8339746,0.8339746
1969.003,/m/0h8p5l_,Religious item,0.81143695,0.81143695
1969.003,/m/0jjw,Art,0.8047359,0.8047359
1969.003,/m/02skpt,Artifact,0.80016273,0.80016273
1969.003,/m/083vt,Wood,0.73424464,0.73424464
1969.003,/m/095yjj,Classical sculpture,0.7325569,0.7325569
1969.003,/m/022hy,Crucifix,0.72614723,0.72614723
1969.003,/m/0dzf4,Arm,0.9429624,0.9429624
1969.003,/m/06msq,Sculpture,0.89709944,0.89709944
1969.003,/m/013_1c,Statue,0.88996184,0.88996184
1969.003,/m/022ch,Cross,0.8339746,0.8339746
1969.003,/m/0h8p5l_,Religious item,0.81143695,0.81143695
1969.003,/m/0jjw,Art,0.8047359,0.8047359
1969.003,/m/02skpt,Artifact,0.80016273,0.80016273
1969.003,/m/083vt,Wood,0.73424464,0.73424464
1969.003,/m/095yjj,Classical sculpture,0.7325569,0.7325569
1969.003,/m/022hy,Crucifix,0.72614723,0.72614723
1969.004,/m/019jd,Boat,0.8971397,0.8971397
1969.004,/m/07yv9,Vehicle,0.8187018,0.8187018
1969.004,/m/0838f,Water,0.79025936,0.79025936
1969.004,/m/0jjw,Art,0.7839776,0.7839776
1969.004,/m/05qdh,Painting,0.77628756,0.77628756
1969.004,/m/01rzcn,Watercraft,0.74933696,0.74933696
1969.004,/m/02csf,Drawing,0.7284862,0.7284862
1969.004,/m/01kr8f,Illustration,0.71548814,0.71548814
1969.004,/m/081pkj,Event,0.6855774,0.6855774
1969.004,/m/06q74,Ship,0.65763116,0.65763116
1969.012,/m/09q2t,Brown,0.98046786,0.98046786
1969.012,/m/05s2s,Plant,0.96453243,0.96453243
1969.012,/m/06z37_,Picture frame,0.90600455,0.90600455
1969.012,/m/0j62f,Rectangle,0.9013919,0.9013919
1969.012,/m/05h0n,Nature,0.899362,0.899362
1969.012,/m/01bwr,Botany,0.8953973,0.8953973
1969.012,/m/07j7r,Tree,0.89287615,0.89287615
1969.012,/m/083vt,Wood,0.89213914,0.89213914
1969.012,/m/02py09,Natural environment,0.88888675,0.88888675
1969.012,/m/0b5gs,Branch,0.8887258,0.8887258
1969.013,/m/05s2s,Plant,0.9196215,0.9196215
1969.013,/m/03d28y3,Natural landscape,0.88301075,0.88301075
1969.013,/j/3gbwgn,People in nature,0.8819654,0.8819654
1969.013,/m/01bqvp,Sky,0.84529465,0.84529465
1969.013,/m/0jjw,Art,0.82379603,0.82379603
1969.013,/m/07pw27b,Atmospheric phenomenon,0.8199625,0.8199625
1969.013,/m/05sm1,Plain,0.79261076,0.79261076
1969.013,/m/025s3q0,Landscape,0.78718215,0.78718215
1969.013,/m/01c7cq,Grassland,0.78514487,0.78514487
1969.013,/m/08t9c_,Grass,0.77468526,0.77468526
1969.016,/m/0cblv,Ecoregion,0.92420983,0.92420983
1969.016,/m/078hm,Slope,0.88495684,0.88495684
1969.016,/m/0jjw,Art,0.8093462,0.8093462
1969.016,/m/030zfn,Parallel,0.77402973,0.77402973
1969.016,/m/03gq5hm,Font,0.72573686,0.72573686
1969.016,/m/05qdh,Painting,0.70027584,0.70027584
1969.016,/m/036hv,Geology,0.69643104,0.69643104
1969.016,/m/02csf,Drawing,0.6951781,0.6951781
1969.016,/m/0641k,Paper,0.6821495,0.6821495
1969.016,/m/01kr8f,Illustration,0.65470755,0.65470755
1969.017,/m/04bcr3,Table,0.90658814,0.90658814
1969.017,/m/0jjw,Art,0.84495556,0.84495556
1969.017,/m/03gq5hm,Font,0.754501,0.754501
1969.017,/m/05qdh,Painting,0.72603804,0.72603804
1969.017,/m/01kr8f,Illustration,0.71993387,0.71993387
1969.017,/m/02csf,Drawing,0.704284,0.704284
1969.017,/m/06bm2,Recreation,0.6781522,0.6781522
1969.017,/m/03g3w,History,0.6462654,0.6462654
1969.017,/m/08v4gh,Vintage clothing,0.6345187,0.6345187
1969.017,/m/0dw9f6,Creative arts,0.6197231,0.6197231
1969.019,/m/06rrc,Shoe,0.954573,0.954573
1969.019,/m/083vt,Wood,0.85312814,0.85312814
1969.019,/m/02tcwp,Trunk,0.8108483,0.8108483
1969.019,/m/02skpt,Artifact,0.7683596,0.7683596
1969.019,/m/0d9wys,Tree stump,0.71886355,0.71886355
1969.019,/m/0jjw,Art,0.7033941,0.7033941
1969.019,/m/07_gml,Working animal,0.6737709,0.6737709
1969.019,/m/0463sg,Fashion accessory,0.66769946,0.66769946
1969.019,/m/07sx2n,Natural material,0.6446882,0.6446882
1969.019,/m/08t9c_,Grass,0.63308626,0.63308626
1969.020,/m/0jjw,Art,0.84899724,0.84899724
1969.020,/m/05qdh,Painting,0.82531804,0.82531804
1969.020,/m/08v4gh,Vintage clothing,0.75753397,0.75753397
1969.020,/m/01kr8f,Illustration,0.74477285,0.74477285
1969.020,/m/0p9xx,Visual arts,0.6986373,0.6986373
1969.020,/m/0133pl,Victorian fashion,0.6827236,0.6827236
1969.020,/m/03g3w,History,0.67596096,0.67596096
1969.020,/m/02csf,Drawing,0.6479217,0.6479217
1969.020,/m/036jvk,Stock photography,0.64521074,0.64521074
1969.020,/m/06ht1,Room,0.6310633,0.6310633
1969.021,/m/01d40f,Dress,0.8717904,0.8717904
1969.021,/m/06z37_,Picture frame,0.8597444,0.8597444
1969.021,/m/0jjw,Art,0.85081285,0.85081285
1969.021,/m/05qdh,Painting,0.8162185,0.8162185
1969.021,/m/081pkj,Event,0.7017619,0.7017619
1969.021,/m/08v4gh,Vintage clothing,0.68184406,0.68184406
1969.021,/m/02jjt,Entertainment,0.67111784,0.67111784
1969.021,/m/05qjc,Performing arts,0.6706423,0.6706423
1969.021,/m/0p9xx,Visual arts,0.66597545,0.66597545
1969.021,/m/01kr8f,Illustration,0.65929294,0.65929294
1969.022,/m/0jjw,Art,0.82203704,0.82203704
1969.022,/m/05qdh,Painting,0.8144778,0.8144778
1969.022,/m/08v4gh,Vintage clothing,0.75616133,0.75616133
1969.022,/m/02csf,Drawing,0.7028491,0.7028491
1969.022,/m/01kr8f,Illustration,0.68386877,0.68386877
1969.022,/m/0p9xx,Visual arts,0.67545074,0.67545074
1969.022,/m/06ht1,Room,0.6427782,0.6427782
1969.022,/m/03g3w,History,0.6367334,0.6367334
1969.022,/m/065zs54,Holy places,0.6271537,0.6271537
1969.022,/m/036jvk,Stock photography,0.6183814,0.6183814
1969.023,/m/0jjw,Art,0.83452857,0.83452857
1969.023,/m/05qdh,Painting,0.8293151,0.8293151
1969.023,/m/01kr8f,Illustration,0.6977276,0.6977276
1969.023,/m/0p9xx,Visual arts,0.6964785,0.6964785
1969.023,/m/08v4gh,Vintage clothing,0.6828179,0.6828179
1969.023,/m/036jvk,Stock photography,0.6633308,0.6633308
1969.023,/m/0j62f,Rectangle,0.66287875,0.66287875
1969.023,/m/03g3w,History,0.6500699,0.6500699
1969.023,/m/02csf,Drawing,0.6292124,0.6292124
1969.023,/m/065zs54,Holy places,0.56549567,0.56549567
1969.024,/m/0jjw,Art,0.8504497,0.8504497
1969.024,/m/05qdh,Painting,0.84663427,0.84663427
1969.024,/m/01kr8f,Illustration,0.7302163,0.7302163
1969.024,/m/08v4gh,Vintage clothing,0.7180567,0.7180567
1969.024,/m/0p9xx,Visual arts,0.6983492,0.6983492
1969.024,/m/081pkj,Event,0.66464365,0.66464365
1969.024,/m/01n5jq,Poster,0.66331184,0.66331184
1969.024,/m/02csf,Drawing,0.6618375,0.6618375
1969.024,/m/036jvk,Stock photography,0.6545424,0.6545424
1969.024,/m/06ht1,Room,0.6268544,0.6268544
1969.025,/m/05qdh,Painting,0.85016495,0.85016495
1969.025,/m/0jjw,Art,0.84853756,0.84853756
1969.025,/m/01d40f,Dress,0.8443837,0.8443837
1969.025,/m/08v4gh,Vintage clothing,0.74622613,0.74622613
1969.025,/m/01kr8f,Illustration,0.7257542,0.7257542
1969.025,/m/0p9xx,Visual arts,0.7005921,0.7005921
1969.025,/m/02csf,Drawing,0.6958197,0.6958197
1969.025,/m/01mzpv,Chair,0.6935306,0.6935306
1969.025,/m/06ht1,Room,0.6685392,0.6685392
1969.025,/m/036jvk,Stock photography,0.6672764,0.6672764
1969.026,/m/0jjw,Art,0.839409,0.839409
1969.026,/m/05qdh,Painting,0.8247243,0.8247243
1969.026,/m/01kr8f,Illustration,0.70508885,0.70508885
1969.026,/m/0p9xx,Visual arts,0.7045291,0.7045291
1969.026,/m/02csf,Drawing,0.6866383,0.6866383
1969.026,/m/08v4gh,Vintage clothing,0.6739907,0.6739907
1969.026,/m/036jvk,Stock photography,0.6532031,0.6532031
1969.026,/m/03g3w,History,0.64106876,0.64106876
1969.026,/m/081pkj,Event,0.63666487,0.63666487
1969.026,/m/06ht1,Room,0.6218158,0.6218158
1969.027,/m/0jjw,Art,0.8497338,0.8497338
1969.027,/m/05qdh,Painting,0.82594216,0.82594216
1969.027,/m/08v4gh,Vintage clothing,0.7330071,0.7330071
1969.027,/m/01kr8f,Illustration,0.7129364,0.7129364
1969.027,/m/0p9xx,Visual arts,0.6996721,0.6996721
1969.027,/m/081pkj,Event,0.6751043,0.6751043
1969.027,/m/02csf,Drawing,0.66828024,0.66828024
1969.027,/m/03g3w,History,0.65092593,0.65092593
1969.027,/m/036jvk,Stock photography,0.63380885,0.63380885
1969.027,/m/04s5jq,Costume design,0.60627544,0.60627544
1969.028,/m/0jjw,Art,0.83728176,0.83728176
1969.028,/m/05qdh,Painting,0.8184524,0.8184524
1969.028,/m/0p9xx,Visual arts,0.6949592,0.6949592
1969.028,/m/02csf,Drawing,0.669916,0.669916
1969.028,/m/01kr8f,Illustration,0.6620697,0.6620697
1969.028,/m/036jvk,Stock photography,0.6450702,0.6450702
1969.028,/m/03g3w,History,0.61500794,0.61500794
1969.028,/m/04zhd,Mythology,0.5690534,0.5690534
1969.028,/m/01spzs,Still life,0.5679322,0.5679322
1969.028,/m/015r61,Modern art,0.5538054,0.5538054
1969.029,/m/0jjw,Art,0.84647673,0.84647673
1969.029,/m/05qdh,Painting,0.82598716,0.82598716
1969.029,/m/08v4gh,Vintage clothing,0.71842945,0.71842945
1969.029,/m/01kr8f,Illustration,0.71141255,0.71141255
1969.029,/m/0p9xx,Visual arts,0.69941974,0.69941974
1969.029,/m/03g3w,History,0.6716439,0.6716439
1969.029,/m/01n5jq,Poster,0.6643348,0.6643348
1969.029,/m/02csf,Drawing,0.66319394,0.66319394
1969.029,/m/036jvk,Stock photography,0.6495106,0.6495106
1969.029,/m/081pkj,Event,0.6099913,0.6099913
1969.030,/m/0jjw,Art,0.83480704,0.83480704
1969.030,/m/05qdh,Painting,0.7890471,0.7890471
1969.030,/m/03qkynf,Fontange,0.7400833,0.7400833
1969.030,/m/08v4gh,Vintage clothing,0.725052,0.725052
1969.030,/m/02csf,Drawing,0.6814232,0.6814232
1969.030,/m/0dw9f6,Creative arts,0.6681911,0.6681911
1969.030,/m/0j62f,Rectangle,0.6669177,0.6669177
1969.030,/m/0p9xx,Visual arts,0.6594328,0.6594328
1969.030,/m/01kr8f,Illustration,0.6545361,0.6545361
1969.030,/m/01mzpv,Chair,0.65372145,0.65372145
1969.031,/m/0jjw,Art,0.835876,0.835876
1969.031,/m/05qdh,Painting,0.817128,0.817128
1969.031,/m/0p9xx,Visual arts,0.6905884,0.6905884
1969.031,/m/01kr8f,Illustration,0.652734,0.652734
1969.031,/m/03g3w,History,0.64499575,0.64499575
1969.031,/m/081pkj,Event,0.63342667,0.63342667
1969.031,/m/02csf,Drawing,0.6244312,0.6244312
1969.031,/m/0jgcl,Conquistador,0.6084948,0.6084948
1969.031,/m/08v4gh,Vintage clothing,0.5689013,0.5689013
1969.031,/m/0dgsmq8,Artwork,0.552634,0.552634
1969.032,/m/0jjw,Art,0.82321423,0.82321423
1969.032,/m/05qdh,Painting,0.81635064,0.81635064
1969.032,/m/01kr8f,Illustration,0.69724065,0.69724065
1969.032,/m/0p9xx,Visual arts,0.6955598,0.6955598
1969.032,/m/08v4gh,Vintage clothing,0.67086977,0.67086977
1969.032,/m/02csf,Drawing,0.6650581,0.6650581
1969.032,/m/03g3w,History,0.6497786,0.6497786
1969.032,/m/036jvk,Stock photography,0.64707947,0.64707947
1969.032,/m/01mzpv,Chair,0.5765488,0.5765488
1969.032,/m/06ht1,Room,0.560652,0.560652
1969.033,/m/0jjw,Art,0.8392774,0.8392774
1969.033,/m/05qdh,Painting,0.80381227,0.80381227
1969.033,/m/01kr8f,Illustration,0.7169511,0.7169511
1969.033,/m/0p9xx,Visual arts,0.6970425,0.6970425
1969.033,/m/03g3w,History,0.6454073,0.6454073
1969.033,/m/036jvk,Stock photography,0.6396248,0.6396248
1969.033,/m/02csf,Drawing,0.6246929,0.6246929
1969.033,/m/081pkj,Event,0.6101833,0.6101833
1969.033,/m/08v4gh,Vintage clothing,0.5976291,0.5976291
1969.033,/m/01ys2s,Antique,0.56708825,0.56708825
1969.034,/m/05qdh,Painting,0.82937723,0.82937723
1969.034,/m/0jjw,Art,0.82293504,0.82293504
1969.034,/m/0csby,Cloud,0.81579536,0.81579536
1969.034,/m/01kr8f,Illustration,0.71128607,0.71128607
1969.034,/m/07pltdk,Pole,0.6972386,0.6972386
1969.034,/m/0cgh4,Building,0.6965605,0.6965605
1969.034,/m/02csf,Drawing,0.6894733,0.6894733
1969.034,/m/01bqvp,Sky,0.6804651,0.6804651
1969.034,/m/0p9xx,Visual arts,0.6799897,0.6799897
1969.034,/m/06ht1,Room,0.6552787,0.6552787
1969.035,/m/05qdh,Painting,0.8423174,0.8423174
1969.035,/m/0jjw,Art,0.8348694,0.8348694
1969.035,/m/0csby,Cloud,0.7403035,0.7403035
1969.035,/m/01kr8f,Illustration,0.73015237,0.73015237
1969.035,/m/02csf,Drawing,0.70215017,0.70215017
1969.035,/m/0p9xx,Visual arts,0.6882555,0.6882555
1969.035,/m/07pltdk,Pole,0.6819104,0.6819104
1969.035,/m/05y4t,Paint,0.6707829,0.6707829
1969.035,/m/036jvk,Stock photography,0.646699,0.646699
1969.035,/m/03g3w,History,0.63126063,0.63126063
1969.036,/m/0jjw,Art,0.8379353,0.8379353
1969.036,/m/0csby,Cloud,0.8331954,0.8331954
1969.036,/m/05qdh,Painting,0.83111584,0.83111584
1969.036,/m/01bqvp,Sky,0.7487385,0.7487385
1969.036,/m/05s2s,Plant,0.7409568,0.7409568
1969.036,/m/02q_bfg,Tints and shades,0.72984064,0.72984064
1969.036,/m/01kr8f,Illustration,0.71175563,0.71175563
1969.036,/m/07pltdk,Pole,0.69680214,0.69680214
1969.036,/m/0p9xx,Visual arts,0.6855789,0.6855789
1969.036,/m/07j7r,Tree,0.6703278,0.6703278
1969.037,/m/0d4v4,Window,0.8453389,0.8453389
1969.037,/m/0jjw,Art,0.8207337,0.8207337
1969.037,/m/05qdh,Painting,0.77930486,0.77930486
1969.037,/m/0p9xx,Visual arts,0.6771272,0.6771272
1969.037,/m/01kr8f,Illustration,0.6472156,0.6472156
1969.037,/m/083vt,Wood,0.6424461,0.6424461
1969.037,/m/02csf,Drawing,0.63162816,0.63162816
1969.037,/m/03g3w,History,0.62484086,0.62484086
1969.037,/m/036jvk,Stock photography,0.62104136,0.62104136
1969.037,/m/06ht1,Room,0.560355,0.560355
1969.038,/m/05qdh,Painting,0.82629853,0.82629853
1969.038,/m/0jjw,Art,0.82063556,0.82063556
1969.038,/m/01n5jq,Poster,0.73863757,0.73863757
1969.038,/m/08v4gh,Vintage clothing,0.7239192,0.7239192
1969.038,/m/02csf,Drawing,0.70340735,0.70340735
1969.038,/m/01kr8f,Illustration,0.6783035,0.6783035
1969.038,/m/0p9xx,Visual arts,0.6545544,0.6545544
1969.038,/m/03g3w,History,0.63671446,0.63671446
1969.038,/m/06ht1,Room,0.5962381,0.5962381
1969.038,/m/04zhd,Mythology,0.59543127,0.59543127
1969.039,/m/0jjw,Art,0.85631007,0.85631007
1969.039,/m/05qdh,Painting,0.8322891,0.8322891
1969.039,/m/08v4gh,Vintage clothing,0.7285981,0.7285981
1969.039,/m/01kr8f,Illustration,0.7274146,0.7274146
1969.039,/m/0p9xx,Visual arts,0.6904338,0.6904338
1969.039,/m/02csf,Drawing,0.6795469,0.6795469
1969.039,/m/03g3w,History,0.63556063,0.63556063
1969.039,/m/036jvk,Stock photography,0.6349554,0.6349554
1969.039,/m/06ht1,Room,0.61675555,0.61675555
1969.039,/m/01mzpv,Chair,0.52649754,0.52649754
1969.042,/m/0244x1,Gesture,0.84777504,0.84777504
1969.042,/m/06msq,Sculpture,0.8165536,0.8165536
1969.042,/m/02skpt,Artifact,0.79239875,0.79239875
1969.042,/m/0jjw,Art,0.77793205,0.77793205
1969.042,/m/0138tl,Toy,0.7649422,0.7649422
1969.042,/m/0dw9f6,Creative arts,0.6944116,0.6944116
1969.042,/m/04t7l,Metal,0.6877094,0.6877094
1969.042,/m/01brf,Bronze,0.62725353,0.62725353
1969.042,/m/0jwzhtg,Carving,0.59449494,0.59449494
1969.042,/m/013_1c,Statue,0.58025146,0.58025146
1969.049,/m/0f9swq,Chin,0.9659884,0.9659884
1969.049,/m/013_1c,Statue,0.89839876,0.89839876
1969.049,/m/06msq,Sculpture,0.88754576,0.88754576
1969.049,/m/02skpt,Artifact,0.8505368,0.8505368
1969.049,/m/0dw9f6,Creative arts,0.8487401,0.8487401
1969.049,/m/0jjw,Art,0.8439486,0.8439486
1969.049,/m/031vtq,Trunk,0.74965256,0.74965256
1969.049,/m/083vt,Wood,0.7198712,0.7198712
1969.049,/m/0jwzhtg,Carving,0.7054338,0.7054338
1969.049,/m/095yjj,Classical sculpture,0.70179117,0.70179117
1969.050,/m/04hgtk,Head,0.97174394,0.97174394
1969.050,/m/013_1c,Statue,0.9035614,0.9035614
1969.050,/m/06msq,Sculpture,0.8920417,0.8920417
1969.050,/m/02p0tk3,Human body,0.8859561,0.8859561
1969.050,/m/0244x1,Gesture,0.85260427,0.85260427
1969.050,/m/02skpt,Artifact,0.8379906,0.8379906
1969.050,/m/0jjw,Art,0.8253927,0.8253927
1969.050,/m/031vtq,Trunk,0.80885196,0.80885196
1969.050,/m/095yjj,Classical sculpture,0.7643668,0.7643668
