accession_number,mid,description,score,topicality
1979.0945P,/m/01kr8f,Illustration,0.7411648,0.7411648
1979.0945P,/m/0hwky,Pattern,0.7378226,0.7378226
1979.0945P,/m/02csf,Drawing,0.722704,0.722704
1979.0945P,/m/01n5jq,Poster,0.68977976,0.68977976
1979.0945P,/m/0641k,Paper,0.63515836,0.63515836
1979.0945P,/m/0919rx,Line art,0.6346173,0.6346173
1979.0946P,/m/03gq5hm,Font,0.8021767,0.8021767
1979.0946P,/m/0jjw,Art,0.7854429,0.7854429
1979.0946P,/m/01kr8f,Illustration,0.7150797,0.7150797
1979.0946P,/m/02csf,Drawing,0.71135163,0.71135163
1979.0946P,/m/0hwky,Pattern,0.65265423,0.65265423
1979.0946P,/m/0p9xx,Visual arts,0.64731365,0.64731365
1979.0946P,/m/0641k,Paper,0.61061186,0.61061186
1979.0946P,/m/0919rx,Line art,0.5917916,0.5917916
1979.0946P,/m/0h8p59j,Paper product,0.5809709,0.5809709
1979.0946P,/m/02qqd4n,Fashion design,0.58002704,0.58002704
1979.0948P,/m/03gq5hm,Font,0.8144458,0.8144458
1979.0948P,/m/0jjw,Art,0.8093472,0.8093472
1979.0948P,/m/01kr8f,Illustration,0.723714,0.723714
1979.0948P,/m/0bt_c3,Book,0.6959337,0.6959337
1979.0948P,/m/08v4gh,Vintage clothing,0.68182546,0.68182546
1979.0948P,/m/0p9xx,Visual arts,0.6631077,0.6631077
1979.0948P,/m/0641k,Paper,0.6495639,0.6495639
1979.0948P,/m/02csf,Drawing,0.64918536,0.64918536
1979.0948P,/m/0h8p59j,Paper product,0.63638085,0.63638085
1979.0948P,/m/0hwky,Pattern,0.6346347,0.6346347
1979.0949P,/m/062581,Sleeve,0.87010837,0.87010837
1979.0949P,/m/0jjw,Art,0.8221835,0.8221835
1979.0949P,/m/08v4gh,Vintage clothing,0.7309458,0.7309458
1979.0949P,/m/01kr8f,Illustration,0.7230672,0.7230672
1979.0949P,/m/0hwky,Pattern,0.72301126,0.72301126
1979.0949P,/m/02csf,Drawing,0.7131019,0.7131019
1979.0949P,/m/02qqd4n,Fashion design,0.68064135,0.68064135
1979.0949P,/m/0641k,Paper,0.6590328,0.6590328
1979.0949P,/m/0h8p59j,Paper product,0.6476169,0.6476169
1979.0949P,/m/04s5jq,Costume design,0.62400705,0.62400705
1979.0951P,/m/0jjw,Art,0.8403769,0.8403769
1979.0951P,/m/03gq5hm,Font,0.79282105,0.79282105
1979.0951P,/m/01kr8f,Illustration,0.73638946,0.73638946
1979.0951P,/m/0dw9f6,Creative arts,0.7336192,0.7336192
1979.0951P,/m/02csf,Drawing,0.70682436,0.70682436
1979.0951P,/m/0641k,Paper,0.6957551,0.6957551
1979.0951P,/m/05qdh,Painting,0.68796164,0.68796164
1979.0951P,/m/0bt_c3,Book,0.6641894,0.6641894
1979.0951P,/m/0h8p59j,Paper product,0.6512314,0.6512314
1979.0951P,/m/0p9xx,Visual arts,0.6379756,0.6379756
1979.0952P,/m/0k65p,Hand,0.9595505,0.9595505
1979.0952P,/m/0dzf4,Arm,0.9467247,0.9467247
1979.0952P,/m/02p0tk3,Human body,0.8844004,0.8844004
1979.0952P,/m/01d40f,Dress,0.8812831,0.8812831
1979.0952P,/m/0jjw,Art,0.8246848,0.8246848
1979.0952P,/m/03gq5hm,Font,0.7750896,0.7750896
1979.0952P,/m/02csf,Drawing,0.72380966,0.72380966
1979.0952P,/m/01kr8f,Illustration,0.7145346,0.7145346
1979.0952P,/m/05qdh,Painting,0.6426656,0.6426656
1979.0952P,/m/0hwky,Pattern,0.6161619,0.6161619
1979.0953P,/m/0bt_c3,Book,0.81697446,0.81697446
1979.0953P,/m/0jjw,Art,0.81146514,0.81146514
1979.0953P,/m/03gq5hm,Font,0.77242583,0.77242583
1979.0953P,/m/01kr8f,Illustration,0.7285364,0.7285364
1979.0953P,/m/02csf,Drawing,0.705551,0.705551
1979.0953P,/m/0641k,Paper,0.6698262,0.6698262
1979.0953P,/m/0h8p59j,Paper product,0.6340806,0.6340806
1979.0953P,/m/0bp7w,Printmaking,0.61970824,0.61970824
1979.0953P,/m/012f08,Motor vehicle,0.61290354,0.61290354
1979.0953P,/m/03g3w,History,0.612536,0.612536
1979.0955P,/m/0jjw,Art,0.8129687,0.8129687
1979.0955P,/m/02csf,Drawing,0.71604055,0.71604055
1979.0955P,/m/01kr8f,Illustration,0.71052843,0.71052843
1979.0955P,/m/0hwky,Pattern,0.7003937,0.7003937
1979.0955P,/m/03gq5hm,Font,0.69330364,0.69330364
1979.0955P,/m/0641k,Paper,0.6277857,0.6277857
1979.0955P,/m/07glzq,Sketch,0.59941477,0.59941477
1979.0955P,/m/02qqd4n,Fashion design,0.57531047,0.57531047
1979.0955P,/m/0h8p59j,Paper product,0.5735061,0.5735061
1979.0955P,/m/062581,Sleeve,0.56781685,0.56781685
1979.0958P,/m/0jjw,Art,0.8045117,0.8045117
1979.0958P,/m/03gq5hm,Font,0.7475188,0.7475188
1979.0958P,/m/05qdh,Painting,0.7408345,0.7408345
1979.0958P,/m/02csf,Drawing,0.7121693,0.7121693
1979.0958P,/m/01n5jq,Poster,0.70706505,0.70706505
1979.0958P,/m/01kr8f,Illustration,0.70654386,0.70654386
1979.0958P,/m/0p9xx,Visual arts,0.6700087,0.6700087
1979.0958P,/m/0641k,Paper,0.66208017,0.66208017
1979.0958P,/m/03g3w,History,0.62813944,0.62813944
1979.0958P,/m/0bp7w,Printmaking,0.6280852,0.6280852
1979.0959P,/m/0jjw,Art,0.80102175,0.80102175
1979.0959P,/m/03gq5hm,Font,0.79944223,0.79944223
1979.0959P,/m/0bt_c3,Book,0.7580154,0.7580154
1979.0959P,/m/05qdh,Painting,0.73314583,0.73314583
1979.0959P,/m/02csf,Drawing,0.70763564,0.70763564
1979.0959P,/m/01kr8f,Illustration,0.6964857,0.6964857
1979.0959P,/m/0641k,Paper,0.6921721,0.6921721
1979.0959P,/m/0h8p59j,Paper product,0.6792424,0.6792424
1979.0959P,/m/0p9xx,Visual arts,0.6786025,0.6786025
1979.0959P,/m/0bp7w,Printmaking,0.62935084,0.62935084
1979.1001P,/m/01dvt1,Joint,0.974752,0.974752
1979.1001P,/m/04hgtk,Head,0.97247756,0.97247756
1979.1001P,/m/0f9swq,Chin,0.9660951,0.9660951
1979.1001P,/m/0dzf4,Arm,0.9440871,0.9440871
1979.1001P,/m/04_fs,Muscle,0.9136435,0.9136435
1979.1001P,/m/013_1c,Statue,0.89951646,0.89951646
1979.1001P,/m/02p0tk3,Human body,0.8878032,0.8878032
1979.1001P,/m/06msq,Sculpture,0.87317795,0.87317795
1979.1001P,/m/02wzbmj,Standing,0.86421657,0.86421657
1979.1001P,/m/0jjw,Art,0.8403101,0.8403101
1979.1005P,/m/04brg2,Tableware,0.9733499,0.9733499
1979.1005P,/m/050h26,Drinkware,0.9458679,0.9458679
1979.1005P,/m/0h8nvk9,Dishware,0.92943627,0.92943627
1979.1005P,/m/025sk5n,Tin,0.92778254,0.92778254
1979.1005P,/m/04k94,Liquid,0.8805587,0.8805587
1979.1005P,/m/05p0tsj,Food storage containers,0.8774479,0.8774479
1979.1005P,/m/0h8n22v,Serveware,0.8713713,0.8713713
1979.1005P,/m/074cq5,Lid,0.76063883,0.76063883
1979.1005P,/m/03h_4m,Cylinder,0.75089276,0.75089276
1979.1005P,/m/039jq,Glass,0.71986395,0.71986395
1979.1011P,/m/04hgtk,Head,0.9747212,0.9747212
1979.1011P,/m/013_1c,Statue,0.88992506,0.88992506
1979.1011P,/m/01k9lj,Jaw,0.8807631,0.8807631
1979.1011P,/m/08g_yr,Temple,0.86988944,0.86988944
1979.1011P,/m/06msq,Sculpture,0.859923,0.859923
1979.1011P,/m/0244x1,Gesture,0.85260487,0.85260487
1979.1011P,/m/0jjw,Art,0.8276999,0.8276999
1979.1011P,/m/02skpt,Artifact,0.82632804,0.82632804
1979.1011P,/m/02ljgl,Monument,0.78510386,0.78510386
1979.1011P,/m/095yjj,Classical sculpture,0.77247,0.77247
1979.1013p,/m/09q2t,Brown,0.98046786,0.98046786
1979.1013p,/m/0138tl,Toy,0.864817,0.864817
1979.1013p,/m/0244x1,Gesture,0.85260487,0.85260487
1979.1013p,/m/0jjw,Art,0.8074575,0.8074575
1979.1013p,/m/0975t,Clay,0.7664129,0.7664129
1979.1013p,/m/02skpt,Artifact,0.74188733,0.74188733
1979.1013p,/m/05mqq3,Snout,0.7309148,0.7309148
1979.1013p,/m/0fbf1m,Terrestrial animal,0.71303767,0.71303767
1979.1013p,/m/07_gml,Working animal,0.7005191,0.7005191
1979.1013p,/m/04t7l,Metal,0.6940152,0.6940152
1979.1014P,/m/04hgtk,Head,0.97235477,0.97235477
1979.1014P,/m/0f9swq,Chin,0.9666948,0.9666948
1979.1014P,/m/013_1c,Statue,0.89693826,0.89693826
1979.1014P,/m/01k9lj,Jaw,0.88337994,0.88337994
1979.1014P,/m/06msq,Sculpture,0.8822733,0.8822733
1979.1014P,/m/08g_yr,Temple,0.87241024,0.87241024
1979.1014P,/m/02skpt,Artifact,0.85305524,0.85305524
1979.1014P,/m/0jjw,Art,0.83681554,0.83681554
1979.1014P,/m/02ljgl,Monument,0.7768548,0.7768548
1979.1014P,/m/095yjj,Classical sculpture,0.77599216,0.77599216
1979.1015P,/m/02skpt,Artifact,0.8114565,0.8114565
1979.1015P,/m/037vk,Graphite,0.7703027,0.7703027
1979.1015P,/m/07sx2n,Natural material,0.75303054,0.75303054
1979.1015P,/m/04t7l,Metal,0.6857895,0.6857895
1979.1015P,/m/03gq5hm,Font,0.66294676,0.66294676
1979.1015P,/m/0463sg,Fashion accessory,0.6619796,0.6619796
1979.1015P,/m/012015,Stone tool,0.6611561,0.6611561
1979.1015P,/m/01cbzq,Rock,0.6230707,0.6230707
1979.1015P,/m/05t_yt,Carmine,0.5956224,0.5956224
1979.1015P,/m/025r_0t,Lead,0.5498149,0.5498149
1979.1018P,/m/09q2t,Brown,0.98046786,0.98046786
1979.1018P,/m/02skpt,Artifact,0.79161465,0.79161465
1979.1018P,/m/01cbzq,Rock,0.628559,0.628559
1979.1018P,/m/04t7l,Metal,0.6236206,0.6236206
1979.1018P,/m/06g58b,Oval,0.5876982,0.5876982
1979.1018P,/m/03gq5hm,Font,0.55339175,0.55339175
1979.1018P,/m/07sx2n,Natural material,0.5302816,0.5302816
1979.1019P,/m/05s771,Synthetic rubber,0.8217033,0.8217033
1979.1019P,/m/02q_bfg,Tints and shades,0.7618364,0.7618364
1979.1019P,/m/037vk,Graphite,0.7183844,0.7183844
1979.1019P,/m/06g58b,Oval,0.7177062,0.7177062
1979.1019P,/m/07sx2n,Natural material,0.67585355,0.67585355
1979.1019P,/m/03gq5hm,Font,0.6727132,0.6727132
1979.1019P,/m/0463sg,Fashion accessory,0.671027,0.671027
1979.1019P,/m/04t7l,Metal,0.6181626,0.6181626
1979.1019P,/m/01tp0c,Pebble,0.59891105,0.59891105
1979.1019P,/m/02vwbzz,Electric blue,0.5873176,0.5873176
1979.1022P,/m/0k5j,Aircraft,0.8765439,0.8765439
1979.1022P,/m/0kpbc,Aerospace manufacturer,0.7593183,0.7593183
1979.1022P,/m/0f5lx,Military aircraft,0.73128027,0.73128027
1979.1022P,/m/0fzyg,Aviation,0.73078334,0.73078334
1979.1022P,/m/02yjc,Fighter aircraft,0.7284153,0.7284153
1979.1022P,/m/02rdsp,Office supplies,0.6719413,0.6719413
1979.1022P,/m/018rc1,Ground attack aircraft,0.66156954,0.66156954
1979.1022P,/m/01515d,Flight,0.61529666,0.61529666
1979.1022P,/m/0w7s,Aerospace engineering,0.57304376,0.57304376
1979.1022P,/m/083vt,Wood,0.5713815,0.5713815
1979.1026P,/m/07sx2n,Natural material,0.8371171,0.8371171
1979.1026P,/m/02skpt,Artifact,0.7295247,0.7295247
1979.1026P,/m/01ykh,Cuisine,0.66210485,0.66210485
1979.1026P,/m/01cbzq,Rock,0.62700593,0.62700593
1979.1026P,/m/03gq5hm,Font,0.5908933,0.5908933
1979.1026P,/m/02q08p0,Dish,0.5460674,0.5460674
1979.1028P,/m/0j62f,Rectangle,0.8142589,0.8142589
1979.1028P,/m/03gq5hm,Font,0.6557382,0.6557382
1979.1028P,/m/04t7l,Metal,0.63590926,0.63590926
1979.1028P,/m/0463sg,Fashion accessory,0.62186384,0.62186384
1979.1028P,/m/01cbzq,Rock,0.60588235,0.60588235
1979.1028P,/m/02vxqxj,Cocoa solids,0.54784447,0.54784447
1979.1028P,/m/020vl,Chocolate,0.50575465,0.50575465
1979.1030P,/m/09q2t,Brown,0.98046786,0.98046786
1979.1030P,/m/07sx2n,Natural material,0.89373374,0.89373374
1979.1030P,/m/083vt,Wood,0.8436726,0.8436726
1979.1030P,/m/02skpt,Artifact,0.8277913,0.8277913
1979.1030P,/m/02tcwp,Trunk,0.77231634,0.77231634
1979.1030P,/m/0jjw,Art,0.76093686,0.76093686
1979.1030P,/m/05s2s,Plant,0.70940566,0.70940566
1979.1030P,/m/04t7l,Metal,0.6873195,0.6873195
1979.1030P,/m/07j7r,Tree,0.67676556,0.67676556
1979.1030P,/m/01cbzq,Rock,0.63342464,0.63342464
1979.1031P,/m/07sx2n,Natural material,0.6897998,0.6897998
1979.1031P,/m/02skpt,Artifact,0.6628759,0.6628759
1979.1031P,/m/0463sg,Fashion accessory,0.64861107,0.64861107
1979.1031P,/m/03hzcs,Beige,0.5781803,0.5781803
1979.1031P,/m/01cbzq,Rock,0.57216036,0.57216036
1979.1031P,/m/03gq5hm,Font,0.56421614,0.56421614
1979.1031P,/m/04t7l,Metal,0.51416093,0.51416093
