qid,label_en,description_en,act_uuid,act,act_ref1_hash,act_ref1_retrieved_nodeId,act_ref1_retrieved_val,act_ref1_retrieved_prec,inventory_number_uuid,inventory_number,inventory_number_collection,inventory_number_ref1_hash,inventory_number_ref1_referenceUrl,inventory_number_ref1_retrieved_nodeId,inventory_number_ref1_retrieved_val,inventory_number_ref1_retrieved_prec,title_uuid,title,title_ref1_hash,title_ref1_referenceUrl,title_ref1_retrieved_nodeId,title_ref1_retrieved_val,title_ref1_retrieved_prec,creator_uuid,creator,creator_object_has_role,creator_ref1_hash,creator_ref1_referenceUrl,creator_ref1_retrieved_nodeId,creator_ref1_retrieved_val,creator_ref1_retrieved_prec,instance_of_uuid,instance_of,instance_of_ref1_hash,instance_of_ref1_referenceUrl,instance_of_ref1_retrieved_nodeId,instance_of_ref1_retrieved_val,instance_of_ref1_retrieved_prec,inception_uuid,inception_nodeId,inception_val,inception_prec,inception_earliest_date_nodeId,inception_earliest_date_val,inception_earliest_date_prec,inception_latest_date_nodeId,inception_latest_date_val,inception_latest_date_prec,inception_sourcing_circumstances,inception_ref1_hash,inception_ref1_referenceUrl,inception_ref1_retrieved_nodeId,inception_ref1_retrieved_val,inception_ref1_retrieved_prec,country_of_origin_uuid,country_of_origin,country_of_origin_ref1_hash,country_of_origin_ref1_referenceUrl,country_of_origin_ref1_retrieved_nodeId,country_of_origin_ref1_retrieved_val,country_of_origin_ref1_retrieved_prec,copyright_status_uuid,copyright_status,copyright_status_applies_to_jurisdiction,copyright_status_determination_method,copyright_status_ref1_hash,copyright_status_ref1_referenceUrl,copyright_status_ref1_retrieved_nodeId,copyright_status_ref1_retrieved_val,copyright_status_ref1_retrieved_prec,image_uuid,image,image_ref1_hash,image_ref1_referenceUrl,image_ref1_retrieved_nodeId,image_ref1_retrieved_val,image_ref1_retrieved_prec,collection_uuid,collection,collection_ref1_hash,collection_ref1_referenceUrl,collection_ref1_retrieved_nodeId,collection_ref1_retrieved_val,collection_ref1_retrieved_prec
Q110561838,Baptistery of Kelisa-e-Vank,architectural structure,DAB37906-ACA3-4C5B-B835-5102BC5DCA42,49939,3c80e548d96d54a9daee7fee9bd09bbedc7f36a2,b6a6faab-9d48-4ce7-afe5-22c6113603d0,2022-01-13T00:00:00Z,11,,,,,,,,,2A6B85E6-FB78-4B02-A1F9-C9939AA18898,Baptistery of Kelisa-e-Vank,,,,,,,,,,,,,,5A7638EE-0AFF-40E3-8B14-712A51DDE130,Q811979,e4c01a0252d9a1263fbf22cf2c78d2bc3fddb0cb,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=49939,69693401-faeb-442c-b31e-ab0f609b1984,2022-01-13T00:00:00Z,11,64F5DFAF-DBA2-4DCA-8699-2EE5F202E43F,2fd04384-737c-4f2e-b001-09db7b1e9818,1635-01-01T00:00:00Z,9,52d97c62-d0f9-4324-9502-d4d56c10d9ad,1606-01-01T00:00:00Z,9,6061f0a1-ae77-495b-87a3-143cca394e19,1664-01-01T00:00:00Z,9,,e4c01a0252d9a1263fbf22cf2c78d2bc3fddb0cb,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=49939,dc55fc53-f455-46c5-91e4-ff1fcbee10d3,2022-01-13T00:00:00Z,11,CB3ADEDD-59EA-4258-8D3B-BE214CE42CB1,Q794,e4c01a0252d9a1263fbf22cf2c78d2bc3fddb0cb,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=49939,ef6947c7-166e-49fb-9c53-09ffda5b36be,2022-01-13T00:00:00Z,11,,,,,,,,,,A6936A28-42B3-43DE-9611-21B68BD3674D,http://commons.wikimedia.org/wiki/Special:FilePath/Baptist%C3%A8re%20kelisa-e-vank%20esfahan.jpg,e4c01a0252d9a1263fbf22cf2c78d2bc3fddb0cb,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=49939,083832dc-99a2-4ceb-89ad-1f78d94edddd,2022-01-13T00:00:00Z,11,,,,,,,
Q110561840,"Battle for soul at death, from the Grandes Heures de Rohan",manuscript by 15th cent. Rohan Master,EE0FA383-3551-4E79-A41D-40F04D97E695,55136,3c80e548d96d54a9daee7fee9bd09bbedc7f36a2,a02e445f-02a3-44c7-88cb-46b53ee6e399,2022-01-13T00:00:00Z,11,,,,,,,,,7026DE9F-0337-4256-BB6F-7AAC4F6B0066,"Battle for soul at death, from the Grandes Heures de Rohan",,,,,,,,,,,,,,32CAA196-E3BC-452A-AF33-893E999FBEAE,Q87167,b8eb89776274b22094796c26be7024ffc6e1ffd6,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55136,2ae95378-066c-4144-800f-9b768aec22e9,2022-01-13T00:00:00Z,11,92933CA0-F50F-42B3-8277-32118C7EA016,3db3acab-63fd-4f7d-9587-050c1b225b6a,1432-01-01T00:00:00Z,9,a5303489-32bd-4052-891c-6bc5521d5102,1430-01-01T00:00:00Z,9,9475dbb8-e2e6-4f4f-bf94-70a7a9fb4c51,1435-01-01T00:00:00Z,9,Q5727902,b8eb89776274b22094796c26be7024ffc6e1ffd6,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55136,82989a92-74cd-403a-b242-5a2e96b0121d,2022-01-13T00:00:00Z,11,4D1B7E19-902B-492D-81B0-CA8D87424AA9,Q142,b8eb89776274b22094796c26be7024ffc6e1ffd6,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55136,70aa2fa4-ebfb-4c2a-b1aa-32161f5b187d,2022-01-13T00:00:00Z,11,,,,,,,,,,E66D010C-9904-45AE-A95C-4E1ACA8808F4,http://commons.wikimedia.org/wiki/Special:FilePath/Le%20Mort%20devant%20son%20juge%2C%20Maitre%20de%20Rohan.jpg,b8eb89776274b22094796c26be7024ffc6e1ffd6,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55136,d77cf2f2-81a6-4d45-81fd-07f18f508773,2022-01-13T00:00:00Z,11,,,,,,,
Q110561842,Bell Tower Clock,architectural structure,948959CC-2B21-4056-9D5C-A6FD5B6B4E46,57247,3c80e548d96d54a9daee7fee9bd09bbedc7f36a2,eeae2c02-6d9e-4fff-839c-16fa4fb2d6cd,2022-01-13T00:00:00Z,11,,,,,,,,,86F0E831-F27A-413F-834D-AF0DA6DA067A,Bell Tower Clock,,,,,,,,,,,,,,8D71C2F9-45EF-450B-8BC9-DE3A5EA136CC,Q811979,ae95001fe4b22d4a630b91abd78b9aea8b70f385,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57247,bad0134c-fbbe-4b73-a8da-d0d08e0c4b0d,2022-01-13T00:00:00Z,11,E748791C-6F95-4B15-94DC-A7077832F422,e47f223d-a344-4d59-b44c-1307ac4260af,1968-01-01T00:00:00Z,9,cad78d1c-6d5d-43c8-86ef-0b5b67018bc4,1967-01-01T00:00:00Z,9,6e9ec908-94bf-4bbf-a7fe-5b7d60695fbf,1970-01-01T00:00:00Z,9,,ae95001fe4b22d4a630b91abd78b9aea8b70f385,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57247,2e9cd583-2e6f-4653-ad07-e3ac959e24bf,2022-01-13T00:00:00Z,11,17148E76-4822-4704-A530-93E66CB8C110,Q183,ae95001fe4b22d4a630b91abd78b9aea8b70f385,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57247,b7d919a8-0624-4737-9775-9817d1b34295,2022-01-13T00:00:00Z,11,,,,,,,,,,D5EDA68A-61FF-4C0A-B5B0-52FCF14746AA,http://commons.wikimedia.org/wiki/Special:FilePath/Todtnau%20-%20St.%20Jakobus%20der%20%C3%84ltere3.jpg,ae95001fe4b22d4a630b91abd78b9aea8b70f385,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57247,e3202487-0528-4d11-b1df-865b3a3d0e44,2022-01-13T00:00:00Z,11,,,,,,,
Q110561845,Cathedral of Our Lady of Peace,architectural structure by artist unknown,59CDCCA6-5097-448F-825F-F4DBF0075848,57399,3c80e548d96d54a9daee7fee9bd09bbedc7f36a2,7ce3e47b-adc6-4dcf-b365-08214ed78e3b,2022-01-13T00:00:00Z,11,,,,,,,,,26BA52AC-7790-4D11-976E-30B2AC570158,Cathedral of Our Lady of Peace,,,,,,D52EEA37-507E-4698-AF4A-4500714FFE22,_:433bb968-3b81-4dd7-af3c-02ae1ca981f2,Q4233718,706c9fa072321b3389f945afd5e96d2151e01fb9,"https://commons.wikimedia.org/wiki/File:Church_in_Fort_Lamy,_Chad.jpg",2a6afed8-997e-4072-8797-e00143c9fb10,2022-01-13T00:00:00Z,11,B8853742-FF12-4A19-8A89-5AFAFAF31588,Q811979,916983a0c681665373e80644b04aba71762f28ab,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57399,ba9b8b88-11ea-4a6d-a33c-ad1d0372377a,2022-01-13T00:00:00Z,11,C1AAC739-B77A-488B-AE72-AB8429D9FCB4,b4da635f-1b85-48ef-a6cb-860182c843ff,1965-01-01T00:00:00Z,9,,,,,,,,916983a0c681665373e80644b04aba71762f28ab,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57399,7199a326-f2b0-4267-9057-b155b3ca111f,2022-01-13T00:00:00Z,11,,,,,,,,,,,,,,,,,F0CA044B-4F10-4BDF-B6EF-E40D89E31790,http://commons.wikimedia.org/wiki/Special:FilePath/Church%20in%20Fort%20Lamy%2C%20Chad.jpg,916983a0c681665373e80644b04aba71762f28ab,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57399,e963be7e-ad0a-46ad-aae9-05065d3af340,2022-01-13T00:00:00Z,11,,,,,,,
Q110561846,Charity to Street Arab,print,D4A4AF3E-FC73-47C3-963F-C1248515C8B7,55368,3c80e548d96d54a9daee7fee9bd09bbedc7f36a2,975fcac3-82a5-4aa7-9737-68c87c246e35,2022-01-13T00:00:00Z,11,,,,,,,,,868B9F5B-385C-4D0C-A52C-73A432D85AA2,Charity to Street Arab,,,,,,,,,,,,,,392A6C64-EDD7-4FB2-96B5-3CF867D57F33,Q11060274,fd9f3009af1b5d5781d62472ef0c5525094c6236,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55368,58b11c83-b38e-43b2-9725-426001e522c7,2022-01-13T00:00:00Z,11,A52F9E0A-5CE8-43C7-8E4B-B48D6A79B00C,c00d4dc6-763c-4767-96b7-770f37f95dd8,1884-01-01T00:00:00Z,9,,,,,,,,fd9f3009af1b5d5781d62472ef0c5525094c6236,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55368,1e4a1c7d-b9a6-46cc-be7e-a583365a5bac,2022-01-13T00:00:00Z,11,,,,,,,,8A676962-5FDC-429D-A4E4-89828633AA10,Q19652,Q60332278,Q29940705,631f4f3f579c00c3e0e7a29b6b4b28603fd39ea9,https://commons.wikimedia.org/wiki/File:Charity_to_Street_Arab.jpg,31234378-0922-4d8f-9a3d-76b5cd3c1d02,2022-01-13T00:00:00Z,11,A6DE3A0B-E70F-4262-9763-8C340325CC11,http://commons.wikimedia.org/wiki/Special:FilePath/Charity%20to%20Street%20Arab.jpg,fd9f3009af1b5d5781d62472ef0c5525094c6236,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55368,e0b2d1bc-a7f7-4eed-852d-e5233457c1a9,2022-01-13T00:00:00Z,11,,,,,,,
Q110561848,Christ and the Samaritan Woman,fresco by Manuel Panselinos,C49BE345-3B0A-4460-BF24-8EAF566442C9,54763,3c80e548d96d54a9daee7fee9bd09bbedc7f36a2,bea1317d-7a36-4dd6-b915-50e7ef6dae8a,2022-01-13T00:00:00Z,11,,,,,,,,,07EC697E-5F7D-4BAC-ACBA-6DA26DCF913A,Christ and the Samaritan Woman,,,,,,1A0327D9-EA0A-42A9-9BAE-157B1EE214F9,Q1151590,,4cea4addbceda4864b96ef9eb9f88f1beb7bcc7b,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54763,6dd206f4-f847-407c-85b1-e42b5e1899f3,2022-01-13T00:00:00Z,11,8E2CD9A8-B381-49C2-BEBD-698F1D94157F,Q22669139,4cea4addbceda4864b96ef9eb9f88f1beb7bcc7b,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54763,7103e37f-297e-4253-870e-b6b3ae3af2bd,2022-01-13T00:00:00Z,11,1A7E9196-F0C6-4686-912A-83AEA0468B9E,9f905347-7088-470f-a172-e5fa8c41fa9f,1300-01-01T00:00:00Z,9,b8a7867b-68c5-4c9c-8e4c-b11ae662412b,1290-01-01T00:00:00Z,9,3a6db21e-2faa-4f22-9bde-29ac338dcfee,1310-01-01T00:00:00Z,9,,4cea4addbceda4864b96ef9eb9f88f1beb7bcc7b,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54763,c5f19ec7-18f1-4d4e-86c0-ad1b9b4ba562,2022-01-13T00:00:00Z,11,,,,,,,,E994CA00-1B7D-400D-8E7A-EE17F1701A92,Q19652,,,cc960fb68c263aa8bb3f61eb8ba4937e0c6d2d1a,https://commons.wikimedia.org/wiki/File:Photina_of_Protat.JPG,50ed6be6-40b9-4006-aa67-9cf964b75544,2022-01-13T00:00:00Z,11,F5ED3DF6-50AA-4546-AC67-1A2DDEE78A82,http://commons.wikimedia.org/wiki/Special:FilePath/Photina%20of%20Protat.JPG,4cea4addbceda4864b96ef9eb9f88f1beb7bcc7b,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54763,71c592f8-6109-4306-aefa-f2ba0e650c8f,2022-01-13T00:00:00Z,11,,,,,,,
Q110561850,Christ and the Woman with the Issue of Blood,fresco by artist unknown,EE269682-C09B-4B2D-9DCA-0B37752E7542,58325,3c80e548d96d54a9daee7fee9bd09bbedc7f36a2,46a32375-19ad-4a95-b796-848272d60e0e,2022-01-13T00:00:00Z,11,,,,,,,,,5674C996-E10D-404A-B3C8-27A05659AA4B,Christ and the Woman with the Issue of Blood,,,,,,5D6013A3-7D6C-496D-9B49-443F73C9961F,_:1a337d1a-4089-40f2-88df-9e1d20f4e9e6,Q4233718,44d3eb7ca81a92987465f9233ba6b3f2eb78faeb,https://commons.wikimedia.org/wiki/File:Healing_of_a_bleeding_women_Marcellinus-Peter-Catacomb.jpg,8d1c15a6-c43c-433b-bf35-a2e6c198c758,2022-01-13T00:00:00Z,11,3437DDC4-D971-4089-8ABF-CEFD69CA0963,Q22669139,db0ae619ccf63ab0660e8f5caf1414bda06c6579,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58325,b0ecefa4-ec18-40eb-95da-23d63bbc9ef5,2022-01-13T00:00:00Z,11,7DE2B3D9-1A55-4F87-8AB8-854DBB30A23B,751d8649-9d91-48fe-a714-e06430722878,0350-01-01T00:00:00Z,7,,,,,,,,db0ae619ccf63ab0660e8f5caf1414bda06c6579,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58325,2be5e858-fafd-4a8c-891c-9c425da1226b,2022-01-13T00:00:00Z,11,47B57027-2535-4A0F-B28C-B03A1B7FFC27,Q38,db0ae619ccf63ab0660e8f5caf1414bda06c6579,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58325,61ec8f38-ca1c-487a-abd2-f94150a8f2cd,2022-01-13T00:00:00Z,11,609654E8-3459-4E2E-B8D2-4637BF18E6F8,Q19652,,,44d3eb7ca81a92987465f9233ba6b3f2eb78faeb,https://commons.wikimedia.org/wiki/File:Healing_of_a_bleeding_women_Marcellinus-Peter-Catacomb.jpg,c386513e-31c5-4cfb-9530-965c743b34e0,2022-01-13T00:00:00Z,11,40EDC29D-2DB0-47F1-B45F-43D395DA7140,http://commons.wikimedia.org/wiki/Special:FilePath/Healing%20of%20a%20bleeding%20women%20Marcellinus-Peter-Catacomb.jpg,db0ae619ccf63ab0660e8f5caf1414bda06c6579,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58325,2ea79e54-6632-4413-8029-9ce613fbd7ff,2022-01-13T00:00:00Z,11,,,,,,,
Q110561852,Christ Before Caiaphas,painting by Matthias Stomer,ECEC0557-048A-435C-8DC4-C8CF35ECED3B,55279,3c80e548d96d54a9daee7fee9bd09bbedc7f36a2,a373c09d-3975-414b-b7ae-54e2562a9b6e,2022-01-13T00:00:00Z,11,,,,,,,,,8DFAB9BC-C833-4096-8B92-2DC2CCDA34E7,Christ Before Caiaphas,,,,,,D5476D6A-7FA8-434C-A7B5-A89FE71FB1C6,Q949627,,2397dcbe6f6ddd5bcda7d3505f4ab962217f1c75,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55279,75d2af94-d691-4074-903a-552c86f53f7e,2022-01-13T00:00:00Z,11,DDCAF363-C477-4619-BAD0-28BCB5D7460A,Q3305213,2397dcbe6f6ddd5bcda7d3505f4ab962217f1c75,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55279,6eeb9024-37e8-48b9-b9bf-aa378e3c7a06,2022-01-13T00:00:00Z,11,EA2E8C1C-33C3-4CAA-81C2-B7F00CDB061C,6bf743a9-063e-443d-af72-13bc8c71e594,0000-01-01T00:00:00Z,9,,,,,,,,2397dcbe6f6ddd5bcda7d3505f4ab962217f1c75,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55279,b4664c42-6829-46e0-abb7-38174185712c,2022-01-13T00:00:00Z,11,186A9722-709E-41EC-8969-D9825DC160B5,Q30,2397dcbe6f6ddd5bcda7d3505f4ab962217f1c75,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55279,ba04d322-a8e1-4375-aa52-3f78f3ecc2fe,2022-01-13T00:00:00Z,11,,,,,,,,,,CDF916B8-2814-4DC4-BD57-893CAF6F69F1,http://commons.wikimedia.org/wiki/Special:FilePath/Mattias%20Stom%2C%20Christ%20before%20Caiaphas.jpg,2397dcbe6f6ddd5bcda7d3505f4ab962217f1c75,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55279,97562cd4-7afd-4519-badf-d01043100563,2022-01-13T00:00:00Z,11,315918A8-5F73-4A86-9BB4-5EFD2C0885D8,Q325712,60b99955f043108b3e3da0b2e620f526b36811bc,"https://commons.wikimedia.org/wiki/File:Mattias_Stom,_Christ_before_Caiaphas.jpg",63b8f8eb-c31e-441a-8f8f-ef71e4761730,2022-01-13T00:00:00Z,11
Q110561855,Christ Pantocrator,mosaic by artist unknown,2F38C56D-2CAC-4456-9E5B-D4C07EF04B9F,46638,3c80e548d96d54a9daee7fee9bd09bbedc7f36a2,b99d795c-715f-46dd-8f6b-2d3214d31072,2022-01-13T00:00:00Z,11,,,,,,,,,0E78343A-CDBE-447C-9478-C3BC8100BED1,Christ Pantocrator,,,,,,E7C56BAC-2109-4A70-BDC1-8D846D55432D,_:1fa79527-bb84-450f-9e7c-a11c21e1ff1c,Q4233718,cb888908c2b41643f19f6b0c09c07f2afb2510ce,https://commons.wikimedia.org/wiki/File:Byzantinischer_Mosaizist_um_1020_001.jpg,1a929661-fcb2-425b-ae12-3f1faf01c2f4,2022-01-13T00:00:00Z,11,9A4A6015-1458-43E3-9063-D8D7884F53ED,Q133067,75b226b8c14ee382fe3dfd5a5d1fdc98e559385c,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46638,b45bedb9-211c-4280-b556-91a2267e39d9,2022-01-13T00:00:00Z,11,8E85B515-DC6A-461E-BB01-755C95BA0C60,07657604-8483-41e4-b9f9-800ceeec041e,1020-01-01T00:00:00Z,9,,,,,,,,75b226b8c14ee382fe3dfd5a5d1fdc98e559385c,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46638,40724bea-be36-4d8c-a3d7-6d67cbbab8b3,2022-01-13T00:00:00Z,11,D9258984-7657-4FA3-A6F4-57672242B05F,Q43,75b226b8c14ee382fe3dfd5a5d1fdc98e559385c,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46638,98f962ac-c0b7-43bd-abd6-32001723bffa,2022-01-13T00:00:00Z,11,,,,,,,,,,9B46FBEB-A79D-457E-99D1-A2731BF0448D,http://commons.wikimedia.org/wiki/Special:FilePath/Byzantinischer%20Mosaizist%20um%201020%20001.jpg,75b226b8c14ee382fe3dfd5a5d1fdc98e559385c,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=46638,800eae86-25d3-487c-86f4-81198d0f896f,2022-01-13T00:00:00Z,11,B7AC90CB-7177-4DF3-9A93-2ACE3B6EF3AD,Q12506,cb888908c2b41643f19f6b0c09c07f2afb2510ce,https://commons.wikimedia.org/wiki/File:Byzantinischer_Mosaizist_um_1020_001.jpg,b4276102-e259-4601-84da-fdde1f739131,2022-01-13T00:00:00Z,11
Q110561857,Christ with Beard,fresco,62B58F3B-7029-42B7-82A3-DC8B2311B955,49950,3c80e548d96d54a9daee7fee9bd09bbedc7f36a2,3ad8b913-7d1b-4d4d-9ada-1839139b145c,2022-01-13T00:00:00Z,11,,,,,,,,,11E16744-E9D2-43B1-ACA7-41F6D34E208E,Christ with Beard,,,,,,,,,,,,,,907C15B6-6796-4218-86A7-F5638A92526D,Q22669139,fd7aa3e8cad0a41915c02b19787cfbb52dedff65,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=49950,3b3b0a8e-f2e2-4ae6-94db-08ae752a1dd8,2022-01-13T00:00:00Z,11,68808DE3-F5AD-4883-97E7-6EE0A0EC1674,8d1c438f-43ba-456e-b8ca-f99c93983110,0350-01-01T00:00:00Z,7,,,,,,,,fd7aa3e8cad0a41915c02b19787cfbb52dedff65,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=49950,6c31c7b8-ca39-4ad9-9060-0a9f8f29169a,2022-01-13T00:00:00Z,11,92F1A71F-E7F1-4632-884E-7E0E96A9B0FE,Q38,fd7aa3e8cad0a41915c02b19787cfbb52dedff65,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=49950,bbbde8f9-8645-4941-855c-b50c5fe214c7,2022-01-13T00:00:00Z,11,,,,,,,,,,2D5CCC4A-67CF-4760-A846-7B3A2E984A5E,http://commons.wikimedia.org/wiki/Special:FilePath/Christ%20with%20beard.jpg,fd7aa3e8cad0a41915c02b19787cfbb52dedff65,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=49950,3fc4be15-bbf4-40ce-aaa7-57933652a2aa,2022-01-13T00:00:00Z,11,,,,,,,
Q110561859,"Christ, Mary, Saints, and Angels in Glory",fresco by Girolamo Mazzola Bedoli,ED72B1F3-B5E1-47C7-AB10-6AEFB32CD1D2,55579,3c80e548d96d54a9daee7fee9bd09bbedc7f36a2,e71447ba-f225-4641-8990-186e73ea3dac,2022-01-13T00:00:00Z,11,,,,,,,,,B86D007F-5100-48CA-ABB3-CE852264BF1E,"Christ, Mary, Saints, and Angels in Glory",,,,,,B30DEEDD-0AC5-4A96-BE02-F9EC130C9972,Q1527051,,110662faa0759b13bf5e17b6df997bd5033e5c8b,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55579,ea54b50d-2175-4040-a6f8-88a13e11a0e6,2022-01-13T00:00:00Z,11,0890FC42-F248-4EB3-84A0-FF1EF78A966A,Q22669139,110662faa0759b13bf5e17b6df997bd5033e5c8b,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55579,b5a45a02-9c26-409d-82db-617967011f07,2022-01-13T00:00:00Z,11,A6062910-0DA6-426C-A85F-E44DA9B84384,38d2aa37-5864-4414-95e8-ce0e0b3904c3,1541-01-01T00:00:00Z,9,4404ccda-dbf0-41d3-85cc-67951ed8dad6,1538-01-01T00:00:00Z,9,ae039c48-ed70-414e-8e35-bee43a840047,1544-01-01T00:00:00Z,9,,110662faa0759b13bf5e17b6df997bd5033e5c8b,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55579,504c19fc-e74f-4db0-8c46-c8563e6d8c54,2022-01-13T00:00:00Z,11,9C850555-D852-48D0-A118-71AE227778AE,Q38,110662faa0759b13bf5e17b6df997bd5033e5c8b,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55579,a867e1e3-910a-4bb6-b618-9600807c67b0,2022-01-13T00:00:00Z,11,2F1C69C5-AC24-4145-9D65-FBB89ED0B3AF,Q19652,Q60332278,Q29940705,,,,,,EFB204A7-EF30-4FC1-B4B2-CBD05D2D2BA4,http://commons.wikimedia.org/wiki/Special:FilePath/Parma-cupola%20duomo.jpg,110662faa0759b13bf5e17b6df997bd5033e5c8b,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55579,1ebffd6c-e198-494d-a62f-1c7509aafc6e,2022-01-13T00:00:00Z,11,,,,,,,
Q110562353,Guangzhou Church of the Sacred Heart,architectural structure,5A5C5E29-85A4-4C54-9D5B-61B61F2A6CAD,49973,3c80e548d96d54a9daee7fee9bd09bbedc7f36a2,f59c8112-824d-4f24-9018-008bb6733cab,2022-01-13T00:00:00Z,11,,,,,,,,,31BAF352-7BE7-405D-987C-DD0E90D364E8,Guangzhou Church of the Sacred Heart,,,,,,,,,,,,,,4626398D-DCA2-455E-B4D3-A52F20132B6C,Q125191,1f3378db34ab2ce6496a7b705636e72e81ce8aa9,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=49973,798313cb-8f57-484d-b95f-9423a59f1396,2022-01-13T00:00:00Z,11,43B52482-D9BA-4E9F-A588-E9E1F42F6474,1dfe9d2b-1098-41fa-aa78-ee9c8b330606,1874-01-01T00:00:00Z,9,80e6d302-3123-4ea4-8dce-4a2244151cea,1861-01-01T00:00:00Z,9,f167c4a0-8e89-4bd5-a841-32be0f5a0d99,1888-01-01T00:00:00Z,9,,1f3378db34ab2ce6496a7b705636e72e81ce8aa9,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=49973,625fb264-ceba-46f3-982e-32d805786b22,2022-01-13T00:00:00Z,11,210C8780-5427-43A2-AD92-7CD10FAC7F6A,Q148,1f3378db34ab2ce6496a7b705636e72e81ce8aa9,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=49973,1fb09961-075c-49b2-9fed-8bf2b182f7d9,2022-01-13T00:00:00Z,11,,,,,,,,,,7048861C-8146-4D86-95D8-B097FBD95C0D,http://commons.wikimedia.org/wiki/Special:FilePath/Sacr%C3%A9-C%C5%93ur%20de%20Shizhi.jpg,1f3378db34ab2ce6496a7b705636e72e81ce8aa9,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=49973,a930de87-2c8b-4075-bb0c-20e9db25bb5a,2022-01-13T00:00:00Z,11,,,,,,,
