accession_number,locale,description,rel_left_x,rel_right_x,rel_top_y,rel_bottom_y,abs_left_x,abs_right_x,abs_top_y,abs_bottom_y
1974.017,und,F,0.9411764705882353,0.9531405782652044,0.9459459459459459,0.963963963963964,944,956,945,963
1974.017,,F,0.9541375872382851,0.942173479561316,0.9459459459459459,0.963963963963964,957,945,945,963
1975.015,und,A:,0.7818448023426061,0.808199121522694,0.926,0.948,1068,1104,926,948
1975.015,,A,0.7840409956076134,0.7913616398243045,0.927,0.944,1071,1081,927,944
1975.015,,:,0.8052708638360175,0.8067349926793558,0.931,0.947,1100,1102,931,947
1975.017,eu,"Athall
OGI/85",0.844,0.963,0.9218632607062359,0.9729526671675433,844,963,1227,1295
1975.017,,Athall,0.845,0.915,0.9218632607062359,0.9361382419233659,845,915,1227,1246
1975.017,,OGI,0.964,0.946,0.9737039819684448,0.966190833959429,964,946,1296,1286
1975.017,,/,0.948,0.942,0.9729526671675433,0.966190833959429,948,942,1295,1286
1975.017,,85,0.944,0.931,0.9729526671675433,0.966190833959429,944,931,1295,1286
1975.030,co,"A. Appian pris
Ν. ΒΟΝΑΡARTE.
FBartolozzi RAP",0.035,0.987,0.9185953711093376,0.9768555466879489,35,987,1151,1224
1975.030,,A.,0.035,0.052,0.9209896249002394,0.9321628092577813,35,52,1154,1168
1975.030,,Appian,0.051,0.098,0.9209896249002394,0.9321628092577813,51,98,1154,1168
1975.030,,pris,0.104,0.134,0.9209896249002394,0.9321628092577813,104,134,1154,1168
1975.030,,Ν,0.288,0.31,0.9441340782122905,0.9768555466879489,288,310,1183,1224
1975.030,,.,0.325,0.346,0.9441340782122905,0.9768555466879489,325,346,1183,1224
1975.030,,ΒΟΝΑΡARTE,0.349,0.682,0.9441340782122905,0.9768555466879489,349,682,1183,1224
1975.030,,.,0.695,0.714,0.9441340782122905,0.9768555466879489,695,714,1183,1224
1975.030,,FBartolozzi,0.88,0.948,0.9193934557063048,0.9273743016759777,880,948,1152,1162
