qid,label_en,description_en,instance_of_uuid,instance_of,doi_uuid,doi,doi_ref1_hash,doi_ref1_referenceUrl,doi_ref1_retrieved_nodeId,doi_ref1_retrieved_val,doi_ref1_retrieved_prec,pmid_uuid,pmid,pmid_ref1_hash,pmid_ref1_referenceUrl,pmid_ref1_retrieved_nodeId,pmid_ref1_retrieved_val,pmid_ref1_retrieved_prec,published_uuid,published_nodeId,published_val,published_prec,published_ref1_hash,published_ref1_referenceUrl,published_ref1_retrieved_nodeId,published_ref1_retrieved_val,published_ref1_retrieved_prec,title_en_uuid,title_en,title_en_ref1_hash,title_en_ref1_referenceUrl,title_en_ref1_retrieved_nodeId,title_en_ref1_retrieved_val,title_en_ref1_retrieved_prec,journal_uuid,journal,journal_ref1_hash,journal_ref1_referenceUrl,journal_ref1_retrieved_nodeId,journal_ref1_retrieved_val,journal_ref1_retrieved_prec,volume_uuid,volume,volume_ref1_hash,volume_ref1_referenceUrl,volume_ref1_retrieved_nodeId,volume_ref1_retrieved_val,volume_ref1_retrieved_prec,page_uuid,page,page_ref1_hash,page_ref1_referenceUrl,page_ref1_retrieved_nodeId,page_ref1_retrieved_val,page_ref1_retrieved_prec,issue_uuid,issue,issue_ref1_hash,issue_ref1_referenceUrl,issue_ref1_retrieved_nodeId,issue_ref1_retrieved_val,issue_ref1_retrieved_prec,isbn10_uuid,isbn10,isbn10_ref1_hash,isbn10_ref1_referenceUrl,isbn10_ref1_retrieved_nodeId,isbn10_ref1_retrieved_val,isbn10_ref1_retrieved_prec,isbn13_uuid,isbn13,isbn13_ref1_hash,isbn13_ref1_referenceUrl,isbn13_ref1_retrieved_nodeId,isbn13_ref1_retrieved_val,isbn13_ref1_retrieved_prec,publisher_uuid,publisher,publisher_ref1_hash,publisher_ref1_referenceUrl,publisher_ref1_retrieved_nodeId,publisher_ref1_retrieved_val,publisher_ref1_retrieved_prec
Q110910492,Economic Justice and Globalization in Black Church Studies: Confronting the “Malignant Kingship” in the Post-Civil Rights Era,academic book chapter,B217CDB5-DB33-454C-B0A3-0CC8F7F78B55,Q21481766,DF6668C3-8DF2-4E77-9910-8FA314E62EDA,10.1057/9781137534552_26,045efc4d7b156179b1fa68a2781497c54c6a7c1e,http://doi.org/10.1057/9781137534552_26,7319b065-e432-4aca-bcc1-fa1fcbae70aa,2022-02-13T00:00:00Z,11,,,,,,,,E1E161C7-730F-4110-BDE5-D3003236C0F0,95081d1f-3f79-4a97-9111-98c551caabab,2016-05-23T00:00:00Z,11,045efc4d7b156179b1fa68a2781497c54c6a7c1e,http://doi.org/10.1057/9781137534552_26,d5627cf8-a460-455e-b509-b6d6cf7a2069,2022-02-13T00:00:00Z,11,788EECD3-D5F3-437A-8AB3-70D395102D61,Economic Justice and Globalization in Black Church Studies: Confronting the “Malignant Kingship” in the Post-Civil Rights Era,045efc4d7b156179b1fa68a2781497c54c6a7c1e,http://doi.org/10.1057/9781137534552_26,5a026723-d3d1-4ec7-b32c-e30c876640a7,2022-02-13T00:00:00Z,11,,,,,,,,,,,,,,,7C09D336-3224-42E4-8A64-B90A105E1B09,303-318,045efc4d7b156179b1fa68a2781497c54c6a7c1e,http://doi.org/10.1057/9781137534552_26,a22275e3-04c9-41c0-adf7-d97d22a160cb,2022-02-13T00:00:00Z,11,,,,,,,,,,,,,,,B9AD4891-606D-40DE-AC42-CD7CC551A234,9781349574223,045efc4d7b156179b1fa68a2781497c54c6a7c1e,http://doi.org/10.1057/9781137534552_26,e0cad721-f2d5-4d04-982e-a527367f2cb2,2022-02-13T00:00:00Z,11,7914A461-CBDF-4995-A54C-EEF89FCDC218,Q1076074,045efc4d7b156179b1fa68a2781497c54c6a7c1e,http://doi.org/10.1057/9781137534552_26,ed7cd814-316e-4b70-b80d-53ec0ca24f02,2022-02-13T00:00:00Z,11
Q110910493,The Private Lives of Women in Persian Egypt,book,23ECC8C6-1BEF-4885-B354-C0B4E3550D08,Q3331189,D115171D-D587-4E4D-B9D6-B5785C1C93DE,10.1515/9781575068589,d966ca65faba1bf428109104f474011bf899d062,http://doi.org/10.1515/9781575068589,0e965ba2-84fd-4e79-aad8-602c28055342,2022-02-13T00:00:00Z,11,,,,,,,,DC58D0D1-15FA-42D5-AC53-C2538947367D,56397135-d5d2-4465-93b0-72b46233ade1,2021-05-27T00:00:00Z,11,d966ca65faba1bf428109104f474011bf899d062,http://doi.org/10.1515/9781575068589,79bc3d95-86bc-47ed-847b-c2cafbcf192b,2022-02-13T00:00:00Z,11,F50268DA-DB86-4FE8-BC3E-6C6D71772C32,The Private Lives of Women in Persian Egypt,d966ca65faba1bf428109104f474011bf899d062,http://doi.org/10.1515/9781575068589,9a54e1cb-596f-46c9-b183-c8424f0d7ea0,2022-02-13T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19880693-2F4F-472F-B1EB-B0CB4860BA39,9781575068589,d966ca65faba1bf428109104f474011bf899d062,http://doi.org/10.1515/9781575068589,5bd39590-e0bd-40b4-ba39-441dc8d40ca7,2022-02-13T00:00:00Z,11,74D5440B-0DF8-457F-A1F1-6ADA7CBBF56D,Q7163300,d966ca65faba1bf428109104f474011bf899d062,http://doi.org/10.1515/9781575068589,f110a984-9d95-4b5f-b961-1bb41b6dfc26,2022-02-13T00:00:00Z,11
