qid,label_en,description_en,instance_of_uuid,instance_of,doi_uuid,doi,doi_ref1_hash,doi_ref1_referenceUrl,doi_ref1_retrieved_nodeId,doi_ref1_retrieved_val,doi_ref1_retrieved_prec,pmid_uuid,pmid,pmid_ref1_hash,pmid_ref1_referenceUrl,pmid_ref1_retrieved_nodeId,pmid_ref1_retrieved_val,pmid_ref1_retrieved_prec,published_uuid,published_nodeId,published_val,published_prec,published_ref1_hash,published_ref1_referenceUrl,published_ref1_retrieved_nodeId,published_ref1_retrieved_val,published_ref1_retrieved_prec,title_en_uuid,title_en,title_en_ref1_hash,title_en_ref1_referenceUrl,title_en_ref1_retrieved_nodeId,title_en_ref1_retrieved_val,title_en_ref1_retrieved_prec,journal_uuid,journal,journal_ref1_hash,journal_ref1_referenceUrl,journal_ref1_retrieved_nodeId,journal_ref1_retrieved_val,journal_ref1_retrieved_prec,volume_uuid,volume,volume_ref1_hash,volume_ref1_referenceUrl,volume_ref1_retrieved_nodeId,volume_ref1_retrieved_val,volume_ref1_retrieved_prec,page_uuid,page,page_ref1_hash,page_ref1_referenceUrl,page_ref1_retrieved_nodeId,page_ref1_retrieved_val,page_ref1_retrieved_prec,issue_uuid,issue,issue_ref1_hash,issue_ref1_referenceUrl,issue_ref1_retrieved_nodeId,issue_ref1_retrieved_val,issue_ref1_retrieved_prec,isbn10_uuid,isbn10,isbn10_ref1_hash,isbn10_ref1_referenceUrl,isbn10_ref1_retrieved_nodeId,isbn10_ref1_retrieved_val,isbn10_ref1_retrieved_prec,isbn13_uuid,isbn13,isbn13_ref1_hash,isbn13_ref1_referenceUrl,isbn13_ref1_retrieved_nodeId,isbn13_ref1_retrieved_val,isbn13_ref1_retrieved_prec,publisher_uuid,publisher,publisher_ref1_hash,publisher_ref1_referenceUrl,publisher_ref1_retrieved_nodeId,publisher_ref1_retrieved_val,publisher_ref1_retrieved_prec
Q110920779,Religious Experience and New Materialism Movement Matters,book,B325E1DF-D090-4E13-BFB6-5EB71648D04E,Q3331189,069C3C04-34A3-47AF-95DD-A07190840DEC,10.1007/978-1-137-56844-1,f34d5b5ebc41b43ad26acd4025c36831512a7e86,http://doi.org/10.1007/978-1-137-56844-1,02d0cda9-b9ec-4e63-a2b8-2616c70d8a5a,2022-02-15T00:00:00Z,11,,,,,,,,BD6D3DF7-7FEA-41A9-950E-0AEEE3834FE2,d8aa3ab3-e09a-459b-9500-a2b6758df12e,2016-02-25T00:00:00Z,11,f34d5b5ebc41b43ad26acd4025c36831512a7e86,http://doi.org/10.1007/978-1-137-56844-1,b58a4504-d9e3-4307-8ff5-b189f93d6267,2022-02-15T00:00:00Z,11,A7F382B0-9884-4A7E-85C6-54272E9EF697,Religious Experience and New Materialism Movement Matters,f34d5b5ebc41b43ad26acd4025c36831512a7e86,http://doi.org/10.1007/978-1-137-56844-1,61ca0d18-6c3c-4fc0-9a54-8ef6a5322542,2022-02-15T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A81ACC8-319C-4E95-8996-243173B45E9B,9781349571086,f34d5b5ebc41b43ad26acd4025c36831512a7e86,http://doi.org/10.1007/978-1-137-56844-1,00a49426-2e7c-498d-ae37-1961c42413c0,2022-02-15T00:00:00Z,11,B41E23AF-EF55-47EC-9C25-B572A08A0EEB,Q1076074,f34d5b5ebc41b43ad26acd4025c36831512a7e86,http://doi.org/10.1007/978-1-137-56844-1,4d124fe4-9424-4f66-893a-20412d8f8f81,2022-02-15T00:00:00Z,11
Q110920780,Opting for the Margins,monograph,E30F3CC6-864C-441D-ADE6-FE1F1D133CA6,Q193495,26A68444-86CE-4C45-B4AE-11DCF3167581,10.1093/019516119X.001.0001,60fc01c52d7ef5253ae86a5f7bc20285c686f4a6,http://doi.org/10.1093/019516119X.001.0001,27ae2a91-a28b-4e52-bf9e-d6bdcffbe016,2022-02-15T00:00:00Z,11,,,,,,,,43EABE7D-91F3-4D49-9863-FFB24268987D,283727d3-1ae3-4ece-9f72-1972e7ffdfa3,2005-03-19T00:00:00Z,11,60fc01c52d7ef5253ae86a5f7bc20285c686f4a6,http://doi.org/10.1093/019516119X.001.0001,0205b421-3e4a-4862-b6bc-237edc5ea933,2022-02-15T00:00:00Z,11,81C68431-4311-46C0-9881-26471C375478,Opting for the Margins,60fc01c52d7ef5253ae86a5f7bc20285c686f4a6,http://doi.org/10.1093/019516119X.001.0001,883de434-7168-4e24-b49e-edcaf8310510,2022-02-15T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0E1592C0-0108-45E1-A0C5-706D785050A7,9780195161199,60fc01c52d7ef5253ae86a5f7bc20285c686f4a6,http://doi.org/10.1093/019516119X.001.0001,b3ae9246-5e51-4115-b6a3-0c8f07bce620,2022-02-15T00:00:00Z,11,831C414D-8858-4777-AC95-5DB40E691DD8,Q217595,60fc01c52d7ef5253ae86a5f7bc20285c686f4a6,http://doi.org/10.1093/019516119X.001.0001,0b5b06a5-13bb-4e6f-98cb-a6ef5846a66f,2022-02-15T00:00:00Z,11
Q110920781,"Latino/a Biblical Hermeneutics Problematics, Objectives, Strategies",monograph,64739B37-EE37-412A-AEA8-53F78667E9E7,Q193495,1E9DC3BC-3A8C-4760-BBF3-52EC35CC2957,10.2307/J.CTT9QH241,a0706d5e964cec5081fc6f056f5f255f2e9bb81d,http://doi.org/10.2307/J.CTT9QH241,513db79d-6e99-4f61-a4b9-c9305eaaf87b,2022-02-15T00:00:00Z,11,,,,,,,,5C247A0B-EBAF-4EEB-BAC2-130896310D2F,0913053c-bbeb-41e2-b84a-415a7c77196a,2017-09-07T00:00:00Z,11,a0706d5e964cec5081fc6f056f5f255f2e9bb81d,http://doi.org/10.2307/J.CTT9QH241,2f34a809-c21b-44fe-95d4-aecd06bc00f3,2022-02-15T00:00:00Z,11,F4DD8962-B5A1-4298-9856-0642928BD8FF,"Latino/a Biblical Hermeneutics Problematics, Objectives, Strategies",a0706d5e964cec5081fc6f056f5f255f2e9bb81d,http://doi.org/10.2307/J.CTT9QH241,0616d3bc-d65c-4fdc-88a5-35fa23d89b75,2022-02-15T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A33316EA-A538-4079-9F31-FB1BBF465F65,9781589836556,a0706d5e964cec5081fc6f056f5f255f2e9bb81d,http://doi.org/10.2307/J.CTT9QH241,7a7229ca-4e1c-466f-a117-98d0d881beb4,2022-02-15T00:00:00Z,11,A9661074-5188-4D43-A6E8-95D9EED26148,Q100324324,a0706d5e964cec5081fc6f056f5f255f2e9bb81d,http://doi.org/10.2307/J.CTT9QH241,f5a801ff-c1df-4047-b8cf-5c105ceb16c9,2022-02-15T00:00:00Z,11
Q110920782,The Future of the Biblical Past envisioning biblical studies on a global key,monograph,87295062-593E-4252-8270-D9AA5B632E33,Q193495,81DEA554-19C9-4E4E-80FD-D078DF8CADE6,10.2307/J.CTT32C046,49c48e827e3936d1009f959684caf078cc22bd7a,http://doi.org/10.2307/J.CTT32C046,5edfd824-5e07-42dc-ac33-6a56468a471a,2022-02-15T00:00:00Z,11,,,,,,,,1EBDBB65-F7A2-4349-AC1C-5F29A1734E4E,ba06ece0-32cf-46de-87db-c0f3f26a79fd,2017-09-07T00:00:00Z,11,49c48e827e3936d1009f959684caf078cc22bd7a,http://doi.org/10.2307/J.CTT32C046,fff68b44-e997-4fe8-84ad-cb09a83446ff,2022-02-15T00:00:00Z,11,BD2C05AD-EDBD-4E73-B0E0-04E85B5A75BF,The Future of the Biblical Past envisioning biblical studies on a global key,49c48e827e3936d1009f959684caf078cc22bd7a,http://doi.org/10.2307/J.CTT32C046,20d479be-a99e-407e-87d0-ac71c6b2110c,2022-02-15T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9BA56B96-8B51-4384-ACE4-E7A313B1FBBE,9781589837041,49c48e827e3936d1009f959684caf078cc22bd7a,http://doi.org/10.2307/J.CTT32C046,68689f42-e75c-418d-b9ce-87c3a83671d9,2022-02-15T00:00:00Z,11,80D2FE78-C65A-4F99-8817-843161FE1A48,Q7552393,49c48e827e3936d1009f959684caf078cc22bd7a,http://doi.org/10.2307/J.CTT32C046,1d7e7640-238e-4c43-aa7a-976ac8917255,2022-02-15T00:00:00Z,11
Q110920783,"Toward Minority Biblical Criticism: Framework, Contours, Dynamics",academic book chapter,EF29DC19-D941-42F1-A464-A2E3CB524CD9,Q21481766,40DCD036-840C-4427-8C43-4E41107C3689,10.2307/J.CTV1FX4HDX.6,4d20109c40a2653b133eb35cbf52cb302bcdba97,http://doi.org/10.2307/J.CTV1FX4HDX.6,eb3c1f9c-4404-4708-ac51-1d0e5e510736,2022-02-15T00:00:00Z,11,,,,,,,,CA37D328-7BD2-4F68-B228-368941D3A73B,b0884e45-60e6-4ea1-85fd-fd4db19139fc,2021-02-09T00:00:00Z,11,4d20109c40a2653b133eb35cbf52cb302bcdba97,http://doi.org/10.2307/J.CTV1FX4HDX.6,2312a0e4-2e19-424d-910b-2a2f2fc3d950,2022-02-15T00:00:00Z,11,F5E13166-6E7E-4D5A-88CE-9E1089B0CE36,"Toward Minority Biblical Criticism: Framework, Contours, Dynamics",4d20109c40a2653b133eb35cbf52cb302bcdba97,http://doi.org/10.2307/J.CTV1FX4HDX.6,d3a32d2b-ba14-4aec-892b-429c5b16cab8,2022-02-15T00:00:00Z,11,,,,,,,,,,,,,,,A303F3CE-4C6E-4564-B98E-8E47D358CF43,3-44,4d20109c40a2653b133eb35cbf52cb302bcdba97,http://doi.org/10.2307/J.CTV1FX4HDX.6,995548b1-e95b-4fcb-8595-0e04de02b001,2022-02-15T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,3D58DB11-4CB8-41E7-884C-7CEFCAB5A559,Q100324324,4d20109c40a2653b133eb35cbf52cb302bcdba97,http://doi.org/10.2307/J.CTV1FX4HDX.6,55017459-4d8d-4574-bcd7-85b7d6b28d17,2022-02-15T00:00:00Z,11
Q110920784,"Self, Culture, and Others in Womanist Practical Theology",book,5DA709ED-8866-4440-8527-DAF12D0FF0F7,Q3331189,B5C5463F-5561-4F22-99BC-E1C571616355,10.1057/9780230118027,4b4eab86e3d8a3c67c647fc8bd820aaf48205e02,http://doi.org/10.1057/9780230118027,c8667160-589b-446d-acea-00fa737e730b,2022-02-15T00:00:00Z,11,,,,,,,,2D7680B5-959D-466B-9CC0-78E9B9C9BB16,9eef63f0-4611-4042-9331-b2b580534125,2011-03-30T00:00:00Z,11,4b4eab86e3d8a3c67c647fc8bd820aaf48205e02,http://doi.org/10.1057/9780230118027,2f0a443b-f8a9-4135-93fa-c47a8c2b63fd,2022-02-15T00:00:00Z,11,3EDCE774-DD13-435F-BCB6-4E14DCBA20ED,"Self, Culture, and Others in Womanist Practical Theology",4b4eab86e3d8a3c67c647fc8bd820aaf48205e02,http://doi.org/10.1057/9780230118027,a18880e3-4272-4136-a052-7152d0165d5f,2022-02-15T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31E20B6C-4FC4-4038-B424-28FD6288791D,9781349287390,4b4eab86e3d8a3c67c647fc8bd820aaf48205e02,http://doi.org/10.1057/9780230118027,5c546362-d2e3-4c4f-aefd-58a560eb2aff,2022-02-15T00:00:00Z,11,AA5CE0C1-CA92-48B1-A3EA-50DE3A5EC395,Q1076074,4b4eab86e3d8a3c67c647fc8bd820aaf48205e02,http://doi.org/10.1057/9780230118027,73c458bc-5189-4abb-b521-0696a504ba20,2022-02-15T00:00:00Z,11
Q110920785,Ecclesiastes A New Translation with Introduction and Commentary,book,0033F14C-1718-4EAC-9F24-577FDD07FF83,Q3331189,A9EB5DF2-B79B-4572-8AAB-450B7589B0DE,10.5040/9780300261295,b29c2bf0d3655287ec411c51542154eca1a7d309,http://doi.org/10.5040/9780300261295,463c873e-769a-4e63-91d1-b66899450876,2022-02-15T00:00:00Z,11,,,,,,,,9B9588B2-D0E5-465B-97C8-6CE4BA774676,9b7b639b-a2e3-473a-aecf-29b781d28a24,2021-10-14T00:00:00Z,11,b29c2bf0d3655287ec411c51542154eca1a7d309,http://doi.org/10.5040/9780300261295,09e4705f-dce3-4cbd-9221-73d3d75402f8,2022-02-15T00:00:00Z,11,1A6CD5F2-A892-4B6C-9298-49E019DF40C2,Ecclesiastes A New Translation with Introduction and Commentary,b29c2bf0d3655287ec411c51542154eca1a7d309,http://doi.org/10.5040/9780300261295,3b666abb-3c4a-4ec8-85ab-f9f99b846e5b,2022-02-15T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEFB4B1D-2E3E-4332-9076-6617A7EE1ED0,9780300261295,b29c2bf0d3655287ec411c51542154eca1a7d309,http://doi.org/10.5040/9780300261295,9dc41bf4-23cf-4e8f-81c3-2f9866a64db8,2022-02-15T00:00:00Z,11,4D3B2694-856C-4837-974C-05724F917C0B,Q255147,b29c2bf0d3655287ec411c51542154eca1a7d309,http://doi.org/10.5040/9780300261295,8769d801-0f4d-474e-9d99-85f59cc570d2,2022-02-15T00:00:00Z,11
Q110920786,Preaching the Headlines Possibilities and Pitfalls,monograph,ABC6CEA9-A7C7-4380-9F19-818B2FA19292,Q193495,612DEACE-04C7-47A3-BC76-8E0D4783B488,10.2307/J.CTVP7D5C9,b02fba9c63f226a99160fa08608817aacf35615f,http://doi.org/10.2307/J.CTVP7D5C9,0cbfc2db-6568-4928-baa5-252f00ed8a60,2022-02-15T00:00:00Z,11,,,,,,,,95FE4C66-DB1F-4FFE-B282-D21D774F11E3,62d8838b-3dec-4f10-ad62-9a2f22178ec1,2021-07-10T00:00:00Z,11,b02fba9c63f226a99160fa08608817aacf35615f,http://doi.org/10.2307/J.CTVP7D5C9,698cfa8b-e1b1-484a-a952-e6154e7bb370,2022-02-15T00:00:00Z,11,78E45308-373C-414A-BE9C-DD40AD47CD80,Preaching the Headlines Possibilities and Pitfalls,b02fba9c63f226a99160fa08608817aacf35615f,http://doi.org/10.2307/J.CTVP7D5C9,798f0944-7db5-4be6-a7dc-f2026973e83e,2022-02-15T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2787716E-B72E-4C97-833C-45247896FD36,9781506453873,b02fba9c63f226a99160fa08608817aacf35615f,http://doi.org/10.2307/J.CTVP7D5C9,77f82cf2-8c25-4403-8b58-462d08a2cf38,2022-02-15T00:00:00Z,11,B42E65B6-BD26-44AD-8A86-099436EED466,Q89377628,b02fba9c63f226a99160fa08608817aacf35615f,http://doi.org/10.2307/J.CTVP7D5C9,2ae9fe22-a634-4930-b895-c5cfb2c4c299,2022-02-15T00:00:00Z,11
Q110920787,Womanist Ethics and the Cultural Production of Evil,book,449D3802-E6DA-4A23-A44F-6F9B55E8B6D2,Q3331189,C173E3B4-A635-4E68-B3CD-BDEB5B7AF320,10.1057/9780230601628,e10c978b629ebe3883f22e9a2cafd86dc72f5239,http://doi.org/10.1057/9780230601628,d8337a16-34f3-4398-9c9f-81c279e7ab3e,2022-02-15T00:00:00Z,11,,,,,,,,A5A4A623-5471-44F2-A7C2-CFCB67B861C0,f1cf8bc1-9ce8-444c-94d9-fb76b1fd4b54,2009-03-04T00:00:00Z,11,e10c978b629ebe3883f22e9a2cafd86dc72f5239,http://doi.org/10.1057/9780230601628,a270f678-1b54-4b3f-8f2b-0bb6fce2fec6,2022-02-15T00:00:00Z,11,D91ADB6E-1BD9-4DD6-9313-2A375696EFCD,Womanist Ethics and the Cultural Production of Evil,e10c978b629ebe3883f22e9a2cafd86dc72f5239,http://doi.org/10.1057/9780230601628,f3ed9bb5-85da-46d6-8aa5-e94ed28f8939,2022-02-15T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCB9A618-097B-4DE0-AD6A-10C16434978B,9781403972736,e10c978b629ebe3883f22e9a2cafd86dc72f5239,http://doi.org/10.1057/9780230601628,465516db-3372-434e-8a1b-fb1e21df3234,2022-02-15T00:00:00Z,11,604A8A05-7D65-4DB0-B8AD-370588D1DBBC,Q1076074,e10c978b629ebe3883f22e9a2cafd86dc72f5239,http://doi.org/10.1057/9780230601628,c95c3074-9f3b-4178-93b0-ac15997da663,2022-02-15T00:00:00Z,11
Q110920788,Religion in the Age of Obama,book,5380342D-8F84-4647-AB21-2D7A2B90F9F8,Q3331189,BD91FEC8-5EBE-45BD-B499-127B6291AD7B,10.5040/9781350041073,d90bfb55df902774acd1c81e5b167768054a003d,http://doi.org/10.5040/9781350041073,d6dc5e0e-ae1d-4f42-b2fa-9ca59fe04790,2022-02-15T00:00:00Z,11,,,,,,,,1DC08D12-0F54-4306-A2E9-47073E8CB26B,ecb477d2-a8e1-48f1-8332-92c247e9ceac,2018-07-30T00:00:00Z,11,d90bfb55df902774acd1c81e5b167768054a003d,http://doi.org/10.5040/9781350041073,919e1186-baf0-4b5c-a4fc-aaa90a072810,2022-02-15T00:00:00Z,11,0025F301-0D9A-48F7-A327-8370EC8C88F0,Religion in the Age of Obama,d90bfb55df902774acd1c81e5b167768054a003d,http://doi.org/10.5040/9781350041073,63ea43b2-7191-4703-b038-54e6f70b4543,2022-02-15T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0AC0292E-1AEA-4333-8431-42D4C878DE4C,9781350041073,d90bfb55df902774acd1c81e5b167768054a003d,http://doi.org/10.5040/9781350041073,7a960382-000e-4563-ab3c-71b500934fcd,2022-02-15T00:00:00Z,11,8662A28C-5974-42DB-B582-581069F60EA6,Q568642,d90bfb55df902774acd1c81e5b167768054a003d,http://doi.org/10.5040/9781350041073,93c1e5fe-e1f6-4cca-b56d-ab08f4000aa8,2022-02-15T00:00:00Z,11
