qid,label_en,description_en,instance_of_uuid,instance_of,instance_of_ref1_hash,instance_of_ref1_referenceUrl,instance_of_ref1_retrieved_nodeId,instance_of_ref1_retrieved_val,instance_of_ref1_retrieved_prec,country_uuid,country,country_ref1_hash,country_ref1_referenceUrl,country_ref1_retrieved_nodeId,country_ref1_retrieved_val,country_ref1_retrieved_prec,location_uuid,location,location_ref1_hash,location_ref1_referenceUrl,location_ref1_retrieved_nodeId,location_ref1_retrieved_val,location_ref1_retrieved_prec,title_en_uuid,title_en,title_en_ref1_hash,title_en_ref1_referenceUrl,title_en_ref1_retrieved_nodeId,title_en_ref1_retrieved_val,title_en_ref1_retrieved_prec,start_time_uuid,start_time_nodeId,start_time_val,start_time_prec,start_time_ref1_hash,start_time_ref1_referenceUrl,start_time_ref1_retrieved_nodeId,start_time_ref1_retrieved_val,start_time_ref1_retrieved_prec,end_time_uuid,end_time_nodeId,end_time_val,end_time_prec,end_time_ref1_hash,end_time_ref1_referenceUrl,end_time_ref1_retrieved_nodeId,end_time_ref1_retrieved_val,end_time_ref1_retrieved_prec,described_at_uuid,described_at,described_at_lang_of_work,described_at_ref1_hash,described_at_ref1_referenceUrl,described_at_ref1_retrieved_nodeId,described_at_ref1_retrieved_val,described_at_ref1_retrieved_prec
,"Pastorals, Landscapes, and the Arcadian Vision",art exhibition at Vanderbilt University Fine Arts Gallery 2016,,Q667276,,https://my.vanderbilt.edu/arthistoryblog/2016/06/fine-arts-gallery-exhibit-opening-june-10-explores-poetry-and-the-landscape-tradition/,,2022-10-11,,,Q30,,https://my.vanderbilt.edu/arthistoryblog/2016/06/fine-arts-gallery-exhibit-opening-june-10-explores-poetry-and-the-landscape-tradition/,,2022-10-11,,,Q18563658,,https://my.vanderbilt.edu/arthistoryblog/2016/06/fine-arts-gallery-exhibit-opening-june-10-explores-poetry-and-the-landscape-tradition/,,2022-10-11,,,"Pastorals, Landscapes, and the Arcadian Vision",,https://my.vanderbilt.edu/arthistoryblog/2016/06/fine-arts-gallery-exhibit-opening-june-10-explores-poetry-and-the-landscape-tradition/,,2022-10-11,,,,2016-06-10,,,https://my.vanderbilt.edu/arthistoryblog/2016/06/fine-arts-gallery-exhibit-opening-june-10-explores-poetry-and-the-landscape-tradition/,,2022-10-11,,,,2016-09-09,,,https://my.vanderbilt.edu/arthistoryblog/2016/06/fine-arts-gallery-exhibit-opening-june-10-explores-poetry-and-the-landscape-tradition/,,2022-10-11,,,https://my.vanderbilt.edu/arthistoryblog/2016/06/fine-arts-gallery-exhibit-opening-june-10-explores-poetry-and-the-landscape-tradition/,Q1860,,,,2022-10-11,
,Out of the Vault: Stories of People and Things,art exhibition at Vanderbilt University Fine Arts Gallery 2016,,Q667276,,https://locatearts.org/exhibitions/nashville/out-of-the-vault-stories-of-people-and-things,,2022-10-11,,,Q30,,https://locatearts.org/exhibitions/nashville/out-of-the-vault-stories-of-people-and-things,,2022-10-11,,,Q18563658,,https://locatearts.org/exhibitions/nashville/out-of-the-vault-stories-of-people-and-things,,2022-10-11,,,Out of the Vault: Stories of People and Things,,https://locatearts.org/exhibitions/nashville/out-of-the-vault-stories-of-people-and-things,,2022-10-11,,,,2016-04-26,,,https://locatearts.org/exhibitions/nashville/out-of-the-vault-stories-of-people-and-things,,2022-10-11,,,,2016-09-09,,,https://locatearts.org/exhibitions/nashville/out-of-the-vault-stories-of-people-and-things,,2022-10-11,,,https://locatearts.org/exhibitions/nashville/out-of-the-vault-stories-of-people-and-things,Q1860,,,,2022-10-11,
,Close Readings: American Abstract Art from the Vanderbilt University Fine Arts Gallery,art exhibition at Vanderbilt University Fine Arts Gallery 2016,,Q667276,,https://my.vanderbilt.edu/arthistoryblog/2016/03/exhibit-of-american-abstract-art-opens-march-17-in-cohen-art-gallery/,,2022-10-11,,,Q30,,https://my.vanderbilt.edu/arthistoryblog/2016/03/exhibit-of-american-abstract-art-opens-march-17-in-cohen-art-gallery/,,2022-10-11,,,Q18563658,,https://my.vanderbilt.edu/arthistoryblog/2016/03/exhibit-of-american-abstract-art-opens-march-17-in-cohen-art-gallery/,,2022-10-11,,,Close Readings: American Abstract Art from the Vanderbilt University Fine Arts Gallery,,https://my.vanderbilt.edu/arthistoryblog/2016/03/exhibit-of-american-abstract-art-opens-march-17-in-cohen-art-gallery/,,2022-10-11,,,,2016-03-17,,,https://my.vanderbilt.edu/arthistoryblog/2016/03/exhibit-of-american-abstract-art-opens-march-17-in-cohen-art-gallery/,,2022-10-11,,,,2016-05-26,,,https://my.vanderbilt.edu/arthistoryblog/2016/03/exhibit-of-american-abstract-art-opens-march-17-in-cohen-art-gallery/,,2022-10-11,,,https://my.vanderbilt.edu/arthistoryblog/2016/03/exhibit-of-american-abstract-art-opens-march-17-in-cohen-art-gallery/,Q1860,,,,2022-10-11,
,Forging Identity - Imagining the Enemy: American Propaganda and the Great War,art exhibition at Vanderbilt University Fine Arts Gallery 2015,,Q667276,,https://news.vanderbilt.edu/2015/09/03/two-new-exhibits-open-sept-18-vanderbilt-fine-arts-gallery/,,2022-10-11,,,Q30,,https://news.vanderbilt.edu/2015/09/03/two-new-exhibits-open-sept-18-vanderbilt-fine-arts-gallery/,,2022-10-11,,,Q18563658,,https://news.vanderbilt.edu/2015/09/03/two-new-exhibits-open-sept-18-vanderbilt-fine-arts-gallery/,,2022-10-11,,,Forging Identity - Imagining the Enemy: American Propaganda and the Great War,,https://news.vanderbilt.edu/2015/09/03/two-new-exhibits-open-sept-18-vanderbilt-fine-arts-gallery/,,2022-10-11,,,,2015-09-18,,,https://news.vanderbilt.edu/2015/09/03/two-new-exhibits-open-sept-18-vanderbilt-fine-arts-gallery/,,2022-10-11,,,,2015-12-10,,,https://news.vanderbilt.edu/2015/09/03/two-new-exhibits-open-sept-18-vanderbilt-fine-arts-gallery/,,2022-10-11,,,https://news.vanderbilt.edu/2015/09/03/two-new-exhibits-open-sept-18-vanderbilt-fine-arts-gallery/,Q1860,,,,2022-10-11,
,Selma Freeman Ramsey and the Social Realist Tradition,art exhibition at Vanderbilt University Fine Arts Gallery 2015-2016,,Q667276,,https://news.vanderbilt.edu/2015/09/03/two-new-exhibits-open-sept-18-vanderbilt-fine-arts-gallery/,,2022-10-11,,,Q30,,https://news.vanderbilt.edu/2015/09/03/two-new-exhibits-open-sept-18-vanderbilt-fine-arts-gallery/,,2022-10-11,,,Q18563658,,https://news.vanderbilt.edu/2015/09/03/two-new-exhibits-open-sept-18-vanderbilt-fine-arts-gallery/,,2022-10-11,,,Selma Freeman Ramsey and the Social Realist Tradition,,https://news.vanderbilt.edu/2015/09/03/two-new-exhibits-open-sept-18-vanderbilt-fine-arts-gallery/,,2022-10-11,,,,2015-09-18,,,https://news.vanderbilt.edu/2015/09/03/two-new-exhibits-open-sept-18-vanderbilt-fine-arts-gallery/,,2022-10-11,,,,2016-01-17,,,https://news.vanderbilt.edu/2015/09/03/two-new-exhibits-open-sept-18-vanderbilt-fine-arts-gallery/,,2022-10-11,,,https://news.vanderbilt.edu/2015/09/03/two-new-exhibits-open-sept-18-vanderbilt-fine-arts-gallery/,Q1860,,,,2022-10-11,
,Thrills & Chills! The Fantastic World of the American Circus,art exhibition at Vanderbilt University Fine Arts Gallery 2015,,Q667276,,https://news.vanderbilt.edu/2015/05/28/thrills-chills-circus-art-exhibition/,,2022-10-11,,,Q30,,https://news.vanderbilt.edu/2015/05/28/thrills-chills-circus-art-exhibition/,,2022-10-11,,,Q18563658,,https://news.vanderbilt.edu/2015/05/28/thrills-chills-circus-art-exhibition/,,2022-10-11,,,Thrills & Chills! The Fantastic World of the American Circus,,https://news.vanderbilt.edu/2015/05/28/thrills-chills-circus-art-exhibition/,,2022-10-11,,,,2015-06-11,,,https://news.vanderbilt.edu/2015/05/28/thrills-chills-circus-art-exhibition/,,2022-10-11,,,,2015-09-04,,,https://news.vanderbilt.edu/2015/05/28/thrills-chills-circus-art-exhibition/,,2022-10-11,,,https://news.vanderbilt.edu/2015/05/28/thrills-chills-circus-art-exhibition/,Q1860,,,,2022-10-11,
,Up Close and Personal: Intimate Devotions and Everyday Objects in Late Antiquity,art exhibition at Vanderbilt University Fine Arts Gallery 2015,,Q667276,,https://news.vanderbilt.edu/2015/04/22/fine-arts-gallery-may-7-sept-4-2015/,,2022-10-11,,,Q30,,https://news.vanderbilt.edu/2015/04/22/fine-arts-gallery-may-7-sept-4-2015/,,2022-10-11,,,Q18563658,,https://news.vanderbilt.edu/2015/04/22/fine-arts-gallery-may-7-sept-4-2015/,,2022-10-11,,,Up Close and Personal: Intimate Devotions and Everyday Objects in Late Antiquity,,https://news.vanderbilt.edu/2015/04/22/fine-arts-gallery-may-7-sept-4-2015/,,2022-10-11,,,,2015-05-07,,,https://news.vanderbilt.edu/2015/04/22/fine-arts-gallery-may-7-sept-4-2015/,,2022-10-11,,,,2015-09-04,,,https://news.vanderbilt.edu/2015/04/22/fine-arts-gallery-may-7-sept-4-2015/,,2022-10-11,,,https://news.vanderbilt.edu/2015/04/22/fine-arts-gallery-may-7-sept-4-2015/,Q1860,,,,2022-10-11,
,Memento Mori - Looking at Death in Art and Illustration,art exhibition at Vanderbilt University Fine Arts Gallery 2015,,Q667276,,https://news.vanderbilt.edu/2015/03/05/trans-institutional-art-exhibit-memento-mori-looking-at-death-opens-march-12/,,2022-10-11,,,Q30,,https://news.vanderbilt.edu/2015/03/05/trans-institutional-art-exhibit-memento-mori-looking-at-death-opens-march-12/,,2022-10-11,,,Q18563658,,https://news.vanderbilt.edu/2015/03/05/trans-institutional-art-exhibit-memento-mori-looking-at-death-opens-march-12/,,2022-10-11,,,Memento Mori - Looking at Death in Art and Illustration,,https://news.vanderbilt.edu/2015/03/05/trans-institutional-art-exhibit-memento-mori-looking-at-death-opens-march-12/,,2022-10-11,,,,2015-03-12,,,https://news.vanderbilt.edu/2015/03/05/trans-institutional-art-exhibit-memento-mori-looking-at-death-opens-march-12/,,2022-10-11,,,,2015-05-23,,,https://news.vanderbilt.edu/2015/03/05/trans-institutional-art-exhibit-memento-mori-looking-at-death-opens-march-12/,,2022-10-11,,,https://news.vanderbilt.edu/2015/03/05/trans-institutional-art-exhibit-memento-mori-looking-at-death-opens-march-12/,Q1860,,,,2022-10-11,
,American Abstract Artists 75th Anniversary Print Portfolio,art exhibition at Vanderbilt University Fine Arts Gallery 2015,,Q667276,,https://my.vanderbilt.edu/arthistoryblog/2015/01/american-abstract-artists-on-view-at-fine-arts-gallery/,,2022-10-11,,,Q30,,https://my.vanderbilt.edu/arthistoryblog/2015/01/american-abstract-artists-on-view-at-fine-arts-gallery/,,2022-10-11,,,Q18563658,,https://my.vanderbilt.edu/arthistoryblog/2015/01/american-abstract-artists-on-view-at-fine-arts-gallery/,,2022-10-11,,,American Abstract Artists 75th Anniversary Print Portfolio,,https://my.vanderbilt.edu/arthistoryblog/2015/01/american-abstract-artists-on-view-at-fine-arts-gallery/,,2022-10-11,,,,2015-01-15,,,https://my.vanderbilt.edu/arthistoryblog/2015/01/american-abstract-artists-on-view-at-fine-arts-gallery/,,2022-10-11,,,,2015-02-27,,,https://my.vanderbilt.edu/arthistoryblog/2015/01/american-abstract-artists-on-view-at-fine-arts-gallery/,,2022-10-11,,,https://my.vanderbilt.edu/arthistoryblog/2015/01/american-abstract-artists-on-view-at-fine-arts-gallery/,Q1860,,,,2022-10-11,
,I Am Unbeatable - Documenting and Celebrating Stories of Empowerment - Photographs by Donna Ferrato,art exhibition at Vanderbilt University Fine Arts Gallery 2014,,Q667276,,https://news.vanderbilt.edu/2014/08/26/donna-ferrato-exhibition/,,2022-10-11,,,Q30,,https://news.vanderbilt.edu/2014/08/26/donna-ferrato-exhibition/,,2022-10-11,,,Q18563658,,https://news.vanderbilt.edu/2014/08/26/donna-ferrato-exhibition/,,2022-10-11,,,I Am Unbeatable - Documenting and Celebrating Stories of Empowerment - Photographs by Donna Ferrato,,https://news.vanderbilt.edu/2014/08/26/donna-ferrato-exhibition/,,2022-10-11,,,,2014-09-12,,,https://news.vanderbilt.edu/2014/08/26/donna-ferrato-exhibition/,,2022-10-11,,,,2014-12-04,,,https://news.vanderbilt.edu/2014/08/26/donna-ferrato-exhibition/,,2022-10-11,,,https://news.vanderbilt.edu/2014/08/26/donna-ferrato-exhibition/,Q1860,,,,2022-10-11,
,From Tomb to Temple: Unearthing Ancient China through the Vanderbilt Art Collection,art exhibition at Vanderbilt University Fine Arts Gallery 2014,,Q667276,,https://my.vanderbilt.edu/arthistoryblog/2014/06/fine-arts-gallery-exhibit-features-objects-from-ancient-china/,,2022-10-11,,,Q30,,https://my.vanderbilt.edu/arthistoryblog/2014/06/fine-arts-gallery-exhibit-features-objects-from-ancient-china/,,2022-10-11,,,Q18563658,,https://my.vanderbilt.edu/arthistoryblog/2014/06/fine-arts-gallery-exhibit-features-objects-from-ancient-china/,,2022-10-11,,,From Tomb to Temple: Unearthing Ancient China through the Vanderbilt Art Collection,,https://my.vanderbilt.edu/arthistoryblog/2014/06/fine-arts-gallery-exhibit-features-objects-from-ancient-china/,,2022-10-11,,,,2014-06-19,,,https://my.vanderbilt.edu/arthistoryblog/2014/06/fine-arts-gallery-exhibit-features-objects-from-ancient-china/,,2022-10-11,,,,2014-10-12,,,https://my.vanderbilt.edu/arthistoryblog/2014/06/fine-arts-gallery-exhibit-features-objects-from-ancient-china/,,2022-10-11,,,https://my.vanderbilt.edu/arthistoryblog/2014/06/fine-arts-gallery-exhibit-features-objects-from-ancient-china/,Q1860,,,,2022-10-11,
,Curiouser and Curiouser: Avant-Garde Polish Theatre Posters from the 1970s,art exhibition at Vanderbilt University Fine Arts Gallery 2014,,Q667276,,https://my.vanderbilt.edu/arthistoryblog/2014/06/gallery-exhibit-of-polish-theatre-posters-in-honor-of-don-evans/,,2022-10-11,,,Q30,,https://my.vanderbilt.edu/arthistoryblog/2014/06/gallery-exhibit-of-polish-theatre-posters-in-honor-of-don-evans/,,2022-10-11,,,Q18563658,,https://my.vanderbilt.edu/arthistoryblog/2014/06/gallery-exhibit-of-polish-theatre-posters-in-honor-of-don-evans/,,2022-10-11,,,Curiouser and Curiouser: Avant-Garde Polish Theatre Posters from the 1970s,,https://my.vanderbilt.edu/arthistoryblog/2014/06/gallery-exhibit-of-polish-theatre-posters-in-honor-of-don-evans/,,2022-10-11,,,,2014-06-19,,,https://my.vanderbilt.edu/arthistoryblog/2014/06/gallery-exhibit-of-polish-theatre-posters-in-honor-of-don-evans/,,2022-10-11,,,,2014-08-28,,,https://my.vanderbilt.edu/arthistoryblog/2014/06/gallery-exhibit-of-polish-theatre-posters-in-honor-of-don-evans/,,2022-10-11,,,https://my.vanderbilt.edu/arthistoryblog/2014/06/gallery-exhibit-of-polish-theatre-posters-in-honor-of-don-evans/,Q1860,,,,2022-10-11,
,History's Shadow: German Art and the Formulation of National Identity,art exhibition at Vanderbilt University Fine Arts Gallery 2014,,Q667276,,https://my.vanderbilt.edu/arthistoryblog/2014/03/fine-arts-gallery-exhibit-of-german-art-opens-march-13/,,2022-10-11,,,Q30,,https://my.vanderbilt.edu/arthistoryblog/2014/03/fine-arts-gallery-exhibit-of-german-art-opens-march-13/,,2022-10-11,,,Q18563658,,https://my.vanderbilt.edu/arthistoryblog/2014/03/fine-arts-gallery-exhibit-of-german-art-opens-march-13/,,2022-10-11,,,History's Shadow: German Art and the Formulation of National Identity,,https://my.vanderbilt.edu/arthistoryblog/2014/03/fine-arts-gallery-exhibit-of-german-art-opens-march-13/,,2022-10-11,,,,2014-03-13,,,https://my.vanderbilt.edu/arthistoryblog/2014/03/fine-arts-gallery-exhibit-of-german-art-opens-march-13/,,2022-10-11,,,,2014-06-05,,,https://my.vanderbilt.edu/arthistoryblog/2014/03/fine-arts-gallery-exhibit-of-german-art-opens-march-13/,,2022-10-11,,,https://my.vanderbilt.edu/arthistoryblog/2014/03/fine-arts-gallery-exhibit-of-german-art-opens-march-13/,Q1860,,,,2022-10-11,
,Fritz Eichenberg - Artist of the Book,art exhibition at Vanderbilt University Fine Arts Gallery 2014,,Q667276,,https://my.vanderbilt.edu/arthistoryblog/2014/01/illustrations-of-fritz-eichenberg-featured-in-fine-arts-gallery-exhibit/,,2022-10-11,,,Q30,,https://my.vanderbilt.edu/arthistoryblog/2014/01/illustrations-of-fritz-eichenberg-featured-in-fine-arts-gallery-exhibit/,,2022-10-11,,,Q18563658,,https://my.vanderbilt.edu/arthistoryblog/2014/01/illustrations-of-fritz-eichenberg-featured-in-fine-arts-gallery-exhibit/,,2022-10-11,,,Fritz Eichenberg - Artist of the Book,,https://my.vanderbilt.edu/arthistoryblog/2014/01/illustrations-of-fritz-eichenberg-featured-in-fine-arts-gallery-exhibit/,,2022-10-11,,,,2014-01-16,,,https://my.vanderbilt.edu/arthistoryblog/2014/01/illustrations-of-fritz-eichenberg-featured-in-fine-arts-gallery-exhibit/,,2022-10-11,,,,2014-02-27,,,https://my.vanderbilt.edu/arthistoryblog/2014/01/illustrations-of-fritz-eichenberg-featured-in-fine-arts-gallery-exhibit/,,2022-10-11,,,https://my.vanderbilt.edu/arthistoryblog/2014/01/illustrations-of-fritz-eichenberg-featured-in-fine-arts-gallery-exhibit/,Q1860,,,,2022-10-11,
,Difficult Art and the Liberal Arts Imagination,art exhibition at Vanderbilt University Fine Arts Gallery 2013,,Q667276,,https://my.vanderbilt.edu/arthistoryblog/2013/09/fine-arts-gallery-announces-latest-exhibit-and-opening-reception/,,2022-10-11,,,Q30,,https://my.vanderbilt.edu/arthistoryblog/2013/09/fine-arts-gallery-announces-latest-exhibit-and-opening-reception/,,2022-10-11,,,Q18563658,,https://my.vanderbilt.edu/arthistoryblog/2013/09/fine-arts-gallery-announces-latest-exhibit-and-opening-reception/,,2022-10-11,,,Difficult Art and the Liberal Arts Imagination,,https://my.vanderbilt.edu/arthistoryblog/2013/09/fine-arts-gallery-announces-latest-exhibit-and-opening-reception/,,2022-10-11,,,,2013-09-27,,,https://my.vanderbilt.edu/arthistoryblog/2013/09/fine-arts-gallery-announces-latest-exhibit-and-opening-reception/,,2022-10-11,,,,2013-12-05,,,https://my.vanderbilt.edu/arthistoryblog/2013/09/fine-arts-gallery-announces-latest-exhibit-and-opening-reception/,,2022-10-11,,,https://my.vanderbilt.edu/arthistoryblog/2013/09/fine-arts-gallery-announces-latest-exhibit-and-opening-reception/,Q1860,,,,2022-10-11,
,Hans Hinterreiter: A Theory of Form and Color,art exhibition at Vanderbilt University Fine Arts Gallery 2013,,Q667276,,https://news.vanderbilt.edu/2013/06/19/hans-hinterretier-exhibition/,,2022-10-11,,,Q30,,https://news.vanderbilt.edu/2013/06/19/hans-hinterretier-exhibition/,,2022-10-11,,,Q18563658,,https://news.vanderbilt.edu/2013/06/19/hans-hinterretier-exhibition/,,2022-10-11,,,Hans Hinterreiter: A Theory of Form and Color,,https://news.vanderbilt.edu/2013/06/19/hans-hinterretier-exhibition/,,2022-10-11,,,,2013-07-09,,,https://news.vanderbilt.edu/2013/06/19/hans-hinterretier-exhibition/,,2022-10-11,,,,2013-09-12,,,https://news.vanderbilt.edu/2013/06/19/hans-hinterretier-exhibition/,,2022-10-11,,,https://news.vanderbilt.edu/2013/06/19/hans-hinterretier-exhibition/,Q1860,,,,2022-10-11,
,Four Hundred Year of British Art,art exhibition at Vanderbilt University Fine Arts Gallery 2013,,Q667276,,https://news.vanderbilt.edu/tag/british-art/,,2022-10-11,,,Q30,,https://news.vanderbilt.edu/tag/british-art/,,2022-10-11,,,Q18563658,,https://news.vanderbilt.edu/tag/british-art/,,2022-10-11,,,Four Hundred Year of British Art,,https://news.vanderbilt.edu/tag/british-art/,,2022-10-11,,,,2013-03-14,,,https://news.vanderbilt.edu/tag/british-art/,,2022-10-11,,,,2013-06-15,,,https://news.vanderbilt.edu/tag/british-art/,,2022-10-11,,,https://news.vanderbilt.edu/tag/british-art/,Q1860,,,,2022-10-11,
,Mark di Suvero–Affinities,art exhibition at Vanderbilt University Fine Arts Gallery 2013,,Q667276,,https://nashvillearts.com/2013/01/mark-di-suvero-affinities/,,2022-10-11,,,Q30,,https://nashvillearts.com/2013/01/mark-di-suvero-affinities/,,2022-10-11,,,Q18563658,,https://nashvillearts.com/2013/01/mark-di-suvero-affinities/,,2022-10-11,,,Mark di Suvero–Affinities,,https://nashvillearts.com/2013/01/mark-di-suvero-affinities/,,2022-10-11,,,,2013-01-17,,,https://nashvillearts.com/2013/01/mark-di-suvero-affinities/,,2022-10-11,,,,2013-02-28,,,https://nashvillearts.com/2013/01/mark-di-suvero-affinities/,,2022-10-11,,,https://nashvillearts.com/2013/01/mark-di-suvero-affinities/,Q1860,,,,2022-10-11,
,Reflections of the Dutch Golden Age: Etchings by Adriaen van Ostade from the Vanderbilt University Fine Arts Gallery Collection,art exhibition at Vanderbilt University Fine Arts Gallery 2012,,Q667276,,https://my.vanderbilt.edu/arthistoryblog/2012/03/reflections-of-the-dutch-golden-age-etchings-by-adriaen-van-ostade-opens-march-15/,,2022-10-11,,,Q30,,https://my.vanderbilt.edu/arthistoryblog/2012/03/reflections-of-the-dutch-golden-age-etchings-by-adriaen-van-ostade-opens-march-15/,,2022-10-11,,,Q18563658,,https://my.vanderbilt.edu/arthistoryblog/2012/03/reflections-of-the-dutch-golden-age-etchings-by-adriaen-van-ostade-opens-march-15/,,2022-10-11,,,Reflections of the Dutch Golden Age: Etchings by Adriaen van Ostade from the Vanderbilt University Fine Arts Gallery Collection,,https://my.vanderbilt.edu/arthistoryblog/2012/03/reflections-of-the-dutch-golden-age-etchings-by-adriaen-van-ostade-opens-march-15/,,2022-10-11,,,,2012-03-15,,,https://my.vanderbilt.edu/arthistoryblog/2012/03/reflections-of-the-dutch-golden-age-etchings-by-adriaen-van-ostade-opens-march-15/,,2022-10-11,,,,2012-05-11,,,https://my.vanderbilt.edu/arthistoryblog/2012/03/reflections-of-the-dutch-golden-age-etchings-by-adriaen-van-ostade-opens-march-15/,,2022-10-11,,,https://my.vanderbilt.edu/arthistoryblog/2012/03/reflections-of-the-dutch-golden-age-etchings-by-adriaen-van-ostade-opens-march-15/,Q1860,,,,2022-10-11,
,Arts of Japan,art exhibition at Vanderbilt University Fine Arts Gallery 2012,,Q667276,,https://news.vanderbilt.edu/2012/01/05/arts-of-japan-gallery-exhibit/,,2022-10-11,,,Q30,,https://news.vanderbilt.edu/2012/01/05/arts-of-japan-gallery-exhibit/,,2022-10-11,,,Q18563658,,https://news.vanderbilt.edu/2012/01/05/arts-of-japan-gallery-exhibit/,,2022-10-11,,,Arts of Japan,,https://news.vanderbilt.edu/2012/01/05/arts-of-japan-gallery-exhibit/,,2022-10-11,,,,2012-01-12,,,https://news.vanderbilt.edu/2012/01/05/arts-of-japan-gallery-exhibit/,,2022-10-11,,,,2012-02-26,,,https://news.vanderbilt.edu/2012/01/05/arts-of-japan-gallery-exhibit/,,2022-10-11,,,https://news.vanderbilt.edu/2012/01/05/arts-of-japan-gallery-exhibit/,Q1860,,,,2022-10-11,
,Polar Probings: Sculpture by Gabriel,art exhibition at Vanderbilt University Fine Arts Gallery 2011,,Q667276,,https://my.vanderbilt.edu/arthistoryblog/2011/10/polar-probings-sculpture-by-gabriel-warren-opens-october-13/,,2022-10-11,,,Q30,,https://my.vanderbilt.edu/arthistoryblog/2011/10/polar-probings-sculpture-by-gabriel-warren-opens-october-13/,,2022-10-11,,,Q18563658,,https://my.vanderbilt.edu/arthistoryblog/2011/10/polar-probings-sculpture-by-gabriel-warren-opens-october-13/,,2022-10-11,,,Polar Probings: Sculpture by Gabriel,,https://my.vanderbilt.edu/arthistoryblog/2011/10/polar-probings-sculpture-by-gabriel-warren-opens-october-13/,,2022-10-11,,,,2011-10-13,,,https://my.vanderbilt.edu/arthistoryblog/2011/10/polar-probings-sculpture-by-gabriel-warren-opens-october-13/,,2022-10-11,,,,2011-12-08,,,https://my.vanderbilt.edu/arthistoryblog/2011/10/polar-probings-sculpture-by-gabriel-warren-opens-october-13/,,2022-10-11,,,https://my.vanderbilt.edu/arthistoryblog/2011/10/polar-probings-sculpture-by-gabriel-warren-opens-october-13/,Q1860,,,,2022-10-11,
,Maria Magdalena Campos-Pons: MAMA/RECIPROCAL ENERGY,art exhibition at Vanderbilt University Fine Arts Gallery 2011,,Q667276,,https://canyblog.com/maria-magdalena-campos-pons-mamareciprocal-energy-vanderbilt-university-tn/,,2022-10-11,,,Q30,,https://canyblog.com/maria-magdalena-campos-pons-mamareciprocal-energy-vanderbilt-university-tn/,,2022-10-11,,,Q18563658,,https://canyblog.com/maria-magdalena-campos-pons-mamareciprocal-energy-vanderbilt-university-tn/,,2022-10-11,,,Maria Magdalena Campos-Pons: MAMA/RECIPROCAL ENERGY,,https://canyblog.com/maria-magdalena-campos-pons-mamareciprocal-energy-vanderbilt-university-tn/,,2022-10-11,,,,2011-10-12,,,https://canyblog.com/maria-magdalena-campos-pons-mamareciprocal-energy-vanderbilt-university-tn/,,2022-10-11,,,,2011-12-08,,,https://canyblog.com/maria-magdalena-campos-pons-mamareciprocal-energy-vanderbilt-university-tn/,,2022-10-11,,,https://canyblog.com/maria-magdalena-campos-pons-mamareciprocal-energy-vanderbilt-university-tn/,Q1860,,,,2022-10-11,
,Reading Pictures: Text and Image in Contemporary Art,art exhibition at Vanderbilt University Fine Arts Gallery 2011,,Q667276,,https://news.vanderbilt.edu/2011/08/31/text-and-image/,,2022-10-11,,,Q30,,https://news.vanderbilt.edu/2011/08/31/text-and-image/,,2022-10-11,,,Q18563658,,https://news.vanderbilt.edu/2011/08/31/text-and-image/,,2022-10-11,,,Reading Pictures: Text and Image in Contemporary Art,,https://news.vanderbilt.edu/2011/08/31/text-and-image/,,2022-10-11,,,,2011-08-25,,,https://news.vanderbilt.edu/2011/08/31/text-and-image/,,2022-10-11,,,,2011-09-30,,,https://news.vanderbilt.edu/2011/08/31/text-and-image/,,2022-10-11,,,https://news.vanderbilt.edu/2011/08/31/text-and-image/,Q1860,,,,2022-10-11,
,10 West Coast Artists,art exhibition at Vanderbilt University Fine Arts Gallery 2011,,Q667276,,https://news.vanderbilt.edu/2011/09/01/books-as-art/,,2022-10-11,,,Q30,,https://news.vanderbilt.edu/2011/09/01/books-as-art/,,2022-10-11,,,Q18563658,,https://news.vanderbilt.edu/2011/09/01/books-as-art/,,2022-10-11,,,10 West Coast Artists,,https://news.vanderbilt.edu/2011/09/01/books-as-art/,,2022-10-11,,,,2011-06-09,,,https://news.vanderbilt.edu/2011/09/01/books-as-art/,,2022-10-11,,,,2011-08-13,,,https://news.vanderbilt.edu/2011/09/01/books-as-art/,,2022-10-11,,,https://news.vanderbilt.edu/2011/09/01/books-as-art/,Q1860,,,,2022-10-11,
