accession_number,height,width,max_height,max_width
2001.056,1570,999,4843,3083
2001.058,1597,1000,4837,3028
2001.059,1525,1000,4368,2864
2001.060,1619,1000,4670,2884
2001.061,1639,1000,4747,2896
2001.062,1574,1000,4804,3052
2001.063,1603,1000,4898,3055
2001.064,1560,999,4999,3203
2001.065,1607,1000,4850,3017
2001.066,1554,1000,4805,3092
2001.067,1576,1000,4754,3016
2001.068,1673,1000,5007,2992
2001.069,1587,1000,4620,2910
2001.070,1652,1000,4852,2936
2001.071,1467,1000,4496,3063
2001.073,1549,1000,4709,3040
2001.074,1588,1000,5159,3248
2001.075,1625,999,4967,3055
2001.076,1640,1000,4871,2970
2001.077,1619,1000,4659,2877
2001.078,1630,1000,4964,3044
2001.079,1000,1522,2962,4510
2001.080,1588,1000,4314,2716
2001.081,1937,1000,5009,2585
2001.082,1335,1000,4906,3674
2001.083,1607,999,4785,2976
2001.084,1593,1000,4473,2807
2001.085,1595,1000,4778,2995
2001.086,1659,1000,5074,3057
2001.087,1660,1000,4939,2974
2001.088,1403,1000,5185,3695
2001.089,1560,999,4764,3052
2001.090,1580,1000,4763,3014
2001.091,1703,1000,4899,2876
2001.092,999,1532,2895,4438
2001.093,1566,999,5009,3197
2001.094,1609,1000,4866,3023
2001.095,1785,1000,4850,2716
2001.096,1495,1000,4394,2939
2001.097,1526,1000,4780,3132
2001.098,1394,1000,4461,3199
2001.099,1422,1000,4577,3218
2001.100,1656,1000,4841,2922
2001.101,1540,999,4701,3051
2001.102,1623,1000,4886,3009
2001.103,1640,1000,4571,2787
2001.104,1691,999,4746,2805
2001.105,1583,1000,4643,2932
2001.106,1631,1000,4850,2973
2001.108,1606,1000,4824,3003
2001.109,1616,999,4828,2986
2001.110,1547,999,4732,3057
2001.111,1625,1000,4585,2821
2001.112,1769,1000,4840,2736
2001.113,1663,1000,5009,3011
2001.114,1647,1000,4961,3011
2001.115,1626,999,4944,3039
2001.116,1465,1000,4569,3118
2001.117,1669,1000,4534,2716
2001.118,1627,1000,4890,3005
2001.119,1595,1000,4265,2673
2001.120,1608,1000,4741,2947
2001.121,1608,1000,4456,2771
2001.122,1000,1491,3200,4772
2001.123,1587,999,4470,2815
2001.124,1588,1000,4666,2937
2001.125,1517,999,4546,2995
2001.126,1756,1000,4885,2781
2001.127,1409,999,5159,3659
2001.128,1528,1000,4172,2730
2001.129,1621,1000,4880,3009
2001.130,1601,1000,4640,2898
2001.131,1685,1000,4931,2925
2001.132,1587,1000,4856,3059
2001.133,1654,1000,4537,2742
2001.134,1625,1000,4986,3067
2001.135,1000,1535,2899,4450
2001.136,1409,999,5159,3659
2001.137,1497,999,4326,2888
2001.138,1638,1000,4921,3004
2001.139,1968,1000,4513,2293
2001.140,1985,1000,4522,2278
2001.141,1573,999,4350,2764
2001.142,1631,1000,4812,2949
2001.143,1659,1000,4182,2520
2001.144,1699,999,4661,2742
2001.145,1619,1000,4659,2877
2001.146,999,1605,3025,4858
2001.147,1631,1000,4629,2838
2001.148,1630,1000,4830,2963
2001.149,1789,1000,4975,2780
2001.150,1617,999,4993,3086
2001.151,1612,999,4366,2707
2001.152,1525,1000,4666,3059
2001.153,1709,1000,4907,2870
2001.154,1561,1000,3880,2485
2001.155,1814,1000,4994,2753
2001.157,1000,1133,2446,2773
2001.158,1371,999,1640,2250
"2001.159a,b,c",126,360,126,360
"2001.160a,b",270,360,270,360
2001.161,360,353,360,353
2001.162,1504,1000,3008,2000
"2001.163a,b",1000,1500,3456,5184
"2001.164a,b",1000,1500,3456,5184
2001.165,1504,1000,3008,2000
2001.166,360,270,360,270
2001.167,1685,1000,4964,2945
2001.168,1587,999,4478,2820
2001.169,1600,1000,4725,2952
2001.170,1658,1000,4832,2914
2001.171,1655,999,4807,2903
2001.172,1678,1000,4881,2908
2001.173,1434,1000,5128,3575
2001.174,1417,1000,4978,3513
2001.175,1632,999,4647,2846
2001.176,1506,1000,4395,2918
2001.177,1719,1000,4650,2705
2001.178,1574,1000,4571,2904
2001.179,1651,1000,4619,2797
2001.180,1643,1000,4617,2809
2001.181,1603,1000,4782,2982
2001.182,1534,999,4388,2859
2001.184,1753,1000,4951,2824
2002.001,2019,1000,2326,1152
2002.002,499,400,499,400
2002.003,448,360,448,360
2002.004,289,400,289,400
2002.005,1444,1000,5701,3947
2002.006,1448,1000,2173,1500
2002.007,2101,726,2101,726
2002.008,1000,1500,2592,3888
2002.009,1396,1000,3192,2286
2002.011,1247,1000,2934,2352
2002.012,1210,999,2826,2334
2002.015,1000,1221,2667,3257
2002.016,375,303,375,303
2002.017,956,759,759,956
2002.018,956,759,759,956
2002.019,956,740,740,956
2002.020,984,768,768,984
2002.021,993,796,796,993
2002.022,956,759,759,956
2002.023,327,234,327,234
2002.024,354,504,354,504
2002.025,1035,1000,2821,2724
2002.026,868,1178,868,1178
2002.027,504,318,504,318
2002.028,360,451,360,451
2002.029,360,479,360,479
2002.030,451,432,451,432
2002.031,360,489,360,489
2002.032,360,494,360,494
2002.033,1191,1000,2338,1963
2002.034,1000,1504,2000,3008
2002.035,1870,1000,5113,2733
2002.036a,1221,770,1221,770
2002.036c,999,1034,1408,1457
2002.037,1000,1177,1442,1698
2002.038,1084,999,3455,3185
2002.039,1007,999,1410,1399
2002.040,1000,1623,1125,1826
2002.041.001,1334,1000,4404,3300
2002.041.002,1334,1000,4404,3300
2002.041.003,1333,1000,3264,2448
2003.002a,999,1516,3075,4664
2003.002b,999,1518,3045,4625
2003.002c,999,1509,3060,4620
2003.002d,1000,1516,3050,4625
2003.002e,999,1521,3055,4649
2003.002f,999,1508,3065,4625
2003.002g,1000,1525,3060,4669
2003.002h,1000,1520,3065,4659
2003.002i,999,1510,3055,4615
2003.002j,999,1510,3045,4600
2003.002k,1000,1528,3055,4669
2003.002l,1000,1536,3045,4679
2003.002m,1000,1514,3090,4679
2003.002n,1000,1514,3050,4620
2003.002o,999,1510,3055,4615
2003.003a,1377,1000,4236,3075
2003.003b,1000,1462,2996,4381
2003.003c,1368,999,4179,3053
2003.003d,1390,1000,4194,3016
2003.003e,1366,1000,4198,3073
2003.003f,1388,1000,4169,3003
2003.003g,1000,1458,2992,4363
2003.003h,1409,999,5159,3659
2003.003i,1334,1000,4169,3124
2003.003j,1329,1000,4172,3138
2003.003k,1000,1448,3001,4346
2003.003l,1374,999,4175,3037
2003.004,1000,1591,2962,4714
2003.004a,999,1316,4074,3094
2003.004b,1000,1518,2970,4509
2003.004c,1000,1519,2966,4507
2003.004d,1325,999,3946,2976
2003.004e,1314,1000,3906,2972
2003.004f,1000,1527,3094,4727
2003.004g,999,1534,3081,4729
2003.004h,1000,1500,3456,5184
2003.004i,1000,1315,4088,3108
2003.004j,1000,1518,2986,4534
2003.004k,1314,999,4045,3077
2003.005b,1348,1000,4360,3233
2003.005c,1337,1000,4315,3226
2003.005d,999,1351,3179,4298
2003.005e,1000,1330,3208,4268
2003.005f,1336,1000,3213,4293
2003.005g,999,1357,4278,3151
2003.005h,1453,999,4657,3203
2003.005i,1350,1000,4315,3196
2003.005j,999,1355,4322,3188
2003.006,241,399,241,399
2003.007,328,379,328,379
2003.008,359,315,359,315
2003.009,1810,1000,4753,2625
2003.010,2410,1000,3175,1317
2003.011,314,411,314,411
2003.012,270,265,270,265
2003.013,368,340,368,340
2003.014,308,184,308,184
2003.015,297,357,297,357
2003.016,283,420,283,420
2003.017,360,296,360,296
2003.018,286,296,286,296
2003.019,354,289,354,289
2003.020,1000,1044,2652,2769
2003.021,356,272,356,272
2003.022,364,321,364,321
2003.023,247,271,247,271
2003.024,1000,1157,3040,3519
2003.025,408,264,408,264
2003.026,418,338,418,338
2003.027,1000,1576,1489,2347
2003.028,436,195,436,195
2003.029,362,272,362,272
2003.030,449,356,449,356
2003.031,1649,1000,2025,1228
2003.032,375,236,375,236
2003.033,405,256,405,256
2003.035,346,270,346,270
2003.036,999,1336,1143,1528
2003.037,368,279,368,279
2003.038,319,323,319,323
2003.039,302,289,302,289
2003.040,420,318,420,318
2003.041,315,376,315,376
2003.042,378,262,378,262
2003.043,372,264,372,264
2003.044,384,289,384,289
2003.045,394,294,394,294
2003.046,1000,1146,3409,3907
2003.047,1378,1000,3721,2700
2003.048,303,141,303,141
2003.049,1000,1546,1884,2913
2003.050,1000,1604,1833,2941
2003.051,124,2100,124,2100
2003.052,1409,1000,5057,3588
2003.053,449,144,449,144
2003.054,409,260,409,260
2003.055,1329,999,4115,3094
2003.056,444,260,444,260
2003.057,450,234,450,234
2003.058,423,307,423,307
2003.059,435,190,435,190
2003.060,999,1341,2751,3690
2003.061,1334,1000,4253,3187
2003.062,397,291,397,291
2003.063,1242,999,3381,2721
2003.064,398,202,398,202
2003.065,330,189,330,189
2003.066,424,204,424,204
2003.067,427,201,427,201
2003.068,1505,1000,5768,3832
2003.069,1501,1000,5767,3841
2003.070,1000,1104,1992,2200
2003.071,1000,1500,3456,5184
2003.072,1000,1504,2000,3008
2003.073,1000,2144,1343,2880
2004.001,1328,999,2615,1968
2004.002,1352,1000,2840,2100
2004.003,1257,999,2971,2362
2004.004,600,491,600,491
2004.005,1297,999,2768,2133
2004.006,600,419,600,419
2004.007,1392,1000,3148,2261
2004.008,1369,1000,2161,1578
2004.009,600,426,600,426
2004.010,1448,1000,3543,2446
2004.011,1302,963,1302,963
2004.012,1431,1000,2087,1458
2004.013,1459,1000,1869,1281
2004.014,1724,1000,2092,1213
2004.015,999,1139,1737,1980
2004.016,1413,999,4126,2918
2004.017,1326,1000,4663,3516
2004.018,1238,1000,3750,3028
2004.019,1260,1000,1725,1369
2004.020,1354,1000,4443,3281
2004.021,1949,928,1949,928
2004.022,1604,1000,2407,1500
2004.023,1345,1000,1500,1115
2004.024,1231,1000,2793,2268
2004.025,1447,999,2606,1800
2004.026,1251,1000,2199,1757
2004.027,1299,999,3246,2497
2004.028,378,504,378,504
2004.029,1000,1551,1497,2323
2004.030,1000,1539,1511,2326
2004.031,1500,1000,5184,3456
2004.032,360,159,360,159
2004.033,218,390,218,390
2004.034,999,1330,2158,2872
2004.035,999,1169,3078,3600
2004.036,1420,1000,3412,4846
2004.037,1000,1415,2915,4125
2004.038,999,1267,3309,4194
2004.039,1000,1000,3543,3543
2004.040,1629,1000,3900,2394
2004.041,1629,1000,3900,2394
2004.042,282,383,282,383
2004.044,349,360,349,360
2004.045,504,413,504,413
2004.046,504,414,504,414
2004.047,1000,4349,1161,5050
2004.048,292,380,292,380
2004.049,417,317,417,317
2004.050,316,221,316,221
2004.051,360,357,360,357
2004.052,360,254,360,254
2004.053,257,360,257,360
2004.054,215,451,215,451
2004.055,360,259,360,259
2004.056,360,264,360,264
2004.057,289,360,289,360
2004.058,352,277,352,277
2004.059,297,373,297,373
2004.060,999,1249,3569,4461
2004.061,999,1245,5447,6786
2004.062,307,334,307,334
2004.063,1000,1246,4690,5846
2004.064,327,232,327,232
2004.065,292,375,292,375
2004.066,315,404,315,404
2004.067,4323,883,4323,883
2004.068,1000,1248,1500,1872
2004.069,318,400,318,400
2004.070,317,399,317,399
2004.071,1000,1506,1134,1708
2004.072,399,504,399,504
2004.073,360,456,360,456
2004.074,313,453,313,453
2004.075a,1001,999,3618,3611
2004.075b,999,1012,3600,3646
2004.075c,1004,1000,3634,3617
2004.075d,1004,1000,3634,3617
2004.075e,1004,1000,3634,3617
2004.075f,1004,1000,3634,3617
2004.075g,1004,1000,3634,3617
2004.075h,1004,1000,3634,3617
2004.076,152,431,152,431
2004.077,330,441,330,441
2004.078,407,282,407,282
2004.079,432,296,432,296
2004.081,327,504,327,504
2004.082,225,266,225,266
2004.084a,1000,1481,1500,2222
2004.084b,1000,1489,1500,2234
2004.085a,1000,1490,1409,2100
2004.085b,999,1498,1401,2100
2004.086a,1000,1413,1486,2100
2004.086b,1000,1412,1487,2100
2004.087a,1000,1416,1483,2100
2004.087b,1000,1412,1487,2100
2004.088a,493,160,493,160
2004.088b,493,168,493,168
2004.088c,493,159,493,159
2004.088d,493,164,493,164
2004.089,1000,1504,2000,3008
2004.090,999,1272,1892,2408
2004.091,1504,1000,3008,2000
2004.092,360,344,360,344
2004.093,958,288,958,288
2005.001a,1347,1000,4327,3210
2005.001b,1268,1000,3996,3151
2005.001c,1321,1000,4566,3456
2005.001d,1000,1100,3038,3342
2005.001e,1353,999,4592,3392
2005.001f,1030,999,3482,3378
2005.002,504,195,504,195
2005.003,1000,1458,1440,2100
2005.004,2100,621,2100,621
2005.005,1312,1000,2100,1600
2005.006,473,360,473,360
2005.007,1312,999,1969,1500
2005.008,473,360,473,360
2005.009,1312,1000,2100,1600
2005.010,779,360,779,360
2005.011,701,360,701,360
2005.012,1312,999,1969,1500
2005.013,1000,1312,1600,2100
2005.014,947,360,947,360
2005.015,473,360,473,360
2005.016,854,360,854,360
2005.017,1260,435,1260,435
2005.018,240,504,240,504
2005.019,255,576,255,576
2005.020,576,250,576,250
2005.021,561,360,561,360
2005.022,1454,1000,4083,2808
2005.023,293,504,293,504
2005.024,387,504,387,504
2005.025,504,223,504,223
2005.026,657,360,657,360
2005.027,473,360,473,360
2005.028,172,648,172,648
2005.029,612,291,612,291
2005.030a,486,360,486,360
2005.030b,488,360,488,360
2005.030c,486,360,486,360
2005.031a,1138,1000,2496,2193
2005.031b,1145,999,2499,2181
2005.031c,1144,1000,2499,2184
2005.031d,1159,1000,2521,2175
2005.031e,1154,1000,2475,2144
2005.031f,1158,1000,2485,2145
2005.031g,1158,999,2481,2141
2005.031h,1160,999,2478,2135
2005.031i,1147,999,2445,2130
2005.031j,1159,1000,2473,2133
2005.032,1188,1000,1872,1575
2005.033,1500,1000,5184,3456
2005.034,1000,1827,1585,2896
2005.035,1504,1000,3008,2000
2005.036,1828,1000,4165,2278
2005.037,1818,1000,4165,2290
2005.038,1240,999,4463,3597
2005.039,1256,999,4592,3654
2005.040,1283,1000,4690,3654
2005.041,1278,1000,4678,3659
2005.042,1277,999,4621,3617
2006.001,449,350,449,350
2006.002,463,352,463,352
2006.003,469,360,469,360
2006.004,1310,1000,6000,4579
2006.005,1331,1000,3522,2646
2006.006,360,542,360,542
2006.007,1434,937,1434,937
2006.008,352,600,352,600
2006.009,1000,1500,3456,5184
2006.010,1000,1500,3456,5184
2006.011,360,485,360,485
2006.012,455,468,455,468
2006.013,360,544,360,544
2006.014,1000,1500,3456,5184
2006.015,1314,999,1312,1725
2006.016,360,517,360,517
2007.001,360,344,360,344
2007.002,296,504,296,504
2007.003,305,504,305,504
2007.004,366,504,366,504
2007.005,364,504,364,504
2007.006,386,504,386,504
2007.007,511,360,511,360
2007.008,498,360,498,360
2007.009,365,432,365,432
2007.010,357,504,357,504
2007.011,504,310,504,310
2007.012,441,273,441,273
2007.013,309,504,309,504
2007.014,504,310,504,310
2007.015,504,399,504,399
2007.016,504,415,504,415
2007.017,360,531,360,531
2007.018,333,504,333,504
2007.019,504,393,504,393
2007.020,504,400,504,400
2007.021,381,504,381,504
2007.022,380,504,380,504
2007.023,394,504,394,504
2007.024,389,504,389,504
2007.025,1408,1000,2152,1528
2007.026,1000,1479,1268,1876
2007.027,449,360,449,360
2007.028,416,504,416,504
2007.029,360,504,360,504
2007.030,467,360,467,360
2007.031,497,360,497,360
2007.032,381,504,381,504
2007.033,1000,1322,1180,1560
2007.034,507,324,507,324
2007.035,553,360,553,360
2007.036,438,396,438,396
2007.037,498,396,498,396
2007.038,367,504,367,504
2007.039,353,540,353,540
2007.040,351,526,351,526
2007.041a,388,504,388,504
2007.041b,390,504,390,504
2007.041c,796,988,796,988
2007.042,370,504,370,504
2007.043,380,468,380,468
2007.044,548,360,548,360
2007.045,353,504,353,504
2007.046,372,504,372,504
2007.047,518,324,518,324
2007.048,504,360,504,360
2007.049,216,724,216,724
2007.050,360,814,360,814
2007.051,474,504,474,504
2007.052,286,360,286,360
2007.053,1158,1000,1206,1041
2007.054a,999,1537,1149,1767
2007.054b,999,1568,1118,1754
2007.055,318,504,318,504
2007.056,463,360,463,360
2007.057,486,360,486,360
2007.058,501,360,501,360
2007.059,460,360,460,360
2007.060,1000,1333,1512,2016
2007.061,1559,1000,2404,1542
2007.062,1600,1000,2452,1532
2007.063,1578,1000,2376,1505
2007.064,1584,1000,2392,1510
2007.065,1593,1000,2255,1415
2007.066,1569,1000,2280,1453
2007.067,1591,1000,2255,1417
2007.068,1574,1000,2240,1423
2007.069,1000,1333,1512,2016
2007.070a,999,1316,3877,5104
2007.070b,999,1325,3877,5140
2007.070c,1329,1000,5154,3877
2007.070d,1329,1000,5154,3877
2007.070e,1336,1000,5182,3877
2007.070f,1336,1000,5182,3877
2007.070g,1336,1000,5182,3877
2007.071a,1000,1326,3696,4902
2007.071b,1317,1000,4873,3700
2007.071c,1000,1474,3288,4848
2007.071d,1000,1312,4008,5261
2007.071e,1000,1332,3680,4903
2007.071f,1456,1000,5072,3482
2007.071g,999,1489,3291,4902
2007.071h,999,1514,3229,4890
2007.071i,1512,1000,4899,3240
2007.071j,1481,1000,4873,3290
2008.001,492,418,492,418
2008.002,496,407,496,407
2008.003,495,408,495,408
2008.004,445,360,445,360
2008.005,495,408,495,408
2008.006,494,408,494,408
2008.007,496,407,496,407
2008.008,495,407,495,407
2008.009,492,418,492,418
2008.010,493,419,493,419
2008.011,492,418,492,418
2008.012,490,403,490,403
2008.013,487,391,487,391
2008.014,488,405,488,405
2008.015,493,405,493,405
2008.016,492,418,492,418
2008.017,491,418,491,418
2008.018,495,407,495,407
2008.019,495,405,495,405
2008.020,496,407,496,407
2008.021,495,407,495,407
2008.022,495,407,495,407
2008.023,494,405,494,405
2008.024,493,405,493,405
2008.025,504,405,504,405
2008.026,491,404,491,404
2008.027,490,403,490,403
2008.028,492,405,492,405
2008.029,492,405,492,405
2008.030,495,408,495,408
2008.031,489,408,489,408
2008.032,489,407,489,407
2008.033,492,407,492,407
2008.034,489,407,489,407
2008.035,489,405,489,405
2008.036,489,407,489,407
2008.037,492,407,492,407
2008.038,492,406,492,406
2008.039,492,408,492,408
2008.040,494,407,494,407
2008.041,495,408,495,408
2008.042,492,408,492,408
2008.043,492,407,492,407
2008.044,491,408,491,408
2008.045,495,408,495,408
2008.046,492,406,492,406
2008.047,492,408,492,408
2008.048,492,407,492,407
2008.049,494,407,494,407
2008.050,495,407,495,407
2008.051,494,407,494,407
2008.052,495,407,495,407
2008.053,487,406,487,406
2008.054,489,407,489,407
2008.055,489,407,489,407
2008.056,489,407,489,407
2008.057,489,407,489,407
2008.058,489,406,489,406
2008.059,494,411,494,411
2008.060,495,412,495,412
2008.061,495,412,495,412
2008.062,494,411,494,411
2008.063,495,413,495,413
2008.064,495,412,495,412
2008.065,496,412,496,412
2008.066,491,414,491,414
2008.067,492,411,492,411
2008.068,495,412,495,412
2008.069,495,411,495,411
2008.070,495,413,495,413
2008.071,495,411,495,411
2008.072,495,412,495,412
2008.073,494,413,494,413
2008.074,495,412,495,412
2008.075,494,413,494,413
2008.076,492,414,492,414
2008.077,492,414,492,414
2008.078,493,414,493,414
2008.079,492,412,492,412
2008.080,492,413,492,413
2008.081,492,412,492,412
2008.082,493,413,493,413
2008.083,492,413,492,413
2008.084,493,414,493,414
2008.085,492,413,492,413
2008.086,492,413,492,413
2008.087,493,413,493,413
2008.088,491,414,491,414
2008.089,492,414,492,414
2008.090,493,413,493,413
2008.091,495,410,495,410
2008.092,410,493,410,493
2008.093,495,409,495,409
2008.094,495,410,495,410
2008.095,492,414,492,414
2008.096,495,408,495,408
2008.097,494,409,494,409
2008.098,493,414,493,414
2008.099,494,408,494,408
2008.100,491,419,491,419
2008.101,492,419,492,419
2008.102,492,417,492,417
2008.103,491,417,491,417
2008.104,492,418,492,418
2008.105,498,412,498,412
2008.106,496,411,496,411
2008.107,499,410,499,410
2008.108,497,410,497,410
2008.109,498,412,498,412
2008.110,499,412,499,412
2008.111,497,410,497,410
2008.112,497,411,497,411
2008.113,412,499,412,499
2008.114,499,411,499,411
2008.115,497,411,497,411
2008.116,499,411,499,411
2008.117,500,411,500,411
2008.118,500,410,500,410
2008.119,497,411,497,411
2008.120,496,411,496,411
2008.121,411,498,411,498
2008.122,411,498,411,498
2008.123,412,497,412,497
2008.124,411,497,411,497
2008.125,498,411,498,411
2008.126,411,497,411,497
2008.127,411,497,411,497
2008.128,411,497,411,497
2008.129,412,498,412,498
2008.130,412,499,412,499
2008.131,412,499,412,499
2008.132,409,499,409,499
2008.133,410,498,410,498
2008.134,497,410,497,410
2008.135,411,497,411,497
2008.136,410,498,410,498
2008.137,497,410,497,410
2008.138,498,410,498,410
2008.139,498,410,498,410
2008.140,410,498,410,498
2008.141,495,407,495,407
2008.142,407,498,407,498
2008.143,407,497,407,497
2008.144,407,493,407,493
2008.145,407,496,407,496
2008.146,406,496,406,496
2008.147,497,406,497,406
2008.148,407,494,407,494
2008.149,406,496,406,496
2008.150,406,495,406,495
2008.151,493,406,493,406
2008.152,406,494,406,494
2008.153,495,407,495,407
2008.154,495,406,495,406
2008.155,495,406,495,406
2008.156,494,405,494,405
2008.157,1000,1425,3161,4505
2008.158,1504,1000,3008,2000
2008.159,638,393,638,393
2008.160,639,387,639,387
2008.161,638,383,638,383
2008.162,638,432,638,432
2008.163,638,380,638,380
2008.164,1015,999,2475,2437
2008.165,1363,1000,4917,3607
2009.001a,1465,1000,3919,2675
2009.001aa,1294,1000,2794,2159
2009.001b,1465,1000,3919,2675
2009.001bb,1294,1000,2794,2159
2009.001c,1000,1294,2159,2794
2009.001cc,1294,1000,2794,2159
2009.001d,389,504,389,504
2009.001dd,1500,1000,3801,2533
2009.001e,1000,1294,2159,2794
2009.001ee,504,340,504,340
2009.001f,1000,1497,2527,3783
2009.001ff,1464,999,3693,2521
2009.001g,1294,1000,2794,2159
2009.001gg,1504,1000,3765,2503
2009.001h,1489,999,3765,2527
2009.001hh,1483,999,3741,2521
2009.001i,1488,1000,3753,2521
2009.001ii,999,1483,2521,3741
2009.001j,1000,1499,2527,3788
2009.001jj,999,1495,2521,3771
2009.001k,1000,1294,2159,2794
2009.001kk,999,1509,2509,3788
2009.001l,1294,1000,2794,2159
2009.001ll,1000,1294,2159,2794
2009.001m,1294,1000,2794,2159
2009.001mm,1000,1294,2159,2794
2009.001n,1294,1000,2794,2159
2009.001nn,1000,1335,2527,3375
2009.001o,1000,1294,2159,2794
2009.001oo,1294,1000,2794,2159
2009.001p,1294,1000,2794,2159
2009.001pp,1294,1000,2794,2159
2009.001q,1294,1000,2794,2159
2009.001qq,1495,999,3789,2533
2009.001r,1000,1294,2159,2794
2009.001rr,1465,1000,3919,2675
2009.001s,1515,1000,3498,2308
2009.001ss,999,1454,2710,3943
2009.001t,1294,1000,2794,2159
2009.001tt,1465,1000,3919,2675
2009.001u,1294,1000,2794,2159
2009.001uu,1496,1000,3788,2532
2009.001v,1500,1000,3789,2526
2009.001vv,1481,999,3770,2544
2009.001w,1294,1000,2794,2159
2009.001ww,1508,1000,3494,2316
2009.001x,1504,999,3794,2521
2009.001y,1294,1000,2794,2159
2009.001z,1000,1294,2159,2794
2009.002a,504,453,504,453
2009.002b,504,383,504,383
2009.002c,504,386,504,386
2009.002d,504,412,504,412
2009.002e,504,459,504,459
2009.002f,438,556,438,556
2009.003a,1011,999,1640,1621
2009.003b,1391,1000,2896,2081
2009.003c,1600,1000,2625,1640
2009.003d,1534,1000,2559,1668
2009.003e,1544,1000,2503,1621
2009.003f,1549,1000,2512,1621
2009.003g,999,1011,1528,1546
2009.003h,1584,1000,2568,1621
2009.003i,1548,999,2540,1640
2009.003j,999,1251,1228,1537
2009.003k,1557,1000,2540,1631
2009.003l,1000,1338,1134,1518
2009.003m,1539,1000,2540,1650
2009.003n,1483,999,2475,1668
2009.003o,999,1277,1181,1509
2009.003p,1617,1000,2531,1565
2009.003q,1570,1000,2531,1612
2009.003r,1000,1465,1068,1565
2009.003s,1296,1000,1968,1518
2009.004a,1297,1000,2428,3150
2009.004b,1276,1000,2409,3075
2009.004c,1321,1000,2362,3121
2009.004d,1305,999,2390,3121
2009.004e,1312,1000,2400,3150
2009.004f,1312,1000,2400,3150
2009.004g,1312,1000,2400,3150
2009.004h,1312,1000,2400,3150
2009.004i,1312,1000,2400,3150
2009.004j,1312,1000,2400,3150
2009.004k,1312,1000,2400,3150
2009.004l,1312,1000,2400,3150
2009.004m,1312,1000,2400,3150
2009.004n,1312,1000,2400,3150
2009.004o,1312,1000,2400,3150
2009.004p,1312,1000,2400,3150
2009.004q,1312,1000,2400,3150
2009.004r,1312,1000,2400,3150
2009.004s,1312,1000,2400,3150
2009.004t,500,351,500,351
2009.005a,1312,1000,2400,3150
2009.005b,1312,1000,2400,3150
2009.005c,1312,1000,2400,3150
2009.005d,1312,1000,2400,3150
2009.005e,1312,1000,2400,3150
2009.005f,1312,1000,2400,3150
2009.005g,1312,1000,2400,3150
2009.005h,1312,1000,2400,3150
2009.005i,1312,1000,2400,3150
2009.005j,1312,1000,2400,3150
2009.005k,1312,1000,2400,3150
2009.005l,1312,1000,2400,3150
2009.005m,1312,1000,2400,3150
2009.005n,1312,1000,2400,3150
2009.005o,1312,1000,2400,3150
2009.005p,1312,1000,2400,3150
2009.006a,1312,1000,2400,3150
2009.006b,1312,1000,2400,3150
2009.006c,1312,1000,2400,3150
2009.006d,1312,1000,2400,3150
2009.006e,1312,1000,2400,3150
2009.006f,1312,1000,2400,3150
2009.006g,1312,1000,2400,3150
2009.006h,1312,1000,2400,3150
2009.006i,1312,1000,2400,3150
2009.006j,1312,1000,2400,3150
2009.006k,1312,1000,2400,3150
2009.006l,1312,1000,2400,3150
2009.006m,1312,1000,2400,3150
2009.006n,1312,1000,2400,3150
2009.006o,1312,1000,2400,3150
2009.007a,1312,1000,2400,3150
2009.007b,1280,999,2371,3037
2009.007c,1280,999,2371,3037
2009.007d,1280,999,2371,3037
2009.007e,1280,999,2371,3037
2009.007f,1280,999,2371,3037
2009.007g,1280,999,2371,3037
2009.007h,1280,999,2371,3037
2009.007i,1280,999,2371,3037
2009.007j,1280,999,2371,3037
2009.007k,1280,999,2371,3037
2009.007l,1280,999,2371,3037
2009.007m,1280,999,2371,3037
2009.007n,1280,999,2371,3037
2009.007o,1280,999,2371,3037
2009.007p,1280,999,2371,3037
2009.008a,1272,999,1707,1341
2009.008aa,1280,999,2371,3037
2009.008b,1280,999,2371,3037
2009.008bb,1280,999,2371,3037
2009.008c,1280,999,2371,3037
2009.008cc,1280,999,2371,3037
2009.008d,1280,999,2371,3037
2009.008dd,1280,999,2371,3037
2009.008e,1280,999,2371,3037
2009.008ee,1280,999,2371,3037
2009.008f,1280,999,2371,3037
2009.008g,1280,999,2371,3037
2009.008h,1280,999,2371,3037
2009.008i,1280,999,2371,3037
2009.008j,1280,999,2371,3037
2009.008k,1280,999,2371,3037
2009.008l,1280,999,2371,3037
2009.008m,1280,999,2371,3037
2009.008n,1280,999,2371,3037
2009.008o,1280,999,2371,3037
2009.008p,1280,999,2371,3037
2009.008q,1280,999,2371,3037
2009.008r,1280,999,2371,3037
2009.008s,1280,999,2371,3037
2009.008t,1280,999,2371,3037
2009.008u,1280,999,2371,3037
2009.008v,1280,999,2371,3037
2009.008w,1280,999,2371,3037
2009.008x,1280,999,2371,3037
2009.008y,1280,999,2371,3037
2009.008z,1280,999,2371,3037
2009.009a,1131,999,1275,1443
2009.009b,1576,1000,1528,2409
2009.009c,1576,1000,1528,2409
2009.009d,1576,1000,1528,2409
2009.009e,999,1131,1528,1350
2009.009f,1484,1000,1528,2268
2009.009g,1484,1000,1528,2268
2009.009h,999,1058,1528,1443
2009.009i,1484,1000,1528,2268
2009.009j,1484,1000,1528,2268
2009.009k,999,1051,1528,1453
2009.009l,1539,999,1528,2353
2009.009m,1539,999,1528,2353
2009.009n,1539,999,1528,2353
