accession_number,mid,description,score,topicality
2017.001.033,/m/036jvk,Stock photography,0.66065425,0.66065425
2017.001.033,/m/03g3w,History,0.65533185,0.65533185
2017.001.033,/m/02csf,Drawing,0.6164562,0.6164562
2017.001.033,/m/0bp7w,Printmaking,0.57610655,0.57610655
2017.001.034,/m/0b5gs,Branch,0.86893576,0.86893576
2017.001.034,/m/083vt,Wood,0.8320837,0.8320837
2017.001.034,/m/02tcwp,Trunk,0.8168445,0.8168445
2017.001.034,/m/0jjw,Art,0.76794934,0.76794934
2017.001.034,/m/05s2s,Plant,0.76499224,0.76499224
2017.001.034,/m/07j7r,Tree,0.7613926,0.7613926
2017.001.034,/m/016nqt,Twig,0.7372163,0.7372163
2017.001.034,/m/01kr8f,Illustration,0.6640926,0.6640926
2017.001.034,/m/05qdh,Painting,0.6640772,0.6640772
2017.001.034,/m/0p9xx,Visual arts,0.65640795,0.65640795
2017.001.035,/m/01k9lj,Jaw,0.8810553,0.8810553
2017.001.035,/m/03gq5hm,Font,0.81910914,0.81910914
2017.001.035,/m/062581,Sleeve,0.7802991,0.7802991
2017.001.035,/m/0jjw,Art,0.7456804,0.7456804
2017.001.035,/m/0j62f,Rectangle,0.7359617,0.7359617
2017.001.035,/m/0gkxy13,Handwriting,0.71626335,0.71626335
2017.001.035,/m/01kr8f,Illustration,0.71496874,0.71496874
2017.001.035,/m/02csf,Drawing,0.70140564,0.70140564
2017.001.035,/m/0ds5b,Facial hair,0.69324905,0.69324905
2017.001.035,/m/0hwky,Pattern,0.68862575,0.68862575
2017.001.036,/m/019sc,Black,0.8950764,0.8950764
2017.001.036,/m/0jjw,Art,0.8211516,0.8211516
2017.001.036,/m/0j62f,Rectangle,0.8036343,0.8036343
2017.001.036,/m/05qdh,Painting,0.80054504,0.80054504
2017.001.036,/m/0p9xx,Visual arts,0.7011613,0.7011613
2017.001.036,/m/02csf,Drawing,0.6827614,0.6827614
2017.001.036,/m/01kr8f,Illustration,0.6790846,0.6790846
2017.001.036,/m/03gq5hm,Font,0.67440486,0.67440486
2017.001.036,/m/036jvk,Stock photography,0.6428143,0.6428143
2017.001.036,/m/0bp7w,Printmaking,0.6324637,0.6324637
2017.001.037,/m/083vt,Wood,0.8253381,0.8253381
2017.001.037,/m/0jjw,Art,0.8002595,0.8002595
2017.001.037,/m/01lynh,Stairs,0.7612198,0.7612198
2017.001.037,/m/0j62f,Rectangle,0.7162557,0.7162557
2017.001.037,/m/02q_bfg,Tints and shades,0.711186,0.711186
2017.001.037,/m/01mwkf,Monochrome,0.70231396,0.70231396
2017.001.037,/m/01kr8f,Illustration,0.6341763,0.6341763
2017.001.037,/m/027_ny3,Still life photography,0.6325123,0.6325123
2017.001.037,/m/036jvk,Stock photography,0.6293288,0.6293288
2017.001.037,/m/0p9xx,Visual arts,0.6268079,0.6268079
2017.001.038,/m/062581,Sleeve,0.87199706,0.87199706
2017.001.038,/m/0jjw,Art,0.819432,0.819432
2017.001.038,/m/07_gml,Working animal,0.78435534,0.78435534
2017.001.038,/m/05qdh,Painting,0.7810518,0.7810518
2017.001.038,/m/0j62f,Rectangle,0.75376415,0.75376415
2017.001.038,/m/02csf,Drawing,0.69985235,0.69985235
2017.001.038,/m/01kr8f,Illustration,0.69443506,0.69443506
2017.001.038,/m/0p9xx,Visual arts,0.68539196,0.68539196
2017.001.038,/m/036jvk,Stock photography,0.6285919,0.6285919
2017.001.038,/m/0244x1,Gesture,0.6278919,0.6278919
2017.001.039,/m/062581,Sleeve,0.865025,0.865025
2017.001.039,/m/0244x1,Gesture,0.85127187,0.85127187
2017.001.039,/m/0jjw,Art,0.79557616,0.79557616
2017.001.039,/m/03gq5hm,Font,0.7654639,0.7654639
2017.001.039,/m/05qdh,Painting,0.75105554,0.75105554
2017.001.039,/m/01kr8f,Illustration,0.69328207,0.69328207
2017.001.039,/m/0p9xx,Visual arts,0.6547029,0.6547029
2017.001.039,/m/02csf,Drawing,0.63661695,0.63661695
2017.001.039,/m/0h8p59j,Paper product,0.63348,0.63348
2017.001.039,/m/01j48b,Wrist,0.6270468,0.6270468
2017.001.040,/m/0jjw,Art,0.79353,0.79353
2017.001.040,/m/05qdh,Painting,0.7721323,0.7721323
2017.001.040,/m/0p9xx,Visual arts,0.6887525,0.6887525
2017.001.040,/m/02csf,Drawing,0.6594016,0.6594016
2017.001.040,/m/01kr8f,Illustration,0.6557791,0.6557791
2017.001.040,/m/036jvk,Stock photography,0.6476192,0.6476192
2017.001.040,/m/03g3w,History,0.6182587,0.6182587
2017.001.040,/m/0dgsmq8,Artwork,0.54936713,0.54936713
2017.001.040,/m/0bp7w,Printmaking,0.52564377,0.52564377
2017.001.041,/m/0jjw,Art,0.8270882,0.8270882
2017.001.041,/m/05qdh,Painting,0.72902703,0.72902703
2017.001.041,/m/01kr8f,Illustration,0.70867956,0.70867956
2017.001.041,/m/0p9xx,Visual arts,0.68895775,0.68895775
2017.001.041,/m/02csf,Drawing,0.6854838,0.6854838
2017.001.041,/m/02dgv,Door,0.68292457,0.68292457
2017.001.041,/m/06msq,Sculpture,0.6778943,0.6778943
2017.001.041,/m/03g3w,History,0.65498203,0.65498203
2017.001.041,/m/02skpt,Artifact,0.641689,0.641689
2017.001.041,/m/036jvk,Stock photography,0.6399416,0.6399416
2017.001.042,/m/05nnm,Organism,0.8555478,0.8555478
2017.001.042,/m/0jjw,Art,0.7866975,0.7866975
2017.001.042,/m/05qdh,Painting,0.7069478,0.7069478
2017.001.042,/m/0j62f,Rectangle,0.68324065,0.68324065
2017.001.042,/m/0p9xx,Visual arts,0.6760958,0.6760958
2017.001.042,/m/0hwky,Pattern,0.6703123,0.6703123
2017.001.042,/m/01kr8f,Illustration,0.6597338,0.6597338
2017.001.042,/m/03gq5hm,Font,0.6461802,0.6461802
2017.001.042,/m/036jvk,Stock photography,0.6165791,0.6165791
2017.001.042,/m/01vkl,Circle,0.601224,0.601224
2017.001.043,/m/05nnm,Organism,0.8562739,0.8562739
2017.001.043,/m/0jjw,Art,0.8099918,0.8099918
2017.001.043,/m/05qdh,Painting,0.7914633,0.7914633
2017.001.043,/m/07_gml,Working animal,0.790433,0.790433
2017.001.043,/m/05s2s,Plant,0.7786323,0.7786323
2017.001.043,/m/07j7r,Tree,0.71351564,0.71351564
2017.001.043,/m/01kr8f,Illustration,0.7048544,0.7048544
2017.001.043,/m/02tcwp,Trunk,0.69842327,0.69842327
2017.001.043,/m/01n5jq,Poster,0.6916211,0.6916211
2017.001.043,/m/0p9xx,Visual arts,0.6790724,0.6790724
2017.001.044,/m/0j62f,Rectangle,0.8840483,0.8840483
2017.001.044,/m/02crq1,Couch,0.8654772,0.8654772
2017.001.044,/m/01mzpv,Chair,0.8492076,0.8492076
2017.001.044,/m/0jjw,Art,0.8285094,0.8285094
2017.001.044,/m/0cp2d4k,Outdoor furniture,0.7991724,0.7991724
2017.001.044,/m/03gq5hm,Font,0.72708416,0.72708416
2017.001.044,/m/0hwky,Pattern,0.7230468,0.7230468
2017.001.044,/m/026qbn5,studio couch,0.7019021,0.7019021
2017.001.044,/g/12233hjw,Classic,0.6843861,0.6843861
2017.001.044,/m/0n5v01m,Bag,0.66580373,0.66580373
2017.001.045,/m/0244x1,Gesture,0.85260487,0.85260487
2017.001.045,/m/0jjw,Art,0.8015743,0.8015743
2017.001.045,/m/03gq5hm,Font,0.7304975,0.7304975
2017.001.045,/m/05qdh,Painting,0.71971333,0.71971333
2017.001.045,/m/03d49p1,Monochrome photography,0.71165025,0.71165025
2017.001.045,/m/01mwkf,Monochrome,0.710338,0.710338
2017.001.045,/m/01kyr8,Darkness,0.69776577,0.69776577
2017.001.045,/m/02tx1k,Cg artwork,0.67958224,0.67958224
2017.001.045,/m/0p9xx,Visual arts,0.6792146,0.6792146
2017.001.045,/m/02h7lkt,Fictional character,0.67650515,0.67650515
2017.001.046,/m/05nnm,Organism,0.85391015,0.85391015
2017.001.046,/m/0jjw,Art,0.84587854,0.84587854
2017.001.046,/m/01kr8f,Illustration,0.72396266,0.72396266
2017.001.046,/m/03gq5hm,Font,0.7100997,0.7100997
2017.001.046,/m/05qdh,Painting,0.7071075,0.7071075
2017.001.046,/m/0p9xx,Visual arts,0.68383664,0.68383664
2017.001.046,/m/03g3w,History,0.68113285,0.68113285
2017.001.046,/m/02csf,Drawing,0.65000194,0.65000194
2017.001.046,/m/036jvk,Stock photography,0.6388061,0.6388061
2017.001.046,/m/0bp7w,Printmaking,0.5945204,0.5945204
2017.001.047,/m/05qdh,Painting,0.80244267,0.80244267
2017.001.047,/m/0jjw,Art,0.7987351,0.7987351
2017.001.047,/m/0p9xx,Visual arts,0.66512406,0.66512406
2017.001.047,/m/01kr8f,Illustration,0.64896274,0.64896274
2017.001.047,/m/036jvk,Stock photography,0.64246595,0.64246595
2017.001.047,/m/03g3w,History,0.63391507,0.63391507
2017.001.047,/m/0bp7w,Printmaking,0.5481129,0.5481129
2017.001.047,/m/02csf,Drawing,0.5283987,0.5283987
2017.001.048,/m/0jjw,Art,0.8081588,0.8081588
2017.001.048,/m/07j7r,Tree,0.7748344,0.7748344
2017.001.048,/m/03gq5hm,Font,0.740877,0.740877
2017.001.048,/m/01kr8f,Illustration,0.6862406,0.6862406
2017.001.048,/m/0p9xx,Visual arts,0.6763378,0.6763378
2017.001.048,/m/03g3w,History,0.65336597,0.65336597
2017.001.048,/m/036jvk,Stock photography,0.6506083,0.6506083
2017.001.048,/m/0cdl1,Palm tree,0.6503883,0.6503883
2017.001.048,/m/081pkj,Event,0.6483239,0.6483239
2017.001.048,/m/0bp7w,Printmaking,0.6418768,0.6418768
2017.001.050,/m/0cgh4,Building,0.82905847,0.82905847
2017.001.050,/m/0jjw,Art,0.8224065,0.8224065
2017.001.050,/m/083vt,Wood,0.79389906,0.79389906
2017.001.050,/m/05qdh,Painting,0.7147052,0.7147052
2017.001.050,/m/02csf,Drawing,0.6886538,0.6886538
2017.001.050,/m/0p9xx,Visual arts,0.68724585,0.68724585
2017.001.050,/m/01kr8f,Illustration,0.665509,0.665509
2017.001.050,/m/01mwkf,Monochrome,0.65337056,0.65337056
2017.001.050,/m/06ht1,Room,0.627246,0.627246
2017.001.050,/m/036jvk,Stock photography,0.6249211,0.6249211
2017.001.052,/m/0jjw,Art,0.7990794,0.7990794
2017.001.052,/m/062581,Sleeve,0.7726947,0.7726947
2017.001.052,/m/05qdh,Painting,0.7148201,0.7148201
2017.001.052,/m/0p9xx,Visual arts,0.67461944,0.67461944
2017.001.052,/m/01kr8f,Illustration,0.6099227,0.6099227
2017.001.052,/m/02h7lkt,Fictional character,0.60656035,0.60656035
2017.001.052,/m/0bp7w,Printmaking,0.5542423,0.5542423
2017.001.052,/m/03g3w,History,0.53522027,0.53522027
2017.001.052,/m/027_ny3,Still life photography,0.52995527,0.52995527
2017.001.052,/m/02csf,Drawing,0.5190052,0.5190052
2017.001.053a,/m/05nnm,Organism,0.8727611,0.8727611
2017.001.053a,/m/03gq5hm,Font,0.8420515,0.8420515
2017.001.053a,/m/0jjw,Art,0.82357466,0.82357466
2017.001.053a,/m/0hwky,Pattern,0.75889033,0.75889033
2017.001.053a,/m/030zfn,Parallel,0.72578883,0.72578883
2017.001.053a,/m/0919rx,Line art,0.71850944,0.71850944
2017.001.053a,/m/01kr8f,Illustration,0.7117277,0.7117277
2017.001.053a,/m/02csf,Drawing,0.69891554,0.69891554
2017.001.053a,/m/0641k,Paper,0.6928392,0.6928392
2017.001.053a,/m/0h8p59j,Paper product,0.6465237,0.6465237
2017.001.053b,/m/05nnm,Organism,0.8663398,0.8663398
2017.001.053b,/m/03gq5hm,Font,0.82611376,0.82611376
2017.001.053b,/m/0jjw,Art,0.7767984,0.7767984
2017.001.053b,/m/0hwky,Pattern,0.7417607,0.7417607
2017.001.053b,/m/02csf,Drawing,0.70551896,0.70551896
2017.001.053b,/m/01kr8f,Illustration,0.70472366,0.70472366
2017.001.053b,/m/0919rx,Line art,0.7034707,0.7034707
2017.001.053b,/m/030zfn,Parallel,0.69259757,0.69259757
2017.001.053b,/m/0641k,Paper,0.6889083,0.6889083
2017.001.053b,/m/0h8p59j,Paper product,0.61523324,0.61523324
2017.001.053c,/m/05nnm,Organism,0.8564859,0.8564859
2017.001.053c,/m/03gq5hm,Font,0.8406689,0.8406689
2017.001.053c,/m/0jjw,Art,0.81964475,0.81964475
2017.001.053c,/m/030zfn,Parallel,0.7403294,0.7403294
2017.001.053c,/m/02csf,Drawing,0.7070772,0.7070772
2017.001.053c,/m/0919rx,Line art,0.69494665,0.69494665
2017.001.053c,/m/0hwky,Pattern,0.69174725,0.69174725
2017.001.053c,/m/01kr8f,Illustration,0.688203,0.688203
2017.001.053c,/m/0641k,Paper,0.6412434,0.6412434
2017.001.053c,/m/0p9xx,Visual arts,0.63565844,0.63565844
2017.001.054,/m/0gkxy13,Handwriting,0.89507747,0.89507747
2017.001.054,/m/0244x1,Gesture,0.85141426,0.85141426
2017.001.054,/m/0jjw,Art,0.8315542,0.8315542
2017.001.054,/m/03gq5hm,Font,0.77251714,0.77251714
2017.001.054,/m/07bg4p,Heart,0.72026986,0.72026986
2017.001.054,/m/016pp7,Happy,0.70688915,0.70688915
2017.001.054,/m/01kr8f,Illustration,0.6972228,0.6972228
2017.001.054,/m/02csf,Drawing,0.6958869,0.6958869
2017.001.054,/m/0dw9f6,Creative arts,0.6876899,0.6876899
2017.001.054,/m/03r18y,Peach,0.65673727,0.65673727
2017.001.055,/m/0jjw,Art,0.8428281,0.8428281
2017.001.055,/m/05qdh,Painting,0.8227831,0.8227831
2017.001.055,/m/062581,Sleeve,0.7599122,0.7599122
2017.001.055,/m/01kr8f,Illustration,0.7133532,0.7133532
2017.001.055,/m/02csf,Drawing,0.69979674,0.69979674
2017.001.055,/m/0p9xx,Visual arts,0.68965864,0.68965864
2017.001.055,/m/0j62f,Rectangle,0.65552694,0.65552694
2017.001.055,/m/0bp7w,Printmaking,0.6465808,0.6465808
2017.001.055,/m/03gq5hm,Font,0.64601994,0.64601994
2017.001.055,/m/0hwky,Pattern,0.6282566,0.6282566
2017.001.056,/m/04hgtk,Head,0.9727793,0.9727793
2017.001.056,/m/015h_t,Beard,0.8931059,0.8931059
2017.001.056,/m/01k9lj,Jaw,0.8819879,0.8819879
2017.001.056,/m/0ds5b,Facial hair,0.8022189,0.8022189
2017.001.056,/m/0jjw,Art,0.79875416,0.79875416
2017.001.056,/m/02_x63,Wrinkle,0.7411662,0.7411662
2017.001.056,/m/01kr8f,Illustration,0.70877814,0.70877814
2017.001.056,/m/02csf,Drawing,0.70252347,0.70252347
2017.001.056,/m/05qdh,Painting,0.69689995,0.69689995
2017.001.056,/m/0p9xx,Visual arts,0.68115383,0.68115383
2017.001.059,/m/0jjw,Art,0.8256969,0.8256969
2017.001.059,/m/05qdh,Painting,0.7881256,0.7881256
2017.001.059,/m/03gq5hm,Font,0.6986976,0.6986976
2017.001.059,/m/02csf,Drawing,0.6927845,0.6927845
2017.001.059,/m/0p9xx,Visual arts,0.69256735,0.69256735
2017.001.059,/m/01kr8f,Illustration,0.66915774,0.66915774
2017.001.059,/m/0hwky,Pattern,0.62711555,0.62711555
2017.001.059,/m/0bp7w,Printmaking,0.6196453,0.6196453
2017.001.059,/m/03g3w,History,0.5657204,0.5657204
2017.001.059,/m/0dgsmq8,Artwork,0.55887693,0.55887693
2017.001.060,/m/09686,Vertebrate,0.9209437,0.9209437
2017.001.060,/m/05nnm,Organism,0.8695026,0.8695026
2017.001.060,/m/04rky,Mammal,0.85401857,0.85401857
2017.001.060,/m/0jjw,Art,0.8264223,0.8264223
2017.001.060,/m/0j62f,Rectangle,0.72062093,0.72062093
2017.001.060,/m/01kr8f,Illustration,0.7178722,0.7178722
2017.001.060,/m/07j7r,Tree,0.6973316,0.6973316
2017.001.060,/m/02csf,Drawing,0.6942203,0.6942203
2017.001.060,/m/0p9xx,Visual arts,0.69224083,0.69224083
2017.001.060,/m/05qdh,Painting,0.6714715,0.6714715
2017.001.061,/m/03q69,Hair,0.9827328,0.9827328
2017.001.061,/m/0f9swq,Chin,0.9662867,0.9662867
2017.001.061,/m/027n3_,Eyebrow,0.9421999,0.9421999
2017.001.061,/m/01k9lj,Jaw,0.88288516,0.88288516
2017.001.061,/m/03f52z,Eyelash,0.8434804,0.8434804
2017.001.061,/m/03gq5hm,Font,0.8325781,0.8325781
2017.001.061,/m/0jjw,Art,0.8163129,0.8163129
2017.001.061,/m/01n5jq,Poster,0.7917796,0.7917796
2017.001.061,/m/0ds5b,Facial hair,0.73527086,0.73527086
2017.001.061,/m/0j62f,Rectangle,0.6943581,0.6943581
2017.001.062,/m/0jjw,Art,0.8200932,0.8200932
2017.001.062,/m/03gq5hm,Font,0.81873983,0.81873983
2017.001.062,/m/081pkj,Event,0.67507994,0.67507994
2017.001.062,/m/05qdh,Painting,0.6718702,0.6718702
2017.001.062,/m/0p9xx,Visual arts,0.6681137,0.6681137
2017.001.062,/m/03g3w,History,0.65999955,0.65999955
2017.001.062,/m/0hwky,Pattern,0.6493096,0.6493096
2017.001.062,/m/0bp7w,Printmaking,0.6366306,0.6366306
2017.001.062,/m/01kr8f,Illustration,0.62099403,0.62099403
2017.001.062,/m/01mwkf,Monochrome,0.59595907,0.59595907
2018.006,/m/025kyy,Forehead,0.9846564,0.9846564
2018.006,/m/0k0pj,Nose,0.98358303,0.98358303
2018.006,/m/037p5b,Cheek,0.97906977,0.97906977
2018.006,/m/04hgtk,Head,0.9725769,0.9725769
2018.006,/m/0f9swq,Chin,0.96692955,0.96692955
2018.006,/m/027n3_,Eyebrow,0.948039,0.948039
2018.006,/m/014sv8,Eye,0.93757105,0.93757105
2018.006,/m/01k9lj,Jaw,0.8825948,0.8825948
2018.006,/m/0jjw,Art,0.8466347,0.8466347
2018.006,/m/01443y,Headgear,0.8119526,0.8119526
2018.007,/m/09686,Vertebrate,0.92467964,0.92467964
2018.007,/m/05nnm,Organism,0.855981,0.855981
2018.007,/m/0jjw,Art,0.8177622,0.8177622
2018.007,/m/03gq5hm,Font,0.81769395,0.81769395
2018.007,/m/0gkxy13,Handwriting,0.78681403,0.78681403
2018.007,/m/01kr8f,Illustration,0.7426581,0.7426581
2018.007,/m/05qdh,Painting,0.7358589,0.7358589
2018.007,/m/02csf,Drawing,0.7246588,0.7246588
2018.007,/m/0hwky,Pattern,0.72120327,0.72120327
2018.007,/m/0641k,Paper,0.70850015,0.70850015
2018.008,/m/0dnr7,Textile,0.87334424,0.87334424
2018.008,/m/05nnm,Organism,0.8649419,0.8649419
2018.008,/m/0jjw,Art,0.836546,0.836546
2018.008,/m/05qdh,Painting,0.8364522,0.8364522
2018.008,/m/03gq5hm,Font,0.8229875,0.8229875
2018.008,/m/07j7r,Tree,0.77077544,0.77077544
2018.008,/m/05s2s,Plant,0.766516,0.766516
2018.008,/m/0j62f,Rectangle,0.73374116,0.73374116
2018.008,/m/05y4t,Paint,0.7282718,0.7282718
2018.008,/m/02csf,Drawing,0.7173502,0.7173502
2020.004,/m/019jd,Boat,0.88823956,0.88823956
2020.004,/m/083vt,Wood,0.8646734,0.8646734
2020.004,/m/01rzcn,Watercraft,0.76920617,0.76920617
2020.004,/m/0jjw,Art,0.7377776,0.7377776
2020.004,/m/07yv9,Vehicle,0.7193858,0.7193858
2020.004,/m/0bp3j53,Boats and boating--Equipment and supplies,0.7095843,0.7095843
2020.004,/m/05qdh,Painting,0.6902928,0.6902928
2020.004,/m/01kr8f,Illustration,0.6799516,0.6799516
2020.004,/m/0641k,Paper,0.67607427,0.67607427
2020.004,/m/02csf,Drawing,0.6663696,0.6663696
2020.005,/m/0j62f,Rectangle,0.89897984,0.89897984
2020.005,/m/0dnr7,Textile,0.8710623,0.8710623
2020.005,/m/03gq5hm,Font,0.826713,0.826713
2020.005,/m/09qqq,Wall,0.8086406,0.8086406
2020.005,/m/0jjw,Art,0.7928614,0.7928614
2020.005,/m/083vt,Wood,0.78733987,0.78733987
2020.005,/m/0hwky,Pattern,0.74418175,0.74418175
2020.005,/m/01h1dd,Publication,0.71053565,0.71053565
2020.005,/m/01x314,Facade,0.7056849,0.7056849
2020.005,/m/01n5jq,Poster,0.70182186,0.70182186
