accession_number,description,score,rel_left_x,rel_right_x,rel_top_y,rel_bottom_y,abs_left_x,abs_right_x,abs_top_y,abs_bottom_y
2015.075.51,Footwear,0.53988993,0.6901799,0.8648369,0.32418644,0.5358339,689,864,406,671
2015.075.51,Footwear,0.53084457,0.532417,0.7122889,0.3183065,0.5336879,532,712,399,668
2016.002.02,Turtle,0.6894875,0.16656959,0.8402381,0.22071964,0.77279085,167,840,270,947
2016.002.04,Animal,0.62116843,0.3329559,0.4572184,0.0751349,0.15889303,441,606,75,159
2016.002.04,Luggage & bags,0.6209288,0.010463218,0.9865678,0.04459295,0.9654777,14,1308,45,965
2016.002.04,Animal,0.60334325,0.53911453,0.6350836,0.041211564,0.14692046,715,842,41,147
2016.002.07,Pillow,0.5614254,0.0081255175,0.9973958,0.002924852,0.99363095,8,997,4,1300
2016.002.08,Luggage & bags,0.66139936,0.0069591496,0.9960553,0.0,0.978501,7,996,0,1153
2016.002.09,Tableware,0.52865213,0.14135252,0.8397065,0.19594757,0.80013394,141,840,227,927
2016.002.11,Pillow,0.5925087,0.002430352,0.9973958,0.0033911734,0.99585915,2,997,5,1482
2016.002.15,Tableware,0.7109193,0.20155372,0.787952,0.23544246,0.7591638,202,788,265,854
2016.002.16,Animal,0.66220504,0.8035498,0.9767869,0.27574965,0.4967049,803,976,310,559
2016.002.17,Pillow,0.6405953,0.0,0.9973958,0.0130422525,0.9973958,0,996,15,1125
2016.002.18,Animal,0.75713766,0.49698415,0.7182543,0.7492395,0.9811029,497,718,838,1097
2016.002.18,Animal,0.73696125,0.65542936,0.94736123,0.7287249,0.9883595,655,947,815,1105
2016.002.18,Animal,0.5678228,0.7202962,0.97618604,0.6339604,0.84108335,720,976,709,940
2016.002.18,Pillow,0.54200304,0.0054340935,0.9930579,0.0033680776,0.99618787,5,993,4,1114
2016.002.19,Pillow,0.6128749,0.0036094422,0.9957846,0.0019887616,0.9906936,4,995,2,1104
2016.003.1,Lighting,0.52594316,0.017547539,0.956285,0.03228856,0.9545188,25,1367,32,955
2016.003.2,Lighting,0.6838795,0.024826793,0.95399946,0.044421297,0.9494477,35,1338,44,948
2016.003.3,Pillow,0.50979334,0.0057312218,0.99323964,0.015404654,0.9675899,8,1452,15,967
2016.003.4,Animal,0.5864974,0.58401555,0.7164631,0.7640667,0.9314206,788,967,764,931
2016.003.4,Luggage & bags,0.5440937,0.008079029,0.9857263,0.013556906,0.9680489,11,1331,14,968
2016.003.5,Hat,0.70995873,0.13948956,0.3261968,0.6578602,0.9206485,183,427,657,920
2016.003.5,Animal,0.6217504,0.5900523,0.73859304,0.7568293,0.941504,772,967,756,941
2016.003.5,Luggage & bags,0.5251674,0.8461571,0.98033136,0.7051092,0.8065378,1108,1283,704,806
2016.003.6,Packaged goods,0.8019815,0.0012388963,0.97734576,0.008081912,0.962904,1,977,11,1255
2016.005.01,Person,0.70925516,0.43805733,0.5284072,0.40861368,0.6390823,438,528,601,940
2016.005.02,Packaged goods,0.5209227,0.017312327,0.99086446,0.014564455,0.9806938,17,991,20,1373
2016.005.04,Packaged goods,0.71545917,0.11957868,0.89554626,0.041850373,0.90076184,120,896,53,1147
2016.005.05,Person,0.5017078,0.21892919,0.77642614,0.17051733,0.54605687,219,776,333,1066
2016.005.06,Packaged goods,0.72794616,0.0056422856,0.9861772,0.014235848,0.98057944,6,986,21,1477
2016.005.07,Packaged goods,0.6608511,0.014622447,0.9889676,0.011770777,0.9870816,17,1161,12,987
2016.005.08,Scarf,0.73483557,0.10671932,0.8800129,0.1501212,0.6350268,107,880,212,898
2016.005.09,Animal,0.5860677,0.0137553,0.10563729,0.28773382,0.42562363,14,106,399,591
2016.005.09,Food,0.5440455,0.036898356,0.95951205,0.24762203,0.72046256,37,959,344,1000
2016.005.11,Packaged goods,0.7190132,0.00066101813,0.99453926,0.007861978,0.9906511,1,1439,8,991
2016.005.12,Packaged goods,0.6462707,0.033132117,0.97952867,0.0,0.9921518,33,980,0,1501
2016.005.13,Packaged goods,0.7670235,0.08739919,0.2343643,0.4060621,0.7112753,87,234,610,1069
2016.005.13,Packaged goods,0.6175913,0.20889431,0.30460563,0.46843266,0.71241564,209,305,704,1071
2016.005.17,2D barcode,0.69313717,0.55773056,0.72887427,0.5459883,0.8483245,557,728,809,1257
2016.005.18,Packaged goods,0.60712856,0.0019040164,0.99430627,0.06574812,0.8698473,2,994,100,1322
2016.005.18,Animal,0.58551174,0.2198685,0.57020324,0.50711745,0.6320904,220,570,771,961
2016.005.18,Hat,0.52882713,0.0,0.9049537,0.06898187,0.46019632,0,905,105,699
2016.005.19,Packaged goods,0.783597,0.3061683,0.9929712,0.0,0.99385184,306,993,0,1249
2016.005.20,Packaged goods,0.51840776,0.0,0.995459,0.023139114,0.9844877,0,995,32,1361
2016.005.21,Packaged goods,0.5925879,0.0,0.9875198,0.0,0.99700016,0,987,0,1439
2016.005.22,1D barcode,0.95356596,0.32026064,0.46388188,0.7828993,0.89470094,495,718,783,895
2016.005.22,1D barcode,0.6829008,0.58610535,0.74508244,0.6679327,0.77873987,907,1153,668,779
2016.005.23,Packaged goods,0.681802,0.016051019,0.97096604,0.026729532,0.9569964,16,970,40,1448
2016.005.24,Packaged goods,0.78717643,0.011363816,0.9973958,0.025210954,0.9878604,11,997,38,1484
2016.005.25,Animal,0.7225076,0.12771092,0.8683877,0.15173401,0.42845201,128,868,269,761
2016.005.26,2D barcode,0.97441643,0.0,0.84959346,0.0,0.9973958,0,849,0,1238
2016.006.2,Lighting,0.67740387,0.15498433,0.8620994,0.047567535,0.9215532,155,862,134,2598
2016.006.3,Lighting,0.67837745,0.14646105,0.8481714,0.0494827,0.91818374,146,848,139,2588
2016.007.4,Clothing,0.7288249,0.15762357,0.9189825,0.3965948,0.93254375,158,919,558,1312
2016.007.4,Person,0.61979306,0.12216345,0.92671686,0.08622948,0.95121497,122,927,121,1338
2016.013.1,Person,0.73058426,0.030977698,0.96884465,0.013179075,0.9737138,31,969,21,1517
2016.013.1,Clothing,0.5978157,0.021936005,0.9767559,0.7612086,0.99059767,22,977,1186,1543
2016.013.2,Hat,0.7492852,0.2618409,0.495617,0.11364812,0.23150529,262,496,163,333
2016.013.2,Person,0.5538304,0.04037377,0.9316618,0.03965357,0.9536538,40,932,57,1371
2016.013.3,Person,0.68154377,0.050263952,0.9570472,0.039121915,0.9139883,50,957,99,2305
2016.013.3,Hat,0.5353688,0.1914786,0.7533753,0.049557965,0.16692251,191,753,125,421
2016.013.4,Person,0.8092559,0.37392107,0.54349995,0.1809349,0.4616233,374,543,242,619
2016.013.4,Person,0.7939641,0.775563,0.93360823,0.17323695,0.49126709,775,933,232,658
2016.013.4,Person,0.7431332,0.18665205,0.410684,0.18858694,0.4390008,186,410,253,588
2016.013.4,Person,0.73441994,0.5894084,0.8215932,0.1844355,0.47543544,589,821,247,637
2016.013.4,Person,0.6874242,0.4693798,0.620495,0.15465383,0.41563308,469,620,207,557
2016.013.4,Person,0.67214006,0.2995351,0.45862433,0.07516066,0.20835271,299,458,101,279
2016.013.4,Clothing,0.66519696,0.5882456,0.8233629,0.19107814,0.4704743,588,823,256,630
2016.013.4,Clothing,0.63922375,0.1886465,0.4139178,0.19536345,0.42093673,188,414,262,564
2016.013.4,Clothing,0.59675026,0.28534654,0.44052073,0.13123237,0.24421018,285,440,176,327
2016.013.4,Person,0.53471875,0.6029474,0.73291284,0.06966374,0.2509535,602,732,93,336
2016.013.5,Person,0.7517511,0.07599767,0.94885516,0.11093352,0.94662565,76,949,131,1120
2017.001.010,Person,0.7333907,0.195192,0.6150412,0.0808601,0.93552476,195,614,99,1146
2017.001.010,Person,0.64549506,0.46405888,0.76661235,0.107764065,0.67167616,464,766,132,823
2017.001.010,Person,0.6331802,0.70042795,0.889327,0.19517235,0.4594704,700,888,239,563
2017.001.010,Animal,0.57574743,0.76292557,0.87811,0.20700175,0.37820044,762,877,254,463
2017.001.010,Person,0.5570844,0.5635336,0.93440753,0.43129727,0.9399314,563,933,528,1151
2017.001.017,Person,0.6807182,0.62566227,0.9416699,0.04884237,0.7157581,626,942,65,949
2017.001.017,Person,0.6744249,0.5055371,0.73991203,0.4532139,0.78859013,506,740,601,1046
2017.001.017,Person,0.6590596,0.042938758,0.45837858,0.20508517,0.8144784,43,458,272,1080
2017.001.017,Person,0.58659613,0.44649562,0.61236304,0.8609309,0.9772339,446,612,1142,1296
2017.001.017,Person,0.57427484,0.6594022,0.93275374,0.78779364,0.96013236,659,933,1045,1273
2017.001.017,Hat,0.5723157,0.010021865,0.19618411,0.72837687,0.81523013,10,196,966,1081
2017.001.017,Clothing,0.5588375,0.6411004,0.9388276,0.04422386,0.70407695,641,939,59,934
2017.001.017,Hat,0.55799115,0.17567272,0.31947714,0.18907683,0.2607998,176,319,251,346
2017.001.017,Person,0.53789335,0.0025507594,0.2057093,0.72813123,0.97855073,3,206,966,1298
2017.001.017,Hat,0.5346227,0.6507567,0.8158681,0.035005067,0.11221543,651,816,46,149
2017.001.021,Person,0.5706966,0.029713714,0.9928453,0.009452696,0.9127464,30,993,16,1549
2017.001.022,Person,0.66791964,0.4748584,0.7982552,0.5312681,0.84195375,475,798,754,1196
2017.001.022,Animal,0.6671351,0.04374443,0.40725923,0.7033004,0.8825612,44,407,999,1253
2017.001.022,Person,0.57752246,0.53156585,0.76068234,0.34363472,0.5805102,532,761,488,824
2017.001.022,Person,0.5683074,0.0287089,0.20836699,0.375779,0.76169753,29,208,534,1082
2017.001.022,Person,0.539073,0.81186295,0.96628445,0.17605509,0.32849395,812,966,250,466
2017.001.022,Person,0.5325838,0.2340616,0.4091262,0.50082535,0.7375274,234,409,711,1047
2017.001.022,Person,0.53087384,0.3831325,0.5688117,0.42174712,0.7098665,383,569,599,1008
2017.001.022,Person,0.5122891,0.50453985,0.6743195,0.039970983,0.3586119,505,674,57,509
2017.001.027,Person,0.7197065,0.030817302,0.49247792,0.20383734,0.9251861,31,492,257,1166
2017.001.027,Person,0.67551345,0.54880685,0.9211275,0.21573995,0.92645353,549,921,272,1167
2017.001.028,Person,0.81596106,0.1250563,0.95977116,0.16627787,0.9323158,125,960,211,1185
2017.001.029,Person,0.77490175,0.06245174,0.92477155,0.14714018,0.9207778,62,924,186,1162
2017.001.029,Footwear,0.7488463,0.8204445,0.9362758,0.7625025,0.8967891,820,935,962,1132
2017.001.029,Hat,0.7048111,0.21821468,0.39511803,0.25211775,0.36435091,218,395,318,460
2017.001.030,Person,0.59088063,0.021384671,0.96025425,0.01688212,0.95227265,21,960,22,1218
2017.001.031,Packaged goods,0.50179946,0.022178113,0.96369845,0.0043207244,0.8840572,22,963,6,1208
2017.001.032,Person,0.6523632,0.32203242,0.8783244,0.25223318,0.92307794,322,878,333,1218
2017.001.033,Person,0.8080373,0.37280154,0.47956988,0.20738344,0.3617353,373,480,309,539
2017.001.033,Person,0.8032458,0.67652076,0.8619874,0.15410645,0.38883352,677,862,230,579
2017.001.033,Person,0.8010866,0.5537091,0.7285536,0.5029115,0.7536631,554,729,749,1123
2017.001.033,Person,0.7974341,0.22665262,0.46598217,0.38061583,0.7577579,227,466,567,1129
2017.001.033,Person,0.77818024,0.366219,0.48244846,0.044130895,0.18547837,366,482,66,276
2017.001.033,Person,0.7431051,0.6149504,0.86779183,0.61360383,0.96799636,615,868,914,1442
2017.001.033,Person,0.73512095,0.10259736,0.19383006,0.0680863,0.19053648,103,194,101,284
2017.001.033,Person,0.7292247,0.87742776,0.970463,0.09391881,0.27889478,877,970,140,416
2017.001.033,Person,0.70542,0.22141506,0.3386072,0.06172092,0.19168438,221,339,92,286
2017.001.033,Clothing,0.68957376,0.5336379,0.71230006,0.20234634,0.4471666,534,712,301,666
2017.001.034,Person,0.5819466,0.02381648,0.9614417,0.019420492,0.94947386,24,961,30,1445
2017.001.035,Hat,0.7628663,0.030305386,0.9972473,0.056288794,0.81026036,34,1122,48,691
2017.001.036,Clothing,0.60621744,0.016673038,0.36191022,0.29502073,0.98074293,17,362,435,1445
2017.001.037,Animal,0.66511136,0.071138315,0.45278695,0.68210053,0.9105134,71,452,952,1271
2017.001.037,Person,0.5621307,0.58516127,0.8730294,0.013550679,0.3394607,585,872,19,474
2017.001.038,Pillow,0.686362,0.055688474,0.9630174,0.03690962,0.9207379,56,963,51,1264
2017.001.038,Animal,0.65448827,0.33615944,0.93447065,0.14304224,0.76167953,336,934,196,1046
2017.001.038,Person,0.60460234,0.045150027,0.9565348,0.024462042,0.94281167,45,957,34,1294
2017.001.039,Animal,0.6409448,0.13380948,0.6753259,0.013230856,0.6160126,134,675,19,865
2017.001.039,Animal,0.6265032,0.5954539,0.89262533,0.6878553,0.8972862,595,893,966,1260
2017.001.039,Person,0.52471155,0.019232782,0.947113,0.07475536,0.9128805,19,947,105,1282
2017.001.040,Person,0.60921234,0.3791989,0.51357716,0.17951803,0.34859824,379,514,233,452
2017.001.040,Animal,0.59114975,0.1382985,0.36081138,0.25360957,0.5239945,138,361,329,679
2017.001.040,Person,0.5096457,0.019563468,0.2250817,0.38572654,0.6599802,20,225,500,855
2017.001.041,Animal,0.580872,0.027859442,0.40144,0.18664539,0.94596696,28,401,269,1361
2017.001.041,Person,0.5170198,0.03305874,0.4031688,0.20239644,0.963142,33,403,291,1386
2017.001.042,Shoe,0.701982,0.43420663,0.6865742,0.21287481,0.397882,434,687,436,815
2017.001.042,Footwear,0.590163,0.42184293,0.689051,0.21147914,0.40086317,422,689,433,821
2017.001.042,Packaged goods,0.56641185,0.025959542,0.97713345,0.0052024783,0.94553953,26,977,11,1936
2017.001.043,Animal,0.6241762,0.5595454,0.965595,0.41479453,0.5933042,560,966,860,1230
2017.001.044,Bed,0.67868954,0.029430883,0.9434449,0.07477023,0.90145516,29,943,118,1417
2017.001.044,Lamp,0.61783385,0.7785892,0.97201127,0.05891056,0.3955578,778,971,93,622
2017.001.044,Lighting,0.58188754,0.038440906,0.2356571,0.046676684,0.36601618,38,235,73,575
2017.001.045,Animal,0.7947496,0.6605971,0.8453686,0.7465925,0.88933057,660,845,914,1089
2017.001.045,Animal,0.67700684,0.41566315,0.9585314,0.022163682,0.41401446,415,958,27,507
2017.001.045,Luggage & bags,0.60339516,0.0,0.9891889,0.0,0.94536257,0,988,0,1157
2017.001.045,Person,0.5220027,0.06411998,0.48681593,0.19572689,0.7852471,64,486,240,961
2017.001.046,Person,0.6675524,0.4354922,0.9627254,0.3133746,0.9422617,435,962,420,1264
2017.001.046,Hat,0.58310837,0.56092197,0.72513324,0.26179695,0.37954745,560,724,351,509
2017.001.046,Person,0.51339597,0.17448848,0.5003695,0.10647779,0.7337761,174,500,143,984
2017.001.047,Person,0.6052516,0.021177521,0.41966963,0.22506803,0.89971566,21,420,289,1157
2017.001.047,Person,0.5290974,0.24230985,0.7643438,0.23297362,0.8993214,242,764,300,1157
2017.001.048,Person,0.80035496,0.3162526,0.57720196,0.3240894,0.8999719,316,577,409,1136
2017.001.048,Footwear,0.79147714,0.589798,0.7114039,0.7870434,0.88202757,589,711,993,1113
2017.001.048,Person,0.7590975,0.047255725,0.3714486,0.37952697,0.9171565,47,371,479,1157
2017.001.048,Footwear,0.7497842,0.672569,0.7857835,0.7719751,0.8616002,672,785,974,1087
2017.001.048,Hat,0.74095047,0.37412465,0.529555,0.32135078,0.41023433,374,529,406,518
2017.001.048,Footwear,0.73000383,0.78885865,0.9167505,0.7510441,0.8314493,788,916,948,1049
2017.001.048,Footwear,0.7146904,0.4798046,0.5862988,0.8022742,0.89763683,479,586,1012,1133
2017.001.048,Person,0.70043504,0.7684529,0.9698693,0.37400174,0.80963963,768,969,472,1022
2017.001.048,Footwear,0.69727707,0.16188194,0.29580376,0.8449169,0.9317151,162,296,1066,1176
2017.001.048,Footwear,0.67114305,0.8491848,0.96954083,0.7293846,0.8156488,848,969,920,1029
2017.001.050,Person,0.6313455,0.15873665,0.3819699,0.48734292,0.8231575,159,382,708,1195
2017.001.052,Luggage & bags,0.6082864,0.048461717,0.98323613,0.4624964,0.79970354,48,983,927,1603
2017.001.052,Animal,0.5825817,0.3404064,0.59925634,0.19090618,0.37530062,340,599,383,752
2017.001.052,Animal,0.57854813,0.3828949,0.7115486,0.29430184,0.509333,383,712,590,1021
2017.001.053a,Person,0.7165352,0.59832495,0.6763353,0.543515,0.71587366,598,676,772,1017
2017.001.053a,Person,0.7014876,0.48761848,0.63067275,0.79473925,0.94263583,488,631,1129,1339
2017.001.053a,Person,0.6882534,0.4484935,0.57211727,0.32623723,0.48935255,448,572,464,695
2017.001.053a,Person,0.6746861,0.6657445,0.76048166,0.5616104,0.7208398,666,760,798,1024
2017.001.053a,Person,0.6573598,0.7333827,0.9171646,0.2581691,0.5463689,733,917,367,776
2017.001.053a,Person,0.64214486,0.8698589,0.9860051,0.3747158,0.52433014,870,986,532,745
2017.001.053a,Clothing,0.58912873,0.4427795,0.5715346,0.35794708,0.4917307,443,572,509,699
2017.001.053a,Person,0.58752203,0.48692307,0.62670344,0.25554636,0.3787142,487,627,363,538
2017.001.053a,Person,0.58675605,0.5515054,0.7113974,0.79193753,0.9262597,552,711,1125,1316
2017.001.053a,Person,0.5629217,0.104186006,0.40029165,0.5318487,0.5966948,104,400,756,848
2017.001.053b,Person,0.7153796,0.10209053,0.20078646,0.32644442,0.5210179,102,201,464,740
2017.001.053b,Animal,0.62805676,0.46359292,0.58207643,0.72556216,0.8190029,464,582,1031,1164
2017.001.053b,Person,0.6262959,0.70423204,0.8588378,0.34762883,0.4581195,704,859,494,651
2017.001.053b,Person,0.52460766,0.15206425,0.25798213,0.68492943,0.8038409,152,258,973,1142
2017.001.053c,Person,0.70815265,0.6341938,0.7133109,0.4160072,0.64055204,634,713,515,793
2017.001.053c,Person,0.70641744,0.20525688,0.30768615,0.7019585,0.8954108,205,308,869,1109
2017.001.053c,Person,0.66706324,0.57298917,0.6997985,0.7838214,0.89251995,573,700,970,1105
2017.001.053c,Person,0.5944711,0.7602658,0.8487075,0.44331336,0.66440254,760,849,549,823
2017.001.053c,Person,0.5737596,0.6947692,0.7697151,0.4808853,0.64082235,695,770,595,793
2017.001.054,Earrings,0.78746974,0.4752824,0.7759027,0.31682488,0.56428915,475,776,439,782
2017.001.054,Earrings,0.7762271,0.18992032,0.48629308,0.32021308,0.549113,190,486,443,761
2017.001.054,Earrings,0.743508,0.7305557,0.8304767,0.39510426,0.5045226,731,830,547,699
2017.001.055,Animal,0.6518531,0.002342783,0.3373253,0.45415238,0.9421398,2,337,487,1010
2017.001.055,Person,0.6059793,0.24107222,0.6796343,0.34337816,0.89776564,241,680,368,962
2017.001.055,Person,0.5830773,0.46194974,0.8306168,0.040638465,0.45422235,462,831,44,487
2017.001.055,Animal,0.5751987,0.7103595,0.96843004,0.7157399,0.924431,710,968,767,991
2017.001.056,Scarf,0.693453,0.038888365,0.9515234,0.020005384,0.9396119,39,952,28,1322
2017.001.059,Person,0.6036323,0.15788125,0.444968,0.1275046,0.81664795,180,508,118,754
2017.001.059,Clothing,0.51406616,0.6361162,0.9081077,0.59120774,0.86032444,726,1037,546,794
2017.001.059,Person,0.50322795,0.061623007,0.18439047,0.40806314,0.8645766,70,211,377,798
2017.001.060,Animal,0.7436515,0.12359339,0.378628,0.5286736,0.83077556,139,426,476,748
2017.001.060,Animal,0.7297056,0.51992303,0.7731188,0.43554267,0.846715,585,870,392,762
2017.001.060,Animal,0.6582191,0.07258411,0.29797366,0.22816235,0.39151242,82,335,205,352
2017.001.060,Picture frame,0.5449925,0.037160974,0.95520216,0.04073335,0.9127643,42,1075,37,821
2017.001.061,1D barcode,0.93964154,0.53391635,0.77521855,0.45372906,0.77143836,567,823,454,771
2017.001.061,Person,0.79419875,0.53960997,0.9740422,0.02484457,0.8016133,573,1034,25,802
2017.001.062,Person,0.66670513,0.29768747,0.44610378,0.1543036,0.75052553,477,714,154,750
2017.001.062,Person,0.60728216,0.5674042,0.7148362,0.16317247,0.7469782,908,1144,163,746
2017.001.062,Person,0.5745171,0.68817663,0.8906209,0.10992614,0.77803177,1102,1426,110,777
2017.001.062,Person,0.54853624,0.19721133,0.31490186,0.14590776,0.760995,316,504,146,760
2017.001.062,Clothing,0.542557,0.18376952,0.30356023,0.1607336,0.7497329,294,486,161,749
2017.001.062,Clothing,0.5386657,0.03156575,0.18401048,0.15513988,0.7345655,51,295,155,734
2017.001.062,Clothing,0.50412315,0.8102091,0.9568674,0.20811684,0.7272153,1297,1532,208,726
2018.006,Person,0.5962686,0.09168727,0.9273343,0.06450866,0.9341147,92,927,87,1262
2018.007,Clock,0.6923439,0.6519805,0.89026874,0.24719942,0.4317083,383,523,218,380
2018.008,Person,0.66340864,0.16418234,0.31058648,0.16383362,0.606464,214,406,164,606
2018.008,Person,0.6489309,0.33772781,0.6343081,0.10538772,0.8616476,441,828,105,862
2018.008,Person,0.53754425,0.643679,0.8955497,0.114295,0.8782992,841,1170,114,878
2020.004,Picture frame,0.8703423,0.050514624,0.9291744,0.03481076,0.93859404,50,928,44,1184
2020.005,1D barcode,0.6315473,0.052674133,0.5378109,0.04621746,0.16596451,53,538,56,200
