accession_number,locale,description,rel_left_x,rel_right_x,rel_top_y,rel_bottom_y,abs_left_x,abs_right_x,abs_top_y,abs_bottom_y
1987.034,,16,0.544,0.382,0.40066666666666667,0.296,544,382,601,444
1987.038,und,梦,0.43333333333333335,0.575,0.3390625,0.434375,208,276,217,278
1987.038,,梦,0.43333333333333335,0.5729166666666666,0.35625,0.4171875,208,275,228,267
1987.039,und,-,0.1375,0.17291666666666666,0.090625,0.1,66,83,58,64
1987.039,,-,0.1375,0.17291666666666666,0.090625,0.1,66,83,58,64
1987.048,ur,نے ایم,0.4479166666666667,0.5520833333333334,0.5265625,0.63125,215,265,337,404
1987.048,,نے,0.5270833333333333,0.5520833333333334,0.528125,0.6296875,253,265,338,403
1987.048,,ایم,0.4479166666666667,0.5,0.528125,0.63125,215,240,338,404
1987.049,und,寿,0.3816489361702128,0.6542553191489362,0.274,0.734,574,984,274,734
1987.049,,寿,0.3816489361702128,0.6542553191489362,0.37,0.638,574,984,370,638
1987.056,und,"753
ଏହାସମା
କ",0.165625,0.7578125,0.10833333333333334,0.5208333333333334,106,485,52,250
1987.056,,753,0.1984375,0.2578125,0.3854166666666667,0.3375,127,165,185,162
1987.056,,ଏହାସମା,0.2015625,0.3140625,0.4666666666666667,0.41458333333333336,129,201,224,199
1987.056,,କ,0.74375,0.7578125,0.10833333333333334,0.17916666666666667,476,485,52,86
1987.057,und,$,0.29,0.7,0.41023936170212766,0.5990691489361702,290,700,617,901
1987.057,,$,0.701,0.291,0.5784574468085106,0.4321808510638298,701,291,870,650
1988.001,la,"Rüfticus
exc animo, non. pullies Hippocrità, gaudet.
TUC PAAN
HINCISTER to",0.188,0.917,0.38809946714031973,0.9413854351687388,188,917,437,1060
1988.001,,Rüfticus,0.188,0.272,0.9209591474245116,0.9413854351687388,188,272,1037,1060
1988.001,,exc,0.286,0.307,0.9253996447602132,0.9351687388987566,286,307,1042,1053
1988.001,,animo,0.329,0.379,0.9253996447602132,0.9351687388987566,329,379,1042,1053
1988.001,,",",0.381,0.386,0.9253996447602132,0.9351687388987566,381,386,1042,1053
1988.001,,non,0.405,0.435,0.9253996447602132,0.9351687388987566,405,435,1042,1053
1988.001,,.,0.44,0.445,0.9253996447602132,0.9351687388987566,440,445,1042,1053
1988.001,,pullies,0.455,0.518,0.9209591474245116,0.9404973357015985,455,518,1037,1059
1988.001,,Hippocrità,0.535,0.62,0.9209591474245116,0.9387211367673179,535,620,1037,1057
1988.001,,",",0.621,0.628,0.9200710479573713,0.9387211367673179,621,628,1036,1057
1988.001,,gaudet,0.649,0.704,0.9200710479573713,0.9387211367673179,649,704,1036,1057
1988.001,,.,0.707,0.712,0.9200710479573713,0.9387211367673179,707,712,1036,1057
1988.001,,TUC,0.858,0.876,0.39431616341030196,0.40408525754884544,858,876,444,455
1988.001,,PAAN,0.881,0.915,0.3925399644760213,0.4005328596802842,881,915,442,451
