accession_number,mid,description,score,topicality
1985.028,/m/02skpt,Artifact,0.7602559,0.7602559
1985.028,/m/0404d,Jewellery,0.76016295,0.76016295
1985.028,/m/03q7p08,earthenware,0.7579648,0.7579648
1985.028,/m/0h8nvk9,Dishware,0.7407199,0.7407199
1985.028,/m/04t7l,Metal,0.6941239,0.6941239
1985.029,/m/07sx2n,Natural material,0.87938064,0.87938064
1985.029,/m/0j62f,Rectangle,0.8481803,0.8481803
1985.029,/m/083vt,Wood,0.78508085,0.78508085
1985.029,/m/037xy,Gas,0.7790803,0.7790803
1985.029,/m/064rk,Pottery,0.7782929,0.7782929
1985.029,/m/02skpt,Artifact,0.7746669,0.7746669
1985.029,/m/03h_4m,Cylinder,0.77138925,0.77138925
1985.029,/m/0jjw,Art,0.723285,0.723285
1985.029,/m/01x5q,Ceramic,0.7133688,0.7133688
1985.029,/m/014qzr,Composite material,0.6808335,0.6808335
1985.032,/m/06msq,Sculpture,0.85648835,0.85648835
1985.032,/m/02skpt,Artifact,0.8418731,0.8418731
1985.032,/m/0jjw,Art,0.73755795,0.73755795
1985.032,/m/03gq5hm,Font,0.73682624,0.73682624
1985.032,/m/0j62f,Rectangle,0.7203993,0.7203993
1985.032,/m/04t7l,Metal,0.6832219,0.6832219
1985.032,/m/0463sg,Fashion accessory,0.6728997,0.6728997
1985.032,/m/0p9xx,Visual arts,0.66117036,0.66117036
1985.032,/m/03g3w,History,0.6476064,0.6476064
1985.032,/m/0jwzhtg,Carving,0.62946004,0.62946004
1985.036,/m/0h8nvk9,Dishware,0.9110883,0.9110883
1985.036,/m/07sx2n,Natural material,0.8786034,0.8786034
1985.036,/m/04brg2,Tableware,0.8197769,0.8197769
1985.036,/m/0dw9f6,Creative arts,0.80812895,0.80812895
1985.036,/m/0h8n22v,Serveware,0.8052097,0.8052097
1985.036,/m/0j62f,Rectangle,0.78881365,0.78881365
1985.036,/m/01vkl,Circle,0.6898032,0.6898032
1985.036,/m/03hj559,Mixing bowl,0.67693007,0.67693007
1985.036,/m/0463sg,Fashion accessory,0.67205304,0.67205304
1985.036,/m/0jjw,Art,0.6506467,0.6506467
1985.037,/m/02s195,Vase,0.94245183,0.94245183
1985.037,/m/02skpt,Artifact,0.86082566,0.86082566
1985.037,/m/0dw9f6,Creative arts,0.8477777,0.8477777
1985.037,/m/0h8n22v,Serveware,0.8377371,0.8377371
1985.037,/m/064rk,Pottery,0.82130116,0.82130116
1985.037,/m/0jjw,Art,0.8148238,0.8148238
1985.037,/m/03q7p08,earthenware,0.74204063,0.74204063
1985.037,/m/01x5q,Ceramic,0.7397873,0.7397873
1985.037,/m/039jq,Glass,0.63108546,0.63108546
1985.037,/m/027_ny3,Still life photography,0.60979193,0.60979193
1985.040,/m/09l63h,Military camouflage,0.855969,0.855969
1985.040,/m/083vt,Wood,0.8437472,0.8437472
1985.040,/m/01c4rd,Beak,0.8124056,0.8124056
1985.040,/m/015p6,Bird,0.8032032,0.8032032
1985.040,/m/0jjw,Art,0.7948836,0.7948836
1985.040,/m/01x2j,Camouflage,0.7902599,0.7902599
1985.040,/m/01c34b,Flooring,0.74885285,0.74885285
1985.040,/m/06msq,Sculpture,0.74753547,0.74753547
1985.040,/m/083s2,Wing,0.73964095,0.73964095
1985.040,/m/01mzpv,Chair,0.67711484,0.67711484
1985.041,/m/06msq,Sculpture,0.86680543,0.86680543
1985.041,/m/013_1c,Statue,0.85273236,0.85273236
1985.041,/m/083vt,Wood,0.83944684,0.83944684
1985.041,/m/02skpt,Artifact,0.82222825,0.82222825
1985.041,/m/0jjw,Art,0.78650427,0.78650427
1985.041,/m/02ljgl,Monument,0.74725586,0.74725586
1985.041,/m/01x5q,Ceramic,0.72528124,0.72528124
1985.041,/m/0dzdr,Chest,0.7016833,0.7016833
1985.041,/m/04t7l,Metal,0.6931975,0.6931975
1985.041,/m/095yjj,Classical sculpture,0.6867266,0.6867266
1985.044,/m/04hgtk,Head,0.973891,0.973891
1985.044,/m/0f9swq,Chin,0.966074,0.966074
1985.044,/m/01k9lj,Jaw,0.88294715,0.88294715
1985.044,/m/02skpt,Artifact,0.8543285,0.8543285
1985.044,/m/0jjw,Art,0.815947,0.815947
1985.044,/m/04t7l,Metal,0.69610107,0.69610107
1985.044,/m/01cbzq,Rock,0.68712103,0.68712103
1985.044,/m/01b92,Bone,0.6750765,0.6750765
1985.044,/m/016m2d,Skull,0.6670124,0.6670124
1985.044,/m/03gq5hm,Font,0.654312,0.654312
1985.045,/m/02skpt,Artifact,0.8493831,0.8493831
1985.045,/m/0dw9f6,Creative arts,0.84692854,0.84692854
1985.045,/m/0jjw,Art,0.82434803,0.82434803
1985.045,/m/064rk,Pottery,0.81084067,0.81084067
1985.045,/m/0h8n22v,Serveware,0.7842911,0.7842911
1985.045,/m/03q7p08,earthenware,0.7576519,0.7576519
1985.045,/m/03gq5hm,Font,0.72893935,0.72893935
1985.045,/m/02s195,Vase,0.72312605,0.72312605
1985.045,/m/01x5q,Ceramic,0.7140214,0.7140214
1985.045,/m/01vkl,Circle,0.6810032,0.6810032
1985.046,/m/0244x1,Gesture,0.8525739,0.8525739
1985.046,/m/0jjw,Art,0.73050725,0.73050725
1985.046,/m/0404d,Jewellery,0.691149,0.691149
1985.046,/m/0463sg,Fashion accessory,0.67194355,0.67194355
1985.046,/m/04t7l,Metal,0.6715654,0.6715654
1985.046,/m/083vt,Wood,0.6680355,0.6680355
1985.046,/m/016nqt,Twig,0.6493366,0.6493366
1985.046,/m/026qhh,Plastic arts,0.6115623,0.6115623
1985.046,/m/02skpt,Artifact,0.6073907,0.6073907
1985.046,/m/01brf,Bronze,0.5949547,0.5949547
1985.047,/m/01jwgf,Product,0.9074947,0.9074947
1985.047,/m/06msq,Sculpture,0.857509,0.857509
1985.047,/m/013_1c,Statue,0.85382265,0.85382265
1985.047,/m/0dw9f6,Creative arts,0.82774687,0.82774687
1985.047,/m/0h8n22v,Serveware,0.8236075,0.8236075
1985.047,/m/0jjw,Art,0.8120242,0.8120242
1985.047,/m/07_gml,Working animal,0.81082803,0.81082803
1985.047,/m/02skpt,Artifact,0.7393023,0.7393023
1985.047,/m/04t7l,Metal,0.7262091,0.7262091
1985.047,/m/0ggr_,Collectable,0.6960568,0.6960568
1985.063,/m/0h8n22v,Serveware,0.8528458,0.8528458
1985.063,/m/0dw9f6,Creative arts,0.8407832,0.8407832
1985.063,/m/064rk,Pottery,0.8385931,0.8385931
1985.063,/m/0jjw,Art,0.82122076,0.82122076
1985.063,/m/02skpt,Artifact,0.8102823,0.8102823
1985.063,/m/03q7p08,earthenware,0.78880656,0.78880656
1985.063,/m/02s195,Vase,0.75764936,0.75764936
1985.063,/m/01x5q,Ceramic,0.72105145,0.72105145
1985.063,/m/01ys2s,Antique,0.65590185,0.65590185
1985.063,/m/03gq5hm,Font,0.6555073,0.6555073
1985.064,/m/04hgtk,Head,0.9719835,0.9719835
1985.064,/m/06msq,Sculpture,0.88448465,0.88448465
1985.064,/m/013_1c,Statue,0.85015774,0.85015774
1985.064,/m/083vt,Wood,0.83453745,0.83453745
1985.064,/m/02skpt,Artifact,0.8184174,0.8184174
1985.064,/m/0jjw,Art,0.81330514,0.81330514
1985.064,/m/095yjj,Classical sculpture,0.7007087,0.7007087
1985.064,/m/02ljgl,Monument,0.65554297,0.65554297
1985.064,/m/01x5q,Ceramic,0.6553489,0.6553489
1985.064,/m/02h7lkt,Fictional character,0.64613295,0.64613295
1985.066,/m/025kyy,Forehead,0.9846564,0.9846564
1985.066,/m/037p5b,Cheek,0.9790783,0.9790783
1985.066,/m/04hgtk,Head,0.97411084,0.97411084
1985.066,/m/0f9swq,Chin,0.96558535,0.96558535
1985.066,/m/014sv8,Eye,0.93530446,0.93530446
1985.066,/m/01k9lj,Jaw,0.8806674,0.8806674
1985.066,/m/013_1c,Statue,0.8779702,0.8779702
1985.066,/m/06msq,Sculpture,0.8746665,0.8746665
1985.066,/m/08g_yr,Temple,0.86918974,0.86918974
1985.066,/m/083vt,Wood,0.8476228,0.8476228
1985.068,/m/04hgtk,Head,0.97397506,0.97397506
1985.068,/m/06msq,Sculpture,0.8883889,0.8883889
1985.068,/m/013_1c,Statue,0.88794374,0.88794374
1985.068,/m/02skpt,Artifact,0.85095716,0.85095716
1985.068,/m/0517l,Meditation,0.85083765,0.85083765
1985.068,/m/0jjw,Art,0.8119607,0.8119607
1985.068,/m/0dzdr,Chest,0.79064953,0.79064953
1985.068,/m/02ljgl,Monument,0.72378707,0.72378707
1985.068,/m/04t7l,Metal,0.70535195,0.70535195
1985.068,/m/083vt,Wood,0.6942067,0.6942067
1985.073,/m/013_1c,Statue,0.86891615,0.86891615
1985.073,/m/06msq,Sculpture,0.85977745,0.85977745
1985.073,/m/02skpt,Artifact,0.8400717,0.8400717
1985.073,/m/0jjw,Art,0.8333364,0.8333364
1985.073,/m/01443y,Headgear,0.81558967,0.81558967
1985.073,/m/03gq5hm,Font,0.8042206,0.8042206
1985.073,/m/083vt,Wood,0.77134156,0.77134156
1985.073,/m/02ljgl,Monument,0.71473706,0.71473706
1985.073,/m/095yjj,Classical sculpture,0.70306987,0.70306987
1985.073,/m/0jwzhtg,Carving,0.682244,0.682244
1985.076,/m/01k9lj,Jaw,0.8807161,0.8807161
1985.076,/m/06msq,Sculpture,0.86775917,0.86775917
1985.076,/m/083vt,Wood,0.8625555,0.8625555
1985.076,/m/013_1c,Statue,0.8577592,0.8577592
1985.076,/m/02skpt,Artifact,0.8323532,0.8323532
1985.076,/m/0jjw,Art,0.7701814,0.7701814
1985.076,/m/0dw9f6,Creative arts,0.7525178,0.7525178
1985.076,/m/04t7l,Metal,0.72147006,0.72147006
1985.076,/m/0dzdr,Chest,0.6896073,0.6896073
1985.076,/m/02nnps,Relief,0.65578586,0.65578586
1985.092,/m/0h8nvk9,Dishware,0.89224607,0.89224607
1985.092,/m/0h8n22v,Serveware,0.87056494,0.87056494
1985.092,/m/04brg2,Tableware,0.8681413,0.8681413
1985.092,/m/064rk,Pottery,0.83843374,0.83843374
1985.092,/m/02skpt,Artifact,0.8357961,0.8357961
1985.092,/m/0jjw,Art,0.8128128,0.8128128
1985.092,/m/03q7p08,earthenware,0.7842922,0.7842922
1985.092,/m/037xy,Gas,0.7584726,0.7584726
1985.092,/m/0dw9f6,Creative arts,0.74104327,0.74104327
1985.092,/m/01x5q,Ceramic,0.73784286,0.73784286
1985.094,/m/04k94,Liquid,0.9450087,0.9450087
1985.094,/m/050h26,Drinkware,0.9235245,0.9235245
1985.094,/m/0768fx,Automotive lighting,0.91587824,0.91587824
1985.094,/m/050h0q,Stemware,0.911926,0.911926
1985.094,/m/02yfx,Fluid,0.87044823,0.87044823
1985.094,/m/0h8nvcj,Barware,0.8658934,0.8658934
1985.094,/m/0h8pb3l,Automotive tire,0.86234504,0.86234504
1985.094,/m/01c6xf,Drinking water,0.82037985,0.82037985
1985.094,/m/04brg2,Tableware,0.804228,0.804228
1985.094,/m/047vmg8,Rim,0.7913161,0.7913161
1986.003,/m/05qdh,Painting,0.8461726,0.8461726
1986.003,/m/0jjw,Art,0.83757305,0.83757305
1986.003,/m/0p9xx,Visual arts,0.70796174,0.70796174
1986.003,/j/3gbwgn,People in nature,0.65763146,0.65763146
1986.003,/m/04zhd,Mythology,0.64864725,0.64864725
1986.003,/m/025s3q0,Landscape,0.6364534,0.6364534
1986.003,/m/03g3w,History,0.63536173,0.63536173
1986.003,/m/02csf,Drawing,0.614047,0.614047
1986.003,/m/066dv,Prophet,0.59337956,0.59337956
1986.003,/m/08v4gh,Vintage clothing,0.5910315,0.5910315
1986.008,/m/037p5b,Cheek,0.97937715,0.97937715
1986.008,/m/04hgtk,Head,0.9729213,0.9729213
1986.008,/m/0f9swq,Chin,0.9680188,0.9680188
1986.008,/m/06z37_,Picture frame,0.9663249,0.9663249
1986.008,/m/027n3_,Eyebrow,0.9539328,0.9539328
1986.008,/m/0ds4x,Hairstyle,0.950901,0.950901
1986.008,/m/019nj4,Smile,0.9492443,0.9492443
1986.008,/m/014sv8,Eye,0.9429055,0.9429055
1986.008,/m/01k74n,Facial expression,0.9324894,0.9324894
1986.008,/m/013y0j,Organ,0.9046501,0.9046501
1986.013,/m/03q69,Hair,0.9840525,0.9840525
1986.013,/m/027n3_,Eyebrow,0.9441187,0.9441187
1986.013,/m/014sv8,Eye,0.935016,0.935016
1986.013,/m/015h_t,Beard,0.92975414,0.92975414
1986.013,/m/06hwcd,Dress shirt,0.9061798,0.9061798
1986.013,/m/01k9lj,Jaw,0.8802905,0.8802905
1986.013,/m/062581,Sleeve,0.8684198,0.8684198
1986.013,/m/0ds5b,Facial hair,0.849396,0.849396
1986.013,/m/0286h_,Bow tie,0.84288096,0.84288096
1986.013,/m/091410,Collar,0.8413799,0.8413799
1986.025,/m/09nm_,World,0.89343274,0.89343274
1986.025,/m/0j62f,Rectangle,0.8532412,0.8532412
1986.025,/m/0jjw,Art,0.8154755,0.8154755
1986.025,/m/02q_bfg,Tints and shades,0.7684888,0.7684888
1986.025,/m/03gq5hm,Font,0.7099513,0.7099513
1986.025,/m/0p9xx,Visual arts,0.6837139,0.6837139
1986.025,/m/0d9wj,Urban design,0.6588573,0.6588573
1986.025,/m/06ht1,Room,0.6240639,0.6240639
1986.025,/m/05b5b_f,Display case,0.6231148,0.6231148
1986.025,/m/0hwky,Pattern,0.61779326,0.61779326
1986.026,/m/083vt,Wood,0.86491346,0.86491346
1986.026,/m/07sx2n,Natural material,0.863889,0.863889
1986.026,/m/052sf,Mushroom,0.72967875,0.72967875
1986.026,/m/02vwbzz,Electric blue,0.6830711,0.6830711
1986.026,/m/0463sg,Fashion accessory,0.67481494,0.67481494
1986.026,/m/03154,Fungus,0.61952025,0.61952025
1986.026,/m/01bjxj,Edible mushroom,0.61949795,0.61949795
1986.026,/m/027_ny3,Still life photography,0.5831445,0.5831445
1986.026,/m/0jh8w,Plywood,0.57608765,0.57608765
1986.026,/m/0jjw,Art,0.5261153,0.5261153
1986.027,/m/0768fx,Automotive lighting,0.913493,0.913493
1986.027,/m/037xy,Gas,0.7808369,0.7808369
1986.027,/m/02pkr5,Plumbing fixture,0.76039606,0.76039606
1986.027,/m/083vt,Wood,0.7521171,0.7521171
1986.027,/m/01vkl,Circle,0.71554303,0.71554303
1986.027,/m/04t7l,Metal,0.71338236,0.71338236
1986.027,/m/03gq5hm,Font,0.69421595,0.69421595
1986.027,/m/02q2kc3,Vehicle door,0.6560441,0.6560441
1986.027,/m/04x0wb,Handle,0.6495797,0.6495797
1986.027,/m/08dz3q,Auto part,0.60857636,0.60857636
1986.029,/m/037xy,Gas,0.77922356,0.77922356
1986.029,/m/0404d,Jewellery,0.6979001,0.6979001
1986.029,/m/04t7l,Metal,0.69017375,0.69017375
1986.029,/m/0463sg,Fashion accessory,0.67473835,0.67473835
1986.029,/m/07sx2n,Natural material,0.6648247,0.6648247
1986.029,/m/0n5v01m,Bag,0.65455955,0.65455955
1986.029,/m/08jpwt,Light fixture,0.62205064,0.62205064
1986.029,/m/02skpt,Artifact,0.6073747,0.6073747
1986.029,/m/027_ny3,Still life photography,0.60618794,0.60618794
1986.029,/m/04lbp,Leather,0.5930287,0.5930287
1986.031,/m/04brg2,Tableware,0.95207244,0.95207244
1986.031,/m/050h26,Drinkware,0.9465601,0.9465601
1986.031,/m/0h8nvk9,Dishware,0.9282957,0.9282957
1986.031,/m/07ptj3n,Cup,0.9165465,0.9165465
1986.031,/m/061wr5,Blue and white porcelain,0.90186405,0.90186405
1986.031,/m/0h8n22v,Serveware,0.8561255,0.8561255
1986.031,/m/03q5fj,Teacup,0.845624,0.845624
1986.031,/m/02p5f1q,Coffee cup,0.81344813,0.81344813
1986.031,/m/016f4d,Porcelain,0.79982007,0.79982007
1986.031,/m/050gv4,Plate,0.79917675,0.79917675
1986.034,/m/037xy,Gas,0.76762664,0.76762664
1986.034,/m/0h8n22v,Serveware,0.7328834,0.7328834
1986.034,/m/02skpt,Artifact,0.7066003,0.7066003
1986.034,/m/0404d,Jewellery,0.6990621,0.6990621
1986.034,/m/04t7l,Metal,0.69143844,0.69143844
1986.034,/m/0463sg,Fashion accessory,0.6748324,0.6748324
1986.034,/m/01vkl,Circle,0.6548153,0.6548153
1986.034,/m/039jq,Glass,0.63244206,0.63244206
1986.034,/m/081pkj,Event,0.62285805,0.62285805
1986.034,/m/027_ny3,Still life photography,0.5969841,0.5969841
1986.041,/m/050h26,Drinkware,0.88837206,0.88837206
1986.041,/m/09ggk,Purple,0.85701114,0.85701114
1986.041,/m/04k94,Liquid,0.85613656,0.85613656
1986.041,/m/0dw9f6,Creative arts,0.8422333,0.8422333
1986.041,/m/02s195,Vase,0.836963,0.836963
1986.041,/m/04dr76w,Bottle,0.83027536,0.83027536
1986.041,/m/02skpt,Artifact,0.8291969,0.8291969
1986.041,/m/0h8n22v,Serveware,0.8249619,0.8249619
1986.041,/m/0jjw,Art,0.8036855,0.8036855
1986.041,/m/064rk,Pottery,0.7844298,0.7844298
1986.042,/m/050h26,Drinkware,0.9463745,0.9463745
1986.042,/m/015p6,Bird,0.9122826,0.9122826
1986.042,/m/0h8nvk9,Dishware,0.8829457,0.8829457
1986.042,/m/0h8n22v,Serveware,0.87391776,0.87391776
1986.042,/m/04brg2,Tableware,0.8430698,0.8430698
1986.042,/m/016f4d,Porcelain,0.8342668,0.8342668
1986.042,/m/07ptj3n,Cup,0.83293796,0.83293796
1986.042,/m/064rk,Pottery,0.82327944,0.82327944
1986.042,/m/02skpt,Artifact,0.8219942,0.8219942
1986.042,/m/0jjw,Art,0.77346766,0.77346766
1986.043,/m/0h8nvk9,Dishware,0.93266016,0.93266016
1986.043,/m/062581,Sleeve,0.8712897,0.8712897
1986.043,/m/050gv4,Plate,0.8321648,0.8321648
1986.043,/m/0jjw,Art,0.82125306,0.82125306
1986.043,/m/0dw9f6,Creative arts,0.81782734,0.81782734
1986.043,/m/04brg2,Tableware,0.80824083,0.80824083
1986.043,/m/0h8n22v,Serveware,0.7997436,0.7997436
1986.043,/m/01ykh,Cuisine,0.7684359,0.7684359
1986.043,/m/016f4d,Porcelain,0.7638186,0.7638186
1986.043,/m/01vkl,Circle,0.76333916,0.76333916
1986.047,/m/04szw,Musical instrument,0.8980373,0.8980373
1986.047,/m/04brg2,Tableware,0.8533862,0.8533862
1986.047,/m/0h8n22v,Serveware,0.7859409,0.7859409
1986.047,/m/0jjw,Art,0.7770518,0.7770518
1986.047,/m/011_f4,String instrument,0.7617557,0.7617557
1986.047,/m/0h8nvk9,Dishware,0.7416589,0.7416589
1986.047,/m/064rk,Pottery,0.72565556,0.72565556
1986.047,/m/02skpt,Artifact,0.710755,0.710755
1986.047,/m/083vt,Wood,0.6707454,0.6707454
1986.047,/m/051lk3,Wooden spoon,0.66876936,0.66876936
1986.048,/m/04brg2,Tableware,0.9741448,0.9741448
1986.048,/m/050h26,Drinkware,0.9466987,0.9466987
1986.048,/m/0h8nvk9,Dishware,0.9374427,0.9374427
1986.048,/m/02p5f1q,Coffee cup,0.92624974,0.92624974
