accession_number,mid,description,score,topicality
2000.116,/m/0jjw,Art,0.83449596,0.83449596
2000.116,/m/064rk,Pottery,0.7858237,0.7858237
2000.116,/m/050h26,Drinkware,0.7687594,0.7687594
2000.116,/m/016f4d,Porcelain,0.7629237,0.7629237
2000.116,/m/0404d,Jewellery,0.7543847,0.7543847
2000.116,/m/01x5q,Ceramic,0.7457006,0.7457006
2000.117,/m/04brg2,Tableware,0.9664203,0.9664203
2000.117,/m/0h8nvk9,Dishware,0.9240055,0.9240055
2000.117,/m/0h8n22v,Serveware,0.8552359,0.8552359
2000.117,/m/064rk,Pottery,0.8099047,0.8099047
2000.117,/m/02skpt,Artifact,0.8093872,0.8093872
2000.117,/m/04bcr3,Table,0.79331064,0.79331064
2000.117,/m/0jjw,Art,0.76847196,0.76847196
2000.117,/m/07sx2n,Natural material,0.75024205,0.75024205
2000.117,/m/06msq,Sculpture,0.74611306,0.74611306
2000.117,/m/03q7p08,earthenware,0.7269127,0.7269127
2000.119,/m/0jjw,Art,0.8521797,0.8521797
2000.119,/m/05qdh,Painting,0.7999267,0.7999267
2000.119,/m/083vt,Wood,0.78053385,0.78053385
2000.119,/m/015h_t,Beard,0.7626337,0.7626337
2000.119,/m/0p9xx,Visual arts,0.6949222,0.6949222
2000.119,/m/02csf,Drawing,0.6893571,0.6893571
2000.119,/m/01kr8f,Illustration,0.66428244,0.66428244
2000.119,/m/0641k,Paper,0.6536936,0.6536936
2000.119,/m/0dgsmq8,Artwork,0.6195921,0.6195921
2000.119,/m/015c4z,Sitting,0.6170318,0.6170318
2001.001,/m/03k3r,Horse,0.8858247,0.8858247
2001.001,/m/07_gml,Working animal,0.87721545,0.87721545
2001.001,/m/06msq,Sculpture,0.8700783,0.8700783
2001.001,/m/0dw9f6,Creative arts,0.83887434,0.83887434
2001.001,/m/013_1c,Statue,0.83279645,0.83279645
2001.001,/m/0jjw,Art,0.79532397,0.79532397
2001.001,/m/083vt,Wood,0.77633303,0.77633303
2001.001,/m/05mqq3,Snout,0.7402281,0.7402281
2001.001,/m/0h8m7cs,Animal figure,0.71145415,0.71145415
2001.001,/m/04t7l,Metal,0.70831025,0.70831025
2001.002,/m/083vt,Wood,0.8328082,0.8328082
2001.002,/m/0j62f,Rectangle,0.8278424,0.8278424
2001.002,/m/03gq5hm,Font,0.75218076,0.75218076
2001.002,/m/0463sg,Fashion accessory,0.6594996,0.6594996
2001.002,/m/03qtgjk,Office equipment,0.6526455,0.6526455
2001.002,/m/02mf1n,Gadget,0.65035576,0.65035576
2001.002,/m/02vwbzz,Electric blue,0.6288514,0.6288514
2001.002,/m/0glmwd6,Communication Device,0.6217057,0.6217057
2001.002,/m/04t7l,Metal,0.5954182,0.5954182
2001.002,/m/02rdsp,Office supplies,0.5558447,0.5558447
2001.004,/m/0h8nvk9,Dishware,0.920506,0.920506
2001.004,/m/0h8n22v,Serveware,0.8206651,0.8206651
2001.004,/m/037xy,Gas,0.78000563,0.78000563
2001.004,/m/01mr6j,Cookware and bakeware,0.76865864,0.76865864
2001.004,/m/01vkl,Circle,0.7439054,0.7439054
2001.004,/m/0cgh4,Building,0.73761004,0.73761004
2001.004,/m/03hlz0c,Kitchen utensil,0.7288694,0.7288694
2001.004,/m/04t7l,Metal,0.6729243,0.6729243
2001.004,/m/050gv4,Plate,0.63169664,0.63169664
2001.004,/m/01x5q,Ceramic,0.59837,0.59837
2001.005,/m/02p0tk3,Human body,0.8852138,0.8852138
2001.005,/m/06msq,Sculpture,0.8824826,0.8824826
2001.005,/m/08g_yr,Temple,0.8765482,0.8765482
2001.005,/m/013_1c,Statue,0.8539775,0.8539775
2001.005,/m/0jjw,Art,0.8357559,0.8357559
2001.005,/m/0dzdr,Chest,0.82321274,0.82321274
2001.005,/m/05qdh,Painting,0.7989238,0.7989238
2001.005,/m/02skpt,Artifact,0.7614954,0.7614954
2001.005,/m/04zhd,Mythology,0.70912945,0.70912945
2001.005,/m/0p9xx,Visual arts,0.6933556,0.6933556
2001.161,/m/04brg2,Tableware,0.96780616,0.96780616
2001.161,/m/02wbm,Food,0.9403822,0.9403822
2001.161,/m/0h8nvk9,Dishware,0.9259547,0.9259547
2001.161,/m/07xgrh,Ingredient,0.89169604,0.89169604
2001.161,/m/0h8n22v,Serveware,0.86993706,0.86993706
2001.161,/m/01z1m1x,Soup,0.836601,0.836601
2001.161,/m/0p57p,Recipe,0.8322666,0.8322666
2001.161,/m/01ykh,Cuisine,0.8043192,0.8043192
2001.161,/m/02xwb,Fruit,0.78985727,0.78985727
2001.161,/m/02q08p0,Dish,0.7832086,0.7832086
2001.162,/m/050h26,Drinkware,0.92528015,0.92528015
2001.162,/m/02s195,Vase,0.89681846,0.89681846
2001.162,/m/0h8n22v,Serveware,0.87729496,0.87729496
2001.162,/m/02skpt,Artifact,0.8577237,0.8577237
2001.162,/m/064rk,Pottery,0.8489682,0.8489682
2001.162,/m/0dw9f6,Creative arts,0.8459204,0.8459204
2001.162,/m/016f4d,Porcelain,0.8456717,0.8456717
2001.162,/m/0h8nvk9,Dishware,0.83958244,0.83958244
2001.162,/m/0jjw,Art,0.80929226,0.80929226
2001.162,/m/03q7p08,earthenware,0.80595917,0.80595917
"2001.163a,b",/m/0138tl,Toy,0.85861474,0.85861474
"2001.163a,b",/m/0244x1,Gesture,0.85260487,0.85260487
"2001.163a,b",/m/06msq,Sculpture,0.84680563,0.84680563
"2001.163a,b",/m/013_1c,Statue,0.8203583,0.8203583
"2001.163a,b",/m/0jjw,Art,0.8156004,0.8156004
"2001.163a,b",/m/02skpt,Artifact,0.77300847,0.77300847
"2001.163a,b",/m/0h8n22v,Serveware,0.7124038,0.7124038
"2001.163a,b",/m/03rnxq,Souvenir,0.71025854,0.71025854
"2001.163a,b",/m/01x5q,Ceramic,0.70782083,0.70782083
"2001.163a,b",/m/0ggr_,Collectable,0.69360924,0.69360924
2001.165,/m/04hgtk,Head,0.97533095,0.97533095
2001.165,/m/0f9swq,Chin,0.9666299,0.9666299
2001.165,/m/06msq,Sculpture,0.89281964,0.89281964
2001.165,/m/01k9lj,Jaw,0.8831253,0.8831253
2001.165,/m/013_1c,Statue,0.8701753,0.8701753
2001.165,/m/0jjw,Art,0.840337,0.840337
2001.165,/m/02skpt,Artifact,0.81826425,0.81826425
2001.165,/m/083vt,Wood,0.7431279,0.7431279
2001.165,/m/0djmp,Ancient history,0.6757122,0.6757122
2001.165,/m/0dw9f6,Creative arts,0.65542525,0.65542525
2002.006,/m/0j62f,Rectangle,0.88666564,0.88666564
2002.006,/m/0dnr7,Textile,0.8778527,0.8778527
2002.006,/m/0jjw,Art,0.84073645,0.84073645
2002.006,/m/0dw9f6,Creative arts,0.80377597,0.80377597
2002.006,/m/05qdh,Painting,0.7972744,0.7972744
2002.006,/m/06c7f7,Lipstick,0.75695354,0.75695354
2002.006,/m/0hwky,Pattern,0.73575217,0.73575217
2002.006,/m/03f52z,Eyelash,0.7343343,0.7343343
2002.006,/m/01kr8f,Illustration,0.73366755,0.73366755
2002.006,/m/02cwm,Design,0.68296844,0.68296844
2002.007,/m/047vlmn,Outerwear,0.9536846,0.9536846
2002.007,/m/0hnnb,Umbrella,0.89460886,0.89460886
2002.007,/m/0dnr7,Textile,0.87492937,0.87492937
2002.007,/m/062581,Sleeve,0.8724505,0.8724505
2002.007,/m/0dw9f6,Creative arts,0.8405224,0.8405224
2002.007,/m/0jjw,Art,0.83533365,0.83533365
2002.007,/m/09_x1g,Shimada,0.78061265,0.78061265
2002.007,/m/0hwky,Pattern,0.75847816,0.75847816
2002.007,/m/02p0_8y,Hand fan,0.75572866,0.75572866
2002.007,/m/02w3_2,Formal wear,0.7349054,0.7349054
2002.009,/m/01ctsf,Atmosphere,0.9481808,0.9481808
2002.009,/m/0b5gs,Branch,0.8755566,0.8755566
2002.009,/m/083vt,Wood,0.8746555,0.8746555
2002.009,/m/03d28y3,Natural landscape,0.87043756,0.87043756
2002.009,/m/01bqvp,Sky,0.86524916,0.86524916
2002.009,/m/0jjw,Art,0.82433814,0.82433814
2002.009,/m/0j62f,Rectangle,0.80467963,0.80467963
2002.009,/m/07j7r,Tree,0.78960717,0.78960717
2002.009,/m/025s3q0,Landscape,0.78940004,0.78940004
2002.009,/m/08t9c_,Grass,0.7742015,0.7742015
2002.011,/m/01bqvp,Sky,0.94462234,0.94462234
2002.011,/m/03d28y3,Natural landscape,0.8786468,0.8786468
2002.011,/m/016nqt,Twig,0.8718641,0.8718641
2002.011,/m/083vt,Wood,0.869651,0.869651
2002.011,/m/02tcwp,Trunk,0.8510878,0.8510878
2002.011,/m/0csby,Cloud,0.8493586,0.8493586
2002.011,/m/05s2s,Plant,0.83733696,0.83733696
2002.011,/m/0jjw,Art,0.8218536,0.8218536
2002.011,/m/07j7r,Tree,0.813383,0.813383
2002.011,/m/05qdh,Painting,0.79655665,0.79655665
2002.012,/m/09q2t,Brown,0.98046786,0.98046786
2002.012,/m/01bqvp,Sky,0.8999518,0.8999518
2002.012,/m/03d28y3,Natural landscape,0.8812049,0.8812049
2002.012,/m/07j7r,Tree,0.86981624,0.86981624
2002.012,/m/0b5gs,Branch,0.86729395,0.86729395
2002.012,/m/083vt,Wood,0.85078275,0.85078275
2002.012,/m/05s2s,Plant,0.83987635,0.83987635
2002.012,/m/0jjw,Art,0.8227949,0.8227949
2002.012,/m/05qdh,Painting,0.8032276,0.8032276
2002.012,/m/02hnx9,Woody plant,0.80106467,0.80106467
2002.017,/m/03gq5hm,Font,0.8337135,0.8337135
2002.017,/m/0jjw,Art,0.82265204,0.82265204
2002.017,/m/01kr8f,Illustration,0.7311813,0.7311813
2002.017,/m/02csf,Drawing,0.7148145,0.7148145
2002.017,/m/05qdh,Painting,0.70535237,0.70535237
2002.017,/m/01n5jq,Poster,0.7041279,0.7041279
2002.017,/m/0j62f,Rectangle,0.6933012,0.6933012
2002.017,/m/0hwky,Pattern,0.692165,0.692165
2002.017,/m/0p9xx,Visual arts,0.6857995,0.6857995
2002.017,/m/03g3w,History,0.67068475,0.67068475
2002.018,/m/0dnr7,Textile,0.87326205,0.87326205
2002.018,/m/01bwr,Botany,0.8727242,0.8727242
2002.018,/m/05nnm,Organism,0.8635767,0.8635767
2002.018,/m/03gq5hm,Font,0.8232868,0.8232868
2002.018,/m/0jjw,Art,0.8150549,0.8150549
2002.018,/m/05qdh,Painting,0.79049194,0.79049194
2002.018,/m/0j62f,Rectangle,0.7504139,0.7504139
2002.018,/m/01kr8f,Illustration,0.72603077,0.72603077
2002.018,/m/0hwky,Pattern,0.7177269,0.7177269
2002.018,/m/01n5jq,Poster,0.7132504,0.7132504
2002.019,/m/05nnm,Organism,0.8604837,0.8604837
2002.019,/m/0jjw,Art,0.8010762,0.8010762
2002.019,/m/03gq5hm,Font,0.7936781,0.7936781
2002.019,/m/0j62f,Rectangle,0.7857729,0.7857729
2002.019,/m/05qdh,Painting,0.7302707,0.7302707
2002.019,/m/01kr8f,Illustration,0.7189006,0.7189006
2002.019,/m/01n5jq,Poster,0.70619863,0.70619863
2002.019,/m/02csf,Drawing,0.6945846,0.6945846
2002.019,/m/0hwky,Pattern,0.6807035,0.6807035
2002.019,/m/03g3w,History,0.6782839,0.6782839
2002.020,/m/02p0tk3,Human body,0.88478136,0.88478136
2002.020,/m/05nnm,Organism,0.86343634,0.86343634
2002.020,/m/0j62f,Rectangle,0.8610922,0.8610922
2002.020,/m/03gq5hm,Font,0.8335894,0.8335894
2002.020,/m/0jjw,Art,0.8193767,0.8193767
2002.020,/m/01kr8f,Illustration,0.7459494,0.7459494
2002.020,/m/0hwky,Pattern,0.74180335,0.74180335
2002.020,/m/05qdh,Painting,0.7227447,0.7227447
2002.020,/m/02csf,Drawing,0.71467495,0.71467495
2002.020,/m/0p9xx,Visual arts,0.69236946,0.69236946
2002.021,/m/05nnm,Organism,0.85321057,0.85321057
2002.021,/m/0j62f,Rectangle,0.8366229,0.8366229
2002.021,/m/03gq5hm,Font,0.8208797,0.8208797
2002.021,/m/0jjw,Art,0.79484236,0.79484236
2002.021,/m/0hwky,Pattern,0.7417206,0.7417206
2002.021,/m/01kr8f,Illustration,0.71171474,0.71171474
2002.021,/m/02csf,Drawing,0.70923334,0.70923334
2002.021,/m/0p9xx,Visual arts,0.6822904,0.6822904
2002.021,/m/0641k,Paper,0.6696595,0.6696595
2002.021,/m/0919rx,Line art,0.66187096,0.66187096
2002.022,/m/05nnm,Organism,0.8582391,0.8582391
2002.022,/m/03gq5hm,Font,0.8277674,0.8277674
2002.022,/m/0jjw,Art,0.8134826,0.8134826
2002.022,/m/05qdh,Painting,0.7751477,0.7751477
2002.022,/m/0j62f,Rectangle,0.7446659,0.7446659
2002.022,/m/01kr8f,Illustration,0.73973805,0.73973805
2002.022,/m/02csf,Drawing,0.70942676,0.70942676
2002.022,/m/0hwky,Pattern,0.7085362,0.7085362
2002.022,/m/03g3w,History,0.6738463,0.6738463
2002.022,/m/0p9xx,Visual arts,0.66882265,0.66882265
2002.027,/m/083vt,Wood,0.8084615,0.8084615
2002.027,/m/0jjw,Art,0.76035225,0.76035225
2002.027,/m/06_fw,Skateboard,0.75774497,0.75774497
2002.027,/m/02skpt,Artifact,0.7536526,0.7536526
2002.027,/m/05y5lj,Sports equipment,0.68778074,0.68778074
2002.027,/m/04t7l,Metal,0.66742617,0.66742617
2002.027,/m/06msq,Sculpture,0.6312545,0.6312545
2002.027,/m/0h8mzh2,Skateboard deck,0.60147595,0.60147595
2002.027,/m/03gq5hm,Font,0.5930387,0.5930387
2002.027,/m/0p9xx,Visual arts,0.5722442,0.5722442
2002.028,/m/0h8nvk9,Dishware,0.90511084,0.90511084
2002.028,/m/0h8n22v,Serveware,0.8435061,0.8435061
2002.028,/m/07sx2n,Natural material,0.8102071,0.8102071
2002.028,/m/02skpt,Artifact,0.8045764,0.8045764
2002.028,/m/0dw9f6,Creative arts,0.8025766,0.8025766
2002.028,/m/064rk,Pottery,0.80253565,0.80253565
2002.028,/m/04brg2,Tableware,0.7803843,0.7803843
2002.028,/m/0jjw,Art,0.7792233,0.7792233
2002.028,/m/03q7p08,earthenware,0.7567896,0.7567896
2002.028,/m/016f4d,Porcelain,0.7523126,0.7523126
2002.029,/m/04brg2,Tableware,0.97021824,0.97021824
2002.029,/m/050h26,Drinkware,0.93988436,0.93988436
2002.029,/m/0h8nvk9,Dishware,0.936421,0.936421
2002.029,/m/07ptj3n,Cup,0.9105471,0.9105471
2002.029,/m/03hj559,Mixing bowl,0.90723336,0.90723336
2002.029,/m/0h8n22v,Serveware,0.8667238,0.8667238
2002.029,/m/0dw9f6,Creative arts,0.8400689,0.8400689
2002.029,/m/016f4d,Porcelain,0.83636415,0.83636415
2002.029,/m/064rk,Pottery,0.82919705,0.82919705
2002.029,/m/04kkgm,Bowl,0.826994,0.826994
2002.030,/m/0dw9f6,Creative arts,0.8131474,0.8131474
2002.030,/m/0jjw,Art,0.77879494,0.77879494
2002.030,/m/02q_bfg,Tints and shades,0.76435155,0.76435155
2002.030,/m/01vkl,Circle,0.7358265,0.7358265
2002.030,/m/0dtln,Lamp,0.724836,0.724836
2002.030,/m/03gfsp,Ceiling,0.72445655,0.72445655
2002.030,/m/0h8lgpb,Ceiling fixture,0.7019326,0.7019326
2002.030,/m/04t7l,Metal,0.70174575,0.70174575
2002.030,/m/0f28m,Symmetry,0.6761715,0.6761715
2002.030,/m/0hwky,Pattern,0.6755257,0.6755257
2002.031,/m/04brg2,Tableware,0.9161046,0.9161046
2002.031,/m/0h8nvk9,Dishware,0.89030266,0.89030266
2002.031,/m/0h8n22v,Serveware,0.8236347,0.8236347
2002.031,/m/07sx2n,Natural material,0.8145218,0.8145218
2002.031,/m/02skpt,Artifact,0.79905725,0.79905725
2002.031,/m/064rk,Pottery,0.76893,0.76893
2002.031,/m/0dw9f6,Creative arts,0.76819456,0.76819456
2002.031,/m/03q7p08,earthenware,0.7048425,0.7048425
2002.031,/m/014qzr,Composite material,0.70357865,0.70357865
2002.031,/m/0jjw,Art,0.7015111,0.7015111
2002.032,/m/0h8nvk9,Dishware,0.8894682,0.8894682
2002.032,/m/0975t,Clay,0.8619455,0.8619455
2002.032,/m/0h8n22v,Serveware,0.8486618,0.8486618
2002.032,/m/064rk,Pottery,0.82468396,0.82468396
2002.032,/m/083vt,Wood,0.7976867,0.7976867
2002.032,/m/0dw9f6,Creative arts,0.79143083,0.79143083
2002.032,/m/0jjw,Art,0.7843677,0.7843677
2002.032,/m/03q7p08,earthenware,0.778259,0.778259
2002.032,/m/0jh8w,Plywood,0.7097954,0.7097954
2002.032,/m/01x5q,Ceramic,0.7016546,0.7016546
2002.033,/m/03hl4l9,Marine invertebrates,0.8301802,0.8301802
2002.033,/m/0h8n22v,Serveware,0.82409394,0.82409394
2002.033,/m/0hyh8,Ammonoidea,0.81828755,0.81828755
2002.033,/m/0h8nvk9,Dishware,0.7758028,0.7758028
2002.033,/m/01vkl,Circle,0.7439349,0.7439349
2002.033,/m/03gq5hm,Font,0.7289704,0.7289704
2002.033,/m/04t7l,Metal,0.7161906,0.7161906
2002.033,/m/02skpt,Artifact,0.67913145,0.67913145
2002.033,/m/0463sg,Fashion accessory,0.675498,0.675498
2002.033,/m/0l7xg,Gear,0.66979706,0.66979706
2002.034,/m/0h8nvk9,Dishware,0.93675804,0.93675804
2002.034,/m/04brg2,Tableware,0.93426895,0.93426895
2002.034,/m/050h26,Drinkware,0.9086512,0.9086512
2002.034,/m/0fm3zh,Flowerpot,0.87389445,0.87389445
2002.034,/m/0h8n22v,Serveware,0.86717755,0.86717755
2002.034,/m/07ptj3n,Cup,0.8474111,0.8474111
2002.034,/m/0dw9f6,Creative arts,0.8447773,0.8447773
2002.034,/m/016f4d,Porcelain,0.8318681,0.8318681
2002.034,/m/064rk,Pottery,0.825031,0.825031
2002.034,/m/03hj559,Mixing bowl,0.8197846,0.8197846
2002.037,/m/050h26,Drinkware,0.86992294,0.86992294
2002.037,/m/0h8n22v,Serveware,0.8315778,0.8315778
2002.037,/m/0h8nvk9,Dishware,0.81213695,0.81213695
2002.037,/m/01mzpv,Chair,0.7851573,0.7851573
2002.037,/m/0jjw,Art,0.7795241,0.7795241
2002.037,/m/0dw9f6,Creative arts,0.7253305,0.7253305
2002.037,/m/02skpt,Artifact,0.7218633,0.7218633
2002.037,/m/04t7l,Metal,0.70491374,0.70491374
2002.037,/m/064rk,Pottery,0.7017335,0.7017335
2002.037,/m/039jq,Glass,0.66904753,0.66904753
2002.038,/m/0j62f,Rectangle,0.84550446,0.84550446
2002.038,/m/0dw9f6,Creative arts,0.79048973,0.79048973
2002.038,/m/083vt,Wood,0.78368264,0.78368264
2002.038,/m/0jjw,Art,0.77192587,0.77192587
2002.038,/m/01mzpv,Chair,0.74025404,0.74025404
2002.038,/m/02skpt,Artifact,0.6760831,0.6760831
2002.038,/m/0jwzhtg,Carving,0.664282,0.664282
2002.038,/m/01ys2s,Antique,0.6443838,0.6443838
2002.038,/m/07sx2n,Natural material,0.6382102,0.6382102
2002.038,/m/03gq5hm,Font,0.57830095,0.57830095
2002.039,/m/0h8n22v,Serveware,0.8274785,0.8274785
2002.039,/m/0h8nvk9,Dishware,0.781199,0.781199
2002.039,/m/01vkl,Circle,0.7195584,0.7195584
2002.039,/m/037xy,Gas,0.7083299,0.7083299
2002.039,/m/083vt,Wood,0.7043633,0.7043633
2002.039,/m/04t7l,Metal,0.67206913,0.67206913
2002.039,/m/08dz3q,Auto part,0.6674378,0.6674378
2002.039,/m/0h8ly30,Automotive wheel system,0.62722284,0.62722284
2002.039,/m/0f28m,Symmetry,0.56170636,0.56170636
2002.039,/m/06qqb,Steel,0.53167146,0.53167146
2002.040,/m/0h8n22v,Serveware,0.827749,0.827749
2002.040,/m/0dw9f6,Creative arts,0.8186822,0.8186822
2002.040,/m/02skpt,Artifact,0.81697017,0.81697017
2002.040,/m/07sx2n,Natural material,0.79542375,0.79542375
2002.040,/m/064rk,Pottery,0.7614225,0.7614225
2002.040,/m/06msq,Sculpture,0.74935204,0.74935204
2002.040,/m/0jjw,Art,0.74188226,0.74188226
2002.040,/m/083vt,Wood,0.7293866,0.7293866
2002.040,/m/04brg2,Tableware,0.70457184,0.70457184
2002.040,/m/01x5q,Ceramic,0.70385754,0.70385754
2003.019,/m/025kyy,Forehead,0.9846564,0.9846564
2003.019,/m/03q69,Hair,0.9834745,0.9834745
2003.019,/m/04hgtk,Head,0.974189,0.974189
2003.019,/m/0f9swq,Chin,0.9672951,0.9672951
2003.019,/m/0ds4x,Hairstyle,0.9509009,0.9509009
2003.019,/m/027n3_,Eyebrow,0.9484101,0.9484101
2003.019,/m/014sv8,Eye,0.9354817,0.9354817
2003.019,/m/01k9lj,Jaw,0.880128,0.880128
2003.019,/m/0jjw,Art,0.8589559,0.8589559
2003.019,/m/05qdh,Painting,0.82935977,0.82935977
2003.022,/m/0jjw,Art,0.81897575,0.81897575
2003.022,/m/05qdh,Painting,0.8073829,0.8073829
2003.022,/m/01kr8f,Illustration,0.71369934,0.71369934
2003.022,/m/02h7lkt,Fictional character,0.69202995,0.69202995
2003.022,/m/0p9xx,Visual arts,0.68674225,0.68674225
2003.022,/m/02csf,Drawing,0.68455493,0.68455493
2003.022,/m/04zhd,Mythology,0.66308194,0.66308194
2003.022,/m/036jvk,Stock photography,0.6387395,0.6387395
2003.022,/m/0dzdr,Chest,0.6260366,0.6260366
2003.022,/m/0dgsmq8,Artwork,0.60964876,0.60964876
2003.024,/m/0jjw,Art,0.8141634,0.8141634
2003.024,/m/05qdh,Painting,0.7775288,0.7775288
2003.024,/m/083vt,Wood,0.765329,0.765329
2003.024,/m/02csf,Drawing,0.7152885,0.7152885
2003.024,/m/0ds5b,Facial hair,0.7126294,0.7126294
2003.024,/m/01kr8f,Illustration,0.70465434,0.70465434
2003.024,/m/03_pfn,Liver,0.6733984,0.6733984
2003.024,/m/0p9xx,Visual arts,0.67123413,0.67123413
2003.024,/m/0fbf1m,Terrestrial animal,0.6426702,0.6426702
2003.024,/m/02tcwp,Trunk,0.6368355,0.6368355
2003.025,/m/025kyy,Forehead,0.9846564,0.9846564
2003.025,/m/0k0pj,Nose,0.98358303,0.98358303
2003.025,/m/03q69,Hair,0.9829369,0.9829369
2003.025,/m/037p5b,Cheek,0.9791043,0.9791043
2003.025,/m/06pj2k,Lip,0.9685694,0.9685694
2003.025,/m/0f9swq,Chin,0.9656793,0.9656793
2003.025,/m/027n3_,Eyebrow,0.9405774,0.9405774
2003.025,/m/01k9lj,Jaw,0.882337,0.882337
2003.025,/m/0jjw,Art,0.84672755,0.84672755
2003.025,/m/0lxkm,Iris,0.84518826,0.84518826
2003.026,/m/0j62f,Rectangle,0.86636263,0.86636263
2003.026,/m/083vt,Wood,0.85000557,0.85000557
2003.026,/m/0jjw,Art,0.824578,0.824578
2003.026,/m/05qdh,Painting,0.7685511,0.7685511
2003.026,/m/0dw9f6,Creative arts,0.767161,0.767161
2003.026,/m/0hwky,Pattern,0.7420782,0.7420782
2003.026,/m/0p9xx,Visual arts,0.7011305,0.7011305
2003.026,/m/03gq5hm,Font,0.6962889,0.6962889
2003.026,/m/04t7l,Metal,0.65020883,0.65020883
2003.026,/m/01kr8f,Illustration,0.6420267,0.6420267
2003.030,/m/02dl1y,Hat,0.87934464,0.87934464
2003.030,/m/0jjw,Art,0.838749,0.838749
2003.030,/m/01443y,Headgear,0.8159956,0.8159956
2003.030,/m/03gq5hm,Font,0.7743703,0.7743703
2003.030,/m/05qdh,Painting,0.76268595,0.76268595
2003.030,/m/04k9l1,Frock coat,0.7320687,0.7320687
2003.030,/m/01kr8f,Illustration,0.7284373,0.7284373
2003.030,/m/02csf,Drawing,0.7130454,0.7130454
2003.030,/m/081pkj,Event,0.6517015,0.6517015
2003.030,/m/03g3w,History,0.6398204,0.6398204
2003.031,/m/04szw,Musical instrument,0.877107,0.877107
