accession_number,locale,description,rel_left_x,rel_right_x,rel_top_y,rel_bottom_y,abs_left_x,abs_right_x,abs_top_y,abs_bottom_y
1992.313,ja,"季
SHE
宮
忠臣蔵六段目の 豊國画
神明前
「赤泉屋",0.9434920634920635,0.979047619047619,0.024,0.878,1486,1542,24,878
1992.313,,季,0.9574603174603175,0.979047619047619,0.024,0.062,1508,1542,24,62
1992.313,,SHE,0.9644444444444444,0.9720634920634921,0.095,0.121,1519,1531,95,121
1992.313,,宮,0.9625396825396826,0.9511111111111111,0.077,0.112,1516,1498,77,112
1992.313,,忠臣蔵,0.9485714285714286,0.9752380952380952,0.17,0.313,1494,1536,170,313
1992.313,,六,0.947936507936508,0.9752380952380952,0.314,0.349,1493,1536,314,349
1992.313,,段,0.9473015873015873,0.9739682539682539,0.351,0.395,1492,1534,351,395
1992.313,,目,0.9473015873015873,0.9746031746031746,0.398,0.439,1492,1535,398,439
1992.313,,の,0.9466666666666667,0.9739682539682539,0.444,0.479,1491,1534,444,479
1992.313,,豊國画,0.946031746031746,0.9733333333333334,0.551,0.666,1490,1533,551,666
1992.313,,神明,0.9625396825396826,0.9777777777777777,0.73,0.771,1516,1540,730,771
1992.313,,前,0.9625396825396826,0.9777777777777777,0.77,0.794,1516,1540,770,794
1992.313,,「,0.9441269841269841,0.9663492063492064,0.781,0.794,1487,1522,781,794
1992.313,,赤,0.9441269841269841,0.966984126984127,0.786,0.816,1487,1523,786,816
1992.313,,泉,0.9453968253968253,0.9682539682539683,0.819,0.851,1489,1525,819,851
1992.313,,屋,0.9473015873015873,0.9701587301587301,0.849,0.875,1492,1528,849,875
1992.314,ja,"AND
0日
N
忠臣蔵七段目の圖 豊國画
芝神明前建",0.9382558879694463,0.9694462126034373,0.04804804804804805,0.8128128128128128,1474,1523,48,812
1992.314,,AND,0.9681731381285805,0.954169318905156,0.04804804804804805,0.08608608608608609,1521,1499,48,86
1992.314,,0日,0.9548058561425843,0.9643539147040102,0.1021021021021021,0.14314314314314314,1500,1515,102,143
1992.314,,N,0.9528962444302992,0.9439847231063018,0.0890890890890891,0.11011011011011011,1497,1483,89,110
1992.314,,忠臣蔵,0.9401654996817314,0.9681731381285805,0.17017017017017017,0.3113113113113113,1477,1521,170,311
1992.314,,七,0.9401654996817314,0.9681731381285805,0.3153153153153153,0.3483483483483483,1477,1521,315,348
1992.314,,段,0.939528962444303,0.9675366008911521,0.35035035035035034,0.3933933933933934,1476,1520,350,393
