accession_number,description,score,rel_left_x,rel_right_x,rel_top_y,rel_bottom_y,abs_left_x,abs_right_x,abs_top_y,abs_bottom_y
1993.002,Animal,0.66644907,0.0019755044,0.99070984,0.0,0.9644787,1,392,0,476
1993.009,Bowl,0.6764024,0.094107844,0.93738556,0.063714355,0.9574839,142,1410,64,957
1993.010,Tableware,0.70028174,0.09948638,0.91851187,0.084244795,0.9446792,150,1381,84,945
1993.065,Lighting,0.6360235,0.08273291,0.87783307,0.13102703,0.86329246,87,925,131,862
1993.108,Vase,0.6706015,0.10501706,0.86798424,0.07544893,0.91779965,105,868,111,1350
1993.112,Hat,0.6887069,0.48702383,0.8758597,0.19119214,0.5538812,643,1156,191,554
1993.112,Tableware,0.66830724,0.09244948,0.7664042,0.1880039,0.77822757,122,1012,188,778
1993.112,Mirror,0.542924,0.083501615,0.8614187,0.18802617,0.7631764,110,1137,188,763
1993.170,Vase,0.79761344,0.10904475,0.94618136,0.11117563,0.86056054,109,946,119,921
1993.178,Lighting,0.75542283,0.31312183,0.594703,0.075715505,0.972954,313,595,101,1297
1993.185,Lighting,0.6452681,0.108295806,0.91869456,0.19571163,0.8520231,179,1515,196,852
1993.191,Tableware,0.7047554,0.038969513,0.9039948,0.062644504,0.9209749,39,904,79,1165
1993.210,Tableware,0.6905181,0.07130153,0.95831305,0.09437581,0.86755985,75,1004,94,867
1993.213,Bowl,0.90085053,0.05300264,0.91630536,0.1285337,0.81031346,53,916,130,820
1993.218,Packaged goods,0.71562016,0.16428123,0.8113689,0.10960298,0.78179723,164,811,164,1166
1993.219,Picture frame,0.84768105,0.030714603,0.9307671,0.04130635,0.9732158,31,931,52,1216
1993.221,Picture frame,0.5487658,0.0,0.9973958,0.013877933,0.98822784,0,2501,14,988
1993.222,Plate,0.5446819,0.11536354,0.87641424,0.12827729,0.9303198,122,925,128,929
1994.007,Tableware,0.7461083,0.23997505,0.7917273,0.0712781,0.88109666,360,1188,71,881
1994.008,Tableware,0.825624,0.18832618,0.7487604,0.10339153,0.92013043,282,1123,103,920
1994.010,Tableware,0.8284839,0.2539753,0.7827556,0.13143736,0.8643205,381,1174,131,864
1994.011,Tableware,0.7485394,0.27106288,0.8053385,0.0721214,0.8812788,407,1208,72,881
1994.012,Tableware,0.84543824,0.2001035,0.80529004,0.07668723,0.9603464,300,1208,77,960
1994.013,Tableware,0.7600679,0.2557685,0.7852559,0.055386502,0.87818605,384,1178,55,878
1994.014,Mug,0.76081365,0.24046426,0.78705734,0.045057878,0.89157844,361,1181,45,892
1994.016,Tableware,0.82337606,0.2895106,0.7900369,0.097795784,0.86570495,434,1185,98,866
1994.017,Tableware,0.7758942,0.2013172,0.7931991,0.090725236,0.9350082,302,1190,91,935
1994.019,Tableware,0.811309,0.2619247,0.7969043,0.123286396,0.90524805,393,1195,123,905
1994.020,Tableware,0.78242224,0.23159988,0.80661154,0.086006165,0.9410525,347,1210,86,941
1994.022,Tableware,0.81924474,0.22213668,0.7871979,0.06762221,0.9142268,333,1181,68,914
1994.023,Tableware,0.8432047,0.2926549,0.80902064,0.09606486,0.9223869,439,1214,96,922
1994.024,Tableware,0.80857956,0.28438,0.78330547,0.11856142,0.9224465,427,1175,119,922
1994.025,Tableware,0.810192,0.27407974,0.7930472,0.100956924,0.89330155,411,1190,101,893
1994.026,Tableware,0.8215491,0.24522491,0.7687538,0.09311151,0.90033036,368,1153,93,900
1994.027,Tableware,0.8510897,0.26234627,0.76297206,0.13985081,0.8937519,394,1144,140,894
1994.028,Tableware,0.81262845,0.22077638,0.8118933,0.08867515,0.9403229,331,1218,89,940
1994.029,Tableware,0.82157445,0.26408282,0.7506366,0.13281049,0.895282,396,1126,133,895
1994.030,Tableware,0.74412316,0.10791699,0.9157143,0.10616181,0.91772515,108,915,108,930
1994.030,Bowl,0.67917603,0.09759116,0.91269606,0.12682393,0.9258214,97,912,128,938
1994.031,Tableware,0.8318039,0.2537122,0.79744637,0.116300285,0.8990877,381,1196,116,899
1994.034,Tableware,0.8503119,0.27346262,0.7857926,0.1230895,0.8979843,410,1179,123,898
1994.042,Tableware,0.8017546,0.21417642,0.80362177,0.046564594,0.9054485,321,1205,47,905
1994.049,Tableware,0.83608586,0.25951925,0.7876184,0.080805026,0.8891005,389,1181,81,889
1994.106,Lighting,0.65871745,0.079723194,0.9074924,0.05806018,0.9361387,80,907,75,1213
1994.122,Bowl,0.8290884,0.047031302,0.9595459,0.09093093,0.8931403,50,1023,91,892
1994.131,Sculpture,0.76321805,0.057452817,0.88686675,0.14147301,0.88473797,57,887,189,1179
1994.152,Hat,0.609048,0.048724543,0.88443166,0.17496943,0.80003524,49,884,233,1066
1994.173,Lighting,0.71064365,0.10416865,0.91351205,0.26553473,0.7867651,104,914,354,1049
1994.174,Vase,0.6718242,0.07810112,0.89831716,0.20150547,0.77373934,78,898,269,1031
1994.175,Vase,0.8004268,0.12730591,0.82062906,0.2356168,0.8291809,127,821,314,1105
1994.178,Bowl,0.68497074,0.11442661,0.9225109,0.13290852,0.8384052,118,947,133,838
1994.180,Tableware,0.71397805,0.0,0.9973958,0.08391557,0.81957793,0,997,112,1092
1994.201,Vase,0.89362293,0.14456414,0.85111123,0.09428779,0.896391,145,851,169,1610
1994.206,Teapot,0.9372703,0.051391263,0.9049795,0.09181001,0.89712197,51,905,99,968
1994.207,Vase,0.7926529,0.0747457,0.9039571,0.13974012,0.9430123,75,904,175,1183
1994.218,Lighting,0.7341904,0.06325071,0.9004171,0.061665967,0.9337569,63,900,69,1048
1994.219,Mirror,0.78976625,0.08717051,0.89143705,0.15770833,0.83361244,87,891,210,1111
1994.226,Tableware,0.69919777,0.0647442,0.93796176,0.053983167,0.8974807,65,938,63,1052
1994.226,Kettle,0.64465,0.05566499,0.9202526,0.061929893,0.91552836,56,920,73,1073
1994.332,Packaged goods,0.69906664,0.0,0.9944388,0.0,0.9674657,0,1936,0,967
1994.336,Person,0.71887624,0.050069198,0.5877374,0.26175478,0.8509593,56,658,261,850
1994.336,Person,0.62695634,0.541014,0.9403729,0.27217275,0.8451717,606,1053,272,844
1994.352,Sculpture,0.5068844,0.26892832,0.5816698,0.020225288,0.6352412,97,209,9,280
1994.354,Sculpture,0.80518436,0.3510321,0.74592143,0.018167535,0.87972766,168,358,12,563
1994.354,Sculpture,0.5353697,0.8436363,0.9504995,0.13354449,0.4660859,405,456,85,298
1994.362,Sculpture,0.7941151,0.1754096,0.8680466,0.070372365,0.96776193,175,868,106,1452
1994.365,Lighting,0.5449766,0.21646647,0.7294493,0.17462957,0.8386685,216,729,304,1460
