Key,Divinity Faculty,Publication Year,Author,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body,Item Type,Title,Publication Title
CBFNAJDC,"Sasson, Jack",1979,"Sasson, Jack M.",,,,,,1979,12/11/14 21:40,5/1/15 16:29,,37-68,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Hurrian Personal Names in the Rimaḥ Archives,Aššur
8CR7KJVU,"Sheppard, Phillis",,"Sheppard, Phillis Isabella",,,,,,1990s-?,9/17/15 19:46,3/23/20 18:32,,11-17,,"Summer, 1996",1.1,,,Bridges,,,,,,,English,,,,,OCLC WorldCat FirstSearch,,,,,,,Intercultural communication; Periodicals. Christianity and culture; Periodicals. Christianity and culture. Intercultural communication. Genre/Form: Periodicals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,From Domestic Violence to Domestic Care,Bridges: a cross-cultural quarterly.
G9RXASE6,"Miller-McLemore, Bonnie",1990,"Miller-McLemore, Bonnie J.",,,,,,1990-01,12/15/14 14:08,12/15/14 14:08,,16-21,,no. 1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Gender experience and fetal life : a proposal,Bulletin of the Park Ridge Center
ETTSLWGY,"Townes, Emilie",2021,"Townes, E.M.",,,,,,2021,11/28/22 20:24,11/28/22 20:24,,xii-xxix,,,,,,Foreword,,,,,,,English,,,Scopus,,Scopus,,ISBN: 9781003042198,,C:\Users\xus12\Zotero\storage\NQNMZWJ2\display.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Foreword: Displacement and trauma,Christianity and the Law of Migration
TJS93RJ9,"McClure, John S.",2000,"McClure, John S.",,,,,,2000,7/3/18 20:31,7/3/18 20:32,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Preaching the Gospel as Good News,Consider This…A Newsletter for Pastors
2JD3MGCP,"Rieger, Joerg",2016,"Rieger, Jeorg",,,,,,2016,9/30/20 19:18,9/30/20 19:22,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,From Mechanic to Organic Thinking and Beyond,Contemporary Marxian Philosophy Studies
S5N825U5,"Rieger, Joerg",2019,"Rieger, Joerg",,,10.1080/1462317X.2017.1311060beyond blli,https://www.cwmission.org/insight/,"INSiGHT is CWM’s bi-monthly publication where we offer a shared platform to reflect and celebrate encounters and journeys in God’s mission. It is meant to provoke thought, challenge stereotypical worldviews and invite perspectives to contend. All views will be given space and everyone is encouraged to share her/his personal thoughts, views and insights",2019-04,6/11/20 19:00,11/28/22 19:21,5/12/20 21:21,31-33,,,,,,,,,,Insight,,,en-US,,,,,www.cwmission.org,,,,C:\Users\xus12\Zotero\storage\VKZZVAR8\insight.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"Empire, Deep Solidarity, and the Future of Resistance",Council for World Mission
X2PFCDLN,"Floyd-Thomas, Stacey",2006,"Floyd-Thomas, S.M.",,,,,,2006,11/22/22 18:29,11/22/22 18:29,,1-14,,,,,,Introduction,,,,,,,English,,,Scopus,,Scopus,,ISBN: 9780814727522,,C:\Users\xus12\Zotero\storage\4T8UW5QF\display.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Introduction: Writing for our lives-Womanism as an epistemological revolution,Deeper Shades of Purple: Womanism in Religion and Society
ATUEJP6W,"Miller-McLemore, Bonnie",2011,"Miller-McLemore, Bonnie J.",,,,http://ddh.uchicago.edu/news/Fall_2011.pdf,,2011,8/5/14 22:04,8/28/15 14:22,,11-14,,no. 2,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Academic Theology and Disciple Dissent,Disciples Divinity House Bulletin
P8BENBQJ,"Morrill, Bruce T.",2002,"Morrill, Bruce T.",,,,http://hdl.handle.net/1803/7474,,2002,7/11/18 20:25,10/18/18 18:24,7/11/18 20:25,158-161,,,19,,,The Sacraments,,,,,,,,,,,,discoverlibrary.vanderbilt.edu,,,,,,,Catholic Church-Doctrines; Sacraments-Catholic Church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,The Sacraments: The Word of God at the Mercy of the Body by Louis-Marie Chauvet,Doxology
22X69IFS,"Snarr, C. Melissa",,"Snarr, Melissa; Welch, Sharon",,,,,,,7/24/14 17:51,10/19/20 18:35,,12,,2,8,,,,,,,,,,,,,,,,,,,,,Book review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Review of Sweet Dreams in America: Making Ethics and Spirituality Work,"Ethics news and views, Emory University"
A62IB4Z5,"Miller-McLemore, Bonnie",,"Miller-McLemore, Bonnie",,,,"www.faithandleadership.com/qa/bonnie-j-miller-mclemore-theology-religious-communities-and-practice?page=0,1&utm_source=newsletter&utm_medium=headline&utm_campaign=FL_headline4",,,9/18/15 19:26,9/18/15 19:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"Theology, religious communities and practice",Faith and Leadership: An Offering of Leadership Education at Duke Divinity
I2G4TNRC,"Townes, Emilie",2011,"Townes, E.M.; Mellon, A.W.",,,10.1057/9781137015969,,,2011,11/28/22 20:26,11/28/22 20:26,,xi-xiii,,,,,,,,,,,,,English,,,Scopus,,Scopus,,ISBN: 9781137015969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Preface,"Faith, Feminism, and Scholarship: The Next Generation"
6FRHMVT6,"Andrews, Dale P.",2004,"Andrews, Dale P.",,,,,,2004,6/25/14 18:27,6/30/20 16:02,,,,3,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Losing Our Minds!,Family and Community Ministries: Empowering Through Faith
MM8692GI,"Andrews, Dale P.",2006,"Andrews, Dale P.",,,,,,2006,6/25/14 18:15,6/30/20 16:13,,,,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Reaching Out Without Overtaking,Family and Community Ministry: Empowering Through Faith
GD5HJA7K,"Budwey, Stephanie A.",2014,"Budwey, Stephanie",,,,https://www.bu.edu/sth/news-media/focus-magazine/,,2014,7/17/18 17:29,7/13/20 16:14,,32-35,,spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Songs of Justice,Focus  Boston University School of Theology
5WFQB4WW,"Andrews, Dale P.",2005,"Andrews, Dale P.",,,,,,2005,6/25/14 18:16,6/25/14 18:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,On Theology and Praxis,"Focus, Boston University School of Theology"
R2B8PTEM,"Budwey, Stephanie A.",2017,"Budwey, Stephanie",,,,c`,"These downloadable ""Prayers for Worship"" from Gathering are easy to cut and paste into bulletins and to other media.",2017,6/11/20 18:43,7/13/20 16:46,4/1/20 21:14,61-64,,Advent/Christmas/Epiphany 2017-18 Prayers For Worship,,,,Gathering Magazine,,,,,,,en,,,,,ucrdstore.ca,,,,C:\Users\xus12\Zotero\storage\CBLTZSQL\gathering-magazine-advent-christmas-epiphany-2017-18-prayers-for-worship.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Celebrating the Whole Body of Christ: Moving Beyond Binaries in Liturgy and Hymnody,Gathering Magazine
9MIRDFEB,"Townes, Emilie",1985,"Townes, Emilie M.",,,,,,3/8/85,8/4/14 21:20,8/4/14 21:24,,"5, 15",,no. 40,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Some Flowers from the Garden,Grey City Journal of the Chicago Maroon
ETVAMWTZ,"Sheppard, Phillis",,"Sheppard, Phillis Isabella",,,,,,,9/17/15 19:51,11/30/22 18:57,,1-5,,"January, 1994",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"Spiritual Way: Womanist Spirituality, A Model of Wholeness","Health Wise, Indiana State University"
4UJUE6PG,"Floyd-Thomas, Juan Marcial",2002,"Floyd-Thomas, Juan",,,,http://bsc.chadwyck.com.proxy.library.vanderbilt.edu/search/displayIibpFulltext.do?fromPage=viewContents&SearchEngine=Opentext&area=iibp&id=222653346&date=20021001&journalID=10568689,,2002,12/16/14 19:14,7/15/20 19:20,,77-94,,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"Rethinking 'The Problem of the Color-Line:' Black Ideological Diversity and the Foundations of Racial Uplife, 1895-1915",International Journal of Africana Studies
KFV924VZ,"Geller, Jay",1995,"Geller, Jay",,,10.5422/fordham/9780823233618.001.0001,http://www.jstor.org.proxy.library.vanderbilt.edu/stable/4467455,,4/1/95,7/2/14 18:06,8/30/22 19:13,7/2/14 18:06,129-160,,3,1,,Jewish Social Studies,The Conventional Lies and Paradoxes of Jewish Assimilation,,,,,,,,Copyright © 1995 Indiana University Press,,,,JSTOR,,,,C:\Users\xus12\Zotero\storage\ESXS7X4K\Geller - 1995 - The Conventional Lies and Paradoxes of Jewish Assi.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,The Conventional Lies and Paradoxes of Jewish Assimilation: Max Nordau's Pre-Zionist Answer to the Jewish Question,Jewish Social Studies
ZXSP62HI,"Meeks, M. Douglas",,"Meeks, M. Douglas",,,,,,,12/29/14 14:54,12/29/14 14:59,,1-24,,"Special Issue, 1970",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Three lectures on the Theology of Hope,Kalamazoo College Review
NEI5X7P9,"Flesberg, Evon",2003,"Flesberg, Evon",,,,,,2003,6/12/14 17:15,6/12/14 17:17,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Invisible ministry at the edge. Interview and article by Bob Sitze,Making Christ known
E7KWQNVM,"Sasson, Jack",1985,"Sasson, Jack M.",,,,,,1985,12/12/14 14:21,12/12/14 14:22,,437-52,,1985,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,`Year: Zimri-Lim Offered a Throne to Shamash of Mahanum’; An Overview of One year at Mari. Part I: The Presence of the King,Mari: Annales de Recherches Interdisciplinaires
V57MZMEZ,"Harris, Forrest E",2002,"Harris, Forrest E.",,,,,,2002,9/14/15 19:43,7/28/20 20:22,,17,,"Spring, 2002",,,,National Baptist Voice.,,,,National Baptist voice.,,,English,,,,,Open WorldCat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,The Task for Every Christian,National Baptist Voice. National Baptist Convention of the United States of America
UCQ7PJBH,"Harris, Forrest E",2003,"Harris, Forrest E.",,,,,,2003,9/14/15 19:35,7/28/20 20:23,,28,,"Summer, 2003",,,,National Baptist Voice.,,,,National Baptist Voice.,,,English,,,,,Open WorldCat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,World Religions and the Public Face of God,National Baptist voice.National Baptist Convention of the United States of America
9SV2KWPI,"Harris, Forrest E",2007,"Harris, Forrest E.",,,,,,2007,9/14/15 19:45,7/28/20 20:22,,28,,"Winter, 2007",,,,National Baptist voice.,,,,National Baptist Voice.,,,English,,,,,Open WorldCat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,The Prosperity Gospel of the Mega Church,National Baptist Voice.National Baptist Convention of the United States of America
QSQW53VI,"Harris, Forrest E",2004,"Harris, Forrest E.",,,,,,2004,9/14/15 19:44,7/28/20 20:18,,18,,"Winter, 2004",,,,National Baptist Voice.,,,,National Baptist voice.,,,English,,,,,Open WorldCat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,The African American Pastor as Theologian,National Baptist Voice.National Baptist Convention of the United States of America
NWKGX4I2,"Harris, Forrest E",2005,"Harris, Forrest E.",,,,,,2005,9/14/15 19:47,7/28/20 20:16,,18,,"Winter, 2005",,,,National Baptist voice.,,,,National Baptist Voice.,,,English,,,,,Open WorldCat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Pray for Prophets,National Baptist Voice.National Baptist Convention of the United States of America
3DMFJR8N,"Harris, Forrest E",2003,"Harris, Forrest E.",,,,,,2003,9/14/15 19:46,7/28/20 20:16,,13,,"Spring, 2003",2,,,National Baptist voice.,,,,National Baptist Voice.,,,English,,,,,Open WorldCat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Leadership and Struggle in Black Churches: Then and Now,National Baptist Voice.National Baptist Convention of the United States of America
3T7UD8MB,"Levine, Amy-Jill",1990,"Levine, Amy-Jill",,,,,,1990-11,10/27/16 15:24,10/27/16 15:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Parshat Vayishlach [Gen. 32:4-36:43]: The Rape of Dinah,National Havurah Committee weekly column
7VZ5ZHQG,"Miller-McLemore, Mark",1994,"Miller-McLemore, Mark",,,,,,1994,1/8/15 19:41,1/8/15 19:42,,1-2,,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Advent Inviting,Net Results: New Ideas in Church Vitality and Leadership
2TDTZIN3,"Andrews, Dale P.",2011,"Andrews, Dale P.",,,,,,2011,5/22/14 17:47,6/29/20 20:43,,,,1,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Do you know your proper place? Is there a crisis in black preaching?,nsights : a journal of the faculty of Austin Seminary.
KIEECHKM,"Townes, Emilie",2006,"Townes, Emilie M.",,,,http://reflections.yale.edu/article/future-prophetic-voice/everydayness-0,Issue Title: The Future of the Prophetic Voice.  The text was offered during the Yale Divinity School opening convocation of 2005.,2006,8/4/14 19:59,12/10/14 16:30,,14-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Everydayness,"Reflections, Yale Divinity School"
3TVTVM4U,"McClure, John S.",1989,"McClure, John S.",,,,,,1989-05,7/3/18 20:09,7/3/18 20:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Changes in Presbyterian Preaching in the Twentieth Century,Reformanda
PJ62XNTX,"Miller-McLemore, Bonnie",2014,"Miller-McLemore, Bonnie J.",,,,http://www.aapc.org/media/166224/bmmchildhoodstudiespastjune2014ed.pdf,"This article explores the emergence of childhood studies and its implications for pastoral counseling. A decade of scholarship has accrued since its advent in religious studies with little notice among pastoral care specialists. Although several pastoral theologians have written about children generally, it has been almost twenty years since a scholar in the discipline has written a book on pastoral care and counseling of children that takes into consideration the intervening research. I chart some of the developments and characteristic features in the social sciences and theological studies that need to be kept in mind and argue that distinct advances have occurred, worthy of greater engagement by the pastoral counseling community, in both the recognition of children as active agents in families and other social institutions and the understanding of religion as shaped as much by routine practices as by verbal confession of belief claims.",2014,4/5/16 21:09,4/5/16 21:12,,,,,6,,,,,,,,,,,,,,,,,The e-Journal of the American Association of Pastoral Counselors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Childhood Studies and Pastoral Counseling,Sacred Spaces
IRNAIU6C,"Hamman, Jaco",2010,"Hamman, Jaco J.",,,,https://www.acpe.edu/ACPE/Psychotherapy/Sacred_Spaces_Archive/ACPE/Psychotherapy/SacredSpacesArchive.aspx?hkey=518c5a22-8bd1-490c-8d54-0066edb84f5b,,2010,6/12/14 19:32,7/27/20 17:47,,3-26,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Cura Vitae: The Cure of Life and the Search to be Real,"Sacred Spaces, eJournal of the American Association of Pastoral Counseling"
WBDA3G54,"Rogers-Vaughn, Bruce",2013,"Rogers-Vaughn, Bruce",,,,http://www.aapc.org/media/127298/2_rogers_vaughn.pdf,,2013,1/6/15 19:26,1/6/15 19:27,,5-45,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"Pastoral Counseling in the Neoliberal Age: Hello Best Practices, Goodbye  Theology","Sacred Spaces, eJournal of the American Association of Pastoral Counseling"
HE3SQND9,"Floyd-Thomas, Juan Marcial",2010,"Floyd-Thomas, Juan Marcial",,,,http://divinity.uchicago.edu/sightings/rastafari-theology-reggae-music-and-postcolonial-legacy-bob-marley-%E2%80%94-juan-m-floyd-thomas,,12/16/10,5/20/14 19:11,11/20/14 21:38,5/20/14,,,,,,,,,,,,,,,,,"Archives of the Martin Marty Center, Divinity School, University of Chicago.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"Rastafari Theology, Reggae Music, and the Postcolonial Legacy of Bob Marley",Sightings
MWGRH736,"Miller-McLemore, Bonnie",2007,"Miller-McLemore, Bonnie J.",,,,http://marty-center.uchicago.edu/sightings/index.shtml,,5/3/07,8/5/14 22:19,10/15/14 1:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Christian Discipline of Children,Sightings
SD3CR5IC,"Rieger, Joerg",2014,"Rieger, Jeorg",,,,https://divinity.uchicago.edu/sightings/religion-class-and-denominationalism-us-joerg-rieger,,11/6/14,6/26/18 16:55,9/23/20 19:20,6/26/18 16:55,,,,,,,,,,,,,,English,,,,,,,,,C:\Users\xus12\Zotero\storage\7FECQDLX\religion-class-and-denominationalism-us-joerg-rieger.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"Religion, Class, and Denominationalism in the US","Sightings, The University of Chicago Divinity School"
JSWHU9HW,"Morrill, Bruce T.",2011,"Morrill, Bruce T.",,,,https://sites.sju.edu/magazine/files/2017/02/sjumag_spring2011.pdf,,2011,7/11/18 19:17,7/11/18 19:19,,39,,2,25,,,,,,,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Public Catholicism or Private Faith What’s on the Line in the Communion Procession?,SJU Magazine
HJHJGGGV,"Segovia, Fernando F.",2002,"Segovia, Fernando F.",,,,,"""Vanderbilt University Divinity School newsletter."", Vol. 5, no. 4 (summer/fall 1980) held in photocopy only., Journal Title:&nbsp;The Spire.",2002,5/28/14 18:44,8/7/14 16:05,,31-34,,2,23,,Spire (Vanderbilt University. Divinity School),,,,,,,,eng,,,,,Primo,,,,,,,Vanderbilt University. Divinity School Periodicals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,The Globalization of Christianity: Developments and Consequences,Spire
Q82FH482,"Segovia, Fernando F.",1994,"Segovia, Fernando F.",,,,,"""Vanderbilt University Divinity School newsletter."", Vol. 5, no. 4 (summer/fall 1980) held in photocopy only., Journal Title:&nbsp;The Spire.",1994-11,5/28/14 18:53,12/11/14 14:25,,28,,,13-Dec,,Spire (Vanderbilt University. Divinity School),,,,,,,,eng,,,,,Primo,,,,,,,Vanderbilt University. Divinity School Periodicals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,Globalization and Biblical Criticism,Spire
CT5C89DB,"Levine, Amy-Jill",2014,"Levine, Amy-Jill",,,,,,2014-11,11/3/16 19:44,11/3/16 19:46,,,,,,,,,,,,,,,English.,,,,,discoverlibrary.vanderbilt.edu,,,,,,,Jews--Periodicals.; Judaism--Periodicals.; Orthodox Judaism--Periodicals.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,"Thou Shalt, Thou Shalt Not, or Thou Might Want To: The Tanakh and (Homo)sexuality","Student Organization of Yeshiva, Rabbi Isaac Elchanan Theological Seminary"
