accession_number,mid,description,score,topicality
1980.005,/m/0h8p59j,Paper product,0.5734641,0.5734641
1980.006,/m/05s2s,Plant,0.926582,0.926582
1980.006,/m/0c9ph5,Flower,0.8839106,0.8839106
1980.006,/m/01bwr,Botany,0.87052524,0.87052524
1980.006,/m/07j7r,Tree,0.8205191,0.8205191
1980.006,/m/03gq5hm,Font,0.8075013,0.8075013
1980.006,/m/0jjw,Art,0.79233205,0.79233205
1980.006,/m/01kr8f,Illustration,0.72645766,0.72645766
1980.006,/m/02csf,Drawing,0.72088903,0.72088903
1980.006,/m/0gkxy13,Handwriting,0.6946556,0.6946556
1980.006,/m/0hwky,Pattern,0.6632629,0.6632629
1980.007,/m/015p6,Bird,0.9674345,0.9674345
1980.007,/m/01c4rd,Beak,0.84165734,0.84165734
1980.007,/m/01dy62,Phasianidae,0.8269516,0.8269516
1980.007,/m/01295w,Galliformes,0.8156591,0.8156591
1980.007,/m/0jjw,Art,0.72800666,0.72800666
1980.007,/m/06z_nw,Tail,0.7138158,0.7138158
1980.007,/m/0dfgf,Feather,0.70279044,0.70279044
1980.007,/m/02csf,Drawing,0.7020011,0.7020011
1980.007,/m/0bt_c3,Book,0.7017693,0.7017693
1980.007,/m/01kr8f,Illustration,0.6956042,0.6956042
1980.012,/m/05nnm,Organism,0.8650763,0.8650763
1980.012,/m/0244x1,Gesture,0.85260487,0.85260487
1980.012,/m/0jjw,Art,0.8231368,0.8231368
1980.012,/m/03gq5hm,Font,0.82034224,0.82034224
1980.012,/m/0j62f,Rectangle,0.7573571,0.7573571
1980.012,/m/0dzdr,Chest,0.7428292,0.7428292
1980.012,/m/01kr8f,Illustration,0.73586863,0.73586863
1980.012,/m/02csf,Drawing,0.713592,0.713592
1980.012,/m/0p9xx,Visual arts,0.69291365,0.69291365
1980.012,/m/0919rx,Line art,0.6571257,0.6571257
1980.013,/m/05nnm,Organism,0.8661523,0.8661523
1980.013,/m/0jjw,Art,0.8215946,0.8215946
1980.013,/m/03r_vp,Adaptation,0.792001,0.792001
1980.013,/m/05qdh,Painting,0.7601977,0.7601977
1980.013,/m/01kr8f,Illustration,0.73817617,0.73817617
1980.013,/m/03gq5hm,Font,0.7158298,0.7158298
1980.013,/m/02csf,Drawing,0.7081264,0.7081264
1980.013,/m/0p9xx,Visual arts,0.68491805,0.68491805
1980.013,/m/03g3w,History,0.6796894,0.6796894
1980.013,/m/081pkj,Event,0.67926055,0.67926055
1980.014,/m/09686,Vertebrate,0.918831,0.918831
1980.014,/m/01bwr,Botany,0.8987701,0.8987701
1980.014,/m/0b5gs,Branch,0.88430333,0.88430333
1980.014,/m/05nnm,Organism,0.8772843,0.8772843
1980.014,/m/05s2s,Plant,0.852564,0.852564
1980.014,/m/02tcwp,Trunk,0.8384536,0.8384536
1980.014,/m/07j7r,Tree,0.8279632,0.8279632
1980.014,/m/083vt,Wood,0.8122169,0.8122169
1980.014,/m/02hnx9,Woody plant,0.81153625,0.81153625
1980.014,/m/03r_vp,Adaptation,0.79414827,0.79414827
1980.016,/m/062581,Sleeve,0.8633354,0.8633354
1980.016,/m/05nnm,Organism,0.85577285,0.85577285
1980.016,/m/0jjw,Art,0.82553905,0.82553905
1980.016,/m/01kr8f,Illustration,0.726902,0.726902
1980.016,/m/04s5jq,Costume design,0.7215308,0.7215308
1980.016,/m/02csf,Drawing,0.7096668,0.7096668
1980.016,/m/02qqd4n,Fashion design,0.69873154,0.69873154
1980.016,/m/0p9xx,Visual arts,0.6721406,0.6721406
1980.016,/m/05qdh,Painting,0.6667216,0.6667216
1980.016,/m/0919rx,Line art,0.6581717,0.6581717
1980.017,/m/02p0tk3,Human body,0.8840709,0.8840709
1980.017,/m/01k9lj,Jaw,0.8767588,0.8767588
1980.017,/m/0244x1,Gesture,0.847615,0.847615
1980.017,/m/0jjw,Art,0.8281657,0.8281657
1980.017,/m/05qdh,Painting,0.7398919,0.7398919
1980.017,/m/02csf,Drawing,0.6996983,0.6996983
1980.017,/m/01bgsw,Toddler,0.69691414,0.69691414
1980.017,/m/04sk75,Figure drawing,0.67576045,0.67576045
1980.017,/m/01kr8f,Illustration,0.6588392,0.6588392
1980.017,/m/015c4z,Sitting,0.65196514,0.65196514
1980.025,/m/0jjw,Art,0.8537301,0.8537301
1980.025,/m/05qdh,Painting,0.8402062,0.8402062
1980.025,/m/091410,Collar,0.8300478,0.8300478
1980.025,/m/0h90w5d,Art paint,0.7927934,0.7927934
1980.025,/m/04xz_5,Blazer,0.7773416,0.7773416
1980.025,/m/02w3_2,Formal wear,0.76772106,0.76772106
1980.025,/m/0n1h,Artist,0.75570977,0.75570977
1980.025,/m/0266180,Self-portrait,0.7436913,0.7436913
1980.025,/m/08v4gh,Vintage clothing,0.74206287,0.74206287
1980.025,/m/02q_bfg,Tints and shades,0.73907626,0.73907626
1980.026,/m/05s2s,Plant,0.8206685,0.8206685
1980.026,/m/0jjw,Art,0.7963562,0.7963562
1980.026,/m/03gq5hm,Font,0.7952021,0.7952021
1980.026,/m/02h7lkt,Fictional character,0.6842324,0.6842324
1980.026,/m/0641k,Paper,0.67857605,0.67857605
1980.026,/m/02csf,Drawing,0.67595434,0.67595434
1980.026,/m/0p9xx,Visual arts,0.65804565,0.65804565
1980.026,/m/05qdh,Painting,0.6559751,0.6559751
1980.026,/m/01kr8f,Illustration,0.65063417,0.65063417
1980.026,/m/03yhk,Ink,0.6264071,0.6264071
1980.028,/m/09q2t,Brown,0.98046786,0.98046786
1980.028,/m/0gkxy13,Handwriting,0.91921824,0.91921824
1980.028,/m/0jjw,Art,0.86276513,0.86276513
1980.028,/m/083vt,Wood,0.8594565,0.8594565
1980.028,/m/03gq5hm,Font,0.7995478,0.7995478
1980.028,/m/02q_bfg,Tints and shades,0.76800746,0.76800746
1980.028,/m/07j7r,Tree,0.70618045,0.70618045
1980.028,/m/02csf,Drawing,0.6819062,0.6819062
1980.028,/m/0p9xx,Visual arts,0.67693406,0.67693406
1980.028,/m/081rb,Writing,0.65000343,0.65000343
1980.030,/m/04brg2,Tableware,0.97341955,0.97341955
1980.030,/m/050h26,Drinkware,0.93893266,0.93893266
1980.030,/m/0h8nvk9,Dishware,0.9374344,0.9374344
1980.030,/m/03hj559,Mixing bowl,0.910739,0.910739
1980.030,/m/07ptj3n,Cup,0.9057401,0.9057401
1980.030,/m/0h8n22v,Serveware,0.8739509,0.8739509
1980.030,/m/016f4d,Porcelain,0.835726,0.835726
1980.030,/m/064rk,Pottery,0.8311334,0.8311334
1980.030,/m/04kkgm,Bowl,0.8157951,0.8157951
1980.030,/m/03q7p08,earthenware,0.78392726,0.78392726
1980.031,/m/013_1c,Statue,0.9017882,0.9017882
1980.031,/m/06msq,Sculpture,0.8855794,0.8855794
1980.031,/m/0jjw,Art,0.82546234,0.82546234
1980.031,/m/02skpt,Artifact,0.8208784,0.8208784
1980.031,/m/0dw9f6,Creative arts,0.80678046,0.80678046
1980.031,/m/04t7l,Metal,0.71545625,0.71545625
1980.031,/m/0ggr_,Collectable,0.6998052,0.6998052
1980.031,/m/015c4z,Sitting,0.69352674,0.69352674
1980.031,/m/02ljgl,Monument,0.69285345,0.69285345
1980.031,/m/095yjj,Classical sculpture,0.6885768,0.6885768
1980.032,/m/09q2t,Brown,0.98046786,0.98046786
1980.032,/m/0j62f,Rectangle,0.8390214,0.8390214
1980.032,/m/083vt,Wood,0.8363134,0.8363134
1980.032,/m/03gq5hm,Font,0.7698457,0.7698457
1980.032,/m/0hwky,Pattern,0.73258287,0.73258287
1980.032,/m/04t7l,Metal,0.66588616,0.66588616
1980.032,/m/02skpt,Artifact,0.6459205,0.6459205
1980.032,/m/0h8pb3l,Automotive tire,0.6049724,0.6049724
1980.032,/m/01kyr8,Darkness,0.59185266,0.59185266
1980.032,/m/0p9xx,Visual arts,0.57171875,0.57171875
1980.033,/m/08g_yr,Temple,0.86752623,0.86752623
1980.033,/m/0jjw,Art,0.7987683,0.7987683
1980.033,/m/01zp3k,Vestment,0.7776279,0.7776279
1980.033,/m/0dw9f6,Creative arts,0.7562209,0.7562209
1980.033,/m/014q3b,Cape,0.72820735,0.72820735
1980.033,/m/06z37_,Picture frame,0.7263293,0.7263293
1980.033,/m/081pkj,Event,0.7051553,0.7051553
1980.033,/m/02hlch,Cope,0.59374416,0.59374416
1980.033,/m/03g3w,History,0.5934981,0.5934981
1980.033,/m/0h64tv6,Religious institute,0.57963574,0.57963574
1980.035,/m/083vt,Wood,0.84435576,0.84435576
1980.035,/m/0jjw,Art,0.8280039,0.8280039
1980.035,/m/05s2s,Plant,0.7789828,0.7789828
1980.035,/m/07j7r,Tree,0.7774142,0.7774142
1980.035,/m/05qdh,Painting,0.76033854,0.76033854
1980.035,/m/03gq5hm,Font,0.7319089,0.7319089
1980.035,/m/016nqt,Twig,0.7016178,0.7016178
1980.035,/m/01x314,Facade,0.68452334,0.68452334
1980.035,/m/0p9xx,Visual arts,0.67730504,0.67730504
1980.035,/m/02csf,Drawing,0.660607,0.660607
1980.036,/m/0c9ph5,Flower,0.9700482,0.9700482
1980.036,/m/05s2s,Plant,0.9570541,0.9570541
1980.036,/m/016q19,Petal,0.88515,0.88515
1980.036,/m/0b5gs,Branch,0.87108535,0.87108535
1980.036,/m/0jjw,Art,0.8439886,0.8439886
1980.036,/m/0dw9f6,Creative arts,0.8408379,0.8408379
1980.036,/m/01fklc,Pink,0.82679033,0.82679033
1980.036,/m/05qdh,Painting,0.77405274,0.77405274
1980.036,/m/06m11,Rose,0.7693467,0.7693467
1980.036,/m/016nqt,Twig,0.7632424,0.7632424
1980.037,/m/05s2s,Plant,0.8443272,0.8443272
1980.037,/m/0jjw,Art,0.7729702,0.7729702
1980.037,/m/03gq5hm,Font,0.73894626,0.73894626
1980.037,/m/07j7r,Tree,0.72720075,0.72720075
1980.037,/m/02csf,Drawing,0.66060656,0.66060656
1980.037,/m/0641k,Paper,0.6593535,0.6593535
1980.037,/m/0h8p59j,Paper product,0.6428332,0.6428332
1980.037,/m/0p9xx,Visual arts,0.6293635,0.6293635
1980.037,/m/0bp7w,Printmaking,0.6222777,0.6222777
1980.037,/m/01kr8f,Illustration,0.61827487,0.61827487
1980.038,/m/0838f,Water,0.9594494,0.9594494
1980.038,/m/0jjw,Art,0.81536573,0.81536573
1980.038,/m/05s2s,Plant,0.7635061,0.7635061
1980.038,/m/05qdh,Painting,0.759742,0.759742
1980.038,/m/0dzdr,Chest,0.7460993,0.7460993
1980.038,/j/3gbwgn,People in nature,0.73656696,0.73656696
1980.038,/m/01kr8f,Illustration,0.7049642,0.7049642
1980.038,/m/02csf,Drawing,0.69794226,0.69794226
1980.038,/m/019swr,Knee,0.6898339,0.6898339
1980.038,/m/06bm2,Recreation,0.68953377,0.68953377
1980.039,/m/04hgtk,Head,0.97347677,0.97347677
1980.039,/m/01k9lj,Jaw,0.8801233,0.8801233
1980.039,/m/06msq,Sculpture,0.87193155,0.87193155
1980.039,/m/013_1c,Statue,0.8600171,0.8600171
1980.039,/m/01443y,Headgear,0.82281005,0.82281005
1980.039,/m/0dw9f6,Creative arts,0.81943136,0.81943136
1980.039,/m/0jjw,Art,0.8179208,0.8179208
1980.039,/m/02skpt,Artifact,0.8121081,0.8121081
1980.039,/m/095yjj,Classical sculpture,0.7971863,0.7971863
1980.039,/m/02nnps,Relief,0.7225629,0.7225629
1980.040,/m/05s2s,Plant,0.9505318,0.9505318
1980.040,/m/03d28y3,Natural landscape,0.8830033,0.8830033
1980.040,/m/083vt,Wood,0.8787195,0.8787195
1980.040,/m/02tcwp,Trunk,0.86330086,0.86330086
1980.040,/m/07j7r,Tree,0.85350424,0.85350424
1980.040,/m/0jjw,Art,0.82282186,0.82282186
1980.040,/m/08t9c_,Grass,0.81997716,0.81997716
1980.040,/j/3gbwgn,People in nature,0.8177536,0.8177536
1980.040,/m/016nqt,Twig,0.8116932,0.8116932
1980.040,/m/0hlzt,Deciduous,0.793043,0.793043
1980.073,/m/0j62f,Rectangle,0.8670162,0.8670162
1980.073,/m/083vt,Wood,0.857725,0.857725
1980.073,/m/0jjw,Art,0.81083095,0.81083095
1980.073,/m/016nqt,Twig,0.76851714,0.76851714
1980.073,/m/05qdh,Painting,0.7674109,0.7674109
1980.073,/m/02q_bfg,Tints and shades,0.7564573,0.7564573
1980.073,/m/03gq5hm,Font,0.70113754,0.70113754
1980.073,/m/0p9xx,Visual arts,0.6952202,0.6952202
1980.073,/m/02csf,Drawing,0.690237,0.690237
1980.073,/m/0hwky,Pattern,0.64660853,0.64660853
1980.080,/m/05s2s,Plant,0.9513108,0.9513108
1980.080,/m/09t49,Leaf,0.8973085,0.8973085
1980.080,/m/083vt,Wood,0.8844413,0.8844413
1980.080,/m/0b5gs,Branch,0.8820431,0.8820431
1980.080,/m/016nqt,Twig,0.87933606,0.87933606
1980.080,/m/0jjw,Art,0.8548661,0.8548661
1980.080,/m/07j7r,Tree,0.8503252,0.8503252
1980.080,/m/05qdh,Painting,0.83144295,0.83144295
1980.080,/m/09qqq,Wall,0.81721646,0.81721646
1980.080,/m/0j62f,Rectangle,0.81633615,0.81633615
1980.092,/m/05s2s,Plant,0.94636995,0.94636995
1980.092,/m/0b5gs,Branch,0.86954165,0.86954165
1980.092,/m/016nqt,Twig,0.85812813,0.85812813
1980.092,/m/0fbflw,Terrestrial plant,0.817709,0.817709
1980.092,/m/083vt,Wood,0.81620044,0.81620044
1980.092,/m/0jjw,Art,0.799055,0.799055
1980.092,/m/0fm3zh,Flowerpot,0.79664177,0.79664177
1980.092,/m/02skpt,Artifact,0.7762669,0.7762669
1980.092,/m/02s195,Vase,0.7571336,0.7571336
1980.092,/m/07j7r,Tree,0.72491556,0.72491556
1980.093,/m/083vt,Wood,0.8383835,0.8383835
1980.093,/m/0jjw,Art,0.82797015,0.82797015
1980.093,/m/05qdh,Painting,0.7609522,0.7609522
1980.093,/m/0hwky,Pattern,0.7023209,0.7023209
1980.093,/m/0p9xx,Visual arts,0.669431,0.669431
1980.093,/m/02csf,Drawing,0.6625003,0.6625003
1980.093,/m/0641k,Paper,0.6578241,0.6578241
1980.093,/m/0j62f,Rectangle,0.6423439,0.6423439
1980.093,/m/0h8p59j,Paper product,0.6231847,0.6231847
1980.093,/m/01kr8f,Illustration,0.5939212,0.5939212
1980.129,/m/0j62f,Rectangle,0.8705865,0.8705865
1980.129,/m/02skpt,Artifact,0.77797353,0.77797353
1980.129,/m/0jjw,Art,0.7415645,0.7415645
1980.129,/m/03gq5hm,Font,0.7212599,0.7212599
1980.129,/m/062581,Sleeve,0.71710265,0.71710265
1980.129,/m/02nnps,Relief,0.6981389,0.6981389
1980.129,/m/083vt,Wood,0.6809285,0.6809285
1980.129,/m/04t7l,Metal,0.663372,0.663372
1980.129,/m/0463sg,Fashion accessory,0.6559284,0.6559284
1980.129,/m/0hwky,Pattern,0.6076043,0.6076043
1980.130,/m/08g_yr,Temple,0.86696243,0.86696243
1980.130,/m/083vt,Wood,0.86387366,0.86387366
1980.130,/m/02skpt,Artifact,0.838852,0.838852
1980.130,/m/0h8p5l_,Religious item,0.7942275,0.7942275
1980.130,/m/0jjw,Art,0.78856564,0.78856564
1980.130,/m/03gq5hm,Font,0.76730067,0.76730067
1980.130,/m/0j62f,Rectangle,0.7414109,0.7414109
1980.130,/m/02nnps,Relief,0.7245106,0.7245106
1980.130,/m/04t7l,Metal,0.7065873,0.7065873
1980.130,/m/0djmp,Ancient history,0.6864425,0.6864425
1981.003,/m/0dnr7,Textile,0.87617713,0.87617713
1981.003,/m/05nnm,Organism,0.8605835,0.8605835
1981.003,/m/0jjw,Art,0.83766454,0.83766454
1981.003,/m/05qdh,Painting,0.80825377,0.80825377
1981.003,/m/01kr8f,Illustration,0.7376679,0.7376679
1981.003,/m/02csf,Drawing,0.7100977,0.7100977
1981.003,/m/02h7lkt,Fictional character,0.699608,0.699608
1981.003,/m/04zhd,Mythology,0.6940444,0.6940444
1981.003,/m/0p9xx,Visual arts,0.6903185,0.6903185
1981.003,/m/03g3w,History,0.67774713,0.67774713
1981.004,/m/0b5gs,Branch,0.8684673,0.8684673
1981.004,/m/0jjw,Art,0.84036994,0.84036994
1981.004,/m/05qdh,Painting,0.808027,0.808027
1981.004,/m/01kr8f,Illustration,0.70367074,0.70367074
1981.004,/m/0p9xx,Visual arts,0.69505763,0.69505763
1981.004,/m/02csf,Drawing,0.6950276,0.6950276
1981.004,/m/07j7r,Tree,0.69023955,0.69023955
1981.004,/m/036jvk,Stock photography,0.64166445,0.64166445
1981.004,/m/02dl1y,Hat,0.63252664,0.63252664
1981.004,/m/05s2s,Plant,0.6287669,0.6287669
1981.005,/m/09686,Vertebrate,0.9186928,0.9186928
1981.005,/m/05nnm,Organism,0.8528563,0.8528563
1981.005,/m/0jjw,Art,0.8300407,0.8300407
1981.005,/m/05qdh,Painting,0.7785962,0.7785962
1981.005,/m/01kr8f,Illustration,0.7147465,0.7147465
1981.005,/m/0p9xx,Visual arts,0.69039243,0.69039243
1981.005,/m/02csf,Drawing,0.6758703,0.6758703
1981.005,/m/03g3w,History,0.6517627,0.6517627
1981.005,/m/036jvk,Stock photography,0.6494651,0.6494651
1981.005,/m/083vt,Wood,0.64201015,0.64201015
1981.007,/m/0csby,Cloud,0.9655233,0.9655233
1981.007,/m/01bqvp,Sky,0.953386,0.953386
1981.007,/m/0cblv,Ecoregion,0.9226586,0.9226586
1981.007,/m/03d28y3,Natural landscape,0.88861245,0.88861245
1981.007,/m/05s2s,Plant,0.8868904,0.8868904
1981.007,/m/05y4t,Paint,0.8727267,0.8727267
1981.007,/m/09d_r,Mountain,0.862516,0.862516
1981.007,/m/07j7r,Tree,0.8562846,0.8562846
1981.007,/m/03cjrt,Highland,0.8486281,0.8486281
1981.007,/m/08t9c_,Grass,0.832653,0.832653
1981.008,/m/062581,Sleeve,0.8718877,0.8718877
1981.008,/m/0jjw,Art,0.7922599,0.7922599
1981.008,/m/081pkj,Event,0.721251,0.721251
1981.008,/m/0dw9f6,Creative arts,0.66992515,0.66992515
1981.008,/m/02nvjx,Place of worship,0.6444311,0.6444311
1981.008,/m/0hwky,Pattern,0.6087382,0.6087382
1981.008,/m/0p9xx,Visual arts,0.60785484,0.60785484
1981.008,/m/03gq5hm,Font,0.60054433,0.60054433
1981.008,/m/02qqd4n,Fashion design,0.5849668,0.5849668
1981.008,/m/07djv,Tradition,0.5792814,0.5792814
1981.012,/m/083vt,Wood,0.84565413,0.84565413
1981.012,/m/01mzpv,Chair,0.8270163,0.8270163
1981.012,/m/07sx2n,Natural material,0.7647002,0.7647002
1981.012,/m/02q_bfg,Tints and shades,0.73302513,0.73302513
1981.012,/m/0fy6hp,Armrest,0.7171747,0.7171747
1981.012,/m/0fq0crf,Club chair,0.662898,0.662898
1981.012,/m/04t7l,Metal,0.6448889,0.6448889
1981.012,/m/0j62f,Rectangle,0.62361604,0.62361604
1981.012,/m/081pkj,Event,0.61461604,0.61461604
1981.012,/m/020g49,Hardwood,0.6055139,0.6055139
1981.013,/m/02s195,Vase,0.95860827,0.95860827
1981.013,/m/050h26,Drinkware,0.85622257,0.85622257
1981.013,/m/02skpt,Artifact,0.85520655,0.85520655
1981.013,/m/0h8n22v,Serveware,0.84938836,0.84938836
1981.013,/m/0dw9f6,Creative arts,0.83794016,0.83794016
1981.013,/m/064rk,Pottery,0.8260844,0.8260844
1981.013,/m/037xy,Gas,0.77859145,0.77859145
1981.013,/m/0jjw,Art,0.7696678,0.7696678
1981.013,/m/03q7p08,earthenware,0.75642055,0.75642055
1981.013,/m/01x5q,Ceramic,0.74663174,0.74663174
1981.014,/m/03q69,Hair,0.9830825,0.9830825
1981.014,/m/014sv8,Eye,0.93404865,0.93404865
1981.014,/m/05s2s,Plant,0.89567256,0.89567256
1981.014,/m/013_1c,Statue,0.86218184,0.86218184
1981.014,/m/06msq,Sculpture,0.8565262,0.8565262
1981.014,/m/0244x1,Gesture,0.85260487,0.85260487
1981.014,/m/012yh1,Style,0.8392716,0.8392716
1981.014,/m/01g6gs,Black-and-white,0.82673514,0.82673514
1981.014,/m/0jjw,Art,0.78753304,0.78753304
1981.014,/m/01mwkf,Monochrome,0.748217,0.748217
1981.031,/m/04hgtk,Head,0.97213626,0.97213626
1981.031,/m/02skpt,Artifact,0.84698385,0.84698385
1981.031,/m/0242l,Coin,0.83819264,0.83819264
1981.031,/m/025s4r7,Nickel,0.7877074,0.7877074
1981.031,/m/04_x4,Money,0.7580299,0.7580299
1981.031,/m/01q7l,Currency,0.75643456,0.75643456
1981.031,/m/03gq5hm,Font,0.7436674,0.7436674
1981.031,/m/04t7l,Metal,0.7056877,0.7056877
1981.031,/m/01vkl,Circle,0.66326326,0.66326326
1981.031,/m/01cbzq,Rock,0.6616007,0.6616007
1981.033,/m/03gq5hm,Font,0.8170882,0.8170882
1981.033,/m/0hwky,Pattern,0.76702017,0.76702017
1981.033,/m/0jjw,Art,0.7661607,0.7661607
1981.033,/m/05qdh,Painting,0.7037668,0.7037668
1981.033,/m/03g3w,History,0.6730717,0.6730717
1981.033,/m/0p9xx,Visual arts,0.66698253,0.66698253
1981.033,/m/01kr8f,Illustration,0.63965654,0.63965654
1981.033,/m/01mwkf,Monochrome,0.6254917,0.6254917
1981.033,/m/0bp7w,Printmaking,0.5787773,0.5787773
1981.033,/m/0d9wj,Urban design,0.56422526,0.56422526
1981.036,/m/037p5b,Cheek,0.9786383,0.9786383
1981.036,/m/04_fs,Muscle,0.91415286,0.91415286
1981.036,/m/013y0j,Organ,0.9030913,0.9030913
1981.036,/m/01k9lj,Jaw,0.8770954,0.8770954
1981.036,/m/013_1c,Statue,0.8657534,0.8657534
1981.036,/m/06msq,Sculpture,0.8642681,0.8642681
1981.036,/m/0dzdr,Chest,0.83956254,0.83956254
1981.036,/m/02skpt,Artifact,0.83635765,0.83635765
1981.036,/m/0jjw,Art,0.80768573,0.80768573
1981.036,/m/031vtq,Trunk,0.78015864,0.78015864
1982.066,/m/035r7c,Leg,0.91474456,0.91474456
1982.066,/m/0dzdr,Chest,0.80493444,0.80493444
1982.066,/m/019swr,Knee,0.79606247,0.79606247
1982.066,/m/0jjw,Art,0.78776413,0.78776413
1982.066,/m/031vtq,Trunk,0.7699549,0.7699549
1982.066,/m/09w5r,Human leg,0.7390228,0.7390228
1982.066,/m/02csf,Drawing,0.71927875,0.71927875
1982.066,/m/09x8z,Stomach,0.6959603,0.6959603
1982.066,/m/01kr8f,Illustration,0.6795042,0.6795042
1982.066,/m/0p9xx,Visual arts,0.67742646,0.67742646
1982.067,/m/0jjw,Art,0.85334814,0.85334814
1982.067,/m/05qdh,Painting,0.80517584,0.80517584
1982.067,/m/01kr8f,Illustration,0.762814,0.762814
1982.067,/m/02csf,Drawing,0.7273631,0.7273631
1982.067,/m/0p9xx,Visual arts,0.6868869,0.6868869
1982.067,/m/0bp7w,Printmaking,0.6472718,0.6472718
1982.067,/m/08v4gh,Vintage clothing,0.6210584,0.6210584
1982.067,/m/036jvk,Stock photography,0.6209558,0.6209558
1982.067,/m/0641k,Paper,0.6190352,0.6190352
1982.067,/m/07glzq,Sketch,0.6083915,0.6083915
1982.103,/m/050h26,Drinkware,0.87312263,0.87312263
1982.103,/m/02s195,Vase,0.8205275,0.8205275
1982.103,/m/02skpt,Artifact,0.8101184,0.8101184
1982.103,/m/0dtln,Lamp,0.78671026,0.78671026
1982.103,/m/0jjw,Art,0.7465267,0.7465267
1982.103,/m/0h8n22v,Serveware,0.73149705,0.73149705
1982.103,/m/03gq5hm,Font,0.7188767,0.7188767
1982.103,/m/04t7l,Metal,0.6982832,0.6982832
1982.103,/m/0463sg,Fashion accessory,0.6745571,0.6745571
1982.103,/m/01vkl,Circle,0.6425794,0.6425794
1982.105,/m/06msq,Sculpture,0.8699178,0.8699178
1982.105,/m/013_1c,Statue,0.8234186,0.8234186
1982.105,/m/0dw9f6,Creative arts,0.8140817,0.8140817
1982.105,/m/0jjw,Art,0.7866272,0.7866272
1982.105,/m/02skpt,Artifact,0.77760446,0.77760446
1982.105,/m/0138tl,Toy,0.72022533,0.72022533
1982.105,/m/083vt,Wood,0.6935613,0.6935613
1982.105,/m/0jwzhtg,Carving,0.65326613,0.65326613
1982.105,/m/095yjj,Classical sculpture,0.6483113,0.6483113
1982.105,/m/03gq5hm,Font,0.6462715,0.6462715
1983.003,/m/0jjw,Art,0.85088134,0.85088134
1983.003,/m/0dw9f6,Creative arts,0.7817175,0.7817175
1983.003,/m/05qdh,Painting,0.78118455,0.78118455
1983.003,/m/0hwky,Pattern,0.7527681,0.7527681
1983.003,/m/01kr8f,Illustration,0.7283174,0.7283174
1983.003,/m/03gq5hm,Font,0.72731704,0.72731704
1983.003,/m/02csf,Drawing,0.70696366,0.70696366
1983.003,/m/0p9xx,Visual arts,0.6966233,0.6966233
1983.003,/m/081pkj,Event,0.69025785,0.69025785
1983.003,/m/04s5jq,Costume design,0.6585259,0.6585259
1983.010,/m/09q2t,Brown,0.98046786,0.98046786
1983.010,/m/0244x1,Gesture,0.8525986,0.8525986
1983.010,/m/0404d,Jewellery,0.7305621,0.7305621
1983.010,/m/03gq5hm,Font,0.69111556,0.69111556
1983.010,/m/083vt,Wood,0.68617195,0.68617195
1983.010,/m/0463sg,Fashion accessory,0.6717535,0.6717535
1983.010,/m/04t7l,Metal,0.66734004,0.66734004
1983.010,/m/01kyr8,Darkness,0.66349554,0.66349554
1983.010,/m/0hr8,Asphalt,0.55926335,0.55926335
1983.010,/m/01vkl,Circle,0.5525271,0.5525271
1983.014,/m/03gq5hm,Font,0.836599,0.836599
1983.014,/m/0jjw,Art,0.80972934,0.80972934
1983.014,/m/0j62f,Rectangle,0.70645815,0.70645815
1983.014,/m/03g3w,History,0.65590477,0.65590477
1983.014,/m/081pkj,Event,0.63890404,0.63890404
1983.014,/m/0p9xx,Visual arts,0.5995259,0.5995259
1983.014,/m/0ggr_,Collectable,0.53370917,0.53370917
1983.014,/m/0hwky,Pattern,0.5301496,0.5301496
1983.017,/m/01q7l,Currency,0.859475,0.859475
1983.017,/m/0242l,Coin,0.85735077,0.85735077
1983.017,/m/0h8n2s1,Money handling,0.8570893,0.8570893
1983.017,/m/04_x4,Money,0.84641963,0.84641963
1983.017,/m/0fd6q,Cash,0.7581061,0.7581061
1983.017,/m/03gq5hm,Font,0.74470425,0.74470425
1983.017,/m/025s4r7,Nickel,0.7245409,0.7245409
1983.017,/m/01vkl,Circle,0.7238152,0.7238152
1983.017,/m/02cqfm,Close-up,0.7020056,0.7020056
1983.017,/m/04t7l,Metal,0.6823131,0.6823131
1983.020,/m/0f9swq,Chin,0.96749353,0.96749353
1983.020,/m/013_1c,Statue,0.8906683,0.8906683
1983.020,/m/06msq,Sculpture,0.8845586,0.8845586
1983.020,/m/08g_yr,Temple,0.87373954,0.87373954
1983.020,/m/02skpt,Artifact,0.8560853,0.8560853
1983.020,/m/0dzdr,Chest,0.83662814,0.83662814
1983.020,/m/0dw9f6,Creative arts,0.8350697,0.8350697
1983.020,/m/083vt,Wood,0.82441753,0.82441753
1983.020,/m/0jjw,Art,0.82071656,0.82071656
1983.020,/m/095yjj,Classical sculpture,0.8043496,0.8043496
1983.021,/m/04hgtk,Head,0.97162133,0.97162133
1983.021,/m/05p5f9,Breastplate,0.9509712,0.9509712
1983.021,/m/013_1c,Statue,0.88963825,0.88963825
1983.021,/m/02p0tk3,Human body,0.8865141,0.8865141
1983.021,/m/08g_yr,Temple,0.8715527,0.8715527
1983.021,/m/06msq,Sculpture,0.86022806,0.86022806
1983.021,/m/0jjw,Art,0.8278418,0.8278418
1983.021,/m/01h0s2,Cuirass,0.8121474,0.8121474
1983.021,/m/01443y,Headgear,0.80859095,0.80859095
1983.021,/m/02skpt,Artifact,0.7967495,0.7967495
