qid,label_en,description_en,instance_of_uuid,instance_of,gender_uuid,gender,orcid_uuid,orcid,orcid_ref1_hash,orcid_ref1_retrieved_nodeId,orcid_ref1_retrieved_val,orcid_ref1_retrieved_prec,employer_uuid,employer,employer_start_time_nodeId,employer_start_time_val,employer_start_time_prec,employer_end_time_nodeId,employer_end_time_val,employer_end_time_prec,employer_ref1_hash,employer_ref1_referenceUrl,employer_ref1_retrieved_nodeId,employer_ref1_retrieved_val,employer_ref1_retrieved_prec,affiliation_uuid,affiliation,affiliation_start_time_nodeId,affiliation_start_time_val,affiliation_start_time_prec,affiliation_end_time_nodeId,affiliation_end_time_val,affiliation_end_time_prec,affiliation_ref1_hash,affiliation_ref1_referenceUrl,affiliation_ref1_retrieved_nodeId,affiliation_ref1_retrieved_val,affiliation_ref1_retrieved_prec
Q95988486,Harikrishna Sekar Jayanthan,structural biologist,B5AB96C5-232E-45C2-AAF0-3D724A3B60D3,Q5,F55FB676-0DD6-4AFF-B9FB-6B0BAEEC1394,Q6581097,1E7BF059-07E3-4D48-8E7B-F38810BA55E0,0000-0002-8161-8843,220cc132746fe9acd80a3cb4f6ae76cf4987b557,908610a9-7b34-4070-bd85-fce57cf02d0d,2021-03-27T00:00:00Z,11,CF820795-ED3D-474C-BFAF-AC689CA9F4CC,Q29052,1fe14d23-d53b-4369-bbf0-1e8b9993aa68,2017-05-00T00:00:00Z,10,,,,f8dc5933a9ff75edfdfd6b6ca97afabfca4e9ebf,https://orcid.org/0000-0002-8161-8843,8f2873bb-342c-4d08-a8ca-79c789edf132,2021-03-27T00:00:00Z,11,7C2AC187-5F26-4B2F-A6BD-52BBAA9809F7,Q7914466,abd36a1e-297d-4f65-97c7-62f1e4ee8f15,2017-05-00T00:00:00Z,10,,,,f8dc5933a9ff75edfdfd6b6ca97afabfca4e9ebf,https://orcid.org/0000-0002-8161-8843,bb96f1ce-b1c7-4176-a13e-4970c3a42889,2021-03-27T00:00:00Z,11
Q47504449,Robert W. Epps,chemical engineer,8BC5E312-13EC-4554-ACDA-67E46364DF21,Q5,EFB713EE-CDB9-4FF5-AFC1-A525F333A958,Q6581097,FF7B428C-2AA6-4D31-B61D-E05F76338767,0000-0002-6539-4237,220cc132746fe9acd80a3cb4f6ae76cf4987b557,a511522f-7a3e-46e4-bfc2-3c4d2427bb6d,2021-03-27T00:00:00Z,11,2D905AB0-FD2A-46EE-AFFA-1225E6361F28,Q29052,9a762eae-a218-4589-9288-0bbe0a69239f,2014-10-15T00:00:00Z,11,b2e1c779-ceea-419e-a64a-95b63b11d476,2016-07-15T00:00:00Z,11,9fd29f4f5174789ff4cb076e4f9ae352ad19348e,https://orcid.org/0000-0002-6539-4237,17f3c426-dfd1-48c4-9fd1-919ef5426cec,2021-03-27T00:00:00Z,11,7ACB09D1-1807-42EF-94D7-82747DB6A261,Q84269864,97a35529-f180-4a44-bfda-5354450af8c9,2014-10-15T00:00:00Z,11,4180136a-ba98-4342-b929-219c73d7674d,2016-07-15T00:00:00Z,11,9fd29f4f5174789ff4cb076e4f9ae352ad19348e,https://orcid.org/0000-0002-6539-4237,d9602066-b659-4597-ba61-3f83effc9711,2021-03-27T00:00:00Z,11
Q58011236,Wenjing (Angela) Zhang,chemical engineer,1F0F247F-9D97-43F8-967B-4C2EA58FEFD3,Q5,FD25FB21-7745-4ED8-8B71-216E368709C3,Q6581072,8029E717-5D2B-4F90-AFC6-2AC929D20280,0000-0002-5011-1951,220cc132746fe9acd80a3cb4f6ae76cf4987b557,051be109-cce6-4da4-9fdd-484a5b7d478e,2021-03-27T00:00:00Z,11,34C306C7-D27E-4F89-AC46-867E0A42B925,Q29052,a077ed27-423b-41be-aaa9-2e98c9fe5544,2009-06-01T00:00:00Z,11,22420c22-fa8e-4b19-8fce-c4d148ddcba6,2012-11-31T00:00:00Z,11,d8d21850d0eb770234d5742562a21fe0fad1528b,https://orcid.org/0000-0002-5011-1951,eab3d77a-f744-437b-9c39-25fe7b6d00d9,2021-03-27T00:00:00Z,11,284E1F37-1F8D-49C5-96B1-0DDA84AAA254,Q84269864,38a9337e-2914-408f-9dac-3890fbe183b7,2009-06-01T00:00:00Z,11,669f3712-bdf5-407e-b38b-4edd9fda9576,2012-11-31T00:00:00Z,11,d8d21850d0eb770234d5742562a21fe0fad1528b,https://orcid.org/0000-0002-5011-1951,91082ac5-e4e6-41b8-a889-93c3287f2395,2021-03-27T00:00:00Z,11
Q89946893,Mingjie Wei,chemical engineer,7190E0E0-2930-4D6F-8FDE-8B78E77F529F,Q5,,,6A8F5AC4-626A-43C7-8F4E-931A3BF6768B,0000-0001-7601-4749,220cc132746fe9acd80a3cb4f6ae76cf4987b557,06f1d349-9909-4ee3-8505-a2b9f4b6d7dc,2021-03-27T00:00:00Z,11,451757E4-97EE-49C3-9D7C-273B81338512,Q29052,544903c1-ada9-4541-bd19-091f4929b781,2012-03-01T00:00:00Z,11,2a3eb2f9-8a5c-4a2e-91a3-3e68831ef365,2014-05-14T00:00:00Z,11,96a2196195f6ad7dee8be6d31cecc594a4676e5c,https://orcid.org/0000-0001-7601-4749,35e69e07-4fd8-400f-ab30-233ef7998279,2021-03-27T00:00:00Z,11,FDBDD222-5886-49F5-A37F-8590EB4447DD,Q84269864,fad47825-1301-48ae-91b5-9745bfac86e0,2012-03-01T00:00:00Z,11,06490542-156e-4ef1-acd4-b6b4aa282ed6,2014-05-14T00:00:00Z,11,96a2196195f6ad7dee8be6d31cecc594a4676e5c,https://orcid.org/0000-0001-7601-4749,cdf722a5-0671-4b49-9b21-64c83625b663,2021-03-27T00:00:00Z,11
Q41048200,Marcin J Skwark,chemist,23862E42-B334-444F-8C23-3C80CDE00082,Q5,FBD5EB9F-2EC5-4A35-8F0F-5657CB465A58,Q6581097,1CF53745-8ADF-433B-9FF2-9FCC99188232,0000-0002-2022-6766,220cc132746fe9acd80a3cb4f6ae76cf4987b557,1776ecde-b77d-46df-b145-03d7a82ebb9f,2021-03-27T00:00:00Z,11,4B07FCB3-1324-4585-85A7-EFE1E956BB08,Q29052,239b4daf-c81d-49a9-9b98-08bddde8ba83,2015-07-01T00:00:00Z,11,8d6b5bd0-3fe6-4a44-8e0a-25964344723c,2017-06-30T00:00:00Z,11,4ac8a86287a15340b7b3fcd55661611b36ef083b,https://orcid.org/0000-0002-2022-6766,f5e33ba5-88c9-4211-9722-65fd3e185eaa,2021-03-27T00:00:00Z,11,9BFC1302-5518-4108-AD92-D17A58870D97,Q45132727,cd5b51b3-839b-4bb8-8c3f-8e603f8e8e9d,2015-07-01T00:00:00Z,11,6828187f-7cf0-4543-9179-3670b968c103,2017-06-30T00:00:00Z,11,4ac8a86287a15340b7b3fcd55661611b36ef083b,https://orcid.org/0000-0002-2022-6766,ba5822f4-06dd-429a-921c-71a5c686dfc6,2021-03-27T00:00:00Z,11
Q43277894,Thiago C. Genaro-Mattos,chemist,4FFCD91B-E8FD-43C9-A519-FB81F587C555,Q5,06AC934F-0C6A-441C-8B07-C652E444506E,Q6581097,E9701EAF-AEFB-43DF-A803-8A37DA66980C,0000-0001-9377-2285,220cc132746fe9acd80a3cb4f6ae76cf4987b557,01e00eb7-5ec8-4426-81dc-a6a1c81293e8,2021-03-27T00:00:00Z,11,5CAFA9EB-D56D-4D48-AC49-671CB8CC168A,Q29052,694aa52d-2d52-4bbf-b95d-e959eb44da96,2016-03-01T00:00:00Z,11,ea0d472e-98f8-478a-8e4e-0407bf73c8ab,2018-01-09T00:00:00Z,11,128e643effb89ee7203fed78f633507a74c3bf04,https://orcid.org/0000-0001-9377-2285,4c01d408-ebf1-4a02-9667-6f9eda8d0cb3,2021-03-27T00:00:00Z,11,46599F0E-49FF-4231-8C7D-87141143C9F7,Q45132727,f48782ab-e053-4bb7-a552-cc8db7f3f26a,2016-03-01T00:00:00Z,11,a14a1451-c23e-49c2-b384-fea658deab0e,2018-01-09T00:00:00Z,11,128e643effb89ee7203fed78f633507a74c3bf04,https://orcid.org/0000-0001-9377-2285,782f20ba-bf1f-4ef0-8899-890c5ae60cf0,2021-03-27T00:00:00Z,11
Q44084652,Christos P. Constantinides,chemist,BEC2FFF9-6C35-4B75-A05A-518401FA2C7B,Q5,20646F54-66AC-4ABA-85D8-B6FBAA2240FF,Q6581097,E50D079D-CE89-4B6F-88C6-258CFB80219B,0000-0001-6364-1102,220cc132746fe9acd80a3cb4f6ae76cf4987b557,91f719d6-7bd3-4360-b17a-46d4a5f60df6,2021-03-27T00:00:00Z,11,FB23BE17-E43E-4E7C-B666-3D7213190359,Q29052,3de89215-d68f-4ac0-be7a-b8b4bb0b76dc,2014-02-01T00:00:00Z,11,2e7bb2d4-f731-43e5-8a6b-59a0ff64dbf2,2014-10-21T00:00:00Z,11,94eebdf9c0422691c36fa7fa876a71804505fc60,https://orcid.org/0000-0001-6364-1102,cc9c7a29-24fc-4976-96db-12847d447357,2021-03-27T00:00:00Z,11,514684F3-54A4-4BA7-B2DE-72D95434F8AF,Q45132727,d1f3ddff-1440-4d04-a91f-eadf14658476,2014-02-01T00:00:00Z,11,079238b7-bda9-470c-b24c-c992d5ac92e3,2014-10-21T00:00:00Z,11,94eebdf9c0422691c36fa7fa876a71804505fc60,https://orcid.org/0000-0001-6364-1102,e5391e14-443f-41a1-ab8c-78d3df16362a,2021-03-27T00:00:00Z,11
Q56863149,Ernesto Santoro,chemist,9E649A11-96B8-4659-BB6B-C68D8DA9E7D8,Q5,67835518-BBF5-425A-B4CD-A3D61029F9F2,Q6581097,E5174949-67B1-4DFE-9CA6-4944B36AA46C,0000-0002-4276-4389,220cc132746fe9acd80a3cb4f6ae76cf4987b557,43d5703b-b34e-4a98-bfa4-21e3e8499c6c,2021-03-27T00:00:00Z,11,D0AD0841-728B-4DCD-B3C9-652E7B229C36,Q29052,01e95861-993f-476a-9d76-3c305c122ae4,2018-11-13T00:00:00Z,11,285ebd7a-058e-4d12-a8a4-dcc6e1e5368d,2019-08-31T00:00:00Z,11,3c71405ad855909cc3d47a9421c45ccb567e1a05,https://orcid.org/0000-0002-4276-4389,0ac09f31-9188-430e-a807-fdc8ba2d1590,2021-03-27T00:00:00Z,11,44065607-5F3D-46B4-90E7-066413727B37,Q45132727,b08dc7a1-971b-4ad3-b270-ce52929225b5,2018-11-13T00:00:00Z,11,83ac52ba-dc0b-477c-a058-703a9a4fc46f,2019-08-31T00:00:00Z,11,3c71405ad855909cc3d47a9421c45ccb567e1a05,https://orcid.org/0000-0002-4276-4389,400f1f39-b863-4120-9771-73cf88327b0b,2021-03-27T00:00:00Z,11
Q58662146,Libin Xu,chemist,AB1EA8B2-B075-4571-9F77-433BCBF3BDB5,Q5,F7EB1A1E-4F8C-4529-ACFE-F7BAB456AF4A,Q6581097,91DA0B1D-F701-4368-B793-6445CF5DBCEB,0000-0003-1021-5200,220cc132746fe9acd80a3cb4f6ae76cf4987b557,2fe8aa06-3c0d-4d03-b866-f8f38dedff8e,2021-03-27T00:00:00Z,11,5C8E871A-9318-4A2D-9F3B-F59B984CE559,Q29052,581f1045-f058-4a3f-a3ac-3660c24ccf15,2013-01-01T00:00:00Z,11,111a5f13-44c9-4bfa-9273-7f31fa4f6587,2014-11-30T00:00:00Z,11,cf867623a8701aa82c31a7a5c586f321196cf95a,https://orcid.org/0000-0003-1021-5200,450581a6-eb69-4e94-b5e0-635ef87ddfd8,2021-03-27T00:00:00Z,11,0FC82DEE-C16C-4DA4-8FF0-A5E7ABD2E93B,Q45132727,62059b65-9216-42a7-be78-c8c3b925b3e6,2013-01-01T00:00:00Z,11,e8dcc9c3-88d3-4449-92e8-8b6902e28e6e,2014-11-30T00:00:00Z,11,cf867623a8701aa82c31a7a5c586f321196cf95a,https://orcid.org/0000-0003-1021-5200,7d1d4db0-8b90-48fa-a39a-35773d49f15d,2021-03-27T00:00:00Z,11
Q60738743,Wiktor Piecek,chemist,39F9EA7B-0128-4A10-84BD-09A033A0EB9E,Q5,AE30C160-E048-44DD-A188-FA589D8DFF19,Q6581097,E2F5C610-3286-4AB3-AEE7-CC0336C6D633,0000-0002-7683-535X,220cc132746fe9acd80a3cb4f6ae76cf4987b557,dc5b04fd-7fb3-4f21-91a0-dd346acf0b15,2021-03-27T00:00:00Z,11,B2B8FAA6-4D2C-44AC-935E-7CE2831BE149,Q29052,4e9dcb55-e97a-481c-8090-6a694eaf902b,1999-12-28T00:00:00Z,11,4960c1f5-f013-45b2-9373-eec74510916a,2001-01-31T00:00:00Z,11,0e2d4f14833c9a50b9fc65980df2f6eaef07c3e2,https://orcid.org/0000-0002-7683-535X,11b52b93-ee57-4368-a814-ce7893bd0071,2021-03-27T00:00:00Z,11,3862E1B7-DC12-4355-933B-3912B3EB2CBD,Q45132727,b8eab95e-c810-46d7-8723-dcdfcbdb7acb,1999-12-28T00:00:00Z,11,ee36584c-9c84-4350-982d-37b0f25e600d,2001-01-31T00:00:00Z,11,0e2d4f14833c9a50b9fc65980df2f6eaef07c3e2,https://orcid.org/0000-0002-7683-535X,717a0543-7a1d-452c-af43-c0ca2daf1f23,2021-03-27T00:00:00Z,11
Q83909984,Charles M. Nichols,chemist,52A4DE02-24FE-4FAA-AC17-8BCD0C335E17,Q5,82D907FD-CCAA-452D-974A-3ED7679A98AB,Q6581097,19B6EAAF-6CA8-413C-9860-15BB5D4EDAB1,0000-0001-9398-3410,220cc132746fe9acd80a3cb4f6ae76cf4987b557,dbf55472-1f72-4c01-bfaa-5fa1c8aa5ecc,2021-03-27T00:00:00Z,11,9BC892FE-687E-412B-92C4-84B002EB7B39,Q29052,f8ba1e97-66da-47df-a2fd-2e105500ffde,2016-05-00T00:00:00Z,10,2847adb3-54b2-473f-a06e-66176826ab69,2018-07-00T00:00:00Z,10,864e37a453fb35cfdce9d262da37df10a620e0e1,https://orcid.org/0000-0001-9398-3410,249f100a-dd6f-4bd7-9e13-a9bc54bd2f67,2021-03-27T00:00:00Z,11,0FBC4148-5F07-4C73-89AF-37E96825F1C1,Q45132727,ce07a5c1-da12-42f5-89c4-87aca82a770b,2016-05-00T00:00:00Z,10,8831403e-f6db-480d-a1f9-f0fab6a58c6e,2018-07-00T00:00:00Z,10,864e37a453fb35cfdce9d262da37df10a620e0e1,https://orcid.org/0000-0001-9398-3410,d31f7f11-6562-4993-a949-48f189b26431,2021-03-27T00:00:00Z,11
Q87376510,Mahesh Vishe,chemist,31E292AF-CDFB-49B3-82DC-F2009CBF8317,Q5,B2691EF3-9031-4F65-8815-548A6B1CDDDE,Q6581097,6A5DAD31-1A75-4872-BB23-D9CAD4A77D20,0000-0003-1926-0876,220cc132746fe9acd80a3cb4f6ae76cf4987b557,e2dcec12-d05c-4682-ba41-3f9a398a5771,2021-03-27T00:00:00Z,11,E4B27647-2968-4BEB-AA22-4EEEAB7226AF,Q29052,0bfb4a73-90c6-44a3-85e9-e85d6430740b,2016-01-11T00:00:00Z,11,7e64feea-5a29-4b28-8da0-ea808ddee0ad,2019-02-28T00:00:00Z,11,e70b1cfa0eaee45f5702c5d987dbbe4e5a71731e,https://orcid.org/0000-0003-1926-0876,2c16108a-edfc-4e85-8254-77152ce368a4,2021-03-27T00:00:00Z,11,B9C893E0-E2BE-4CA1-965B-B411E681217A,Q45132727,8fef41a8-fdb4-4b44-a767-c44dea734cdb,2016-01-11T00:00:00Z,11,ac52c00c-e113-413e-9b16-77d8fe486124,2019-02-28T00:00:00Z,11,e70b1cfa0eaee45f5702c5d987dbbe4e5a71731e,https://orcid.org/0000-0003-1926-0876,f19bbcaf-6b37-47d9-b259-31f40d6e4379,2021-03-27T00:00:00Z,11
Q89658291,Yasunori Toda,chemist,8247543A-1D30-4E89-81BF-02973EB048EC,Q5,911B1232-69E1-414A-9C71-531936CE878F,Q6581097,889190C2-A946-441A-8027-286BB080E4BD,0000-0001-9725-9438,220cc132746fe9acd80a3cb4f6ae76cf4987b557,aa3c6a0f-169d-4b71-817d-c6603d5f0a95,2021-03-27T00:00:00Z,11,CC60B2ED-78E8-4147-8A40-FCD811FF42B8,Q29052,e9a3697e-a3cd-47fb-aba7-629868a58e83,2013-06-00T00:00:00Z,10,654142dc-e8ab-41ce-85b6-844d18dff4dd,2015-03-00T00:00:00Z,10,1c04bfddd1ac248dcd5ad043b3666dff73e18a8b,https://orcid.org/0000-0001-9725-9438,5b162571-c201-4e78-abc6-8e5d692f45a4,2021-03-27T00:00:00Z,11,808FCDD6-4FEF-4660-872C-5EF4D8843341,Q45132727,8f8ff18f-225c-4de1-a08e-cdb1f7ceb59f,2013-06-00T00:00:00Z,10,da62bd3c-b499-4f63-a7e9-c22cbf5e5611,2015-03-00T00:00:00Z,10,1c04bfddd1ac248dcd5ad043b3666dff73e18a8b,https://orcid.org/0000-0001-9725-9438,8624f711-4947-4988-9cea-b7786cc124d5,2021-03-27T00:00:00Z,11
Q92395533,Dilek Dervishogullari,chemist,A8A624FF-51F5-4189-A32F-4EF186169AF3,Q5,89F27BA1-7B32-4E78-B640-8AC72D4800D9,Q6581072,CB133F9E-0C8C-4011-B767-CA8EAABB2020,0000-0002-2596-627X,220cc132746fe9acd80a3cb4f6ae76cf4987b557,28591b18-2fe7-454a-bc9c-8cd1cfd94232,2021-03-27T00:00:00Z,11,DC95D057-09FA-45EA-8EE0-6568BC50115B,Q29052,5d88b185-8611-4e56-b69d-4dfa0796c286,2016-08-01T00:00:00Z,11,,,,17cdb04b277c5a65428a247af14df3ad09e56be3,https://orcid.org/0000-0002-2596-627X,456f8c93-40de-49f8-8432-d2f9c2e9e6ff,2021-03-27T00:00:00Z,11,2AF5B8CC-5D44-4463-9881-9C0DF9B16FA3,Q45132727,0a6d079b-333b-42ea-83e8-91d47b661911,2016-08-01T00:00:00Z,11,,,,17cdb04b277c5a65428a247af14df3ad09e56be3,https://orcid.org/0000-0002-2596-627X,6aea7f2b-c23a-4f43-b9b0-3c1474b38221,2021-03-27T00:00:00Z,11
Q58854553,Zhongyue Yang,chemist,745B023F-8F5B-4984-9004-2C41002B81F0,Q5,B268452F-771E-473D-9F0C-BF5024B591FE,Q6581097,67844811-886E-4BD2-BA40-9C47993D05E8,0000-0003-0395-6617,220cc132746fe9acd80a3cb4f6ae76cf4987b557,e7eb2263-17b8-4abd-a51e-15c2f20ab95f,2021-03-27T00:00:00Z,11,C5C7FCFD-7C5D-422A-A7FB-8F56F5C3C960,Q29052,9c91ef49-e73c-4274-a538-f022efc69c05,2020-08-01T00:00:00Z,11,,,,fa4f71bf1af23dafff4ec2e53e631c11a66e7476,https://orcid.org/0000-0003-0395-6617,a326e83f-b510-4bf3-918e-37e54064bbb6,2021-03-27T00:00:00Z,11,85558CF0-2C5A-4911-8375-668F06BD7464,Q45132727,d82b1d82-acba-4052-936f-806e9ad5901e,2020-08-01T00:00:00Z,11,,,,fa4f71bf1af23dafff4ec2e53e631c11a66e7476,https://orcid.org/0000-0003-0395-6617,4f03e11b-a7b2-4fcb-9ebc-e30a41a17617,2021-03-27T00:00:00Z,11
Q47567293,Jason G. Gillmore,chemist,1D5C8D8B-D4B4-4674-B3A4-A413432B87FB,Q5,338775F0-7387-48BB-90E6-81072428146A,Q6581097,2F3C8892-D6E0-44E6-AE6B-C2C261DD175E,0000-0001-7506-3645,220cc132746fe9acd80a3cb4f6ae76cf4987b557,b64a3388-1fb1-4540-b280-e4ff6ba937e5,2021-03-27T00:00:00Z,11,F11BAB80-D14B-4181-A71F-7C9E234FD85C,Q29052,b6f39c4f-35e8-43c7-bbed-6ec917d42c5a,2003-05-01T00:00:00Z,11,513dde06-86a4-446c-988d-2228ee0d1617,2004-06-30T00:00:00Z,11,e4e5043db5dbe502078b5bfb0c1381947a5ef3b1,https://orcid.org/0000-0001-7506-3645,9435b74d-34c3-45dd-a07d-40c253ecc5d4,2021-03-27T00:00:00Z,11,FBDB4C3C-6F86-4F2D-99B1-7A2C01B3A0CA,Q45132727,545a7d17-4cb7-4a3e-8cc5-916124dcdae5,2003-05-01T00:00:00Z,11,4febcdee-baca-4afd-a199-8c902d0ce8ac,2004-06-30T00:00:00Z,11,e4e5043db5dbe502078b5bfb0c1381947a5ef3b1,https://orcid.org/0000-0001-7506-3645,2179d722-ef68-4ba0-b3e1-036e2eb71f37,2021-03-27T00:00:00Z,11
Q59198391,Goksel N. Demirer,civil engineer,01A9669B-82E1-4B7F-A357-52DF912ED17A,Q5,50F412EE-2588-456A-B695-8A4B6B866599,Q6581097,79613BC3-F911-46CF-A9CD-4D497E97E0F4,0000-0001-6030-2041,220cc132746fe9acd80a3cb4f6ae76cf4987b557,0fbd1fc5-ebc2-4d84-95b3-4ac72e13ac3f,2021-03-27T00:00:00Z,11,E31BFCCE-56F5-4790-82B8-CC311EBAC22B,Q29052,7e0a556e-a52a-4094-898a-1d57b5331958,1992-08-00T00:00:00Z,10,93e677ba-3ec4-48cb-90fc-712153fa72c5,1996-12-00T00:00:00Z,10,3220ecc7fa70dba46998e06e29aae778d660f16f,https://orcid.org/0000-0001-6030-2041,1741b44e-1a0e-445a-9ef9-296e75163832,2021-03-27T00:00:00Z,11,4ED9467A-D391-48CB-9766-80E16C3490FA,Q84270575,cc8b31ee-81a2-4fe9-b85e-037405501f4f,1992-08-00T00:00:00Z,10,17f63b5a-afb6-403f-9316-6376c2600f31,1996-12-00T00:00:00Z,10,3220ecc7fa70dba46998e06e29aae778d660f16f,https://orcid.org/0000-0001-6030-2041,62f889cc-15ac-415d-bd89-64d000e55602,2021-03-27T00:00:00Z,11
Q103830148,Shuping Huang,civil engineer,E22DBD5B-CC45-43D3-89DD-51BCF390C07D,Q5,,,4834CD33-FF53-40B3-B4D4-4D5F259A2B00,0000-0003-1396-8937,220cc132746fe9acd80a3cb4f6ae76cf4987b557,2c511e7b-abaa-4f9a-9ce6-20cce6531902,2021-03-27T00:00:00Z,11,E1E09E8B-EB06-4E49-863E-62BEDD4F44F3,Q29052,71dd0772-0f1e-4947-ada3-790471393c3a,2002-01-01T00:00:00Z,11,e6889b4c-5026-4663-972c-bf1235da1612,2004-06-25T00:00:00Z,11,cd137338ff3c692b4a16ac5f4712d38f4e5e79dc,https://orcid.org/0000-0003-1396-8937,5c9529bd-d9ff-418d-81ca-88d337acb27c,2021-03-27T00:00:00Z,11,761749A9-24C3-4558-9C2C-3BF661D11FB2,Q84270575,d5244e41-82c4-4041-bf2d-756540bc3058,2002-01-01T00:00:00Z,11,b9084f71-a12e-447d-8fb9-ef5d649fd621,2004-06-25T00:00:00Z,11,cd137338ff3c692b4a16ac5f4712d38f4e5e79dc,https://orcid.org/0000-0003-1396-8937,9a8f7ef0-91e9-42d8-ab0c-1a2b50b9bd34,2021-03-27T00:00:00Z,11
Q48340570,Ashley J. Hood,researcher,B1604651-7A71-4EBE-8AB0-A3F56BFF32FC,Q5,4C5E3F67-6B91-4960-9F50-30146193D085,Q6581072,F29C8A77-52CF-486C-B381-2836B03BE8A4,0000-0002-3859-4110,220cc132746fe9acd80a3cb4f6ae76cf4987b557,9e7d7ce9-51e2-4096-982f-19e31e592ac8,2021-03-27T00:00:00Z,11,6D20885C-4463-4DA0-ADC2-5A0D28D59CC3,Q7914455,db727957-2f86-4ac9-9e8b-96cc1d0ae0ad,2020-02-00T00:00:00Z,10,,,,554ee18049d06843bb2edfe9f48e022a13d71d9c,https://orcid.org/0000-0002-3859-4110,0c18ab03-985a-4e07-a95d-7d8da665f336,2021-03-27T00:00:00Z,11,2DAEAA30-CFC5-4870-82F1-CD19F2338E6C,Q89953981,9aea1ef3-ab89-47b3-9a2e-ff3c14596de6,2020-02-00T00:00:00Z,10,,,,554ee18049d06843bb2edfe9f48e022a13d71d9c,https://orcid.org/0000-0002-3859-4110,7fc0bd01-6847-4cec-b707-2ff58f3c64f0,2021-03-27T00:00:00Z,11
Q59748707,Douglass Taber,clinical pharmacology researcher,89B646D4-163E-41E9-B56F-B873A4118AC3,Q5,1749D917-073A-405D-B484-8D3495FB9372,Q6581097,7A4B3414-66CC-4DC9-898A-BB3D86C3B693,0000-0003-2287-5759,220cc132746fe9acd80a3cb4f6ae76cf4987b557,c8fefda0-525c-4658-88a8-765c0809712d,2021-03-27T00:00:00Z,11,711FD1CD-CC54-416A-BCF2-AEC4B7F5E402,Q29052,49ba2039-8d2e-401f-a447-996595443c19,1976-08-00T00:00:00Z,10,076de2c6-fd71-4f62-b2f1-9dc66ef2f6c4,1982-07-00T00:00:00Z,10,ec20a81031fcd11b191970c450c20a7f53dfec30,https://orcid.org/0000-0003-2287-5759,7b6af1b5-ea0c-4382-a922-8458171bd491,2021-03-27T00:00:00Z,11,44D4A355-9A07-4E14-BEB0-4E3E5B314096,Q89953981,dc3fde3d-0caf-45b2-9dad-deb71c8c5f8c,1976-08-00T00:00:00Z,10,e4dda7bb-6631-4c8a-8922-4131df9d6c84,1982-07-00T00:00:00Z,10,ec20a81031fcd11b191970c450c20a7f53dfec30,https://orcid.org/0000-0003-2287-5759,4abc3aec-e3df-4e7f-abdb-48ab1db92d92,2021-03-27T00:00:00Z,11
Q99614828,Alyssa R. Merkel,clinical pharmacology researcher,5B2D8BA2-187C-4A2B-8CAF-0486BF19A377,Q5,2471FCD2-4FD7-4F57-B8F1-6118FF866105,Q6581072,058FED74-0C24-49B4-88BA-B6CFFCAA25FE,0000-0001-6498-4211,220cc132746fe9acd80a3cb4f6ae76cf4987b557,ee1e4775-24dc-449c-8ccd-2d2166f173c9,2021-03-27T00:00:00Z,11,0C552010-0AF0-4FA7-B2E5-DDF73043F885,Q7914455,,,,,,,63fd3fabaaa88ce3978309689a185190e279ba3e,https://orcid.org/0000-0001-6498-4211,b4139150-f1e4-4f02-8b44-b7488f6a5353,2021-03-27T00:00:00Z,11,35D7EBFB-2848-4613-BE10-F6D96DE6D856,Q89953981,,,,,,,63fd3fabaaa88ce3978309689a185190e279ba3e,https://orcid.org/0000-0001-6498-4211,a60dc807-1eda-4565-aac6-02ba621777b7,2021-03-27T00:00:00Z,11
Q99728352,Chandra Prakash,clinical pharmacology researcher,015AECAF-DF5F-482A-8DCF-D3A58C422AF9,Q5,,,6536B3A4-A3DF-4889-B2AB-6DBD64DAE93F,0000-0001-8662-3054,220cc132746fe9acd80a3cb4f6ae76cf4987b557,48f83b26-694e-43a1-b002-fce250d6b520,2021-03-27T00:00:00Z,11,654AA7BE-AE96-48C6-8B37-92440CDD3F09,Q29052,bd81668f-3b6a-44b2-b68e-0d80884cae61,1985-01-15T00:00:00Z,11,ebbc40da-db21-4d52-9796-30339a9646ab,1992-07-14T00:00:00Z,11,ae388834fc4637eb799455947268d2f2b0c474d9,https://orcid.org/0000-0001-8662-3054,18d93ff4-d6cf-4c24-949f-d6cb81dacdae,2021-03-27T00:00:00Z,11,CD9C6BE4-9529-42C6-99F8-5FBC41849C63,Q89953981,55cc316a-2198-45ad-b7a4-eaa16696380c,1985-01-15T00:00:00Z,11,09c82dfb-192b-4ee1-a651-1e6c42b84696,1992-07-14T00:00:00Z,11,ae388834fc4637eb799455947268d2f2b0c474d9,https://orcid.org/0000-0001-8662-3054,8d70fbdd-33dc-4819-b29c-8b5abeb3def6,2021-03-27T00:00:00Z,11
