Title,Url
Revolt of the scribes: resistance and apocalyptic origins,http://search.proquest.com/docview/734371793/abstract/91C7E93926084C72PQ/33
Subversive sequels in the Bible: how biblical stories mine and undermine each other,http://search.proquest.com/docview/757731139/abstract/91C7E93926084C72PQ/32
Genesis 1-11: tales of the earliest world,http://search.proquest.com/docview/1018176210/abstract/91C7E93926084C72PQ/30
Religion -- Egyptian Light and Hebrew Fire: Theological and Philosophical Roots of Christendom in Evolutionary Perspective by Karl W. Luckert,http://search.proquest.com/docview/225946570/91C7E93926084C72PQ/26
Love between women: Early Christian responses to female homoeroticism,http://search.proquest.com/docview/225881557/91C7E93926084C72PQ/23
Christianity and Rabbinic Judaism: A parallel history of their origins and development edited by Hershel Shanks,http://search.proquest.com/docview/225905213/91C7E93926084C72PQ/21
Out of order: Homosexuality in the Bible and the ancient Near East,http://search.proquest.com/docview/225860316/91C7E93926084C72PQ/20
On the reliability of the Old Testament,http://search.proquest.com/docview/225800721/91C7E93926084C72PQ/18
Searching the scriptures: A feminist introduction (v.1) edited by Elizabeth Schussler Fiorenza with Shelly Matthews,http://search.proquest.com/docview/225852092/91C7E93926084C72PQ/17
Birth of a worldview: Early Christianity in its Jewish and Pagan context by Robert Doran,http://search.proquest.com/docview/225806614/91C7E93926084C72PQ/13
Lydia's impatient sisters: A feminist social history of early Christianity,http://search.proquest.com/docview/225889113/91C7E93926084C72PQ/12
Biblical women unbound: Counter-tales,http://search.proquest.com/docview/225935671/91C7E93926084C72PQ/11
Born of a woman: A bishop rethinks the birth of Jesus by John Shelby Spong,http://search.proquest.com/docview/225984962/91C7E93926084C72PQ/10
The land called holy: Palestine in Christian history and thought by Robert L. Wilken,http://search.proquest.com/docview/225916756/91C7E93926084C72PQ/9
"Jewish responses to early Christians: History and polemics, 30-150 c.e. by Claudia J. Setzer",http://search.proquest.com/docview/225811129/91C7E93926084C72PQ/8
From her cradle to her grave: The role of religion in the life of the Israelite and the Babylonian woman by Karel van der Toorn and translated by Sara J. Denning-Bolle,http://search.proquest.com/docview/225863664/91C7E93926084C72PQ/7
The death and resurrection of the beloved son: The transformation of child sacrifice in Judaism and Christianity by Jon D. Levenson,http://search.proquest.com/docview/225833763/91C7E93926084C72PQ/5
Who are the people of God?: Early Christian models of community by Howard Clark Kee,http://search.proquest.com/docview/225807961/91C7E93926084C72PQ/4
"Millenarian Movements in Historical Context (Garland Reference Library of Social Science, 763) by Michael J. St. Clair",http://search.proquest.com/docview/225943335/91C7E93926084C72PQ/3
"Jesus' Jewishness: Exploring the Place of Jesus Within Early Judaism edited by James H. Charlesworth (Shared Ground Among Jews and Christians, 2) edited by James H. Charlesworth",http://search.proquest.com/docview/225920252/91C7E93926084C72PQ/2
Matthew's Christian-Jewish community by Anthony J. Saldarini,http://search.proquest.com/docview/225846641/91C7E93926084C72PQ/1
Deborah's daughters: gender politics and biblical interpretation,http://search.proquest.com/docview/1628571064/abstract/58E4148ECF54555PQ/1
The Portrayals of the Pharisees in the Gospels and Acts,http://ejournals.bc.edu/ojs/index.php/scjr/article/view/9330
Ezra and the law in history and tradition,http://search.proquest.com/docview/1647791261/abstract/3D70E849BE4A4A5DPQ/1
Mary's bodily Assumption,http://search.proquest.com/docview/1709451266/abstract/7EB14196D5B94B97PQ/1
Our Lady of the Rock: vision and pilgrimage in the Mojave Desert,http://search.proquest.com/docview/1761161573/abstract/49A8A6F9DF9B49F8PQ/2
With Friends Like David Klinghoffer...,http://search.proquest.com/docview/218739865/abstract/D9921EBAA112490CPQ/1
"Peasant, Healer, Teacher, Mother",http://search.proquest.com/docview/218721779/abstract/E840610C0C9649EBPQ/1
"What is the Difference between the Old Testament, the Tanakh, and the Hebrew Bible?",http://www.bibleodyssey.org/tools/bible-basics/what-is-the-difference-between-the-old-testament-the-tanakh-and-the-hebrew-bible.aspx
Quit Picking on the Pharisees!,http://search.proquest.com/docview/1657364021/abstract/10B1DB9E788C4EC0PQ/1
Redrawing the Boundaries: A New Look at ‘Diaspora as Metaphor: Bodies and Boundaries in the Book of Tobit,http://www.bloomsbury.com/us/a-feminist-companion-to-tobit-and-judith-9780567656025/
The Jewish Annotated New Testament: Retrospect and Prospects,http://search.proquest.com/docview/1666699978/abstract/ECFB063FA07C4A1BPQ/1
Holy Week and the Hatred of the Jews: Avoiding Anti-Judaism at Easter,http://www.abc.net.au/religion/articles/2015/04/02/4210266.htm
The Disease of Postcolonial New Testament Studies and the Hermeneutics of Healing/Response/Response/Response/Response/Response/Response,http://search.proquest.com/docview/195322204/abstract/99133C97D0EA4B59PQ/13
The Gentilemen's Agreement,http://dx.doi.org/10.1006/reli.2002.0419
Anti-semitism and its metaphysical origins,http://search.proquest.com/docview/1802478380/2BE12A091C974BD3PQ/1
Religion -- The death and resurrection of the beloved son: The transformation of child sacrifice in Judaism and Christianity by Jon D. Levenson,https://search.proquest.com/docview/225833763/CB8D0D24F27641F5PQ/1
Mary in early Christian faith and devotion,https://search.proquest.com/docview/1844590461/abstract/A10C33A465774DBAPQ/1
Letter 33,http://www.valuesandvoices.com/letter33/
This poor widow … (Mark 12:43): From Donation to Diatribe,https://www.jstor.org/stable/10.2307/j.ctt1803z7s
Out of order: Homosexuality in the Bible and the ancient Near East,https://search.proquest.com/docview/225860316/7D025EABC5B94714PQ/1
Amy-Jill Levine on The Jewish Annotated New Testament,https://www.thinkingaboutreligion.org/s1-e3-amy-jill-levine-on-the-jewish-annotated-new-testament/
Is the New Testament Anti-Jewish?,https://www.bibleodyssey.org/en/tools/bible-basics/is-the-new-testament-anti-jewish
Isaiah’s Suffering Servant: Before and After Christianity,https://doi.org/10.1177/0020964318820594
Levine and Witherington on Luke Part 1,https://trinities.org/blog/podcast-236-levine-and-witherington-on-luke-part-1/
Levine and Witherington on Luke Part 2,https://trinities.org/blog/podcast-237-levine-and-witherington-on-luke-part-2/
Movers & Thinkers #19: What's Jesus Got To Do With It?,https://wpln.org/post/movers-thinkers-19-whats-jesus-got-do-it/
Six Questions for Amy-Jill Levine,https://jewsforjesus.org/publications/havurah/havurah-v15-n02/six-questions-for-amy-jill-levine/
The Archaeological Evangelist,http://www.baslibrary.org/biblical-archaeology-review/44/2/6
"Thinking About Religion, Jewish Annotated New Testament, Oct. 2018",https://www.thinkingaboutreligion.org/?s=Levine%2C+Amy-JIll
"Review of Bread Not Stone: The Challenge of Feminist Biblical Interpretation, Elisabeth Sch&#xfc;ssler Fiorenza; Feminist Interpretation of the Bible, ; Feminist Perspectives on Biblical Scholarship",https://www.jstor.org/stable/3174373
"Roland Murphy, The Pontifical Biblical Commission, Jews, and the Bible",https://doi.org/10.1177/014610790303300304
Albert H. Friedlander: An American Appreciation,https://www.researchgate.net/publication/344856384_Albert_H_Friedlander_An_American_Appreciation
Jesus’s revolutionary sayings,https://www.churchtimes.co.uk/articles/2020/16-october/features/features/jesus-s-revolutionary-sayings
Psalm 2: Is the Messiah the Son of God? - TheTorah.com,https://www.thetorah.com/article/psalm-2-is-the-messiah-the-son-of-god
What the New York Times Gets Wrong About Jesus,https://www.thedailybeast.com/author/amy-jill-levine
"COVID-19, The Parable Of The Talents, And How The Church Is Hurting God",https://www.whatifproject.net/blog/2020/4/20/covid-19-the-parable-of-the-talents-and-how-the-church-is-hurting-god
‎What If Project: Episode 139: AJ Levine Talks To Us About The Bible on Apple Podcasts,https://podcasts.apple.com/us/podcast/episode-139-aj-levine-talks-to-us-about-the-bible/id1397047558?i=1000511176422
S8 E11: Parables And The Surplus Of Meaning,http://www.makersandmystics.com/makersandmystics/2021/1/5/s8-e11-parables-and-the-surplus-of-meaning
NT Pod: NT Pod 97: The Bible With and Without Jesus,https://podacre.blogspot.com/2021/01/nt-pod-97-bible-with-and-without-jesus.html
Amy-Jill Levine: Light of the World,https://www.lukenorsworthy.com/podcast/nn0901pn8s0s1x7ixr3zyrlrcqp61z
The Well QA Podcast: AJ Levine on The Well QA,https://thewellshow.libsyn.com/aj-levine-on-the-well-qa
"Amy-Jill Levine & Marc Zvi Brettler, ""The Bible With and Without Jesus,"" November 4, 2020",https://www.youtube.com/watch?v=y7dSmy39EeY&t=26s
Marc Brettler & Amy-Jill Levine - The Bible With and Without Jesus,https://soundcloud.com/valleybeitmidrash/marc-brettler-amy-jill-levine-the-bible-with-and-without-jesus
The Bible With and Without Jesus: Professors Levine & Brettler interviewed by Rabbi Yanklowitz,https://www.youtube.com/watch?v=usoDK0PsReI
‎Newsworthy with Norsworthy: Amy-Jill Levine: The Bible With and Without Jesus on Apple Podcasts,https://podcasts.apple.com/us/podcast/amy-jill-levine-the-bible-with-and-without-jesus/id730506800?i=1000496065191
The Bible With and Without Jesus with Amy-Jill Levine and Marc Z. Brettler (20 Oct. 2020),https://d2ke17ozjcf8zs.cloudfront.net/READING/Bibles-01.mp4
‎The Timshel Cast: Episode 8 :: Between the Lines: Midrash with Amy-Jill Levine and Sandy Sasso on Apple Podcasts,https://podcasts.apple.com/us/podcast/episode-8-between-lines-midrash-amy-jill-levine-sandy/id1522425775?i=1000491689987
‎The Rabbi's Husband: Dr. Amy-Jill Levine and Dr. Marc Brettler on the Book of Jonah – “A World in Four Short Chapters” on Apple Podcasts,https://podcasts.apple.com/us/podcast/dr-amy-jill-levine-dr-marc-brettler-on-book-jonah-world/id1510424100?i=1000491994652
Episode 10: The Jewishness of the New Testament,https://mindingscripture.com/episode-10-the-jewishness-of-the-new-testament/
"‎What If Project: Episode 93: Amy-Jill Levine Talks To Us About Jesus And The Parable Of The Prodigal Son ((De)Constructing Easter, Part 5 / Women's Voices You Need To Hear, Part 10) on Apple Podcasts",https://podcasts.apple.com/us/podcast/episode-93-amy-jill-levine-talks-to-us-about-jesus/id1397047558?i=1000471287077
Anti-Judaism with Amy-Jill Levine,https://www.anniemesaros.com/podcast/anti-judaism
A Jewish Annotated New Testament with Marc Brettler and Amy-Jill Levine,https://www.jewishhistory.fm/jewish-annotated-new-testament-with-marc-brettler-and-amy-jill-levine/
SBLCentral,https://www.sblcentral.org/home/bookDetails/12734?search=The%20Appropriation%20of%20Passover%20in%20Luke-Acts&type=1
Review of The Appropriation of Passover in Luke-Acts,https://www.sblcentral.org/home/bookDetails/12734?search=The%20Appropriation%20of%20Passover%20in%20Luke-Acts&type=0
Reivew of Zondervan Illustrated Bible Backgrounds Commentary: John,https://www.sblcentral.org/home/bookDetails/13056?search=Zondervan%20Illustrated%20Bible%20Backgrounds%20Commentary:%20John&type=0
Review of Studies on Jews and Christians in the First and Second Centuries,https://www.sblcentral.org/home/bookDetails/12965?search=Studies%20on%20Jews%20and%20Christians%20in%20the%20First%20and%20Second%20Centuries&type=0
Hypothetical Universalism and Real Calvinism in Seventeenth Century England,http://dx.doi.org/10.1558/refm.v13.194
"The Devil's Book: Charles I, the Book of Sports and Puritanism in Tudor and Early Stuart England by Alistair Dougall",http://www.jstor.org/stable/41999366
Thomas White and the Blackloists: Between Politics and Theology during the English Civil War.,http://ahr.oxfordjournals.org/content/115/2/605
"Corinth, Calvin and Calcutta: Trinity, Trafficking and Transformation of Theologia",https://wipfandstock.com/ex-auditu-volume-30-encounter-with-god-the-human-response-to-the-divine-initiative.html
"Robert Strivens, Philip Doddridge and the Shaping of Evangelical Dissent.",http://journals.openedition.org/1718/779
Lectionary Commentaries,http://www.theafricanamericanlectionary.org/PopupLectionaryReading.asp?LRID=82
God's Affirming and Subversive Word to the Marginalized,http://www.ministrymatters.com/all/entry/402/gods-affirming-and-subversive-word-to-the-marginalized
Conversations Around Case Studies: Making Space for Theological Reflection,http://navigatingintersections.blogspot.com/2013/09/conversations-around-case-studies.html
The Inner Life: Self-Examination,http://navigatingintersections.blogspot.com/2013/11/the-inner-life-self-examination_15.html
Tilling the Soil for Planting: The First Few Weeks of Supervising,http://navigatingintersections.blogspot.com/2014/09/tilling-soil-for-planting-first-few.html
Finding Intimacy in a World of Fear (Book review),http://journals.sfu.ca/rpfs/index.php/rpfs/article/view/176
The Narrative Function of Preaching,http://www.tandfonline.com/doi/abs/10.1080/04580638909408930
The Folklore of State Socialism: Semiotics and the Study of the Soviet State,http://www.jstor.org/stable/151255
From the Co-Editors' Keyboards,http://dx.doi.org/10.1300/J154v04n01_01
Theologie predigen,http://www.degruyter.com/view/j/prth.2006.41.issue-2/prth-2006-0209/prth-2006-0209.xml
Mashup Religion: I. The First of Five Wounds/Five Desires: the Wounding of Our Desire for God,http://mashupreligion.blogspot.com/2010/09/i-first-of-five-woundsfive-desires.html
Mashup Religion: II. The Second of Five Wounded Desires: The Wounding of Ethical Desire,http://mashupreligion.blogspot.com/2011/07/ii-second-of-five-wounded-desires.html
Mashup Religion: Wound 3: The Wounding of “Spatial” Desire,http://mashupreligion.blogspot.com/2011/09/wound-3-wounding-of-spatial-desire.html
"Mashup Religion: From ""Air Guitar"" to ""Air Preaching""",http://mashupreligion.blogspot.com/2011/09/from-air-guitar-to-air-preaching.html
Mashup Religion: Para-homiletics and video games,http://mashupreligion.blogspot.com/2012/03/para-homiletics-and-video-games.html
Mashup Religion: Sherry Cothran’s “Strange Woman”: Popular Music as Parahomiletic,http://mashupreligion.blogspot.com/2012/07/sherry-cothrans-strange-woman-popular.html
Mashup Religion: New Blog about Artists in my Recording Studio,http://mashupreligion.blogspot.com/2012/07/new-blog-about-artists-in-my-recording.html
Peace and Justice: The Eucharistic Community of Gifting,http://dx.doi.org/10.1080/0458063X.1996.10392325
Review Essays,http://onlinelibrary.wiley.com/doi/10.1111/j.1748-0922.1996.tb00312.x/abstract
Comment,http://dx.doi.org/10.1007/BF02779045
"La Perpétuité de la Foi: the appeal to Eastern Christianity of Jean Claude's eucharistic polemics, viewed in its French Reformation and Counter Reformation contexts",http://www.tren.com/e-docs/search.cfm?oid=x&action=query&title=Perpetuite
The Thousand Lives of Charlemagne: How Medieval Poets Turned a Border Skirmish into a Foundational Medieval Legend,https://www.christianhistoryinstitute.org/magazine/article/thousand-lives-of-charlemagne/
Charlemagne’s Furniture: Whatever Happened to the Holy Roman Empire,https://www.christianhistoryinstitute.org:443/magazine/article/charlemagnes-furniture/
Philoxenos of Mabbug,https://doi.org/10.1002/9781444338386
Introduction to Hugoye 13: A Double Issue on Philoxenos of Mabbug,http://syrcom.cua.edu/Hugoye/Vol13No1/HV13N1Introduction.pdf
A Bibliographic Clavis to the Works of Philoxenos of Mabbug,http://syrcom.cua.edu/hugoye/Vol13No2/HV13N2Michelson.pdf
Irreconcilable Differences? Name Authority Control & Humanities Scholarship,http://hangingtogether.org/?p=2621
"The Syriac Gazetteer, The Syriac Reference Portal",http://syriaca.org/geo/index.html
Philoxenos of Mabbug and the Simplicity of Evagrian Gnosis Competing Uses of Evagrius in the Early Sixth Century,https://www.jstor.org/stable/j.ctvpj7dsk
Caesarea-Maritima.org,https://caesarea-maritima.org/index.html
Using Linked Open Data to Model Cultural Heritage Information: The Research Questions and Data Structures of the Syriaca.org Knowledge Graph,http://dlib.nyu.edu/awdl/isaw/isaw-papers/20-10/
Faith and Community around the Mediterranean: In Honor of Peter R. L. Brown,https://ir.vanderbilt.edu/handle/1803/16320
Introduction: Dynamics of Faith and Community around the Mediterranean,https://ir.vanderbilt.edu/handle/1803/16324
“Salutary Vertigo”: Peter R.L. Brown’s Impact on the Historiography of Christianity,https://ir.vanderbilt.edu/handle/1803/16321
Srophé App,https://srophe.app/
New Handbook of Syriac Literature,https://syriaca.org/nhsl/index.html
A Guide to Syriac Authors,https://syriaca.org/authors/index.html
Qadishe: Guide to the Syriac Saints,https://syriaca.org/q/index.html
Bibliotheca Hagiographica Syriaca Electronica,https://syriaca.org/bhse/index.html
Digital Syriac Corpus,https://syriaccorpus.org/index.html
"e-GEDSH, Gorgias Encyclopedic Dictionary of the Syriac Heritage",https://gedsh.bethmardutho.org/index.html
Beth Qaṭraye Gazetteer,https://bqgazetteer.bethmardutho.org/index.html
From manuscript catalogues to a handbook of Syriac literature: Modeling an infrastructure for Syriaca.org,https://jdmdh.episciences.org/1395/pdf
Using Linked Open Data to Model Cultural Heritage Information: The Research Questions and Data Structures of the Syriaca.org Knowledge Graph,http://dlib.nyu.edu/awdl/isaw/isaw-papers/20-10/
Mixed Up by Time and Chance? Using Digital Methods to “Re-Orient” the Syriac Religious Literature of Late Antiquity,http://brill.com/view/journals/rmdc/5/1/article-p136_136.xml
Syriaca.org as a Test Case for Digitally Re-Sorting the Ancient World,https://brill.com/view/book/edcoll/9789004325234/B9789004325234_005.xml
Philoxenos of Mabbug: A Cappadocian Theologian on the Banks of the Euphrates? | Motions of Late Antiquity,https://www.brepolsonline.net/doi/abs/10.1484/M.CELAMA-EB.5.108243
Modeling a Body of Literature in TEI: Bibliotheca Hagiographica Syriaca Electronica,http://tei2016.acdh.oeaw.ac.at/poster-gallery
Encoding Western and Non-Western Names for Ancient Syriac Authors,http://www.balisage.net/Proceedings/vol16/html/Gibson01/BalisageVol16-Gibson01.html
The Rule of Family Faith: Practicing the Presence of God in Our Outward Lives,http://www.lifelongfaith.com/uploads/5/1/6/4/5164069/lifelong_faith_journal_1.2.pdf
Christian Discipline of Children,https://divinity.uchicago.edu/sightings/articles/christian-discipline-children
Not a Snazzy Title But...,https://my.vanderbilt.edu/vanderbiltdivinity/2014/08/read-this-book-august-2014/
"Theology, religious communities and practice","www.faithandleadership.com/qa/bonnie-j-miller-mclemore-theology-religious-communities-and-practice?page=0,1&utm_source=newsletter&utm_medium=headline&utm_campaign=FL_headline4"
"Bonnie J. Miller-McLemore: Theology, religious communities and practice",http://www.faithandleadership.com/qa/bonnie-j-miller-mclemore-theology-religious-communities-and-practice?
The Wisdom of the Body,https://collegevilleinstitute.org/bearings/the-wisdom-of-the-body/
Pedagogy in Practical Theology: Examining Six Sub-Disciplines,http://hdl.handle.net/1803/7442
Protestantism and the Family,http://hdl.handle.net/1803/2804
The Living Human Web: A Twenty-five Year Retrospective,https://doi.org/10.1007/s11089-018-0811-7
Children--where religion hits the road: why society needs religious views of children,https://ir.vanderbilt.edu/handle/1803/8262
The dark side of sabbatical for pastors | Faith & Leadership,http://www.faithandleadership.com/content/the-dark-side-sabbatical
Challenges and Resources for a Liturgical Theology of Healing: Roman Catholic Practice and Postmodern Theory,http://dx.doi.org/10.1080/04580630701274023
Healing and Anointing: Introduction,http://dx.doi.org/10.1080/04580630701273918
Reconciliation and Conversion,http://ejournals.bc.edu/ojs/index.php/ctsa/article/view/4746
Sacramental Life & Liturgy: Liturgy’s Prophetic Dimensions,http://ejournals.bc.edu/ojs/index.php/ctsa/article/view/4992
Theology and Suffering,http://ejournals.bc.edu/ojs/index.php/ctsa/article/view/4534
Sacramental and Liturgical Theology: The Communion Rite as Ecclesial Act,http://ejournals.bc.edu/ojs/index.php/ctsa/article/view/4365
Sacramental and Liturgical Theology: Practicing Liturgical	Scholarship: Liturgical Theology as Vocation,http://ejournals.bc.edu/ojs/index.php/ctsa/article/view/4609
Sacramental-Liturgical Theology Since Vatican II: The Dialectic of Meaning and Performance,http://ejournals.bc.edu/ojs/index.php/ctsa/article/view/2173
Sacramental and Liturgical Theology: The	Significance	of Bodily Resurrection for Sacramental and Liturgical Theology,http://ejournals.bc.edu/ojs/index.php/ctsa/article/view/4709
Sacramental and Liturgical Theology: The Bishop as	Steward of the Liturgy,http://ejournals.bc.edu/ojs/index.php/ctsa/article/view/4888
Sacramental and Liturgical Theology: Locating Liturgy: Worship in Contexts,http://ejournals.bc.edu/ojs/index.php/ctsa/article/view/4273
Sacramental and Liturgical Theology: Liturgy and Evangelization,http://ejournals.bc.edu/ojs/index.php/ctsa/article/view/4505
Sacramental and Liturgical Theology: Liturgical Signs of the Times,http://ejournals.bc.edu/ojs/index.php/ctsa/article/view/4559
Sacramental and Liturgical Theology: Eucharistic Theology for the 21st Century,http://ejournals.bc.edu/ojs/index.php/ctsa/article/view/4227
Sacramental and Liturgical Theology: Catholic Liturgy and Public Life,http://ejournals.bc.edu/ojs/index.php/ctsa/article/view/4429
Public Catholicism or Private Faith What’s on the Line in the Communion Procession?,https://sites.sju.edu/magazine/files/2017/02/sjumag_spring2011.pdf
The Liturgical is Political: A Narrative-Theological Assessment of Alexander Schmemann's Work,http://poj.peeters-leuven.be/content.php?url=issue.php&journal_code=QL&issue=1&vol=98
What We’re Reading,http://www.praytellblog.com/index.php/2014/11/06/what-were-reading-6/
Watching People Watch (Then Not Watch) the Eclipse: A Liturgical-Theological Reflection,http://www.praytellblog.com/index.php/2017/08/24/watching-people-watch-and-then-not-watch-the-eclipse/
Wanted: Resources for Chanting the Psalter,http://www.praytellblog.com/index.php/2016/07/24/wanted-resources-for-chanting-the-psalter/
Vatican II Essays - Positives and Negatives in the Liturgy Today,http://wakeuplazarus.net/v2/ESSAYS/morrill.html
Too Many Masses? Pastoral-Liturgical Practice on Ash Wednesday,http://www.praytellblog.com/index.php/2015/02/17/too-many-masses/
Taking the Bait (or: My Foray into the Liturgy Wars?),http://www.praytellblog.com/index.php/2017/10/12/taking-the-bait-or-my-foray-into-the-liturgy-wars/
"Sharing Religious Life, Liturgy, and the Pursuit of Happiness on the Web",http://www.praytellblog.com/index.php/2017/06/19/sharing-religious-life-liturgy-and-the-pursuit-of-happiness-on-the-web/
Seeking “Sacred” Silence,http://www.praytellblog.com/index.php/2015/07/27/seeking-sacred-silence/
Scientific Research: Worship Is Healthy,http://www.praytellblog.com/index.php/2017/06/02/scientific-research-worship-is-healthy/
Reviewing Louis Bouyer Ten Years Later,http://www.praytellblog.com/index.php/2014/10/16/reviewing-louis-bouyer-ten-years-later/
Review of June Programs Related to Liturgy,http://www.praytellblog.com/index.php/2016/06/28/review-of-june-programs-related-to-liturgy/
Responding to a Journalist’s Inquiry About Hell,http://www.praytellblog.com/index.php/2018/04/04/responding-to-a-journalists-inquiry-about-hell/
Pope Francis and a more open church,https://www.washingtonexaminer.com/pope-francis-and-a-more-open-church
"New Resource Site, “Preaching and Worship”",http://www.praytellblog.com/index.php/2017/02/27/new-resource-site-preaching-and-worship/
"Latest Issue of Questions Liturgiques, Including Article on Schmemann",http://www.praytellblog.com/index.php/2018/05/05/latest-issue-of-questions-liturgiques-including-article-on-schmemann/
Kinda Incensed Over Incense,http://www.praytellblog.com/index.php/2016/04/03/kinda-incensed-over-incense/
Good Table Manners?,http://www.praytellblog.com/index.php/2016/04/23/good-table-manners/
Distilling Advent Down to Newsfeed Size (A Necessary Art),http://www.praytellblog.com/index.php/2017/12/03/distilling-advent-down-to-newsfeed-size-a-necessary-art/
"Dateline: April 4th, Holy Saturday, Scammon Bay, Alaska",http://www.praytellblog.com/index.php/2015/04/04/dateline-april-4th-holy-saturday-scammon-bay-alaska/
Compelling Data about Religious Affiliation & Practice among Young Europeans,http://www.praytellblog.com/index.php/2018/03/25/compelling-data-about-religious-affiliation-practice-among-young-europeans/
Community as Communio?,http://www.praytellblog.com/index.php/2014/10/08/community-as-communio/
Chauvet Newly Translated in German,http://www.praytellblog.com/index.php/2015/01/25/chauvet-newly-translated-in-german/
CDF Issues Instruction on Cremains,http://www.praytellblog.com/index.php/2016/10/25/cdf-issues-instruction-on-cremains/
Blessing Non-Communicants during Holy Communion,http://www.praytellblog.com/index.php/2015/09/03/blessing-non-communicants-during-holy-communion/
"Before the digital age, how religious groups increased the numbers in their order",http://theconversation.com/before-the-digital-age-how-religious-groups-increased-the-numbers-in-their-order-78734
Ars Praedicandic: Homily for a Ritual Mass for the Anointing of the Sick,http://www.praytellblog.cohttpm/index.php/2015/06/01/ars-praedicandi-homily-for-a-ritual-mass-for-the-anointing-of-the-sick/
An Autobiographical Review of J.B. Metz’s Influence on Liturgical Theology,http://www.praytellblog.com/index.php/2016/05/31/an-autobiographical-review-of-j-b-metzs-influence-on-liturgical-theology/
Am I missing something in The Roman Missal (English translation)?,http://www.praytellblog.com/index.php/2017/02/10/am-i-missing-something-in-the-roman-missal-english-translation/
A Homely Reminder of How Rote Ritual Is,http://www.praytellblog.com/index.php/2014/12/21/a-homely-reminder-of-how-rote-ritual-is/
2016 CTSA Proceedings: Reports on Sacraments & Liturgy,http://www.praytellblog.com/index.php/2016/08/13/2016-ctsa-proceedings-reports-on-sacraments-liturgy/
Ministering to a Yup’ik Eskimo Community at Eastertime | VDS Voices | Vanderbilt University,https://my.vanderbilt.edu/vanderbiltdivinity/2015/05/ministering-to-a-yupik-eskimo-community-at-eastertime/
How Social Media Has Changed Religion,http://www.ibtimes.com/how-social-media-has-changed-religion-2553666
C21 Resources: A Catalyst and Resource for the Renewal of the Catholic Church,https://newspapers.bc.edu/?a=d&d=bcctor20120101-01.2.16&e=-------en-20--1--txt-txIN-------
The Sacraments: The Word of God at the Mercy of the Body by Louis-Marie Chauvet,http://hdl.handle.net/1803/7474
"65th Annual Liturgical Studies Week at Saint-Serge, Paris",https://www.praytellblog.com/index.php/2018/07/20/65th-annual-liturgical-studies-week-at-saint-serge-paris/
"Baptism, Eucharist, and Artistic Tokens of New Heavens and a New Earth",https://www.praytellblog.com/index.php/2018/10/21/baptism-eucharist-and-artistic-tokens-of-new-heavens-and-a-new-earth/
Compelling Data about Religious Affiliation & Practice among Young Europeans,https://www.praytellblog.com/index.php/2018/03/25/compelling-data-about-religious-affiliation-practice-among-young-europeans/
"Confessing Sin, Proclaiming Reconciliation in Contemporary U.S. Catholic Liturgy",https://doi.org/10.1080/0458063X.2019.1559614
"Latest Issue of Questions Liturgiques, Including Article on Schmemann",https://www.praytellblog.com/index.php/2018/05/05/latest-issue-of-questions-liturgiques-including-article-on-schmemann/
Liturgical Music and Design: Jesuit Ministry in Slovenia,https://www.praytellblog.com/index.php/2018/07/18/liturgical-music-and-design-jesuit-ministry-in-slovenia/
"Liturgy in a Time of Ecclesial Crisis: Addressing Trauma, Shame, and Abuse",https://www.praytellblog.com/index.php/2019/06/16/__trashed/
NAAL 2020 Annual Meeting: Notable Moments and a First in Atlanta,https://www.praytellblog.com/index.php/2020/01/23/naal-2020-annual-meeting-notable-moments-and-a-first-in-atlanta/
Newest Issue of Liturgy: Confession & Reconciliation,https://www.praytellblog.com/index.php/2019/04/01/newest-issue-of-liturgy-confession-reconciliation/
"Ordination to Sacramental Priesthood: Traditional, Communal, Familial",https://www.praytellblog.com/index.php/2018/09/02/ordination-to-sacramental-priesthood-traditional-communal-familial/
Reading Toward Writing Liturgical Theology,https://www.praytellblog.com/index.php/2018/09/19/reading-toward-writing-liturgical-theology/
Responding to a Journalist's Inquiry About Hell,https://www.praytellblog.com/index.php/2018/04/04/responding-to-a-journalists-inquiry-about-hell/
"Samaritan Sacramentality: 3rd Lenten Sunday, 1st Scrutiny",https://www.praytellblog.com/index.php/2019/03/24/sacramentality-lent-sunday-rcia/
Troubling the Lex Vivendi: The Church at Prayer Amidst an Imperiled Home,https://www.praytellblog.com/index.php/2019/09/27/troubling-the-lex-vivendi-the-church-at-prayer-amidst-an-imperiled-home/
Young Scholars Bring New Questions and Multiple Disciplines to Bear on Sacramental Theology,https://www.praytellblog.com/index.php/2019/06/28/young-scholars-bring-new-questions-and-multiple-disciplines-to-bear-on-sacramental-theology/
Book Review: Power and the Spirit of God: Toward an Experience-Based Pneumatology,https://journals.sagepub.com/doi/10.1177/004056390506600423
Pursuing the Intrinsic Relationship between Liturgy and Ethics: Practical-Theological Promise in Poverty of Spirit,https://karolinum.cz/en/journal/auc-theologica/year-10/issue-1/article-8266
"Models of Liturgical Memory: Mystical-Political Dimensions, Mythic-Historic Tensions",https://doi.org/10.1177/0039320719884125
Ad Majoram Dei Gloriam: The Glorification of God and Sanctification of People,https://www.praytellblog.com/index.php/2020/07/31/ad-majoram-dei-gloriam-the-glorification-of-god-and-sanctification-of-people/
Why Joe Biden was denied communion at a church,http://theconversation.com/why-joe-biden-was-denied-communion-at-a-church-126171
