accession_number,locale,description,rel_left_x,rel_right_x,rel_top_y,rel_bottom_y,abs_left_x,abs_right_x,abs_top_y,abs_bottom_y
1996.179,zh,"|| CH
的也想见
職業艺界限公
時猛
运甸短界那你四招水
DANHKOHDE
【 周限焦鬚三 行
味
DORI
Firemati
何衣见彩!
刘入常用品的店",0.19215425531914893,0.7759308510638298,0.209,0.729,289,1167,209,729
1996.179,,||,0.7759308510638298,0.754654255319149,0.226,0.235,1167,1135,226,235
1996.179,,CH,0.7746010638297872,0.7513297872340425,0.284,0.347,1165,1130,284,347
1996.179,,的,0.7480053191489362,0.7287234042553191,0.303,0.319,1125,1096,303,319
1996.179,,也,0.7473404255319149,0.7280585106382979,0.329,0.348,1124,1095,329,348
1996.179,,想见,0.7460106382978723,0.7253989361702128,0.353,0.401,1122,1091,353,401
1996.179,,職業,0.7253989361702128,0.7014627659574468,0.25,0.299,1091,1055,250,299
1996.179,,艺,0.7227393617021277,0.7001329787234043,0.33,0.356,1087,1053,330,356
1996.179,,界限,0.7220744680851063,0.6988031914893617,0.356,0.418,1086,1051,356,418
1996.179,,公,0.7207446808510638,0.6981382978723404,0.426,0.447,1084,1050,426,447
1996.179,,時,0.6715425531914894,0.6496010638297872,0.3,0.32,1010,977,300,320
1996.179,,猛,0.6702127659574468,0.6482712765957447,0.402,0.422,1008,975,402,422
1996.179,,运,0.7679521276595744,0.7433510638297872,0.447,0.467,1155,1118,447,467
1996.179,,甸,0.7666223404255319,0.742686170212766,0.471,0.485,1153,1117,471,485
1996.179,,短,0.7652925531914894,0.7406914893617021,0.492,0.511,1151,1114,492,511
1996.179,,界,0.7639627659574468,0.7393617021276596,0.514,0.531,1149,1112,514,531
1996.179,,那,0.761968085106383,0.7373670212765957,0.557,0.574,1146,1109,557,574
1996.179,,你,0.7606382978723404,0.7360372340425532,0.576,0.595,1144,1107,576,595
1996.179,,四,0.7586436170212766,0.7347074468085106,0.602,0.614,1141,1105,602,614
1996.179,,招,0.7553191489361702,0.7313829787234043,0.665,0.679,1136,1100,665,679
1996.179,,水,0.7526595744680851,0.7280585106382979,0.703,0.72,1132,1095,703,720
1996.179,,DANHKOHDE,0.567154255319149,0.5910904255319149,0.446,0.265,853,889,446,265
1996.179,,【,0.5478723404255319,0.5684840425531915,0.233,0.257,824,855,233,257
1996.179,,周,0.5465425531914894,0.567154255319149,0.276,0.297,822,853,276,297
1996.179,,限,0.5458776595744681,0.5664893617021277,0.299,0.32,821,852,299,320
1996.179,,焦,0.5452127659574468,0.5658244680851063,0.322,0.344,820,851,322,344
1996.179,,鬚,0.5445478723404256,0.5651595744680851,0.348,0.372,819,850,348,372
1996.179,,三,0.5438829787234043,0.5644946808510638,0.379,0.397,818,849,379,397
1996.179,,行,0.5425531914893617,0.5631648936170213,0.442,0.458,816,847,442,458
1996.179,,味,0.4315159574468085,0.40824468085106386,0.243,0.259,649,614,243,259
1996.179,,DORI,0.40558510638297873,0.37898936170212766,0.21,0.317,610,570,210,317
1996.179,,Firemati,0.35438829787234044,0.37367021276595747,0.454,0.295,533,562,454,295
1996.179,,何,0.324468085106383,0.300531914893617,0.244,0.265,488,452,244,265
1996.179,,衣,0.324468085106383,0.300531914893617,0.265,0.29,488,452,265,290
1996.179,,见,0.324468085106383,0.300531914893617,0.295,0.317,488,452,295,317
1996.179,,彩,0.324468085106383,0.300531914893617,0.322,0.344,488,452,322,344
1996.179,,!,0.324468085106383,0.300531914893617,0.388,0.404,488,452,388,404
1996.179,,刘,0.21808510638297873,0.19414893617021275,0.237,0.269,328,292,237,269
1996.179,,入,0.21941489361702127,0.19547872340425532,0.29,0.319,330,294,290,319
