accession_number,description,score,rel_left_x,rel_right_x,rel_top_y,rel_bottom_y,abs_left_x,abs_right_x,abs_top_y,abs_bottom_y
1992.549,Hat,0.5777049,0.0010530277,0.9884495,0.0057893633,0.95835096,1,1407,6,958
1993.003,Mirror,0.5559531,0.0070336997,0.9894941,0.025377741,0.8682881,9,1281,25,867
1993.007,Person,0.81871915,0.028185567,0.9174647,0.029938282,0.9555815,28,917,41,1298
1993.008,Person,0.5132948,0.07722037,0.94650155,0.05187741,0.90607727,77,947,67,1170
1993.216,Person,0.54539925,0.39028046,0.8826756,0.09463837,0.7984163,390,882,107,901
1993.216,Pillow,0.52198964,0.05494711,0.97817254,0.016067188,0.9379411,55,977,18,1058
1994.001,Hat,0.54088,0.01761812,0.25282848,0.06263835,0.9828144,24,347,63,983
1994.001,Shoe,0.5280141,0.2652156,0.50183594,0.040341485,0.95693403,364,689,40,957
1994.005a,Lighting,0.77201444,0.13725513,0.9673316,0.14199854,0.95839787,137,967,201,1355
1994.005e,Flower,0.85998446,0.10980571,0.4486147,0.058104053,0.56650996,110,448,77,753
1994.005e,Flower,0.56848973,0.4652125,0.9385355,0.02830544,0.233185,465,938,38,310
1994.005e,Flower,0.51887184,0.59636587,0.7281011,0.2307067,0.35067233,596,727,307,466
1994.005f,Hat,0.5441348,0.08091944,0.85687333,0.0016757604,0.9039205,81,857,2,1273
1994.005h,Bird,0.6944387,0.03274195,0.6603289,0.10806292,0.5993561,33,660,150,830
1994.005j,Hat,0.57084507,0.022955416,0.9849193,0.00757671,0.9416206,23,985,10,1235
1994.005k,Book,0.78338265,0.034035895,0.95836896,0.029928267,0.952724,49,1372,30,953
1994.005l,Packaged goods,0.540846,0.021103418,0.97353935,0.013976559,0.95678407,29,1346,14,957
1994.333,Building,0.5423788,0.025988435,0.9770642,0.046204716,0.9245472,21,782,55,1109
1994.333,Person,0.5009415,0.5619622,0.65126735,0.7629817,0.8902108,450,521,916,1068
1994.538a,Picture frame,0.52373916,0.08159142,0.87544245,0.06619304,0.9085136,122,1313,66,909
1994.538a,Painting,0.5116769,0.106585085,0.862078,0.060285464,0.88862723,160,1293,60,889
1994.538b,Scarf,0.8296932,0.043173302,0.9469753,0.07526294,0.89396715,65,1431,75,893
1994.538b,Animal,0.605524,0.37921572,0.47873768,0.6855157,0.8653479,573,723,685,864
1994.538b,Penguin,0.56333464,0.16861545,0.26961407,0.6971371,0.865033,255,407,696,864
1994.538b,Bird,0.54287255,0.27490237,0.36920515,0.69302887,0.85889405,415,558,692,858
1994.538c,Pillow,0.5656079,0.06740471,0.9529771,0.08938994,0.8957831,101,1429,89,896
1994.538d,Scarf,0.8111588,0.07114755,0.9584525,0.09320208,0.8796529,107,1438,93,880
1994.538e,Person,0.6702499,0.40590394,0.5294078,0.42617843,0.84834456,613,800,426,848
1994.538f,Scarf,0.71300435,0.07769246,0.9440177,0.1165799,0.900465,117,1416,117,900
1994.538g,Scarf,0.9046692,0.05822884,0.96682286,0.087409586,0.9041327,89,1478,87,904
1994.538h,Pillow,0.5770268,0.04464863,0.97738296,0.032873984,0.92069787,69,1508,33,921
1994.538i,Scarf,0.7835756,0.042133648,0.95619637,0.07486751,0.8970163,63,1434,75,897
1994.539b,Hat,0.72499365,0.068760544,0.92514086,0.06517432,0.9794664,69,925,92,1390
