accession_number,description,score,rel_left_x,rel_right_x,rel_top_y,rel_bottom_y,abs_left_x,abs_right_x,abs_top_y,abs_bottom_y
1978.024,Lighting,0.5925146,0.2081542,0.83524173,0.05888736,0.9619412,313,1256,59,962
1978.025,Bowl,0.8748035,0.081463814,0.93599457,0.037405696,0.9505796,123,1408,37,951
1978.027,Scarf,0.64160836,0.24871056,0.45318627,0.25705537,0.74795526,349,637,257,748
1978.027,Animal,0.62786615,0.61052144,0.8331957,0.53582245,0.9420653,858,1171,536,942
1978.027,Scarf,0.62507874,0.51449794,0.7216304,0.19873632,0.8701227,723,1014,199,870
1978.027,Person,0.61646974,0.25095755,0.45693624,0.26218545,0.73908836,353,642,262,739
1978.027,Scarf,0.55346376,0.10362957,0.28225723,0.24208982,0.9167078,146,397,242,917
1978.027,Pillow,0.5453123,0.0,0.99146265,0.026705453,0.95434886,0,1393,27,954
1978.027,Person,0.51209885,0.0026368645,0.13950308,0.47574994,0.9143085,4,196,476,914
1978.027,Person,0.506773,0.7722042,0.95476264,0.19279057,0.62525254,1085,1341,193,625
1978.036,Sculpture,0.86407214,0.051691126,0.8906738,0.0068539246,0.9960968,25,422,4,630
1978.038,Vase,0.88539046,0.26310045,0.78789973,0.2253266,0.87112445,396,1185,225,871
1978.039,Lighting,0.68930936,0.24566627,0.78348047,0.1353793,0.9415736,369,1178,135,942
1978.043,Person,0.65827984,0.3117058,0.67409134,0.00469432,0.42117897,312,674,6,578
1978.043,Person,0.54607373,0.32350713,0.8885703,0.5523151,0.98245126,324,889,758,1348
1978.044,Lighting,0.58485985,0.007371045,0.9814894,0.14329517,0.943939,15,2000,143,944
1978.045,Person,0.7950805,0.439231,0.6323558,0.66111773,0.9348564,439,632,936,1324
1978.045,Person,0.7937437,0.5934355,0.740455,0.032831218,0.1674339,593,740,46,237
1978.045,Person,0.7846734,0.20207298,0.4049922,0.7136962,0.95737076,202,405,1011,1356
1978.045,Person,0.7821543,0.73148423,0.86443377,0.33183312,0.4792869,731,864,470,679
1978.045,Person,0.7710529,0.026702436,0.19790465,0.23692691,0.37045825,27,198,335,525
