accession_number,locale,description,rel_left_x,rel_right_x,rel_top_y,rel_bottom_y,abs_left_x,abs_right_x,abs_top_y,abs_bottom_y
1978.024,und,"Je
O
M",0.32313829787234044,0.8038563829787234,0.115,0.796,486,1209,115,796
1978.024,,Je,0.3304521276595745,0.3490691489361702,0.755,0.796,497,525,755,796
1978.024,,O,0.7101063829787234,0.6456117021276596,0.262,0.117,1068,971,262,117
1978.024,,M,0.7938829787234043,0.7958776595744681,0.42,0.38,1194,1197,420,380
1978.025,yo,"ooooo!
HebcSELEC
ಹೋಗಿದೆ",0.29188829787234044,0.5172872340425532,0.145,0.703,439,778,145,703
1978.025,,ooooo,0.29188829787234044,0.355718085106383,0.217,0.211,439,535,217,211
1978.025,,!,0.3503989361702128,0.3636968085106383,0.188,0.206,527,547,188,206
1978.025,,HebcSELEC,0.5179521276595744,0.38430851063829785,0.187,0.156,779,578,187,156
1978.025,,ಹೋಗಿದೆ,0.3696808510638298,0.4833776595744681,0.648,0.604,556,727,648,604
1978.027,und,"5
102 10
OT
E
添田米炒菜",0.04128113879003559,0.9814946619217082,0.441,0.727,58,1379,441,727
1978.027,,5,0.9153024911032028,0.9145907473309609,0.49,0.467,1286,1285,490,467
1978.027,,102,0.9822064056939501,0.9473309608540925,0.466,0.443,1380,1331,466,443
1978.027,,10,0.9409252669039145,0.9224199288256227,0.464,0.443,1322,1296,464,443
1978.027,,OT,0.42704626334519574,0.4462633451957295,0.713,0.725,600,627,713,725
1978.027,,E,0.44555160142348754,0.4370106761565836,0.703,0.686,626,614,703,686
1978.027,,添,0.10249110320284698,0.09181494661921709,0.721,0.705,144,129,721,705
1978.027,,田,0.08896797153024912,0.0804270462633452,0.72,0.704,125,113,720,704
1978.027,,米,0.07758007117437722,0.06619217081850534,0.72,0.704,109,93,720,704
1978.027,,炒菜,0.06334519572953737,0.04199288256227758,0.72,0.704,89,59,720,704
1978.036,und,2978,0.10126582278481013,0.12025316455696203,0.7167721518987342,0.7563291139240507,48,57,453,478
1978.036,,2978,0.12236286919831224,0.10337552742616034,0.7167721518987342,0.7563291139240507,58,49,453,478
1978.043,und,"此
""
五
命
此
0
HILLIE
多
28
Noy
光",0.06,0.968,0.06268221574344024,0.9846938775510204,60,968,86,1351
1978.043,,此,0.159,0.13,0.3250728862973761,0.3717201166180758,159,130,446,510
1978.043,,"""",0.15,0.22,0.771865889212828,0.8170553935860059,150,220,1059,1121
1978.043,,五,0.06,0.177,0.8418367346938775,0.8775510204081632,60,177,1155,1204
1978.043,,命,0.094,0.15,0.892128279883382,0.9846938775510204,94,150,1224,1351
1978.043,,此,0.259,0.278,0.22448979591836735,0.2055393586005831,259,278,308,282
1978.043,,0,0.194,0.261,0.26166180758017493,0.2981049562682216,194,261,359,409
1978.043,,HILLIE,0.657,0.755,0.16253644314868804,0.22740524781341107,657,755,223,312
1978.043,,多,0.814,0.868,0.3032069970845481,0.3338192419825073,814,868,416,458
1978.043,,28,0.93,0.884,0.13848396501457727,0.30685131195335275,930,884,190,421
1978.043,,Noy,0.827,0.943,0.30612244897959184,0.2857142857142857,827,943,420,392
1978.043,,光,0.942,0.968,0.06486880466472303,0.08454810495626822,942,968,89,116
