qid,label_en,description_en,act_uuid,act,act_ref1_hash,act_ref1_retrieved_nodeId,act_ref1_retrieved_val,act_ref1_retrieved_prec,inventory_number_uuid,inventory_number,inventory_number_collection,inventory_number_ref1_hash,inventory_number_ref1_referenceUrl,inventory_number_ref1_retrieved_nodeId,inventory_number_ref1_retrieved_val,inventory_number_ref1_retrieved_prec,title_uuid,title,title_ref1_hash,title_ref1_referenceUrl,title_ref1_retrieved_nodeId,title_ref1_retrieved_val,title_ref1_retrieved_prec,creator_uuid,creator,creator_object_has_role,creator_ref1_hash,creator_ref1_referenceUrl,creator_ref1_retrieved_nodeId,creator_ref1_retrieved_val,creator_ref1_retrieved_prec,instance_of_uuid,instance_of,instance_of_ref1_hash,instance_of_ref1_referenceUrl,instance_of_ref1_retrieved_nodeId,instance_of_ref1_retrieved_val,instance_of_ref1_retrieved_prec,inception_uuid,inception_nodeId,inception_val,inception_prec,inception_earliest_date_nodeId,inception_earliest_date_val,inception_earliest_date_prec,inception_latest_date_nodeId,inception_latest_date_val,inception_latest_date_prec,inception_sourcing_circumstances,inception_ref1_hash,inception_ref1_referenceUrl,inception_ref1_retrieved_nodeId,inception_ref1_retrieved_val,inception_ref1_retrieved_prec,country_of_origin_uuid,country_of_origin,country_of_origin_ref1_hash,country_of_origin_ref1_referenceUrl,country_of_origin_ref1_retrieved_nodeId,country_of_origin_ref1_retrieved_val,country_of_origin_ref1_retrieved_prec,copyright_status_uuid,copyright_status,copyright_status_applies_to_jurisdiction,copyright_status_determination_method,copyright_status_ref1_hash,copyright_status_ref1_referenceUrl,copyright_status_ref1_retrieved_nodeId,copyright_status_ref1_retrieved_val,copyright_status_ref1_retrieved_prec,image_uuid,image,image_ref1_hash,image_ref1_referenceUrl,image_ref1_retrieved_nodeId,image_ref1_retrieved_val,image_ref1_retrieved_prec,collection_uuid,collection,collection_ref1_hash,collection_ref1_referenceUrl,collection_ref1_retrieved_nodeId,collection_ref1_retrieved_val,collection_ref1_retrieved_prec
Q111841980,[forgive us our] Debt!,sculpture by ArtofCulturalEvolution,F4F505E5-F519-4C21-98C7-704B7E541308,56220,8e12652cfa185834a4698eeacfbc142b4f1db7ce,1eaa2f9f-f92f-47c8-bd6d-96e5060f9f40,2022-03-30T00:00:00Z,11,,,,,,,,,2FFC2139-8164-4B45-8A3B-27B43FF65EF9,[forgive us our] Debt!,635216e85b2ac0ba75a5f1d884f96968a9440b4b,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56220,9e3ec591-7f1b-429f-8672-eb9eb7de0cc7,2022-03-30T00:00:00Z,11,,,,,,,,,F38EDA27-11D4-473D-9A78-B317C1F4D4DB,Q860861,635216e85b2ac0ba75a5f1d884f96968a9440b4b,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56220,46083271-7793-4d19-acd6-26222763074b,2022-03-30T00:00:00Z,11,13CAE535-7D8F-4D24-8DAA-BE07EC13F1FF,5a02a6bf-0195-41e9-8758-4e233b5e8d5a,2011-01-01T00:00:00Z,9,,,,,,,,635216e85b2ac0ba75a5f1d884f96968a9440b4b,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56220,2246e15e-2252-4fc7-896f-ac283c0733be,2022-03-30T00:00:00Z,11,75ADE38F-3E3C-412D-8CEF-3C9B70C6064D,Q30,635216e85b2ac0ba75a5f1d884f96968a9440b4b,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56220,241861e1-44d6-4605-99f4-249e74ff2cde,2022-03-30T00:00:00Z,11,,,,,,,,,,55A3D77F-44F6-45A1-BA86-F9838EFD6774,http://commons.wikimedia.org/wiki/Special:FilePath/Debt%2C%20art%20installation%20during%20Occupy%20Portland.JPG,635216e85b2ac0ba75a5f1d884f96968a9440b4b,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56220,e95ed715-67b7-41c8-bf72-bb730a181a5d,2022-03-30T00:00:00Z,11,,,,,,,
Q111841981,"'Lord, confirm our reverence...'","stained glass, photo by Wolfgang Sauber",D9048766-7BD1-4BEC-BBF2-979D8BD2AB03,55864,516ed13243d092beac4cce2fe22292dc3c4a51b0,1916580f-8479-4606-a93a-ebfc225c4062,2022-04-04T00:00:00Z,11,,,,,,,,,923F5FCD-056A-4C5D-9BE0-B8AA5CA7D1A1,"'Lord, confirm our reverence...'",5a504b25c63f9c56aab87bb7c2a133fb1de36957,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55864,2d6215b5-c005-49f1-bcde-748e246f9b2f,2022-04-04T00:00:00Z,11,C629244D-6D91-4FD8-9A43-75BB49BF6A65,_:7765a75c-38c3-4aa2-8d55-827072e86908,Q4233718,,,,,,2AA62E0B-94F0-4234-90D7-24ECD4A8D067,Q1473346,,,,,,A00753D2-3D0E-4754-BD35-6B0F7DBE55B4,ac41382a-9501-49d8-bb4f-631f451744c5,1950-01-01T00:00:00Z,7,,,,,,,,5a504b25c63f9c56aab87bb7c2a133fb1de36957,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55864,443b70da-4abf-4c66-a540-251cb30364cc,2022-04-04T00:00:00Z,11,C11A00F7-52D4-4F08-92AC-8046EE7AEE52,Q40,5a504b25c63f9c56aab87bb7c2a133fb1de36957,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55864,48639e5d-4a0e-40f4-bcfa-ab60254355af,2022-04-04T00:00:00Z,11,,,,,,,,,,BAEF55DC-E248-40B6-85AF-C5FEF8F885C4,http://commons.wikimedia.org/wiki/Special:FilePath/Julbach%20St.Anna%20-%20Fenster%204%20Inschrift.jpg,5a504b25c63f9c56aab87bb7c2a133fb1de36957,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55864,a2e618b9-28b7-47d4-a455-fa3b8911f30a,2022-04-04T00:00:00Z,11,,,,,,,
Q111841982,"'Pilgrim bound by staff and faith, rest thy bones'","sculpture by artist unknown, photo by Stephen Craven",685A712C-70F2-4145-B6A7-F591A8592148,54922,516ed13243d092beac4cce2fe22292dc3c4a51b0,c001760f-9537-4343-bdda-c2b4eb742509,2022-04-04T00:00:00Z,11,,,,,,,,,9ED993C1-7457-465E-B19A-D35169EE9595,"'Pilgrim bound by staff and faith, rest thy bones'",6a67c424f761d1d6d9b04cfc3b805159fdaa931f,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54922,2e5d33aa-723c-47b7-89b9-62819e9d372f,2022-04-04T00:00:00Z,11,3AA15F16-01EF-47ED-B81D-6A47542539B9,_:93b7af9d-b526-42aa-bf42-7e47bc7e9482,Q4233718,,,,,,21E8DF2A-740E-4E8B-AB44-A3325B8EA416,Q860861,6a67c424f761d1d6d9b04cfc3b805159fdaa931f,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54922,d984a770-1874-42a3-babc-241f677194a6,2022-04-04T00:00:00Z,11,,,,,,,,,,,,,,,,,FC19E580-C247-4374-AFE4-18346D5C68E8,Q145,6a67c424f761d1d6d9b04cfc3b805159fdaa931f,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54922,5f7e60b3-b35a-435d-87db-ebec0d4287b1,2022-04-04T00:00:00Z,11,,,,,,,,,,289FF644-BF10-4037-94E8-90C13C31B300,http://commons.wikimedia.org/wiki/Special:FilePath/Wooden%20pilgrim%20-%20geograph.org.uk%20-%20778390.jpg,6a67c424f761d1d6d9b04cfc3b805159fdaa931f,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54922,7ef4c148-5a29-4976-9ca2-c2fb0b4fba78,2022-04-04T00:00:00Z,11,,,,,,,
Q111841984,"Abba Cyrus, patriarch of Alexandria -- or, Cyrus of Batna, Syriac church historian",fresco by Byzantine painter of the 7th century,79E7B123-C0B2-4FA3-B07B-79142F21070D,58353,8e12652cfa185834a4698eeacfbc142b4f1db7ce,7b51cc2b-b41e-4543-a3c4-a1681a5a60e8,2022-03-30T00:00:00Z,11,,,,,,,,,9999B47C-17FC-487A-A695-C92EF7E77BF6,"Abba Cyrus, patriarch of Alexandria -- or, Cyrus of Batna, Syriac church historian",554b8ce772a0e101fa4bcc2ac5d946a9a1b6188e,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58353,1896e9b2-6878-47d8-8470-5167a50fb327,2022-03-30T00:00:00Z,11,4E468D4A-17A4-465B-A806-CD2805779A90,_:d3d64902-af6e-4ff4-8113-2db626442a82,Q4233718,,,,,,630A2D76-3EA7-46A0-96FE-ACED0590636C,Q22669139,554b8ce772a0e101fa4bcc2ac5d946a9a1b6188e,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58353,08fcf139-7896-4c85-8ebe-ad19db4fdf48,2022-03-30T00:00:00Z,11,1800802E-1154-4283-B457-39DCBCFA2284,4eaee602-035e-4105-9ace-140cbff6ab65,0641-01-01T00:00:00Z,9,,,,,,,Q5727902,554b8ce772a0e101fa4bcc2ac5d946a9a1b6188e,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58353,cf6cef88-ddaf-4747-8067-8c36cf44264e,2022-03-30T00:00:00Z,11,542D7E16-09AD-4578-823A-6AB1F02976B1,Q38,554b8ce772a0e101fa4bcc2ac5d946a9a1b6188e,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58353,08b3979a-c465-42a2-b4a6-1ea71627c09b,2022-03-30T00:00:00Z,11,,,,,,,,,,3E06B881-A21D-4FE5-B3F0-1EED12F0C993,http://commons.wikimedia.org/wiki/Special:FilePath/Byzantinischer%20Maler%20des%207.%20Jahrhunderts%20001.jpg,554b8ce772a0e101fa4bcc2ac5d946a9a1b6188e,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58353,5aa721b1-2c63-4ccd-9543-056542dbdeed,2022-03-30T00:00:00Z,11,,,,,,,
Q111841986,Abraham and Isaac return to Sarah,"mural by artist unknown, photo by Heidiko Bondesen",B67D5D40-74E6-4594-AC7E-B618E52E23C7,55119,516ed13243d092beac4cce2fe22292dc3c4a51b0,9a842d05-9ead-48c8-941c-244499349678,2022-04-04T00:00:00Z,11,,,,,,,,,B12CB338-E90C-4FB0-872D-1ADC9F8EB4A9,Abraham and Isaac return to Sarah,6db3b6adfcbd4522eb3b459cfd3b436bb96672b0,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55119,b6f1bb58-5259-4133-b01c-a9683621fea6,2022-04-04T00:00:00Z,11,4AAEA02F-DB47-47EF-813A-CBDCEC9DBEC0,_:1092cfdc-b9e3-44ad-82be-632f0ee7eaaf,Q4233718,,,,,,FAEF10E9-31FD-470B-95A2-F1C43E51170A,Q219423,6db3b6adfcbd4522eb3b459cfd3b436bb96672b0,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55119,e0086dc5-28d1-4ba6-a735-6f1d566b39b1,2022-04-04T00:00:00Z,11,A10015A1-008E-4BF6-B734-29C8F5627951,b764b464-acff-46b0-bd18-5a5f3eac3223,1950-01-01T00:00:00Z,7,,,,,,,,6db3b6adfcbd4522eb3b459cfd3b436bb96672b0,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55119,ed580d0f-e394-41c1-8763-d3429a23ace4,2022-04-04T00:00:00Z,11,,,,,,,,,,,,,,,,,612AC4E4-5C06-4DC1-88F3-E630FEE9FF2E,http://commons.wikimedia.org/wiki/Special:FilePath/Nordside%2816%29Nordre%20sideskib%20nordv%C3%A6g%2C%20Abraham%20og%20Isak%20vender%20hjem%20til%20Sarah.JPG,6db3b6adfcbd4522eb3b459cfd3b436bb96672b0,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55119,4f275488-75b6-4952-a90c-353bbbf674af,2022-04-04T00:00:00Z,11,,,,,,,
Q111841987,Abraham Speaks with God,manuscript by Cunradus Schlapperitzi,77388D48-C1AB-4B05-9CA4-43CC17B4AC8F,56995,8e12652cfa185834a4698eeacfbc142b4f1db7ce,d78ee565-1cc5-47ec-8419-76be56d93c41,2022-03-30T00:00:00Z,11,,,,,,,,,9A9230A4-DD39-4D15-83A3-6F6B27A93F2A,Abraham Speaks with God,a63ac599b39bff15c83966e5505edb99f2adcb96,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56995,1de40f9e-f411-4f41-8096-096e49bb58cb,2022-03-30T00:00:00Z,11,,,,,,,,,0869B7FF-E4B6-4DC5-8B57-8B9FC25335C3,Q87167,a63ac599b39bff15c83966e5505edb99f2adcb96,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56995,d193abd0-7608-4f73-abef-24a21643cbcf,2022-03-30T00:00:00Z,11,9F66C8F7-29AE-468D-8B94-D1E53215ACC7,480dab92-7fc2-4dd3-8fd5-2c1bd05a55d8,1445-01-01T00:00:00Z,9,,,,,,,,a63ac599b39bff15c83966e5505edb99f2adcb96,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56995,8c77b572-8ec9-4eea-88cb-6d90481d6811,2022-03-30T00:00:00Z,11,D133D05F-7193-4FEC-9189-3EAE70AEB93E,Q30,a63ac599b39bff15c83966e5505edb99f2adcb96,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56995,a86823e5-f24d-4911-9f2c-0b5c602a8943,2022-03-30T00:00:00Z,11,,,,,,,,,,16EC1200-7250-468F-AE6B-3A394858991A,http://commons.wikimedia.org/wiki/Special:FilePath/Rubric%20and%20full-page%20miniature%20of%20God%20and%20Abraham%20%28NYPL%20b12455533-426528%29.tif,a63ac599b39bff15c83966e5505edb99f2adcb96,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56995,117a79a1-ed5d-4858-8ab0-859741eb4b5a,2022-03-30T00:00:00Z,11,,,,,,,
Q111841988,"Acts of Baden Disputation, 1526",watercolor,12755695-FDD8-4DBE-876F-2632B5BDE51A,55674,516ed13243d092beac4cce2fe22292dc3c4a51b0,4c900814-dc61-41fc-8150-db2d29fec60d,2022-04-04T00:00:00Z,11,,,,,,,,,A9B300F9-0B92-4D44-ABD1-57344680FD0E,"Acts of Baden Disputation, 1526",6ce1c8d3fc8872bb9fa5b9e7691d688dfe280449,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55674,fc9a964d-e3cf-4a58-89a4-573a585dcc64,2022-04-04T00:00:00Z,11,,,,,,,,,CC2A75F7-256F-44EA-97C1-ECD39A6D7CDD,Q3305213,6ce1c8d3fc8872bb9fa5b9e7691d688dfe280449,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55674,addf505e-823b-4f0a-bfce-f6edb76f3cb3,2022-04-04T00:00:00Z,11,65621D5F-9B39-4EA5-945E-E266BF7BD5F8,28d966a5-80b6-46e0-b715-921d7af67772,1527-01-01T00:00:00Z,9,,,,,,,,6ce1c8d3fc8872bb9fa5b9e7691d688dfe280449,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55674,28f88c64-4e65-47b8-a4f2-9c200c3a4621,2022-04-04T00:00:00Z,11,,,,,,,,,,,,,,,,,4A318658-FFE8-4D24-B38B-0B28AA54FE15,http://commons.wikimedia.org/wiki/Special:FilePath/BadenerDisputation.jpg,6ce1c8d3fc8872bb9fa5b9e7691d688dfe280449,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=55674,14fc3c6f-baf9-4334-a3a3-b5895a5450e2,2022-04-04T00:00:00Z,11,,,,,,,
Q111841989,Adam and Eve,painting by Abu Said Ubaud Allah Ibn Bakhitshu.,90ACF7B9-6608-4AA4-9B57-D6C386B62B87,58668,8e12652cfa185834a4698eeacfbc142b4f1db7ce,b2b80160-3a43-4e02-aa7d-109af1402042,2022-03-30T00:00:00Z,11,,,,,,,,,03D40F46-403A-4659-83AC-33ECD1E681AD,Adam and Eve,71b692beeb8be62dc2d8104d3a81920d105d0634,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58668,2de953ac-ce81-4881-8c6d-d8c98444ac39,2022-03-30T00:00:00Z,11,,,,,,,,,C405966B-0D83-4618-B4D6-53064FB5F1D8,Q3305213,71b692beeb8be62dc2d8104d3a81920d105d0634,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58668,4a165b94-9994-4ca8-9b24-2561da93c2bf,2022-03-30T00:00:00Z,11,963B3645-C13F-470E-8482-DD69AF41970F,b2d0300c-63d7-466d-acd9-d9f48e4d291a,1296-01-01T00:00:00Z,9,9ef277ac-1a7c-4fbd-971d-01015275bc7b,1294-01-01T00:00:00Z,9,ccc5822d-1b41-4e19-ae52-86ec68791217,1299-01-01T00:00:00Z,9,,71b692beeb8be62dc2d8104d3a81920d105d0634,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58668,b16cd068-30f3-4e76-8af0-a604f2a9dd8b,2022-03-30T00:00:00Z,11,6CCEFF03-DD0A-4A98-B928-959899D6EDFC,Q794,71b692beeb8be62dc2d8104d3a81920d105d0634,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58668,db481ea7-fed2-41a0-a2eb-086f9e114647,2022-03-30T00:00:00Z,11,,,,,,,,,,BD6439C7-57BC-4305-A286-CA033E1DAD59,http://commons.wikimedia.org/wiki/Special:FilePath/Islamic%20Adam%20%26%20Eve.jpg,71b692beeb8be62dc2d8104d3a81920d105d0634,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58668,728c0e16-0d48-4fad-925e-36c4b573d8c7,2022-03-30T00:00:00Z,11,,,,,,,
Q111841991,Adam and Eve,wood carving by artist unknown,C2D46FE8-2114-4E6C-8A74-F8D5DB8CE871,58779,8e12652cfa185834a4698eeacfbc142b4f1db7ce,966c113c-d097-4184-87dc-fb02ab12cc8c,2022-03-30T00:00:00Z,11,,,,,,,,,0DC13E24-D4F4-4DC9-8037-F1B23B66E7EC,Adam and Eve,f28f13889c41514c987c7e21337ebcb739be4c26,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58779,e266a753-a593-49a9-a7bd-d6140d230112,2022-03-30T00:00:00Z,11,FB72B60F-BE5D-443C-88AC-E5508AB6221B,_:8117010e-0630-46e9-bdbb-6c3fc289525d,Q4233718,,,,,,0CC74E72-B6BE-423C-A861-DDAB28921164,Q97570030,,,,,,73FA8033-2912-49E6-A189-7173B73FC314,6dca8e65-cd11-4ccb-9f2a-eebd0eef7cac,1650-01-01T00:00:00Z,7,,,,,,,,f28f13889c41514c987c7e21337ebcb739be4c26,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58779,74114925-0064-4501-b2df-2c6308f7c717,2022-03-30T00:00:00Z,11,,,,,,,,,,,,,,,,,D95D5D10-2892-4F81-A085-7D98E6C4C5E4,http://commons.wikimedia.org/wiki/Special:FilePath/Sri%20Lanka%20late%2017th%20C%20-%20cabinet%20with%20Adam%20and%20Eve%20-%20teak%20ivory%20silver%20IMG%209597%20Museum%20of%20Asian%20Civilisation.jpg,f28f13889c41514c987c7e21337ebcb739be4c26,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58779,d2476b6a-8e8d-4b06-9b59-0ae930a1665f,2022-03-30T00:00:00Z,11,,,,,,,
Q111841992,Address on Flood Relief,photograph by Michael Rieger,53338C8C-C118-4A55-911D-CE583C6404CE,56699,8e12652cfa185834a4698eeacfbc142b4f1db7ce,b36022d7-83dd-4b51-be1e-ed174362e0cb,2022-03-30T00:00:00Z,11,,,,,,,,,1E742A8D-4FB5-4DDE-A3C4-49DC02A8026F,Address on Flood Relief,b865d8591fe32000928ffff66f951e8ae774c5e0,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56699,b2baa60c-16b0-48a4-81a1-24e885263d8b,2022-03-30T00:00:00Z,11,,,,,,,,,8C1E4E0C-D35E-43B3-8B58-0C3720BFE1DC,Q125191,b865d8591fe32000928ffff66f951e8ae774c5e0,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56699,ff0d2b3f-705e-4e04-aab1-61f6251bef17,2022-03-30T00:00:00Z,11,796529BD-AADE-4DCB-B953-DC330E677391,8588a49c-8b40-4013-8f89-85d176a13a8a,2016-01-01T00:00:00Z,9,,,,,,,,b865d8591fe32000928ffff66f951e8ae774c5e0,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56699,a6337e5b-698c-40c8-94de-6ba87d7fab9a,2022-03-30T00:00:00Z,11,116BA70B-E76B-4966-90AA-7552282FB18E,Q30,b865d8591fe32000928ffff66f951e8ae774c5e0,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56699,2be330f5-1ffb-4f8e-87db-545079d072e9,2022-03-30T00:00:00Z,11,,,,,,,,,,D1BE4829-4157-4743-B99D-EE6388C9053A,http://commons.wikimedia.org/wiki/Special:FilePath/FEMA%20-%205179%20-%20Photograph%20by%20Michael%20Rieger%20taken%20on%2007-01-2001%20in%20Texas.jpg,b865d8591fe32000928ffff66f951e8ae774c5e0,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56699,561e52b8-7a91-45e1-b248-f31bd06012f0,2022-03-30T00:00:00Z,11,,,,,,,
