accession_number,locale,description,rel_left_x,rel_right_x,rel_top_y,rel_bottom_y,abs_left_x,abs_right_x,abs_top_y,abs_bottom_y
1994.465,es,CHANTOM FOREN,0.14444444444444443,0.7416666666666667,0.32897862232779096,0.4501187648456057,52,267,277,379
1994.465,,CHANTOM,0.18055555555555555,0.48055555555555557,0.32897862232779096,0.42636579572446553,65,173,277,359
1994.465,,FOREN,0.5055555555555555,0.7083333333333334,0.36223277909738716,0.4489311163895487,182,255,305,378
1994.469,und,JO,0.275,0.6972222222222222,0.350253807106599,0.516497461928934,99,251,276,407
1994.469,,JO,0.2833333333333333,0.6888888888888889,0.350253807106599,0.516497461928934,102,248,276,407
1994.492,und,LP,0.2,0.316,0.8453333333333334,0.8933333333333333,200,316,1268,1340
1994.492,,LP,0.307,0.211,0.894,0.846,307,211,1341,1269
1994.515,und,A,0.6972222222222222,0.8,0.9100642398286938,0.9850107066381156,251,288,425,460
1994.515,,A,0.8027777777777778,0.7,0.9850107066381156,0.9143468950749465,289,252,460,427
1994.534,und,1.1,0.4083333333333333,0.65,0.2938034188034188,0.42628205128205127,147,234,275,399
1994.534,,1.1,0.4083333333333333,0.65,0.4252136752136752,0.297008547008547,147,234,398,278
1995.006,da,"TEATER 28
WELCO",0.29138576779026215,0.3453183520599251,0.57,0.602,389,461,570,602
1995.006,,TEATER,0.3438202247191011,0.31835205992509363,0.599,0.592,459,425,599,592
1995.006,,28,0.3138576779026217,0.3048689138576779,0.602,0.594,419,407,602,594
1995.006,,WELCO,0.29138576779026215,0.3453183520599251,0.573,0.585,389,461,573,585
1995.008,und,"۱۱۲۲
2016
...
dat
inf
.......
$50
ده
what
20.
+1EC",0.2021630615640599,0.7104825291181365,0.132,0.867,243,854,132,867
1995.008,,۱۱۲۲,0.6364392678868552,0.6813643926788685,0.692,0.709,765,819,692,709
1995.008,,2016,0.7029950083194676,0.670549084858569,0.614,0.608,845,806,614,608
1995.008,,...,0.7113144758735441,0.6863560732113144,0.543,0.529,855,825,543,529
1995.008,,dat,0.6497504159733777,0.6638935108153078,0.446,0.469,781,798,446,469
1995.008,,inf,0.5906821963394343,0.5657237936772047,0.642,0.629,710,680,642,629
1995.008,,.......,0.5565723793677204,0.5973377703826955,0.566,0.575,669,718,566,575
1995.008,,$,0.610648918469218,0.6089850249584027,0.411,0.399,734,732,411,399
1995.008,,50,0.6031613976705491,0.5973377703826955,0.403,0.387,725,718,403,387
1995.008,,ده,0.49750415973377704,0.5041597337770383,0.165,0.205,598,606,165,205
1995.008,,what,0.4400998336106489,0.43094841930116473,0.166,0.133,529,518,166,133
1995.008,,20,0.39600665557404324,0.3793677204658902,0.754,0.744,476,456,754,744
1995.008,,.,0.37271214642262895,0.36605657237936773,0.752,0.742,448,440,752,742
1995.008,,+,0.2720465890183028,0.26455906821963393,0.863,0.854,327,318,863,854
1995.008,,1EC,0.25873544093178036,0.20382695507487522,0.864,0.858,311,245,864,858
1995.011,und,"M
******
1.1.
******
415
nay.
ENT
V
12.10
AUMALEN
Filli
Jathil",0.4152960526315789,0.8988486842105263,0.495,0.794,505,1093,495,794
1995.011,,M,0.8618421052631579,0.852796052631579,0.751,0.74,1048,1037,751,740
1995.011,,******,0.890625,0.8273026315789473,0.721,0.709,1083,1006,721,709
1995.011,,1.1,0.899671052631579,0.884046052631579,0.612,0.604,1094,1075,612,604
1995.011,,.,0.8832236842105263,0.8774671052631579,0.612,0.604,1074,1067,612,604
1995.011,,******,0.8610197368421053,0.8166118421052632,0.622,0.615,1047,993,622,615
1995.011,,415,0.8067434210526315,0.8462171052631579,0.604,0.606,981,1029,604,606
1995.011,,nay,0.7787828947368421,0.7623355263157895,0.557,0.546,947,927,557,546
1995.011,,.,0.7606907894736842,0.7574013157894737,0.556,0.546,925,921,556,546
1995.011,,ENT,0.7582236842105263,0.821546052631579,0.495,0.512,922,999,495,512
1995.011,,V,0.7458881578947368,0.7532894736842105,0.564,0.574,907,916,564,574
1995.011,,12.10,0.5616776315789473,0.5452302631578947,0.617,0.611,683,663,617,611
1995.011,,AUMALEN,0.5115131578947368,0.5509868421052632,0.598,0.605,622,670,598,605
1995.011,,Filli,0.484375,0.45394736842105265,0.794,0.781,589,552,794,781
1995.011,,Jathil,0.4662828947368421,0.41694078947368424,0.778,0.759,567,507,778,759
1995.012,und,"FACE
DE
TAG",0.7158067158067158,0.7395577395577395,0.132,0.188,874,903,132,188
1995.012,,FACE,0.7321867321867321,0.7387387387387387,0.173,0.133,894,902,173,133
1995.012,,DE,0.7346437346437347,0.7264537264537264,0.152,0.187,897,887,152,187
1995.012,,TAG,0.7272727272727273,0.7182637182637183,0.134,0.174,888,877,134,174
1995.013,und,"T
000000000
*****
M
..........
fiffig
***
(1/1
10000
sel
04/01",0.1285475792988314,0.9232053422370617,0.4344344344344344,0.8878878878878879,154,1106,434,887
1995.013,,T,0.9123539232053423,0.9056761268781303,0.47347347347347346,0.46546546546546547,1093,1085,473,465
1995.013,,000000000,0.9240400667779632,0.8931552587646077,0.4444444444444444,0.4364364364364364,1107,1070,444,436
1995.013,,*****,0.8188647746243739,0.8489148580968281,0.5385385385385385,0.5445445445445446,981,1017,538,544
1995.013,,M,0.842237061769616,0.8497495826377296,0.46646646646646645,0.4754754754754755,1009,1018,466,475
1995.013,,..........,0.8030050083472454,0.7212020033388982,0.8738738738738738,0.8508508508508509,962,864,873,850
1995.013,,fiffig,0.7721202003338898,0.7378964941569283,0.8218218218218218,0.8078078078078078,925,884,821,807
1995.013,,***,0.7979966611018364,0.827212020033389,0.8018018018018018,0.8148148148148148,956,991,801,814
1995.013,,(,0.7921535893155259,0.7988313856427379,0.5255255255255256,0.5345345345345346,949,957,525,534
1995.013,,1/1,0.8071786310517529,0.8330550918196995,0.5225225225225225,0.5285285285285285,967,998,522,528
1995.013,,10000,0.820534223706177,0.7796327212020033,0.5175175175175175,0.5105105105105106,983,934,517,510
1995.013,,sel,0.34390651085141904,0.32387312186978295,0.6436436436436437,0.6276276276276276,412,388,643,627
1995.013,,04/01,0.1285475792988314,0.15943238731218698,0.8778778778778779,0.8878878878878879,154,191,877,887
1995.016a,und,先師遺像,0.8783321941216679,0.9104579630895421,0.093,0.319,1285,1332,93,319
1995.016a,,先,0.8783321941216679,0.9104579630895421,0.093,0.137,1285,1332,93,137
1995.016a,,師,0.8783321941216679,0.9104579630895421,0.155,0.201,1285,1332,155,201
1995.016a,,遺像,0.8783321941216679,0.9104579630895421,0.213,0.319,1285,1332,213,319
1995.016b,zh,"尼山致禱
靈王之十九年實
襄公之二十一年
是年聖母顏氏禱於
尼丘山
孔子既生首上好項
憂尼丘因名丘字仲",0.10900473933649289,0.2985781990521327,0.058,0.338,161,441,58,338
1995.016b,,尼,0.2775897088693297,0.2972241029113067,0.058,0.087,410,439,58,87
1995.016b,,山,0.27691266079891674,0.2965470548408937,0.094,0.121,409,438,94,121
1995.016b,,致,0.2762356127285037,0.2958700067704807,0.127,0.158,408,437,127,158
1995.016b,,禱,0.2762356127285037,0.2958700067704807,0.153,0.192,408,437,153,192
1995.016b,,靈王,0.25050778605280977,0.26811103588354773,0.096,0.155,370,396,96,155
1995.016b,,之,0.25050778605280977,0.26811103588354773,0.168,0.188,370,396,168,188
1995.016b,,十九,0.24983073798239674,0.26675693974272174,0.198,0.247,369,394,198,247
1995.016b,,年,0.24915368991198375,0.26675693974272174,0.258,0.281,368,394,258,281
1995.016b,,實,0.24915368991198375,0.26675693974272174,0.293,0.327,368,394,293,327
1995.016b,,襄公,0.22545700744752878,0.24170616113744076,0.095,0.158,333,357,95,158
1995.016b,,之,0.22477995937711578,0.24035206499661477,0.167,0.192,332,355,167,192
1995.016b,,二十,0.22410291130670276,0.24035206499661477,0.201,0.249,331,355,201,249
1995.016b,,一年,0.22342586323628977,0.23899796885578875,0.266,0.325,330,353,266,325
1995.016b,,是,0.1922816519972918,0.2139471902505078,0.067,0.094,284,316,67,94
1995.016b,,年,0.1922816519972918,0.2139471902505078,0.105,0.131,284,316,105,131
1995.016b,,聖母,0.1922816519972918,0.2139471902505078,0.137,0.196,284,316,137,196
1995.016b,,顏氏,0.1922816519972918,0.2139471902505078,0.204,0.259,284,316,204,259
1995.016b,,禱,0.1922816519972918,0.2139471902505078,0.267,0.292,284,316,267,292
1995.016b,,於,0.1922816519972918,0.2139471902505078,0.299,0.326,284,316,299,326
1995.016b,,尼丘,0.16587677725118483,0.1855111712931618,0.099,0.162,245,274,99,162
1995.016b,,山,0.16587677725118483,0.1855111712931618,0.171,0.2,245,274,171,200
1995.016b,,孔子,0.14014895057549087,0.15842924847664183,0.067,0.13,207,234,67,130
1995.016b,,既,0.13879485443466485,0.15775220040622884,0.142,0.162,205,233,142,162
1995.016b,,生,0.13811780636425186,0.15707515233581584,0.171,0.195,204,232,171,195
1995.016b,,首,0.13744075829383887,0.15639810426540285,0.207,0.233,203,231,207,233
1995.016b,,上好,0.13676371022342587,0.15504400812457683,0.24,0.302,202,229,240,302
1995.016b,,項,0.13608666215301288,0.15504400812457683,0.293,0.328,201,229,293,328
1995.016b,,憂,0.11238997968855789,0.13134732566012186,0.061,0.098,166,194,61,98
1995.016b,,尼丘因名丘,0.11171293161814488,0.12999322951929587,0.107,0.263,165,192,107,263
1995.016b,,字仲,0.1103588354773189,0.12931618144888288,0.264,0.335,163,191,264,335
1995.016c,zh,"宿 之 周文王孔麟
宿而去
而以而日書子吐
以繡
去繡為水抓未玉
麟吐玉書
級素精聯生書
繫王之大有
麟顏子夫麒
「角信
摘母異
其
灬麟吐",0.09706083390293917,0.28161312371838687,0.057057057057057055,0.3173173173173173,142,412,57,317
1995.016c,,宿,0.09979494190020506,0.11483253588516747,0.05805805805805806,0.08508508508508508,146,168,58,85
1995.016c,,之,0.12781954887218044,0.14490772385509226,0.05805805805805806,0.08508508508508508,187,212,58,85
1995.016c,,周文王,0.15379357484620643,0.22488038277511962,0.05805805805805806,0.08708708708708708,225,329,58,87
1995.016c,,孔,0.23308270676691728,0.254272043745728,0.06006006006006006,0.08708708708708708,341,372,60,87
1995.016c,,麟,0.2611073137388927,0.28161312371838687,0.06006006006006006,0.08708708708708708,382,412,60,87
1995.016c,,宿,0.09911141490088858,0.11346548188653452,0.06006006006006006,0.08408408408408409,145,166,60,84
1995.016c,,而去,0.09842788790157211,0.11278195488721804,0.09509509509509509,0.14514514514514515,144,165,95,145
1995.016c,,而,0.10184552289815448,0.11619958988380041,0.0920920920920921,0.11511511511511512,149,170,92,115
1995.016c,,以,0.1264524948735475,0.14285714285714285,0.0920920920920921,0.11511511511511512,185,209,92,115
