RecordNumber,ImageLink,file_url
29265,1241,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001241.jpg
29266,1242,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001242.jpg
29267,1243,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001243.jpg
29268,1244,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001244.jpg
29269,1245,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001245.jpg
29270,1246,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001246.jpg
29271,1247,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001247.jpg
29272,1248,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001248.jpg
29273,1249,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001249.jpg
29276,1252,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001252.jpg
29277,1253,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001253.jpg
29279,1254,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001254.jpg
29280,1255,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001255.jpg
29281,1256,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001256.jpg
29282,1257,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001257.jpg
29283,1258,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001258.jpg
29284,1259,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001259.jpg
29285,1260,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001260.jpg
29286,1261,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001261.jpg
29287,1262,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001262.jpg
29288,1263,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001263.jpg
29289,1264,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001264.jpg
29291,1265,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001265.jpg
29292,1266,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001266.jpg
29293,1267,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001267.jpg
29294,1268,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001268.jpg
29295,1269,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001269.jpg
29296,1270,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001270.jpg
29297,1271,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001271.jpg
29298,1272,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001272.jpg
29299,1273,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001273.jpg
29300,1274,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001274.jpg
29301,1275,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001275.jpg
29302,1276,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001276.jpg
29303,1277,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001277.jpg
29304,1278,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001278.jpg
29305,1279,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001279.jpg
29306,1280,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001280.jpg
29307,1281,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001281.jpg
29308,1282,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001282.jpg
29309,1283,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001283.jpg
29310,1284,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001284.jpg
29311,1285,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001285.jpg
29312,1286,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001286.jpg
29313,1287,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001287.jpg
29314,1288,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001288.jpg
29315,1289,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001289.jpg
29316,1290,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001290.jpg
29317,1291,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001291.jpg
29318,1292,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001292.jpg
29319,1293,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001293.jpg
29320,1294,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001294.jpg
29321,1295,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001295.jpg
29322,1296,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001296.jpg
29323,1297,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001297.jpg
29324,1298,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001298.jpg
29325,1299,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001299.jpg
29326,1300,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001300.jpg
29327,1301,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001301.jpg
29328,1302,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001302.jpg
29329,1303,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001303.jpg
29330,1304,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001304.jpg
29331,1305,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001305.jpg
29332,1306,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001306.jpg
29333,1307,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001307.jpg
29334,1308,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001308.jpg
29336,1310,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001310.jpg
29337,1311,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001311.jpg
29338,1313,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001313.jpg
29339,1314,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001314.jpg
29341,1315,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001315.jpg
29342,1316,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001316.jpg
29343,1317,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001317.jpg
29344,1318,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001318.jpg
29345,1319,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001319.jpg
29346,1320,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001320.jpg
29347,1321,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001321.jpg
29348,1322,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001322.jpg
29349,1323,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001323.jpg
29350,1324,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001324.jpg
29351,1325,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001325.jpg
29352,1326,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001326.jpg
29353,1327,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001327.jpg
29354,1328,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001328.jpg
29355,1329,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001329.jpg
29356,1330,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001330.jpg
29357,1331,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001331.jpg
29358,1332,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001332.jpg
29359,1333,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001333.jpg
29360,1334,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001334.jpg
29361,1335,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001335.jpg
29362,1336,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001336.jpg
29363,1337,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001337.jpg
29364,1338,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001338.jpg
29368,1341,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001341.jpg
29369,1342,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001342.jpg
29370,1343,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001343.jpg
29371,1344,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001344.jpg
29372,1345,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001345.jpg
29373,1346,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001346.jpg
29375,1348,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001348.jpg
29376,1349,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001349.jpg
29377,1350,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001350.jpg
29378,1351,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001351.jpg
29379,1352,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001352.jpg
29380,1353,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001353.jpg
29381,1355,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001355.jpg
29382,1356,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001356.jpg
29383,1357,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001357.jpg
29384,1358,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001358.jpg
29385,1359,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001359.jpg
29386,1361,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001361.jpg
29387,1360,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001360.jpg
29388,1362,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001362.jpg
29389,1363,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001363.jpg
29391,1400,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001400.jpg
29392,1398,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001398.jpg
29393,1399,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001399.jpg
29395,1396,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001396.jpg
29396,1395,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001395.jpg
29397,1394,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001394.jpg
29399,1401,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001401.jpg
29400,1402,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001402.jpg
29415,1201,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001201.jpg
29417,Amiens46,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Amiens46.jpg
29418,Amiens45,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/Amiens45.jpg
29419,00001352a,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001352a.jpg
29420,00001353a,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001353a.jpg
29421,00001354a,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001354a.jpg
29422,00001354b,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001354b.jpg
29424,00001363c,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001363c.jpg
29428,1405,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001405.jpg
29429,1404,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001404.jpg
29432,1408,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001408.jpg
29433,1409,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001409.jpg
29434,1410,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001410.jpg
29435,1411,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001411.jpg
29436,1412,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001412.jpg
29437,1413,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001413.jpg
29438,1414,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001414.jpg
29439,1415,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001415.jpg
29440,1416,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001416.jpg
29441,1417,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001417.jpg
29442,1420,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001420.jpg
29443,1421,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001421.jpg
29444,1422,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001422.jpg
29445,1423,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001423.jpg
29446,00001423a,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001423a.jpg
29447,00001423b,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001423b.jpg
29448,1424,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001424.jpg
29449,1425,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001425.jpg
29450,1426,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001426.jpg
29451,1427,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001427.jpg
29452,1428,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001428.jpg
29453,1429,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001429.jpg
29454,1430,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001430.jpg
29455,1431,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001431.jpg
29456,1432,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001432.jpg
29457,1406,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001406.jpg
29458,1407,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001407.jpg
32950,2316,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00002316.jpg
33090,2317,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00002317.jpg
33111,2318,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00002318.jpg
33113,2320,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00002320.jpg
33138,2322,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00002322.jpg
33149,2324,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00002324.jpg
33155,2327,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00002327.jpg
33251,2328,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00002328.jpg
33259,2329,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00002329.jpg
33260,2330,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00002330.jpg
33262,2331,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00002331.jpg
33263,2332,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00002332.jpg
33274,2333,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00002333.jpg
33281,2334,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00002334.jpg
33283,2335,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00002335.jpg
33358,2337,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00002337.jpg
33359,2336,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00002336.jpg
33360,2338,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00002338.jpg
33361,2339,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00002339.jpg
33362,2340,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00002340.jpg
33363,2341,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00002341.jpg
33376,2342,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00002342.jpg
33378,2343,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00002343.jpg
33423,2310,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00002310.jpg
33424,2311,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00002311.jpg
33428,2312,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00002312.jpg
33430,2313,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00002313.jpg
33460,2314,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00002314.jpg
33462,2315,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00002315.jpg
33547,2344,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00002344.jpg
33548,2345,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00002345.jpg
33549,2346,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00002346.jpg
33550,2347,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00002347.jpg
33852,2326,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00002326.jpg
42403,951,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000951.jpg
42407,950,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000950.jpg
42408,925,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000925.jpg
42409,932,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000932.jpg
42410,958,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000958.jpg
42411,957,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000957.jpg
42413,965,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000965.jpg
42414,939,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000939.jpg
42415,936,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000936.jpg
42416,963,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000963.jpg
42417,928,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000928.jpg
42418,962,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000962.jpg
42419,964,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000964.jpg
42420,929,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000929.jpg
42421,954,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000954.jpg
42422,966,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000966.jpg
42423,956,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000956.jpg
42424,955,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000955.jpg
42425,934,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000934.jpg
42426,948,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000948.jpg
42427,947,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000947.jpg
42428,945,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000945.jpg
42429,930,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000930.jpg
42430,933,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000933.jpg
42431,931,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000931.jpg
42432,926,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000926.jpg
42433,927,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000927.jpg
42434,942,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000942.jpg
42435,943,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000943.jpg
42436,944,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000944.jpg
42437,946,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000946.jpg
42438,941,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000941.jpg
42439,940,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000940.jpg
42440,938,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000938.jpg
42442,959,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000959.jpg
42444,953,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000953.jpg
42445,960,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000960.jpg
42446,937,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000937.jpg
42491,949,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00000949.jpg
43112,1002,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001002.jpg
43113,1000,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001000.jpg
43114,1001,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001001.jpg
43115,1004,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001004.jpg
43116,1003,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001003.jpg
43117,1024,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001024.jpg
43118,1019,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001019.jpg
43119,1007,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001007.jpg
43120,1008,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001008.jpg
43121,1014,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001014.jpg
43122,1011,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001011.jpg
43123,1010,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001010.jpg
43124,1012,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001012.jpg
43125,1009,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001009.jpg
43126,1013,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001013.jpg
43127,1006,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001006.jpg
43128,1017,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001017.jpg
43129,1016,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001016.jpg
43130,1018,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001018.jpg
43131,1015,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001015.jpg
43132,1022,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001022.jpg
43133,1021,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001021.jpg
43134,1020,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001020.jpg
43135,1023,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001023.jpg
43136,1026,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001026.jpg
43137,1025,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001025.jpg
43138,1005,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001005.jpg
43139,1027,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/00001027.jpg
46328,DSC00241,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00241.jpg
46329,DSC00323,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00323.jpg
46330,DSC00243,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00243.jpg
46331,DSC00247,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00247.jpg
46332,DSC00248,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00248.jpg
46333,DSC00267,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00267.jpg
46334,DSC00334,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00334.jpg
46335,DSC00255,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00255.jpg
46336,DSC00254,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00254.jpg
46337,DSC00262,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00262.jpg
46338,DSC00257,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00257.jpg
46339,DSC00325,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00325.jpg
46340,DSC00260,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00260.jpg
46341,DSC00238,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00238.jpg
46342,DSC00256,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00256.jpg
46343,DSC00264,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00264.jpg
46344,DSC00330,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00330.jpg
46345,DSC00324,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00324.jpg
46346,DSC00275,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00275.jpg
46347,DSC00271,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00271.jpg
46348,DSC00272,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00272.jpg
46349,DSC00273,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00273.jpg
46350,DSC00274,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00274.jpg
46351,DSC00270,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00270.jpg
46352,DSC00277,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00277.jpg
46353,DSC00278,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00278.jpg
46354,DSC00300,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00300.jpg
46355,DSC00280,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00280.jpg
46356,DSC00281,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00281.jpg
46357,DSC00282,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00282.jpg
46358,DSC00283,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00283.jpg
46359,DSC00284,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00284.jpg
46360,DSC00285,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00285.jpg
46361,DSC00286,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00286.jpg
46362,DSC00287,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00287.jpg
46363,DSC00291,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00291.jpg
46364,DSC00289,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00289.jpg
46365,DSC00294,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00294.jpg
46366,DSC00293,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00293.jpg
46367,DSC00266,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00266.jpg
46368,DSC00297,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00297.jpg
46369,DSC00279,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00279.jpg
46370,DSC00299,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00299.jpg
46371,DSC00298,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00298.jpg
46372,DSC00302,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00302.jpg
46374,DSC00303,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00303.jpg
46375,DSC00305,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00305.jpg
46376,DSC00306,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00306.jpg
46377,DSC00313,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00313.jpg
46378,DSC00311,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00311.jpg
46379,DSC00312,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00312.jpg
46380,DSC00307,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00307.jpg
46381,DSC00314,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00314.jpg
46382,DSC00316,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00316.jpg
46383,DSC00315,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00315.jpg
46385,DSC00317,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00317.jpg
46386,DSC00318,https://diglib.library.vanderbilt.edu/cdri/fulljpeg/DSC00318.jpg
