qid,local_filename,local_identifier,rank,label,notes,kilobytes,height,width,photo_inception,subdir,dimension
,00001251.jpg,29263,primary,,,516,595,720,2003-03-15,,3D
,00001252.jpg,29276,primary,,,596,687,720,2003-03-15,,3D
,00001253.jpg,29277,primary,,,565,687,720,2003-03-15,,3D
,00001254.jpg,29279,primary,,,587,685,720,2003-03-15,,3D
,00001255.jpg,29280,primary,,,460,575,667,2003-03-15,,3D
,00001256.jpg,29281,primary,,,445,558,680,2003-03-15,,3D
,00001257.jpg,29282,primary,,,385,532,646,2003-03-15,,3D
,00001258.jpg,29283,primary,,,373,515,630,2003-03-15,,3D
,00001259.jpg,29284,primary,,,528,650,667,2003-03-15,,3D
,00001260.jpg,29285,primary,,,541,632,687,2003-03-15,,3D
,00001261.jpg,29286,primary,,,468,556,691,2003-03-15,,3D
,00001262.jpg,29287,primary,,,495,591,720,2003-03-15,,3D
,00001263.jpg,29288,primary,,,431,557,696,2003-03-15,,3D
,00001264.jpg,29289,primary,,,438,577,697,2003-03-15,,3D
,00001265.jpg,29291,primary,,,494,600,700,2003-03-15,,3D
,00001266.jpg,29292,primary,,,432,606,678,2003-03-15,,3D
,00001267.jpg,29293,primary,,,471,603,720,2003-03-15,,3D
,00001268.jpg,29294,primary,,,532,678,687,2003-03-15,,3D
,00001269.jpg,29295,primary,,,546,676,720,2003-03-15,,3D
,00001270.jpg,29296,primary,,,542,631,720,2003-03-15,,3D
,00001271.jpg,29297,primary,,,557,652,720,2003-03-15,,3D
,00001272.jpg,29298,primary,,,483,631,663,2003-03-15,,3D
,00001273.jpg,29299,primary,,,496,617,719,2003-03-15,,3D
,00001274.jpg,29300,primary,,,512,646,720,2003-03-15,,3D
,00001275.jpg,29301,primary,,,438,594,637,2003-03-15,,3D
,00001276.jpg,29302,primary,,,463,606,659,2003-03-15,,3D
,00001277.jpg,29303,primary,,,456,603,669,2003-03-15,,3D
,00001278.jpg,29304,primary,,,487,720,588,2003-03-15,,3D
,00001279.jpg,29305,primary,,,520,677,633,2003-03-15,,3D
,00001280.jpg,29306,primary,,,505,689,653,2003-03-15,,3D
,00001281.jpg,29307,primary,,,469,631,650,2003-03-15,,3D
,00001282.jpg,29308,primary,,,461,598,696,2003-03-15,,3D
,00001283.jpg,29309,primary,,,519,663,720,2003-03-15,,3D
,00001284.jpg,29310,primary,,,535,655,720,2003-03-15,,3D
,00001285.jpg,29311,primary,,,464,720,605,2003-03-15,,3D
,00001286.jpg,29312,primary,,,559,720,713,2003-03-15,,3D
,00001287.jpg,29313,primary,,,549,720,682,2003-03-15,,3D
,00001288.jpg,29314,primary,,,503,639,720,2003-03-15,,3D
,00001289.jpg,29315,primary,,,498,620,720,2003-03-15,,3D
,00001290.jpg,29316,primary,,,492,636,720,2003-03-15,,3D
,00001291.jpg,29317,primary,,,534,638,720,2003-03-15,,3D
,00001292.jpg,29318,primary,,,517,578,864,2003-03-15,,3D
,00001293.jpg,29319,primary,,,523,578,864,2003-03-15,,3D
,00001294.jpg,29320,primary,,,554,578,864,2003-03-15,,3D
,00001295.jpg,29321,primary,,,542,578,864,2003-03-15,,3D
,00001296.jpg,29322,primary,,,428,578,864,2003-03-15,,3D
,00001297.jpg,29323,primary,,,511,578,864,2003-03-15,,3D
,00001298.jpg,29324,primary,,,542,578,864,2003-03-15,,3D
,00001299.jpg,29325,primary,,,626,578,864,2003-03-15,,3D
,00001300.jpg,29326,primary,,,595,578,864,2003-03-15,,3D
,00001301.jpg,29327,primary,,,649,578,864,2003-03-15,,3D
,00001302.jpg,29328,primary,,,559,578,864,2003-03-15,,3D
,00001303.jpg,29329,primary,,,617,578,864,2003-03-15,,3D
,00001304.jpg,29330,primary,,,508,578,864,2003-03-15,,3D
,00001305.jpg,29331,primary,,,597,578,864,2003-03-15,,3D
,00001306.jpg,29332,primary,,,480,577,704,2003-03-15,,3D
,00001307.jpg,29333,primary,,,528,578,864,2003-03-15,,3D
,00001308.jpg,29334,primary,,,580,578,864,2003-03-15,,3D
,00001310.jpg,29336,primary,,,455,606,720,2003-03-15,,3D
,00001311.jpg,29337,primary,,,559,562,846,2003-03-15,,3D
,00001313.jpg,29338,primary,,,623,571,864,2003-03-15,,3D
,00001314.jpg,29339,primary,,,709,677,864,2003-03-15,,3D
,00001315.jpg,29341,primary,,,547,783,598,2003-03-15,,3D
,00001316.jpg,29342,primary,,,543,762,615,2003-03-15,,3D
,00001317.jpg,29343,primary,,,552,792,601,2003-03-15,,3D
,00001318.jpg,29344,primary,,,558,512,822,2003-03-15,,3D
,00001319.jpg,29345,primary,,,638,792,671,2003-03-15,,3D
,00001320.jpg,29346,primary,,,633,792,660,2003-03-15,,3D
,00001321.jpg,29347,primary,,,639,792,692,2003-03-15,,3D
,00001322.jpg,29348,primary,,,647,775,660,2003-03-15,,3D
,00001323.jpg,29349,primary,,,675,565,853,2003-03-15,,3D
,00001324.jpg,29350,primary,,,717,787,651,2003-03-15,,3D
,00001325.jpg,29351,primary,,,584,761,595,2003-03-15,,3D
,00001326.jpg,29352,primary,,,647,791,609,2003-03-15,,3D
,00001327.jpg,29353,primary,,,564,758,590,2003-03-15,,3D
,00001328.jpg,29354,primary,,,602,622,680,2003-03-15,,3D
,00001329.jpg,29355,primary,,,729,698,720,2003-03-15,,3D
,00001330.jpg,29356,primary,,,645,633,689,2003-03-15,,3D
,00001331.jpg,29357,primary,,,655,639,701,2003-03-15,,3D
,00001332.jpg,29358,primary,,,730,700,720,2003-03-15,,3D
,00001333.jpg,29359,primary,,,763,707,720,2003-03-15,,3D
,00001334.jpg,29360,primary,,,666,630,689,2003-03-15,,3D
,00001335.jpg,29361,primary,,,665,629,720,2003-03-15,,3D
,00001336.jpg,29362,primary,,,673,673,691,2003-03-15,,3D
,00001337.jpg,29363,primary,,,610,598,677,2003-03-15,,3D
,00001338.jpg,29364,primary,,,636,578,864,2003-03-15,,3D
,00001341.jpg,29368,primary,,,608,553,720,2003-03-15,,3D
,00001342.jpg,29369,primary,,,814,690,792,2003-03-15,,3D
,00001343.jpg,29370,primary,,,840,719,792,2003-03-15,,3D
,00001344.jpg,29371,primary,,,864,732,792,2003-03-15,,3D
,00001345.jpg,29372,primary,,,874,750,792,2003-03-15,,3D
,00001346.jpg,29373,primary,,,903,755,792,2003-03-15,,3D
,00001347.jpg,50206,primary,,,891,710,792,2003-03-15,,3D
,00001348.jpg,29375,primary,,,506,720,435,2003-03-15,,3D
,00001349.jpg,29376,primary,,,431,720,372,2003-03-15,,3D
,00001350.jpg,29377,primary,,,660,720,693,2003-03-15,,3D
,00001351.jpg,29378,primary,,,459,720,360,2003-03-15,,3D
,00001352.jpg,29379,primary,,,590,628,720,2003-03-15,,3D
,00001352a.jpg,29419,primary,,,572,612,720,2003-03-15,,3D
,00001353.jpg,29380,primary,,,502,558,720,2003-03-15,,3D
,00001353a.jpg,29420,primary,,,539,577,720,2003-03-15,,3D
,00001354a.jpg,29421,primary,,,527,579,720,2003-03-15,,3D
,00001354b.jpg,29422,primary,,,504,549,720,2003-03-15,,3D
,00001355.jpg,29381,primary,,,719,604,720,2003-03-15,,3D
,00001356.jpg,29382,primary,,,712,768,792,2003-03-15,,3D
,00001357.jpg,29383,primary,,,882,746,792,2003-03-15,,3D
,00001358.jpg,29384,primary,,,455,593,720,2003-03-15,,3D
,00001359.jpg,29385,primary,,,448,584,720,2003-03-15,,3D
,00001360.jpg,29387,primary,,,422,555,720,2003-03-15,,3D
,00001361.jpg,29386,primary,,,414,534,720,2003-03-15,,3D
,00001362.jpg,29388,primary,,,368,517,720,2003-03-15,,3D
,00001363.jpg,29389,primary,,,362,480,720,2003-03-15,,3D
,00001363c.jpg,29424,primary,,,328,415,720,2003-03-15,,3D
,00001394.jpg,29397,primary,,,524,607,720,2003-03-15,,3D
,00001395.jpg,29396,primary,,,510,483,720,2003-03-15,,3D
,00001396.jpg,29395,primary,,,426,547,720,2003-03-15,,3D
,00001398.jpg,29392,primary,,,617,611,720,2003-03-15,,3D
,00001399.jpg,29393,primary,,,580,616,720,2003-03-15,,3D
,00001400.jpg,29391,primary,,,666,578,864,2003-03-15,,3D
,00001401.jpg,29399,primary,,,710,669,864,2003-03-15,,3D
,00001402.jpg,29400,primary,,,654,682,720,2003-03-15,,3D
,00001404.jpg,29429,primary,,,550,677,720,2003-03-15,,3D
,00001405.jpg,29428,primary,,,580,633,720,2003-03-15,,3D
,00001406.jpg,29457,primary,,,583,629,720,2003-03-15,,3D
,00001407.jpg,29458,primary,,,572,619,720,2003-03-15,,3D
,00001408.jpg,29432,primary,,,538,615,720,2003-03-15,,3D
,00001409.jpg,29433,primary,,,594,687,720,2003-03-15,,3D
,00001410.jpg,29434,primary,,,406,607,720,2003-03-15,,3D
,00001411.jpg,29435,primary,,,454,720,619,2003-03-15,,3D
,00001412.jpg,29436,primary,,,507,720,695,2003-03-15,,3D
,00001413.jpg,29437,primary,,,502,687,720,2003-03-15,,3D
,00001414.jpg,29438,primary,,,455,611,720,2003-03-15,,3D
,00001415.jpg,29439,primary,,,452,626,686,2003-03-15,,3D
,00001416.jpg,29440,primary,,,293,613,431,2003-03-15,,3D
,00001417.jpg,29441,primary,,,538,712,720,2003-03-15,,3D
,00001420.jpg,29442,primary,,,532,720,683,2003-03-15,,3D
,00001421.jpg,29443,primary,,,583,578,864,2003-03-15,,3D
,00001422.jpg,29444,primary,,,555,578,864,2003-03-15,,3D
,00001423.jpg,29445,primary,,,555,578,864,2003-03-15,,3D
,00001423a.jpg,29446,primary,,,346,441,720,2003-03-15,,3D
,00001423b.jpg,29447,primary,,,391,750,564,2003-03-15,,3D
,00001424.jpg,29448,primary,,,623,592,864,2003-03-15,,3D
,00001425.jpg,29449,primary,,,358,386,792,2003-03-15,,3D
,00001426.jpg,29450,primary,,,465,487,792,2003-03-15,,3D
,00001427.jpg,29451,primary,,,505,502,792,2003-03-15,,3D
,00001428.jpg,29452,primary,,,288,280,864,2003-03-15,,3D
,00001429.jpg,29453,primary,,,478,498,792,2003-03-15,,3D
,00001430.jpg,29454,primary,,,622,641,792,2003-03-15,,3D
,00001431.jpg,29455,primary,,,396,720,454,2003-03-15,,3D
,00001432.jpg,29456,primary,,,433,720,490,2003-03-15,,3D
,00002310.jpg,33423,primary,,,802,612,720,2003-07-31,,2D
,00002311.jpg,33424,primary,,,657,505,720,2003-07-31,,2D
,00002312.jpg,33428,primary,,,861,667,720,2003-07-31,,2D
,00002313.jpg,33430,primary,,,484,364,720,2003-07-31,,2D
,00002314.jpg,33460,primary,,,689,540,720,2003-07-31,,2D
,00002315.jpg,33462,primary,,,658,540,720,2003-07-31,,2D
,00002316.jpg,32950,primary,,,528,466,720,2003-07-31,,2D
,00002317.jpg,33090,primary,,,605,540,720,2003-07-31,,2D
,00002318.jpg,33111,primary,,,617,540,720,2003-07-31,,2D
,00002320.jpg,33113,primary,,,562,540,720,2003-07-31,,3D
,00002322.jpg,33138,primary,,,708,578,720,2003-07-31,,2D
,00002324.jpg,33149,primary,,,664,540,720,2003-07-31,,2D
,00002326.jpg,33852,primary,,,816,720,716,2003-07-31,,2D
,00002327.jpg,33155,primary,,,847,720,719,2003-07-31,,2D
,00002328.jpg,33251,primary,,,687,720,660,2003-07-31,,2D
,00002329.jpg,33259,primary,,,668,540,720,2003-07-31,,2D
,00002330.jpg,33260,primary,,,808,703,720,2003-07-31,,2D
,00002331.jpg,33262,primary,,,598,540,720,2003-07-31,,2D
,00002332.jpg,33263,primary,,,581,515,720,2003-07-31,,2D
,00002333.jpg,33274,primary,,,627,560,720,2003-07-31,,2D
,00002334.jpg,33281,primary,,,619,540,720,2003-07-31,,2D
,00002335.jpg,33283,primary,,,722,564,720,2003-07-31,,2D
,00002336.jpg,33359,primary,,,431,350,720,2003-07-31,,2D
,00002337.jpg,33358,primary,,,345,288,720,2003-07-31,,2D
,00002338.jpg,33360,primary,,,631,500,720,2003-07-31,,2D
,00002339.jpg,33361,primary,,,514,410,720,2003-07-31,,2D
,00002340.jpg,33362,primary,,,467,371,720,2003-07-31,,2D
,00002341.jpg,33363,primary,,,541,434,720,2003-07-31,,2D
,00002342.jpg,33376,primary,,,494,396,720,2003-07-31,,2D
,00002343.jpg,33378,primary,,,676,540,720,2003-07-31,,2D
,00002344.jpg,33547,primary,,,624,540,720,2003-07-31,,2D
,00002345.jpg,33548,primary,,,636,540,720,2003-07-31,,2D
,00002346.jpg,33549,primary,,,488,424,720,2003-07-31,,2D
,00002347.jpg,33550,primary,,,549,463,720,2003-07-31,,2D
,AEpDybw53920.jpg,59365,primary,,Colored version is 53920,328,603,720,2003-08-12,,b
,ALent02bw54051.jpg,59024,primary,,Colored version is 54051,315,790,648,2007-08-16,,b
,Amiens02.jpg,51538,primary,,,3148,1712,2560,2003-03-15,,3D
,Amiens03.jpg,51539,primary,,,2368,1701,1404,2003-03-15,,3D
,Amiens04.jpg,51540,primary,,,3672,1495,1971,2003-03-15,,3D
,Amiens05.jpg,51541,primary,,,7752,2816,2500,2003-03-15,,3D
,Amiens06.jpg,51542,primary,,,2612,1678,1845,2003-03-15,,3D
,Amiens07.jpg,51543,primary,,,3151,1710,1833,2003-03-15,,3D
,Amiens09.jpg,51553,primary,,,4302,2607,1783,2003-03-15,,3D
,Amiens09a.jpg,51555,primary,,,6923,2040,3000,2003-03-15,,3D
,Amiens10.jpg,51554,primary,,,3828,2541,1617,2003-03-15,,3D
,Amiens12.jpg,51545,primary,,,475,978,417,2003-03-15,,3D
,Amiens13.jpg,51546,primary,,,1686,1714,1116,2003-03-15,,3D
,Amiens14.jpg,51547,primary,,,1274,1317,957,2003-03-15,,3D
,Amiens15.jpg,51548,primary,,,1211,1707,849,2003-03-15,,3D
,Amiens16.jpg,51549,primary,,,3031,1645,2241,2003-03-15,,3D
,Amiens17.jpg,51551,primary,,,1995,1668,1414,2003-03-15,,3D
,Amiens19.jpg,51550,primary,,,857,1150,817,2003-03-15,,3D
,Amiens20.jpg,51552,primary,,,835,1135,744,2003-03-15,,3D
,Amiens21.jpg,51544,primary,,,461,589,756,2003-03-15,,3D
,Amiens22.jpg,51556,primary,,,365,533,684,2003-03-15,,3D
,Amiens23.jpg,51557,primary,,,365,512,690,2003-03-15,,3D
,Amiens24.jpg,51558,primary,,,333,495,652,2003-03-15,,3D
,Amiens25.jpg,51559,primary,,,303,415,518,2003-03-15,,3D
,Amiens26.jpg,51560,primary,,,268,418,468,2003-03-15,,3D
,Amiens27.jpg,51561,primary,,,335,432,550,2003-03-15,,3D
,Amiens28.jpg,51562,primary,,,275,402,504,2003-03-15,,3D
,Amiens29.jpg,51563,primary,,,286,424,504,2003-03-15,,3D
,Amiens30.jpg,51564,primary,,,3631,1775,2602,2003-03-15,,3D
,Amiens31.jpg,51565,primary,,,288,391,504,2003-03-15,,3D
,Amiens32.jpg,51566,primary,,,271,396,504,2003-03-15,,3D
,Amiens33.jpg,51567,primary,,,254,396,482,2003-03-15,,3D
,Amiens34.jpg,51568,primary,,,292,432,517,2003-03-15,,3D
,Amiens35.jpg,51569,primary,,,297,432,518,2003-03-15,,3D
,Amiens36.jpg,51570,primary,,,293,432,525,2003-03-15,,3D
,Amiens37.jpg,51571,primary,,,254,439,513,2003-03-15,,3D
,Amiens39.jpg,51572,primary,,,232,389,504,2003-03-15,,3D
,Amiens40.jpg,51573,primary,,,894,864,885,2003-03-15,,3D
,Amiens41.jpg,51574,primary,,,348,492,526,2003-03-15,,3D
,Amiens45.jpg,29418,primary,,,1433,1432,1051,2003-03-15,,3D
,Amiens46.jpg,29417,primary,,,1388,1297,1051,2003-03-15,,3D
,Angouleme001.jpg,47158,primary,,,4678,1920,2560,2003-08-02,,3D
,Angouleme002.jpg,47125,primary,,,4661,1920,2560,2003-08-02,,3D
,Angouleme003.jpg,47143,primary,,,4171,1920,2560,2003-08-02,,3D
,Angouleme004.jpg,47144,primary,,,4457,1920,2560,2003-08-02,,3D
,Angouleme005.jpg,47145,primary,,,4216,1920,2560,2003-08-02,,3D
,Angouleme006.jpg,47146,primary,,,3066,1779,1756,2003-08-02,,3D
,Angouleme007.jpg,47147,primary,,,4048,1920,2560,2003-08-02,,3D
,Angouleme008.jpg,47148,primary,,,4147,1920,2560,2003-08-02,,3D
,Angouleme009.jpg,47149,primary,,,4307,1920,2560,2003-08-02,,3D
,Angouleme010.jpg,47150,primary,,,3029,1584,2151,2003-08-02,,3D
,Angouleme011.jpg,47151,primary,,,2442,1433,2001,2003-08-02,,3D
,Angouleme012.jpg,47152,primary,,,2344,1509,1894,2003-08-02,,3D
,Angouleme013.jpg,47153,primary,,,2270,1478,1720,2003-08-02,,3D
,Angouleme014.jpg,47154,primary,,,3396,1912,2282,2003-08-02,,3D
,Angouleme017.jpg,47157,primary,,,3091,1907,2201,2003-08-02,,3D
,APDaybw51555.jpg,58964,primary,,,341,893,1313,2003-03-15,,3D
,Aulnay001.jpg,47159,primary,,,4469,1920,2560,2003-08-02,,3D
,Aulnay002.jpg,47160,primary,,,4684,1920,2560,2003-08-02,,3D
,Aulnay003.jpg,47161,primary,,,4473,1920,2560,2003-08-02,,3D
,Aulnay004.jpg,47162,primary,,,3549,1920,2560,2003-08-02,,3D
,Aulnay005.jpg,47163,primary,,,3641,1920,2560,2003-08-02,,3D
,Aulnay006.jpg,47164,primary,,,3691,1920,2560,2003-08-02,,3D
,Aulnay007.jpg,47165,primary,,,2273,1920,2560,2003-08-02,,3D
,Aulnay008.jpg,47166,primary,,,2246,1920,2560,2003-08-02,,3D
,Aulnay009.jpg,47167,primary,,,2228,1920,2560,2003-08-02,,3D
,Aulnay010.jpg,47168,primary,,,2173,1920,2560,2003-08-02,,3D
,Aulnay011.jpg,47169,primary,,,2205,1920,2560,2003-08-02,,3D
,Aulnay012.jpg,47170,primary,,,2239,1920,2560,2003-08-02,,3D
,Aulnay013.jpg,47171,primary,,,2084,1920,2560,2003-08-02,,3D
,Aulnay014.jpg,47172,primary,,,2168,1920,2560,2003-08-02,,3D
,Aulnay015.jpg,47173,primary,,,2126,1920,2560,2003-08-02,,3D
,Aulnay016.jpg,47174,primary,,,3556,1920,2560,2003-08-02,,3D
,Aulnay017.jpg,47175,primary,,,3334,1920,2560,2003-08-02,,3D
,Aulnay018.jpg,47176,primary,,,3464,1920,2560,2003-08-02,,3D
,Aulnay019.jpg,47177,primary,,,3310,1920,2560,2003-08-02,,3D
,Aulnay020.jpg,47178,primary,,,3511,1920,2560,2003-08-02,,3D
,Aulnay021.jpg,47179,primary,,,4221,1920,2560,2003-08-02,,3D
,Aulnay022.jpg,47180,primary,,,3895,1920,2560,2003-08-02,,3D
,Aulnay023.jpg,47181,primary,,,1342,1241,1228,2003-08-02,,3D
,Aulnay024.jpg,47182,primary,,,3558,1920,2560,2003-08-02,,3D
,Aulnay025.jpg,47183,primary,,,1804,1920,2560,2003-08-02,,3D
,Aulnay026.jpg,47184,primary,,,1797,1920,2560,2003-08-02,,3D
,Aulnay027.jpg,47185,primary,,,2032,1920,2560,2003-08-02,,3D
,Aulnay028.jpg,47186,primary,,,2038,1920,2560,2003-08-02,,3D
,Aulnay029.jpg,47187,primary,,,2001,1920,2560,2003-08-02,,3D
,Aulnay030.jpg,47188,primary,,,2047,1920,2560,2003-08-02,,3D
,Aulnay031.jpg,47189,primary,,,3431,1920,2560,2003-08-02,,3D
,Aulnay032.jpg,47190,primary,,,769,1561,1550,2003-08-02,,3D
,Autun01.jpg,53870,primary,,,3025,1911,2100,2003-08-12,,3D
,Autun02.jpg,53871,primary,,,4726,1920,2560,2003-08-12,,3D
,Autun03.jpg,53872,primary,,,2355,1917,1221,2003-08-12,,3D
,Autun04.jpg,53873,primary,,,2471,1920,1389,2003-08-12,,3D
,Autun05.jpg,53874,primary,,,2690,1920,1635,2003-08-12,,3D
,Autun06.jpg,53875,primary,,,2383,1917,1374,2003-08-12,,3D
,Autun07.jpg,53877,primary,,,2387,1917,1132,2003-08-12,,3D
,Autun08.jpg,53878,primary,,,3622,1920,2112,2003-08-12,,3D
,Autun09.jpg,53879,primary,,,3046,1869,1881,2003-08-12,,3D
,Autun10.jpg,53881,primary,,,1239,1915,1072,2003-08-12,,3D
,Autun11.jpg,53882,primary,,,1212,1917,1064,2003-08-12,,3D
,Autun12.jpg,53885,primary,,,2078,1912,1829,2003-08-12,,3D
,Autun13.jpg,53886,primary,,,2681,1917,2027,2003-08-12,,3D
,Autun14.jpg,53887,primary,,,2737,1920,2560,2003-08-12,,3D
,Autun15.jpg,53888,primary,,,3112,1920,2560,2003-08-12,,3D
,Autun16.jpg,53889,primary,,,2552,1920,2560,2003-08-12,,3D
,Autun17.jpg,53890,primary,,,2844,1920,2560,2003-08-12,,3D
,Autun18.jpg,53891,primary,,,2615,1920,2560,2003-08-12,,3D
,Autun19.jpg,53892,primary,,,3048,1920,2560,2003-08-12,,3D
,Autun20.jpg,53893,primary,,,2171,1920,2560,2003-08-12,,3D
,Autun21.jpg,53894,primary,,,1671,1917,2407,2003-08-12,,3D
,Autun24.jpg,53900,primary,,,2943,1920,2560,2003-08-12,,3D
,Autun25.jpg,53899,primary,,,3054,1920,2560,2003-08-12,,3D
,Autun26.jpg,53901,primary,,,2324,1920,2560,2003-08-12,,3D
,Autun26.jpg,53898,primary,,,2324,1920,2560,2003-08-12,,3D
,Autun27.jpg,53897,primary,,,3211,1920,2560,2003-08-12,,3D
,Autun28.jpg,53902,primary,,,3151,1920,2560,2003-08-12,,3D
,Autun29.jpg,53903,primary,,,2952,1920,2560,2003-08-12,,3D
,Autun30.jpg,53907,primary,,,3142,1920,2560,2003-08-12,,3D
,Autun31.jpg,53904,primary,,,2700,1860,2357,2003-08-12,,3D
,Autun32.jpg,53905,primary,,,3027,1920,2560,2003-08-12,,3D
,Autun33.jpg,53906,primary,,,3088,1920,2560,2003-08-12,,3D
,Autun34.jpg,53908,primary,,,2208,1920,2560,2003-08-12,,3D
,Autun35.jpg,53909,primary,,,2784,1920,2560,2003-08-12,,3D
,Autun36.jpg,53910,primary,,,2709,1920,2560,2003-08-12,,3D
,Autun37.jpg,53911,primary,,,2197,1920,2560,2003-08-12,,3D
,Autun38.jpg,53912,primary,,,1972,2560,1920,2003-08-12,,3D
,Autun39.jpg,53913,primary,,,1854,1920,2560,2003-08-12,,3D
,Autun41.jpg,53915,primary,,,1841,1917,2146,2003-08-12,,3D
,Autun42.jpg,53916,primary,,,2240,1920,2560,2003-08-12,,3D
,Autun43.jpg,53918,primary,,,2266,1920,2560,2003-08-12,,3D
,Autun44.jpg,53919,primary,,,2312,1920,2560,2003-08-12,,3D
,Autun45.jpg,53920,primary,,,2430,1920,2560,2003-08-12,,3D
,Autun46.jpg,53921,primary,,,2361,1920,2560,2003-08-12,,3D
,Autun48.jpg,53922,primary,,,2463,1920,2560,2003-08-12,,3D
,Autun49.jpg,53923,primary,,,2407,1920,2560,2003-08-12,,3D
,Autun50.jpg,53924,primary,,,4844,1915,2258,2003-08-12,,3D
,Autun51.jpg,53925,primary,,,4330,1915,1956,2003-08-12,,3D
,Autun52.jpg,53926,primary,,,4909,1917,2021,2003-08-12,,3D
,Autun54.jpg,53927,primary,,,2302,1920,2560,2003-08-12,,3D
,Autun55.jpg,53928,primary,,,3789,1917,1740,2003-08-12,,3D
,Autun56.jpg,53929,primary,,,2302,1920,2560,2003-08-12,,3D
,Autun57.jpg,53930,primary,,,2193,1920,2560,2003-08-12,,3D
,Autun58.jpg,53931,primary,,,3260,1915,1417,2003-08-12,,3D
,Autun59.jpg,53932,primary,,,4218,1917,1863,2003-08-12,,3D
,Autun60.jpg,53933,primary,,,3127,1819,1218,2003-08-12,,3D
,Autun61.jpg,53934,primary,,,3074,1904,1598,2003-08-12,,3D
,Autun62.jpg,53935,primary,,,2449,1920,2560,2003-08-12,,3D
,Autun63.jpg,53936,primary,,,2188,1920,2560,2003-08-12,,3D
,Autun64.jpg,53937,primary,,,2509,1920,2560,2003-08-12,,3D
,Autun65.jpg,53938,primary,,,2202,1920,2560,2003-08-12,,3D
,Autun66.jpg,53939,primary,,,5359,1920,2560,2003-08-12,,3D
,Autun68.jpg,53940,primary,,,2326,1920,2560,2003-08-12,,3D
,Autun69.jpg,53941,primary,,,2282,1920,2560,2003-08-12,,3D
,Autun70.jpg,53942,primary,,,2211,1920,2560,2003-08-12,,3D
,Autun71.jpg,53943,primary,,,2373,1920,2560,2003-08-12,,3D
,Autun72.jpg,53944,primary,,,2379,1920,2560,2003-08-12,,3D
,Autun73.jpg,53945,primary,,,2580,1920,2560,2003-08-12,,3D
,Autun74.jpg,53946,primary,,,4663,1915,1801,2003-08-12,,3D
,Autun75.jpg,53947,primary,,,711,1248,676,2003-08-12,,3D
,Autun76.jpg,53948,primary,,,2518,1920,2560,2003-08-12,,3D
,Autun77.jpg,53949,primary,,,2458,1350,1512,2003-08-12,,3D
,Autun78.jpg,53950,primary,,,2209,1920,2560,2003-08-12,,3D
,AViglbw.jpg,57619,primary,,Colored version 54069 but not exactly the same,247,619,504,2007-08-16,,b
,BAdvt01bw29336.jpg,58966,primary,,colord version is 29336,252,539,583,2003-03-15,,b
,BAdvt01bw29336.jpg,59083,primary,,I think linking to this image is a mistake,252,539,583,2003-03-15,,b
,BEpip03bw.jpg,57480,primary,,,159,855,863,2005-06-06,,3D
,BEpip04bw51562.jpg,59084,primary,,colored version is 51562,119,365,393,2003-03-15,,b
,BHoCrbw.jpg,57535,primary,,,172,656,638,2005-06-06,,3D
,BHoly03bw29385.jpg,58953,primary,,colored version is 29385,233,508,657,2003-03-15,,b
,BHoly05bw51572.jpg,58954,primary,,colored version is 51572,165,389,504,2003-03-15,,b
,BostonTrinityChurch01.jpg,51479,primary,,,2907,1278,1599,2005-10-10,,3D
,BostonTrinityChurch02.jpg,51478,primary,,,5876,1759,2055,2005-10-10,,3D
,BostonTrinityChurch03.jpg,51494,primary,,,4106,1833,1843,2005-10-10,,3D
,BostonTrinityChurch04.jpg,51495,primary,,,4500,1372,2776,2005-10-10,,3D
,BostonTrinityChurch05.jpg,51517,primary,,,5104,2048,3072,2005-10-10,,3D
,BostonTrinityChurch06.jpg,51518,primary,,,2800,2138,1932,2005-10-10,,3D
,BostonTrinityChurch07.jpg,51519,primary,,,3668,2021,2108,2005-10-10,,3D
,BostonTrinityChurch08.jpg,51520,primary,,,3865,3090,2075,2005-10-10,,3D
,BostonTrinityChurch09.jpg,51524,primary,,,3637,1578,2092,2005-10-10,,3D
,BostonTrinityChurch10.jpg,51525,primary,,,3753,1825,1917,2005-10-10,,3D
,BostonTrinityChurch11.jpg,51526,primary,,,3114,1960,2220,2005-10-10,,3D
,BostonTrinityChurch12.jpg,51523,primary,,,2312,1701,1738,2005-10-10,,3D
,BostonTrinityChurch13.jpg,51529,primary,,,2857,1797,2251,2005-10-10,,3D
,BostonTrinityChurch15.jpg,51528,primary,,,3919,1782,2469,2005-10-10,,3D
,BostonTrinityChurch17.jpg,51527,primary,,,2984,1932,2131,2005-10-10,,3D
,BostonTrinityChurch18.jpg,51521,primary,,,851,708,1125,2005-10-10,,3D
,BostonTrinityChurch19.jpg,51522,primary,,,2658,1969,1740,2005-10-10,,3D
,BostonTrinityChurch20.jpg,51530,primary,,,2374,2949,997,2005-10-10,,3D
,BostonTrinityChurch21.jpg,51531,primary,,,3437,2271,1626,2005-10-10,,3D
,BostonTrinityChurch22.jpg,51532,primary,,,6172,2752,1404,2005-10-10,,3D
,BostonTrinityChurch23.jpg,51533,primary,,,6388,2247,1798,2005-10-10,,3D
,BostonTrinityChurch24.jpg,51534,primary,,,1914,2212,1100,2005-10-10,,3D
,BostonTrinityChurch25.jpg,51535,primary,,,2711,2565,1266,2005-10-10,,3D
,BostonTrinityChurch26.jpg,51536,primary,,,3710,2601,1402,2005-10-10,,3D
